Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
03/31/1990,8.389,8.361,4.753,0.273,,,0.273,-4.998,,,,-4.998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1990,11.692,7.85,4.265,0.36,,,0.36,-0.783,,,,-0.783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1990,9.599,10.525,6.186,-0.743,,,-0.743,-6.369,,,,-6.369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1990,22.334,11.271,4.849,4.554,,,4.554,1.66,,,,1.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/1991,12.797,7.16,9.813,-0.287,,,-0.287,-3.889,,,,-3.889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1991,20.542999,4.138,10.033,-0.103,,,-0.103,6.475,,,,6.475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1991,11.697,6.819,10.232,-1.749,,,-1.749,-3.605,,,,-3.605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/01/1992,30.961,-40.52,9.943,47.126999,,,47.126999,14.411,,,,14.411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/1992,1.628,9.709,9.849,2.985,,,2.985,-20.915001,,,,-20.915001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1992,15.345,12.948,9.492,0.58,,,0.58,-7.675,,,,-7.675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1992,2.047,12.715,8.407,1.409,,,1.409,-20.483999,,,,-20.483999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1992,21.330999,19.988001,8.676,-1.772,,,-1.772,-5.561,,,,-5.561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/1993,26.309999,-16.316,10.873,13.611,,,13.611,18.142,,,,18.142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1993,22.662001,0.832,11.25,3.694,,,3.694,6.886,,,,6.886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1993,15.537,3.742,11.487,-0.798,,,-0.798,1.106,,,,1.106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1993,26.228001,-1.037,10.356,-2.606,,,-2.606,19.514999,,,,19.514999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/1994,30.632,-3.849,10.6,-0.8,,,-0.8,24.681,,,,24.681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1994,46.847,10.082,13.367,0.41,,,0.41,22.988001,,,,22.988001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1994,27.382999,9.483,8.688,4.677,,,4.677,4.535,,,,4.535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1994,49.576,20.931999,11.602,7.591,,,7.591,9.451,,,,9.451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/01/1995,53.966,13.55,11.496,1.299,,,1.299,27.621,,,,27.621,,,-8.15,,,,-8.15,,,,,,,,,,8.15,,,,,,,,,,,,,,,
07/01/1995,37.52,16.971001,11.36,-0.058,,,-0.058,9.247,,,,9.247,,,-3.941,,,,-3.941,,,,,,,,,,3.941,,,,,,,,,,,,,,,
09/30/1995,43.457001,35.909,12.43,-11.607,,,-11.607,6.725,,,,6.725,,,-6.494,,,,-6.494,,,,,,,,,,6.494,,,,,,,,,,,,,,,
12/30/1995,62.153,30.84,10.733,8.423,,,8.423,12.157,,,,12.157,,,-9.753,,,,-9.753,,,,,,,,,,9.753,,,,,,,,,,,,,,,
03/30/1996,55.654999,25.579,12.365,-1.705,,,-1.705,19.416,,,,19.416,,,-13.616,,,,-13.616,,,,,,,,,,13.616,,,,,,,,,,,,,,,
06/29/1996,48.080002,28.587999,12.3,0.004,,,0.004,7.188,,,,7.188,,,-10.938,,,,-10.938,,,,,,,,,,10.938,,,,,,,,,,,,,,,
09/28/1996,40.186001,32.687,15.09,-0.985,,,-0.985,-6.606,,,,-6.606,,,-18.319,,,,-18.319,,,,,,,,,,18.319,,,,,,,,,,,,,,,
12/28/1996,31.391001,-57.816002,11.987,97.668999,,,97.668999,-20.448999,,,,-20.448999,,,-19.216,,,,-19.216,,,,,,,,,,19.216,,,,,,,,,,,,,,,
03/29/1997,57.624,37.122,13.575,-21.46,,-0.905,-20.555,28.387,18.472,,,9.915,,-32.907,-24.59,0.0,,,-24.59,,,0.0,0.0,0.0,,,,,-8.317,5.656,0.0,-0.798,,,,8.124,18.727,-10.603,-1.67,,30.373,,,
06/28/1997,126.013,65.568,22.959,-7.811,,-4.242,-3.569,45.297,6.848,,,38.449,,-63.222,-46.147,0.0,,,-46.147,,,0.0,0.0,0.0,,,,,-17.075,-30.545,0.0,-19.529,,,,-8.386,12.693,-21.079,-2.63,,32.246,,,
09/27/1997,79.594002,55.300999,18.879,-5.581,,,-5.581,10.995,,,,10.995,,-76.676003,-16.194,0.0,,,-16.194,,,0.0,0.0,0.0,,,,,-60.482002,12.881001,0.0,-2.266,,,,16.631001,28.690001,-12.059,-1.484,,15.799,,,
01/03/1998,-0.74799,48.597012,14.801,-22.379,,,-22.379,-41.766998,,,,-41.766998,,-61.703011,-30.087,0.0,,,-30.087,,,0.0,0.0,0.0,,,,,-31.616011,-62.285002,0.0,-0.332,,,,-58.998003,12.982,-71.980003,-2.955,,-124.736,,,
04/04/1998,102.613998,-1.954,18.854,68.176003,,,68.176003,17.538,,,,17.538,,-118.758003,-30.889999,0.0,,,-30.889999,,,0.0,0.0,0.0,,,,,-87.868004,-11.664998,0.0,-0.879,,,,-9.450998,23.559,-33.009998,-1.335,,-27.809,,,
07/04/1998,36.402,59.962002,27.263,-2.446,,,-2.446,-48.376999,,,,-48.376999,,-58.056999,-30.177,0.0,,,-30.177,,,0.0,0.0,0.0,,,,,-27.879999,-19.431002,0.0,-0.705,,,,-44.378002,20.715,-65.093002,25.652,,-41.085999,,,
10/03/1998,70.962997,-80.453003,26.124001,100.897003,,,100.897003,24.395,,,,24.395,,-59.528,-28.975,0.0,,,-28.975,,,0.0,0.0,0.0,,,,,-30.552999,68.756,0.0,-0.21,,,,-34.007999,17.924,-51.931999,102.973999,,80.191002,,,
01/02/1999,17.174,47.569,36.863998,78.810997,,,78.810997,-146.070007,,,,-146.070007,,-279.575989,-31.353001,0.0,,,-31.353001,,,0.0,0.0,0.0,,,,,-248.222988,239.150001,0.0,134.037,,,,21.769999,42.564999,-20.795,83.343002,,-23.252001,,,
04/03/1999,46.358002,52.862,37.598,28.323999,,,28.323999,-72.426003,,,,-72.426003,,-26.907,-32.830002,0.0,,,-32.830002,,,0.0,0.0,0.0,,,,,5.923002,9.652,0.0,-50.306,,,,10.855999,31.639999,-20.784,49.102001,,29.103001,,,
07/03/1999,68.767998,-3.007,41.039001,-7.397,,,-7.397,38.132999,,,,38.132999,,-40.029999,-39.355999,0.0,,,-39.355999,,,0.0,0.0,0.0,,,,,-0.674,-65.563001,0.0,-84.526,,,,-8.542,19.799,-28.341,27.504999,,-36.825001,,,
10/02/1999,-18.094,-41.445999,41.188,62.071999,,,62.071999,-79.907997,,,,-79.907997,,-97.754997,-29.969999,0.0,,,-29.969999,,,0.0,0.0,0.0,,,,,-67.784998,36.247,0.0,38.171999,,,,-27.441999,5.656,-33.098,25.517,,-79.601997,,,
01/01/2000,24.09,-22.483999,45.972,-36.473999,,,-36.473999,37.076,,,,37.076,,-77.036003,-9.097002,0.0,,,-9.097002,,,0.0,0.0,0.0,,,,,-67.939001,50.988995,0.0,-14.591003,,,,2.336998,35.945999,-33.609001,63.243,,-1.956999,,2.975,
04/01/2000,51.098999,-11.809,48.839001,6.529,,,6.529,7.54,,,,7.54,,-59.758999,-21.73,0.0,,,-21.73,,,0.0,0.0,0.0,,,,,-38.028999,8.223001,0.0,-20.693001,,,,-9.657,21.041,-30.698,38.573002,,-0.437,,,
07/01/2000,37.310001,5.626,46.98,-6.509,,,-6.509,-8.787,,,,-8.787,,-26.349001,-24.922001,0.0,,,-24.922001,,,0.0,0.0,0.0,,,,,-1.427,-8.759999,0.0,-1.07,,,,-48.028999,19.903999,-67.932999,40.339001,,2.201,,,
09/30/2000,56.863998,13.671,54.595001,13.039,,,13.039,-24.441,,,,-24.441,,-55.820999,-31.923,0.0,,,-31.923,,,0.0,0.0,0.0,,,,,-23.897999,7.982002,0.0,-1.057999,,,,-31.411999,28.353001,-59.764999,40.452,,9.025,,,
12/30/2000,-3.172993,42.488998,56.396,10.69,,,10.69,-112.748001,,,,-112.748001,,-84.065987,-40.896,0.0,,,-40.896,,,0.0,0.0,0.0,,,,,-43.169987,50.269001,0.0,-0.882999,,,,-26.530998,48.030998,-74.561996,77.682999,,-36.970001,,1.905,
03/31/2001,45.66,3.822,58.359001,7.777,,,7.777,-24.298,,,,-24.298,,-15.528,-33.126999,0.0,,,-33.126999,,,0.0,0.0,0.0,,,,,17.598999,-14.732998,0.0,-0.655998,,,,-37.926001,23.961,-61.887001,23.849001,,15.399,6.327,0.076,
06/30/2001,40.274,-28.889,62.196,-62.097,,-0.988,-61.109,69.064,43.763,-3.619,,28.92,,-45.293,-41.579,0.0,,,-41.579,,,0.0,0.0,0.0,,,,,-3.714,34.437,0.0,-0.63,,,,-27.416,12.069,-39.485,62.483,,29.418,3.885,0.891,
09/29/2001,314.366,127.425,56.505,110.085,,2.874,107.211,20.351,1.183,-4.806,,23.974,,-69.561,-45.436,0.0,,,-45.436,,,0.0,0.0,0.0,,,,,-24.125,-218.978,0.0,-0.671,,,,-127.989,12.047,-140.036,-90.318,,25.827,5.852,0.984,
12/29/2001,19.7,38.929,36.071,-253.186,,-15.924,-237.262,197.886,235.28,-4.326,,-33.068,,35.776,-34.169,,,,-34.169,,,,,,,,,,69.945,-5.029,,-0.346,,,,-5.831,51.797,-57.628,1.148,,50.447,2.203,0.393,
03/30/2002,1.989,16.634001,52.638,-1.402,,,-1.402,-65.880997,,,,-65.880997,,-29.357,-31.542,0.0,,,-31.542,,,0.0,0.0,0.0,,,,,2.184999,0.282001,0.0,-0.3,,,,2.929001,45.333,-42.403999,-2.347,,-27.086,3.245,0.252,
06/29/2002,1.519,-46.321,58.464001,68.649998,0.418,0.553,67.678998,-79.274002,-49.257,1.599,,-31.616002,,4.003,-36.473,0.0,,,-36.473,,,0.0,0.0,0.0,,,,,40.476,54.439,0.0,-0.41,,,,-8.664,7.086,-15.75,63.513,,59.960999,2.481,0.225,
09/28/2002,140.126007,8.231,60.352001,-1.468,,,-1.468,73.011002,123.224,1.238,,-51.450998,,-92.450996,-27.802,0.0,,,-27.802,,,0.0,0.0,0.0,,,,,-64.648996,-122.725999,0.0,94.56,,,,-78.843998,21.188999,-100.032997,-138.442001,,-75.051003,0.024,0.412,
12/28/2002,279.97,87.288,32.63,94.362,,,94.362,65.69,,,,65.69,,-13.84,-31.89,0.0,,,-31.89,,,0.0,0.0,0.0,,,,,18.05,-58.94,0.0,-43.38,,,,-19.99,3.62,-23.61,4.43,,207.19,-2.78,0.43,
03/29/2003,1.035,-13.038,47.437,80.052,,,80.052,-113.416,-5.397,0.854,,-108.873,,-49.181,-17.18,0.0,,,-17.18,,,0.0,0.0,0.0,,,,,-32.001,-83.786,0.0,-42.594,,,,-40.074,21.89,-61.964,-1.118,,-131.932,,,
