Date,Cash From Operating Activities,Net Income,Depreciation & Amortization,Other Non-Cash Adjustments,Changes in Non-Cash Capital,Cash From Operations,Cash From Investing Activities,Disposal of Fixed Assets,Capital Expenditures,Increase in Investments,Decrease in Investments,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Change in Short-Term Borrowings,Increase in Long-Term Borrowings,Decrease In Long-Term Borrowings,Increase in Capital Stocks,Decrease in Capital Stocks,Other Financing Activities,Net Changes in Cash,Direct Method Cashflow,Source: Bloomberg
03/31/1990,,0.682,15.831,-1.819,5.465,20.159,,,,,,,,,,,,,,,,,
06/30/1990,,3.296,16.219,5.76,0.192,25.466999,,,,,,,,,,,,,,,,,
09/30/1990,,5.66,17.125999,-0.457,12.41,34.738998,,,,,,,,,,,,,,,,,
12/31/1990,,3.302,18.112,18.097,-11.002,28.509001,,,,,,,,,,,,,,,,,
03/31/1991,,4.437,21.32,11.614,-2.602,34.769001,,,,,,,,,,,,,,,,,
06/30/1991,,8.183,20.252001,4.454,6.528,39.417,,,,,,,,,,,,,,,,,
09/30/1991,,9.562,20.193001,4.923,-20.302999,14.375,,,,,,,,,,,,,,,,,
12/31/1991,,6.99,26.580999,10.471,-4.501,39.541,,,,,,,,,,,,,,,,,
03/31/1992,,2.444,21.872999,-1.88,-8.425,14.012,,,,,,,,,,,,,,,,,
06/30/1992,,11.738,21.209,-0.528,-14.565,17.854,,,,,,,,,,,,,,,,,
09/30/1992,,13.646,22.679001,7.484,-18.481001,25.327999,,,,,,,,,,,,,,,,,
12/31/1992,,-37.936001,22.24,55.860001,0.439,40.603001,,,,,,,,,,,,,,,,,
03/31/1993,,10.357,21.131001,-5.492,-5.894,20.101999,,,,,,,,,,,,,,,,,
06/30/1993,,14.536,21.556,3.709,-20.323,19.478001,,,,,,,,,,,,,,,,,
09/30/1993,,4.425,20.839001,5.762,4.739,35.764999,,,,,,,,,,,,,,,,,
12/31/1993,,26.292999,19.412001,13.72,-5.781,53.644001,,,,,,,,,,,,,,,,,
03/31/1994,,15.115,21.695,-2.157,-8.806,25.847,,,,,,,,,,,,,,,,,
06/30/1994,,19.032,20.601,0.775,-17.186001,23.222,,,,,,,,,,,,,,,,,
09/30/1994,,22.612,24.219999,-6.215,-5.344,35.272999,,,,,,,,,,,,,,,,,
12/31/1994,,16.858,20.375,13.265,-43.011002,7.487,,,,,,,,,,,,,,,,,
03/31/1995,,16.549,25.903999,2.387,-24.406,20.434,,,-28.040001,,,,,,,,,,,,,,
06/30/1995,,14.306,26.087,10.193,-15.538,35.048,,,,,,,,,,,,,,,,,
09/30/1995,,24.778,25.990999,-4.367,28.535,74.936996,,,,,,,,,,,,,,,,,
12/31/1995,,-63.756001,25.599001,74.278999,-61.34,-25.218,,,,,,,,,,,,,,,,,
03/31/1996,,13.696,25.056,1.924,-10.42,30.256001,,,-43.497002,,,,,,,,,,,,,,
06/30/1996,,16.995001,25.966999,8.359,-25.357,25.964001,,,-36.308998,,,,,,,,,,,,,,
09/30/1996,,22.878,27.361,24.052,-13.832,60.459,,,-33.174999,,,,,,,,,,,,,,
12/31/1996,,-3.269,27.084,17.959999,-25.274,16.500999,,,-23.461,,,,,,,,,,,,,,
03/31/1997,,18.462999,27.080999,13.205,-16.648001,42.101002,-58.480999,0.263,-37.638,0.0,0.0,-21.106001,10.755,0.0,24.0,3.534,-16.356001,1.855,-2.397,0.119,-5.625,,
06/30/1997,,20.969999,27.725,-5.724,-23.555,19.416,101.377998,143.145996,-32.679001,0.0,0.0,-9.089,-113.174004,0.0,-90.0,0.0,-11.886,0.691,-12.339,0.36,7.62,,
09/30/1997,,27.132999,26.683001,-18.500999,-9.332,25.983,-36.759998,2.632,-35.118999,0.0,0.0,-4.273,-18.298,0.0,-6.0,12.328,-24.804001,0.808,0.0,-0.63,-29.075001,,
12/31/1997,,-7.973,25.570999,55.493,-16.386999,56.703999,224.716003,275.371002,-27.650999,0.0,0.0,-23.004,-218.871002,0.0,-69.0,15.275,-113.322998,2.047,-50.389999,-3.48,62.549,,
03/31/1998,,13.626,23.118,18.219,-25.698,29.264999,-89.083,2.279,-31.132,0.0,0.0,-60.23,21.702999,0.0,25.0,0.0,-6.268,2.189,0.0,0.782,-38.115002,,
06/30/1998,,21.545,23.127001,-28.41,-6.935,9.327,-45.842999,64.995003,-32.407001,0.0,0.0,-78.431,10.874,0.0,70.0,0.0,-10.018,0.788,-49.263,-0.633,-25.642,,
09/30/1998,,21.334999,23.702,-8.506,-42.851002,-6.32,-54.862,0.466,-39.695,0.0,0.0,-15.633,43.247002,0.0,86.0,0.0,-35.754002,0.113,-7.069,-0.043,-17.934999,,
12/31/1998,,-87.527,23.775,98.766998,-60.498001,-25.483,-40.798,14.379,-47.216999,0.0,0.0,-7.96,60.021,0.0,70.0,9.495,-18.837999,0.002,-0.461,-0.177,-6.26,,
03/31/1999,,5.907,24.242001,7.993,6.213,44.355,9.01,38.834999,-25.173,0.0,0.0,-4.652,-51.528999,0.0,-95.0,65.0,-21.448999,0.129,0.0,-0.209,1.836,,
06/30/1999,,-115.857002,24.6,226.990005,-104.400002,31.333,-28.125999,0.473,-26.266001,0.0,0.0,-2.333,-14.152,0.0,-26.0,60.82,-47.866001,0.0,0.0,-1.106,-10.945,,
09/30/1999,,7.897,25.669001,-7.572,17.004999,42.999001,-26.070999,1.736,-17.568001,0.0,0.0,-10.239,-7.635,0.0,0.0,0.0,-6.287,0.0,0.0,-1.348,9.293,,
12/31/1999,,-32.594002,24.649002,70.435005,7.964,70.45401,-26.350004,0.897003,-26.407,0.0,0.0,-0.839999,-36.914001,0.0,-31.0,0.0,-5.003003,0.0,0.0,-0.911,7.19,,
03/31/2000,,6.261,25.336,8.828,-76.657997,-36.233002,-13.377,9.926,-19.982,0.0,0.0,-3.321,45.143002,0.0,54.0,0.0,-5.649,0.0,-3.289,0.081,-4.467,,
06/30/2000,,8.522,25.378,8.827,-17.599001,25.128,-15.551,0.28,-20.781,0.0,0.0,4.949951,-13.117,0.0,5.0,0.0,-17.490999,0.0,-0.585,-0.041,-3.54,,
09/30/2000,,-22.471001,24.457001,55.613998,-11.354,46.245998,-12.033,8.604,-17.792999,0.0,0.0,-2.844,-36.444,0.0,-29.0,0.0,-7.615,0.016,0.0,0.155,-2.231,,
