Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Return on Invested Capital,Margins,EBITDA Margin,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
12/31/1989,,,,,,,,,,,,5.854632,5.854632,,,,,
03/31/1990,,,,,,,13.123886,9.303377,,8.261122,4.652418,3.955029,3.955029,,43.682979,57.304818,,
06/30/1990,,,,,,,17.846603,14.251021,,12.730586,7.197195,5.838886,5.838886,,43.465332,35.626183,,
09/30/1990,,,,,,,11.988466,7.79925,,5.639124,3.133833,2.366089,2.366089,,44.426953,105.372963,,
12/31/1990,,19.390209,3.155763,14.834841,12.146646,,15.474063,11.353453,,10.887405,7.048153,5.270749,5.270749,,35.263245,46.396338,10.393862,
03/31/1991,,18.741208,3.246963,13.645557,11.342513,,14.388873,9.727669,23.465479,7.833977,4.508082,3.723376,3.723376,,42.454746,66.464056,6.285041,
06/30/1991,,19.008436,3.30401,13.770381,11.229334,,16.380513,12.858189,,12.1805,6.94258,6.162493,6.162493,,43.002505,40.433431,11.322673,
09/30/1991,,17.962056,3.34002,12.788586,10.44057,,12.948525,9.169678,,6.987925,3.469814,2.788561,2.788561,,50.345581,99.583286,0.07485,
12/31/1991,,17.170167,3.139535,14.249751,11.606556,,14.756233,11.576888,12.956106,11.441071,7.627292,5.381657,5.381657,,33.334108,39.979259,10.305661,
03/31/1992,,18.537052,3.417008,13.57643,11.198918,,13.369247,9.650423,8.813732,6.30714,3.82145,4.120587,4.120587,,39.410738,84.823027,2.813363,
06/30/1992,,19.276415,3.511023,14.541024,12.029217,,16.402012,13.01383,14.039296,12.522118,7.632904,6.43254,6.43254,,39.044622,34.552938,12.615847,
09/30/1992,,19.569419,3.7545,14.467619,12.152996,,13.087719,9.185355,9.267781,7.068497,3.824256,3.166133,3.166133,,45.897183,83.713991,3.187077,
12/31/1992,,20.529395,3.611298,16.061492,12.907891,,13.71302,10.28252,,11.403325,6.923099,5.944703,5.944703,,39.288764,40.455617,12.224102,
03/31/1993,,22.254356,3.807369,13.816903,11.327992,,12.865226,9.257266,5.242802,7.793265,4.729624,4.262559,4.262559,,39.311389,59.836743,8.938074,
06/30/1993,,22.092713,3.707124,14.30438,12.018125,,18.243757,14.808335,33.046775,13.607574,8.191054,7.141173,7.141173,,39.805188,31.226612,15.193907,
09/30/1993,,22.845387,3.953013,13.698283,11.41716,,11.628099,7.693259,,6.288085,3.864743,3.783454,3.783454,,38.53864,70.504437,6.738375,
12/31/1993,,24.004399,4.023987,17.652565,15.050065,,15.341402,12.093271,25.273674,12.296101,7.784505,6.749524,6.749524,,36.691277,34.998863,15.603132,
03/31/1994,,17.629037,2.969037,,,,12.672132,9.167883,8.758176,,,-1.9776,-1.9776,,,,,
06/30/1994,,18.325373,3.043072,,,,17.136321,14.026321,10.346823,,,7.455054,7.455054,,,,,
09/30/1994,,18.840785,3.19784,,,,12.048089,8.057476,9.115645,7.523291,4.730322,4.098853,4.098853,,37.124302,60.410545,7.458964,
12/31/1994,,19.184422,3.132639,,,,16.46587,13.300473,17.914033,,,6.680825,6.680825,,,,,
03/31/1995,,23.997116,4.439728,,,,13.61629,10.320666,15.861052,9.25632,5.644117,5.046224,5.046224,,39.02418,44.204887,13.389218,
06/30/1995,,24.347818,4.512573,,,,18.134615,15.040253,19.41156,14.629916,9.1314,7.633495,7.633495,,37.584056,25.662173,18.099639,
