Date,Assets,Net Plant in Service,Gross Utility Plant in Service,Accum Depreciation for Plant Asset,Plant Construction in Progress,Net Nuclear Fuel,Total Utility Plant,Cash & Near Cash Items,Marketable Securities,Restricted Bond Proceeds,Net Accounts Receivable,Supplies And Fuel,Prepaid Expenses,Other Current Assets,Total Current Assets,Decommissioning Funds,Long-Term Investments,Investments in Associated Co.,Other Property & Equipment,Deferred Charges & Others,Total Long Term Assets,Total Assets,Liabilities & Shareholders' Equity,ST Portion of LT Debts,Short Term Debt,Accounts Payable,Other Accounts Payable and Accruals,Other Current Liabilities,Total Current Liabilities,Accum Deferred Income Taxes,Accumulated Deferred ITC,Long-Term Borrowings,Other Liabilities,Total Long-Term Liabilities,Common Stock,Additional Paid in Capital,Retained Earnings & Other Equity,Total Preferred Equity,Minority Interest,Total Equity,Total Capitalization & Liabilities,Source: Bloomberg
12/31/1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12884.0,,12884.0,,,,,,,,
03/31/2001,,,,,,,12980.0,825.0,0.0,0.0,2480.0,394.0,0.0,664.0,4363.0,0.0,0.0,0.0,0.0,17247.0,17247.0,34590.0,,774.0,1630.0,1158.0,650.0,392.0,4604.0,4363.0,329.0,12890.0,4417.0,21999.0,6919.0,0.0,438.0,630.0,0.0,7987.0,34590.0,
06/30/2001,,13103.0,13103.0,,,,13103.0,1160.0,0.0,330.0,2441.0,466.0,0.0,639.0,5036.0,3020.0,1616.0,0.0,0.0,12584.0,17220.0,35359.0,,921.0,424.0,1178.0,1335.0,366.0,4224.0,4381.0,321.0,13850.0,4419.0,22971.0,6937.0,0.0,597.0,630.0,0.0,8164.0,35359.0,
09/30/2001,,13268.0,13268.0,,,,13268.0,1377.0,0.0,221.0,2630.0,491.0,0.0,494.0,5213.0,3002.0,1616.0,0.0,0.0,12581.0,17199.0,35680.0,,1188.0,416.0,1052.0,1607.0,454.0,4717.0,4404.0,316.0,13385.0,4414.0,22519.0,6943.0,0.0,889.0,612.0,0.0,8444.0,35680.0,
12/31/2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12309.0,,12309.0,,,,,,,,
03/31/2002,,14059.0,14059.0,,,,14059.0,696.0,0.0,237.0,1962.0,457.0,0.0,555.0,3907.0,3161.0,1782.0,0.0,0.0,11994.0,16937.0,34903.0,,1613.0,438.0,1078.0,1133.0,499.0,4761.0,4335.0,312.0,12609.0,4222.0,21478.0,6950.0,0.0,1101.0,613.0,0.0,8664.0,34903.0,
06/30/2002,,14654.0,14654.0,,,,14654.0,713.0,0.0,398.0,1978.0,514.0,0.0,733.0,4336.0,3060.0,1658.0,0.0,0.0,11913.0,16631.0,35621.0,,1772.0,470.0,1164.0,1339.0,527.0,5272.0,4204.0,308.0,12591.0,4287.0,21390.0,6990.0,0.0,1356.0,613.0,0.0,8959.0,35621.0,
09/30/2002,,14926.0,14926.0,,,,14926.0,461.0,0.0,291.0,2217.0,501.0,0.0,441.0,3911.0,2997.0,1665.0,0.0,0.0,11737.0,16399.0,35236.0,,1501.0,788.0,1304.0,942.0,495.0,5030.0,4506.0,305.0,11904.0,4310.0,21025.0,6995.0,0.0,1516.0,595.0,75.0,9181.0,35236.0,
12/31/2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12351.0,,12351.0,,,,,,,,
03/31/2003,,20237.0,20237.0,,,,20237.0,503.0,0.0,322.0,2364.0,480.0,0.0,655.0,4324.0,3032.0,1171.0,0.0,0.0,11137.0,15340.0,39901.0,,1147.0,1434.0,1815.0,1182.0,481.0,6059.0,3849.0,298.0,13368.0,7635.0,25150.0,7099.0,0.0,905.0,610.0,78.0,8692.0,39901.0,
06/30/2003,,20323.0,20323.0,,,,20323.0,464.0,0.0,425.0,2149.0,481.0,0.0,931.0,4450.0,3316.0,1189.0,0.0,0.0,11010.0,15515.0,40288.0,,2391.0,907.0,1762.0,1205.0,364.0,6629.0,3973.0,295.0,12580.0,7844.0,24692.0,7169.0,0.0,1209.0,510.0,79.0,8967.0,40288.0,
09/30/2003,,19476.0,19476.0,,,,19476.0,604.0,0.0,318.0,2222.0,487.0,0.0,538.0,4169.0,3404.0,1198.0,0.0,0.0,10897.0,15499.0,39144.0,,2067.0,408.0,1692.0,1242.0,344.0,5753.0,3798.0,291.0,12993.0,7894.0,24976.0,7226.0,0.0,1101.0,87.0,1.0,8415.0,39144.0,
12/31/2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7175.0,,7175.0,,,,,,,,
03/31/2004,,20133.0,20133.0,,,,20133.0,499.0,0.0,149.0,1601.0,426.0,0.0,3305.0,5980.0,4890.0,964.0,0.0,0.0,11592.0,17446.0,43559.0,,776.0,316.0,1125.0,0.0,3699.0,5916.0,4701.0,284.0,14024.0,9791.0,28800.0,7421.0,0.0,1278.0,87.0,57.0,8843.0,43559.0,
06/30/2004,,20228.0,20228.0,,,,20228.0,794.0,0.0,179.0,1645.0,483.0,0.0,1450.0,4551.0,4890.0,922.0,0.0,0.0,11511.0,17323.0,42102.0,,655.0,261.0,1221.0,1080.0,1112.0,4329.0,4580.0,281.0,13919.0,9830.0,28610.0,7463.0,0.0,1563.0,87.0,50.0,9163.0,42102.0,
09/30/2004,,20724.0,20724.0,,,,20724.0,584.0,0.0,166.0,1613.0,517.0,0.0,1174.0,4054.0,4943.0,895.0,0.0,0.0,11443.0,17281.0,42059.0,,991.0,325.0,1136.0,1097.0,956.0,4505.0,4735.0,278.0,12756.0,10099.0,27868.0,7532.0,0.0,2014.0,87.0,53.0,9686.0,42059.0,
12/31/2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/2005,,21413.0,21413.0,,,,21413.0,360.0,0.0,78.0,2285.0,468.0,0.0,1151.0,4342.0,5207.0,808.0,0.0,0.0,10638.0,16653.0,42408.0,,1011.0,2326.0,1235.0,907.0,1361.0,6840.0,4971.0,272.0,10997.0,9527.0,25767.0,7757.0,0.0,1956.0,87.0,1.0,9801.0,42408.0,
