Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Sales,EV/EBITDA,EV/EBIT,EV/Cash Flow to Firm,EV/Free Cash Flow to Firm,Diluted Market Cap,Diluted Enterprise Value,EV per Share,Trailing 12 Month Values for Ratios,Source: Bloomberg
03/31/1990,5501.268024,-124.0,292.399994,239.300003,5213.499817,11122.467838,8687.199814,60.013582,0.468736,,,,,,5398.00563,11019.205444,44.985067,,
06/30/1990,5277.139969,-204.399994,292.399994,241.300003,5481.599976,11088.039948,8928.199936,61.396474,0.494371,,,,,,5076.795101,10887.69508,44.649346,,
09/30/1990,5146.561903,-168.699997,292.399994,248.199997,5645.5,11163.961897,9327.300064,60.526626,0.50569,,,,,,4969.971937,10987.371931,44.197608,,
12/31/1990,5657.116016,-186.0,392.399994,235.699997,5558.600098,11657.816105,9394.500076,59.168663,0.476813,3.08147,6.778194,10.711951,8.555968,8.555968,5648.076361,11648.776449,46.108942,,
03/31/1991,5696.526306,-273.700012,392.399994,245.0,5443.700012,11503.9263,9447.300079,57.621754,0.473204,3.157123,6.834151,11.012757,,,5585.360107,11392.760101,44.428194,,
06/30/1991,5454.203979,-166.899994,392.399994,248.300003,6037.800171,11965.804153,10046.800278,60.096747,0.504588,3.430957,7.115302,11.707078,,,5437.320282,11948.920456,46.07123,,
09/30/1991,6058.786949,-197.300003,492.399994,208.199997,6168.799805,12730.886742,10275.999771,60.03114,0.484554,3.842822,7.596448,12.757678,,,6038.606392,12710.706184,48.853528,,
01/01/1992,6585.17141,-75.800003,492.399994,75.099998,5303.499817,12380.371216,9382.599907,56.524842,0.42838,3.907575,8.531715,13.152418,,,6554.484375,12349.684181,47.23595,,
03/31/1992,5679.78389,-27.799999,492.399994,216.399994,5926.099792,12286.883671,9901.099792,59.852945,0.482311,3.889731,9.796591,15.829534,,,5655.252579,12262.35236,46.51022,,
06/30/1992,5964.735565,-133.800003,692.400024,217.699997,6073.999756,12815.035339,10286.49968,59.048267,0.473974,4.00946,10.848248,16.913073,,,5892.334114,12742.633888,47.803383,,
