Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
01/31/2005,2666.118,326.881,187.681,139.2,133.545,133.545,,1057.245,236.802,53.988,771.192,-4.737,90.218,,,,,1607.889,917.853,1352.208,-434.355,0.0,,140.376,19.946,19.946,0.0,120.43,1058.229,,186.013,186.013,,,,42.957,42.957,0.0,0.0,,,170.851,,,170.851,399.821,397.606,397.606,0.0,0.0,,167.531,,,167.531,565.137,964.958,0.0,427.753,,,0.0,1246.331,27.076,1701.16,0.0,1701.16,2666.118,
04/30/2005,2576.457,213.708,213.708,,120.713,120.713,,1073.605,236.695,49.46,792.103,-4.653,110.504,,,,,1518.53,917.415,,,,,140.512,,,,140.512,1057.927,,177.514,177.514,,,,47.488,47.488,0.0,0.0,,,87.221,,,87.221,312.223,392.178,392.178,0.0,0.0,,161.524,,,161.524,553.702,865.925,,440.673,,,0.0,1245.309,24.55,1710.532,,1710.532,2576.457,
07/31/2005,2500.668,128.611,128.611,0.0,126.0,126.0,,1066.371,232.959,46.474,791.336,-4.398,124.075,,,,,1445.057,916.374,,,0.0,,139.237,,,,139.237,1055.611,,178.322,178.322,,,,22.966,22.966,0.0,0.0,,,72.001,,,72.001,273.289,381.297,381.297,0.0,0.0,,152.107,,,152.107,533.404,806.693,0.0,446.773,,,0.0,1236.757,10.445,1693.975,0.0,1693.975,2500.668,
10/31/2005,2499.946,111.586,111.586,,129.454,129.454,,1104.326,246.488,47.456,814.872,-4.49,148.345,,,,,1493.711,860.712,,,,,145.523,,,,145.523,1006.235,,182.831,182.831,,,,30.365,30.365,0.0,0.0,,,69.698,,,69.698,282.894,373.606,373.606,0.0,0.0,,150.799,,,150.799,524.405,807.299,,465.53,,,,1219.946,7.171,1692.647,,1692.647,2499.946,
01/31/2006,2777.272,393.609,393.609,0.0,142.294,142.294,,1060.164,244.4,51.723,764.041,0.0,102.776,,,,,1698.843,866.004,1353.945,-487.941,0.0,,212.425,20.148,20.148,0.0,192.277,1078.429,,71.279,71.279,,,,45.128,45.128,0.0,0.0,,,248.203,,,248.203,364.61,426.548,426.548,0.0,0.0,,155.201,,,155.201,581.749,946.359,0.0,490.385,,,0.0,1331.321,9.207,1830.913,0.0,1830.913,2777.272,
04/30/2006,2751.851,226.716,180.541,46.175,156.124,156.124,,1140.829,263.024,61.144,816.661,0.0,127.681,,,,,1651.35,888.221,,,0.0,,212.28,,,,212.28,1100.501,,210.215,210.215,,,,53.97,53.97,0.0,0.0,,,93.654,,,93.654,357.839,428.45,428.45,0.0,0.0,,161.814,,,161.814,590.264,948.103,0.0,501.001,,,0.0,1288.169,14.578,1803.748,0.0,1803.748,2751.851,
07/31/2006,2787.026,146.941,146.941,0.0,143.446,143.446,,1236.995,318.095,71.122,847.778,0.0,142.814,,,,,1670.196,904.479,,,0.0,,212.351,,,,212.351,1116.83,,199.301,199.301,,,,148.487,148.487,0.0,0.0,,,89.044,,,89.044,436.832,423.819,423.819,0.0,0.0,,165.824,,,165.824,589.643,1026.475,0.0,506.059,,,0.0,1237.237,17.255,1760.551,0.0,1760.551,2787.026,
10/31/2006,2810.019,56.933,56.933,0.0,148.608,148.608,,1247.089,308.794,60.277,878.018,0.0,214.792,,,,,1667.422,908.844,,,0.0,,233.753,,,,233.753,1142.597,,210.218,210.218,,,,243.706,,,,,,81.635,,,81.635,535.559,416.863,,,,,170.927,,,170.927,587.79,1123.349,0.0,511.88,,,0.0,1159.044,15.746,1686.67,0.0,1686.67,2810.019,
01/31/2007,2845.51,190.508,175.008,15.5,165.594,165.594,,1146.674,316.206,58.366,772.102,0.0,203.868,,,,,1706.644,912.143,1443.979,-531.836,0.0,,226.723,30.757,13.222,17.535,195.966,1138.866,,69.186,69.186,,,,112.079,112.079,0.0,0.0,,,271.406,,,271.406,452.671,406.383,406.383,0.0,0.0,,181.561,,,181.561,587.944,1040.615,0.0,537.545,,,0.0,1269.94,-2.59,1804.895,0.0,1804.895,2845.51,
04/30/2007,2898.646,127.269,117.269,10.0,162.047,162.047,,1295.15,331.712,71.859,891.579,0.0,145.745,,,,,1730.211,938.6,,,0.0,,229.835,,,,229.835,1168.435,,177.888,177.888,,,,121.262,,,,,,98.811,,,98.811,397.961,401.716,,,,,228.65,,,228.65,630.366,1028.327,0.0,585.974,,,0.0,1277.916,6.429,1870.319,0.0,1870.319,2898.646,
07/31/2007,2999.453,129.027,129.027,0.0,152.353,152.353,,1369.019,339.964,73.214,955.841,0.0,184.494,,,,,1834.893,945.28,,,0.0,,219.28,,,,219.28,1164.56,,164.164,164.164,,,,136.45,136.45,0.0,0.0,,,107.291,,,107.291,407.905,400.643,400.643,0.0,0.0,,228.062,,,228.062,628.705,1036.61,0.0,620.824,,,0.0,1332.947,9.072,1962.843,0.0,1962.843,2999.453,
10/31/2007,3133.098,391.12,334.85,56.27,168.678,168.678,,1345.73,336.182,81.268,928.28,0.0,157.059,,,,,2062.587,757.542,,,0.0,,312.969,,,,312.969,1070.511,,204.579,204.579,,,,65.395,65.395,0.0,0.0,,,162.908,,,162.908,432.882,397.795,397.795,0.0,0.0,,376.148,,,376.148,773.943,1206.825,0.0,648.762,,,0.0,1252.525,24.986,1926.273,0.0,1926.273,3133.098,
01/31/2008,3000.904,246.654,246.654,0.0,193.974,193.974,,1372.397,352.211,77.326,942.86,0.0,109.29,,,,,1922.315,748.21,1399.443,-651.233,0.0,,330.379,23.007,13.256,9.751,307.372,1078.589,,69.186,69.186,,,,109.672,109.672,0.0,0.0,,,406.003,,,406.003,584.861,343.465,343.465,0.0,0.0,,356.463,,,356.463,699.928,1284.789,0.0,633.939,,,0.0,1037.663,44.513,1716.115,0.0,1716.115,3000.904,
04/30/2008,3009.851,159.625,159.625,0.0,193.154,193.154,0.0,1466.166,374.721,104.062,987.383,0.0,114.172,,,164.847,86.784,1933.117,742.116,,,0.0,,334.618,,,,169.771,1076.734,,225.756,,49.979,,175.777,265.149,199.421,,,,65.728,68.573,144.577,,68.573,559.478,346.01,346.01,,,,360.835,,81.836,134.422,706.845,1266.323,0.0,657.967,1.263,656.704,0.0,1032.173,53.388,1743.528,0.0,1743.528,3009.851,
07/31/2008,3032.676,152.156,152.156,0.0,181.109,181.109,0.0,1511.921,384.668,106.537,1020.716,0.0,100.258,,0.0,168.909,69.484,1945.444,745.304,,,0.0,,341.928,,,,173.019,1087.232,,204.67,,14.956,,189.714,345.095,240.535,,,,104.56,67.816,139.438,,67.816,617.581,294.096,294.096,,,,364.891,,83.39,142.063,658.987,1276.568,0.0,682.512,1.252,681.26,0.0,1022.737,50.859,1756.108,0.0,1756.108,3032.676,
10/31/2008,3139.575,160.376,160.376,0.0,164.269,164.269,0.0,1638.479,402.824,92.828,1142.827,0.0,103.444,,,172.283,70.375,2066.568,738.287,,,0.0,,334.72,,,,162.437,1073.007,,243.121,,6.93,,236.191,515.046,414.364,,,,100.682,67.924,134.444,,67.924,826.091,306.226,306.226,,,,361.503,,86.355,140.704,667.729,1493.82,0.0,686.114,1.231,684.883,0.0,962.3,-2.659,1645.755,0.0,1645.755,3139.575,
01/31/2009,3102.283,160.445,160.445,0.0,164.447,164.447,0.0,1601.236,416.805,69.098,1115.333,0.0,122.606,0.0,,166.517,103.207,2048.734,741.048,1474.588,-733.54,0.0,,312.501,24.593,15.034,9.559,121.391,1053.549,,223.566,80.444,0.0,0.0,143.122,283.392,242.966,0.0,0.0,,40.426,94.964,133.641,0.0,94.206,601.922,425.412,425.412,0.0,0.0,,486.578,0.0,200.603,152.334,911.99,1513.912,0.0,688.505,1.238,687.267,0.0,971.299,-71.433,1588.371,0.0,1588.371,3102.283,
04/30/2009,3162.252,303.729,303.729,0.0,135.437,135.437,0.0,1553.717,413.159,58.529,1082.029,0.0,132.902,,,165.482,120.772,2125.785,721.452,,,0.0,,315.015,,,,149.533,1036.467,,188.426,,25.324,,163.102,114.369,74.199,,,,40.17,64.239,125.555,,64.239,367.034,707.477,707.477,,,,481.082,,203.55,151.977,1188.559,1555.593,0.0,693.217,1.24,691.977,0.0,974.535,-61.093,1606.659,0.0,1606.659,3162.252,
07/31/2009,3145.469,333.603,333.603,0.0,140.025,140.025,,1538.514,412.72,57.645,1068.149,0.0,111.776,,0.0,160.492,99.473,2123.918,707.176,,,,,314.375,,,,153.883,1021.551,,173.904,,18.245,,155.659,40.754,40.754,,,,,64.607,129.665,,64.607,279.265,710.994,710.994,,,,481.768,,209.158,142.945,1192.762,1472.027,,700.235,1.24,698.995,0.0,1010.18,-36.973,1673.442,,1673.442,3145.469,
10/31/2009,3219.229,374.871,374.871,0.0,150.895,150.895,,1541.888,438.36,56.88,1046.648,0.0,138.921,,,157.68,126.4,2206.575,694.063,,,,,318.591,,,,160.911,1012.654,,237.725,,15.412,,222.313,194.796,30.906,,,,163.89,66.287,130.861,,66.287,498.808,558.207,558.207,,,,451.57,,187.872,132.837,1009.777,1508.585,0.0,691.918,1.243,690.675,0.0,1032.371,-13.645,1710.644,,1710.644,3219.229,
01/31/2010,3488.36,785.702,785.702,0.0,158.706,158.706,0.0,1427.855,450.966,72.366,904.523,0.0,73.403,1.996,,183.825,63.786,2445.666,685.101,1513.859,-828.758,0.0,,357.593,24.706,15.124,9.582,147.066,1042.694,,231.913,80.15,0.0,0.0,151.763,234.457,27.642,0.0,0.0,,206.815,133.903,128.649,0.0,132.81,600.273,519.592,519.592,0.0,0.0,,485.256,0.0,219.276,137.331,1004.848,1605.121,0.0,765.395,1.263,764.132,0.0,1151.109,-33.265,1883.239,0.0,1883.239,3488.36,
04/30/2010,3418.707,673.75,673.75,0.0,139.879,139.879,0.0,1473.73,435.456,94.747,943.527,0.0,94.1,,,185.952,77.644,2381.459,673.786,,,0.0,,363.462,,,,177.51,1037.248,,193.755,,29.256,,164.499,295.585,42.865,,,,252.72,64.652,120.554,,64.486,553.992,464.17,464.17,,,,444.143,,184.427,139.162,908.313,1462.305,0.0,809.461,1.272,808.189,0.0,1177.027,-30.086,1956.402,0.0,1956.402,3418.707,
07/31/2010,3446.561,614.674,566.725,47.949,156.708,156.708,,1553.117,469.804,105.292,978.021,0.0,92.894,,0.0,188.014,76.78,2417.393,661.387,,,,,367.781,,,,179.767,1029.168,,181.955,,16.198,,165.757,314.181,44.221,,,,269.96,60.546,124.932,,60.546,556.682,467.855,467.855,,,,456.022,,189.978,141.112,923.877,1480.559,0.0,814.865,1.265,813.6,0.0,1182.84,-31.703,1966.002,,1966.002,3446.561,
10/31/2010,3514.787,529.496,482.242,47.254,179.428,179.428,,1654.552,464.701,98.998,1090.853,0.0,111.555,,,186.426,86.937,2475.031,668.179,,,,,371.577,,,,185.151,1039.756,,218.568,,2.275,,216.293,161.961,60.286,,,,101.675,65.107,128.927,,65.107,445.636,593.028,593.028,,,,477.567,,195.896,152.744,1070.595,1516.231,,826.733,1.261,825.472,0.0,1182.746,-10.923,1998.556,,1998.556,3514.787,
01/31/2011,3735.669,740.871,681.591,59.28,185.969,185.969,0.0,1625.302,534.879,102.338,988.085,0.0,132.403,6.155,,202.902,89.152,2684.545,665.588,1617.642,-952.054,0.0,,385.536,23.63,15.064,8.566,152.849,1051.124,,258.611,91.313,,0.0,167.298,99.746,38.891,0.0,0.0,,60.855,121.556,124.98,0.0,119.259,479.913,588.494,588.494,0.0,0.0,,489.787,0.0,217.435,147.372,1078.281,1558.194,,865.236,1.269,863.967,0.0,1324.804,-12.565,2177.475,0.0,2177.475,3735.669,
04/30/2011,3758.132,622.32,604.419,17.901,175.926,175.926,0.0,1720.895,565.724,119.183,1035.988,0.0,171.812,,,187.518,113.091,2690.953,685.457,,,0.0,,381.722,,,,194.204,1067.179,,229.322,,14.6,,214.722,97.632,97.632,,,,0.0,69.325,124.809,,67.259,396.279,589.255,589.255,,,,494.35,,198.315,171.226,1083.605,1479.884,0.0,910.634,1.277,909.357,0.0,1347.691,19.923,2278.248,0.0,2278.248,3758.132,
07/31/2011,3930.888,565.191,532.981,32.21,182.001,182.001,,1836.874,656.772,144.487,1035.615,0.0,183.438,,,185.02,105.172,2767.504,738.172,,,,,425.212,,,,240.192,1163.384,,286.55,,20.687,,265.863,159.0,97.272,,,,61.728,75.202,125.173,,66.764,520.752,534.673,534.673,,,,523.727,,205.298,193.256,1058.4,1579.152,0.0,952.833,1.281,951.552,0.0,1378.054,20.849,2351.736,,2351.736,3930.888,
10/31/2011,3898.284,297.364,279.111,18.253,170.181,170.181,,2065.466,737.686,154.107,1173.673,0.0,211.496,0.66,,171.986,115.241,2744.507,752.151,,,,,401.626,,,,228.98,1153.777,,287.012,,,,287.012,169.077,107.83,,,,61.247,65.819,124.047,14.334,64.36,521.908,539.703,539.703,,,,523.95,,212.268,173.301,1063.653,1585.561,0.0,959.185,1.27,957.915,0.0,1352.852,0.686,2312.723,,2312.723,3898.284,
01/31/2012,4158.992,442.19,433.954,8.236,184.085,184.085,0.0,2073.212,784.04,143.492,1145.68,0.0,190.188,0.406,,271.156,103.996,2889.675,767.174,1758.311,-991.137,0.0,,502.143,14.956,14.956,0.0,215.625,1269.317,,383.013,113.149,60.977,0.0,208.887,173.795,112.973,0.0,0.0,,60.822,69.869,119.692,0.0,62.943,626.677,538.352,538.352,0.0,0.0,,645.058,0.0,338.564,186.802,1183.41,1810.087,,971.482,1.267,970.215,0.0,1462.553,-85.13,2348.905,,2348.905,4158.992,
04/30/2012,4206.669,343.029,321.582,21.447,181.641,181.641,0.0,2189.869,823.815,165.561,1200.493,0.0,218.575,,,269.818,121.609,2933.114,766.874,,,0.0,,506.681,,,,236.863,1273.555,,306.238,,31.971,,274.267,303.125,242.768,,,,60.357,73.0,114.113,,62.074,682.363,531.244,531.244,,,,614.172,,309.545,190.514,1145.416,1827.779,0.0,992.884,1.267,991.617,0.0,1465.464,-79.458,2378.89,0.0,2378.89,4206.669,
07/31/2012,4324.746,367.437,366.08,1.357,171.463,171.463,,2230.474,771.834,190.935,1267.705,0.0,235.34,,,276.451,128.116,3004.714,777.387,,,,,542.645,,,,266.194,1320.032,,282.104,,26.901,,255.203,155.137,155.137,,,,,67.517,112.285,,63.112,504.758,784.409,784.409,,,,626.78,,316.319,198.176,1411.189,1915.947,0.0,999.986,1.266,998.72,0.0,1509.806,-113.302,2396.49,12.309,2408.799,4324.746,
10/31/2012,4449.995,345.874,344.512,1.362,160.604,160.604,,2289.571,745.334,166.719,1377.518,0.0,286.757,,,269.546,176.318,3082.806,800.225,,,,,566.964,,,,297.418,1367.189,,300.167,,17.958,,282.209,196.279,196.279,,,,0.0,67.976,108.962,,65.996,564.422,781.637,781.637,,,,636.715,,322.033,205.72,1418.352,1982.774,0.0,1011.685,1.267,1010.418,0.0,1532.358,-89.32,2454.723,12.498,2467.221,4449.995,
01/31/2013,4630.85,504.838,504.838,0.0,173.998,173.998,0.0,2234.334,790.732,152.367,1291.235,0.0,238.419,0.0,,306.385,138.877,3151.589,818.838,1921.995,-1103.157,0.0,,660.423,39.764,39.764,0.0,314.274,1479.261,,325.207,122.101,30.487,0.0,172.619,194.034,194.034,0.0,0.0,,,67.351,96.724,0.0,66.647,586.592,765.238,765.238,0.0,0.0,,667.702,0.0,361.246,209.732,1432.94,2019.532,0.0,1021.266,1.269,1019.997,0.0,1671.341,-93.875,2598.732,12.586,2611.318,4630.85,
04/30/2013,4665.756,464.916,464.916,0.0,181.715,181.715,0.0,2280.39,812.53,126.491,1341.369,0.0,257.462,,,305.294,152.386,3184.483,807.875,,,0.0,,673.398,,,,368.104,1481.273,,307.503,,30.817,,276.686,216.898,216.898,,,,,73.483,89.493,,69.213,597.884,757.191,757.191,,,,646.235,,336.739,220.003,1403.426,2001.31,0.0,1040.298,1.275,1039.023,0.0,1714.17,-102.787,2651.681,12.765,2664.446,4665.756,
07/31/2013,4731.718,489.664,489.664,0.0,161.746,161.746,,2328.51,843.38,114.164,1370.966,0.0,259.997,,,309.823,162.921,3239.917,814.593,,,,,677.208,,,,367.385,1491.801,,309.429,,36.731,,272.698,207.412,207.412,,,,,72.033,86.688,,67.921,588.874,756.807,756.807,,,,650.741,,342.361,221.692,1407.548,1996.422,0.0,1063.128,1.279,1061.849,0.0,1778.49,-119.318,2722.3,12.996,2735.296,4731.718,
10/31/2013,4879.501,521.2,521.2,0.0,165.862,165.862,,2418.71,860.507,118.089,1440.114,0.0,256.73,,,315.398,168.815,3362.502,836.062,,,,,680.937,,,,365.539,1516.999,,324.647,,16.19,,308.457,252.016,252.016,,,,,67.451,85.464,,66.11,644.114,755.724,755.724,,,,657.709,,348.561,223.684,1413.433,2057.547,0.0,1075.802,1.28,1074.522,0.0,1829.591,-96.177,2809.216,12.738,2821.954,4879.501,
01/31/2014,4752.351,367.035,345.778,21.257,188.814,188.814,0.0,2326.58,874.799,117.855,1333.926,0.0,345.959,0.0,,278.39,238.195,3228.388,855.095,2098.642,-1243.547,0.0,,668.868,39.736,39.736,0.0,350.742,1523.963,,372.168,116.601,31.976,0.0,223.591,252.365,252.365,0.0,0.0,,,72.207,81.865,0.0,70.309,696.74,751.154,751.154,0.0,0.0,,570.489,0.0,268.112,220.512,1321.643,2018.383,0.0,1096.587,1.283,1095.304,0.0,1682.398,-58.548,2720.437,13.531,2733.968,4752.351,
04/30/2014,4825.514,381.215,359.314,21.901,194.571,194.571,0.0,2418.395,920.982,132.114,1365.299,0.0,339.125,,,260.144,232.819,3333.306,848.432,,,0.0,,643.776,,,,383.632,1492.208,,330.843,,26.135,,304.708,240.956,240.956,,,,,68.919,80.208,,67.539,640.718,750.826,750.826,,,,573.381,,273.682,219.491,1324.207,1964.925,0.0,1129.729,1.29,1128.439,0.0,1757.653,-42.067,2845.315,15.274,2860.589,4825.514,
07/31/2014,4935.825,398.434,398.242,0.192,190.318,190.318,,2531.451,933.311,144.965,1453.175,0.0,330.772,,,246.156,221.846,3450.975,857.317,,,,,627.533,,,,381.377,1484.85,,328.688,,28.374,,300.314,275.433,275.433,,,,,65.977,77.858,,65.51,670.098,750.07,750.07,,,,571.229,,279.502,213.869,1321.299,1991.397,0.0,1153.432,1.293,1152.139,0.0,1824.22,-47.273,2930.379,14.049,2944.428,4935.825,
10/31/2014,4996.989,383.413,349.301,34.112,177.29,177.29,,2560.369,888.104,138.923,1533.342,0.0,389.305,,,246.643,275.336,3510.377,888.103,,,,,598.509,,,,351.866,1486.612,,369.949,,25.657,,344.292,196.878,196.878,,,,,67.709,71.34,,67.709,634.536,889.505,889.505,,,,564.258,,284.371,208.547,1453.763,2088.299,0.0,1169.409,1.293,1168.116,0.0,1807.966,-83.103,2894.272,14.418,2908.69,4996.989,
01/31/2015,5180.603,731.457,729.957,1.5,195.168,195.168,0.0,2362.112,866.934,108.355,1386.823,0.0,322.65,0.0,,323.449,197.544,3611.387,899.507,2267.19,-1367.683,0.0,,669.709,38.836,38.836,0.0,307.424,1569.216,,352.628,118.012,39.859,0.0,194.757,234.013,234.013,0.0,0.0,,,71.392,64.471,0.0,66.138,658.033,882.535,882.535,0.0,0.0,,789.364,0.0,524.218,200.675,1671.899,2329.932,0.0,1174.918,1.293,1173.625,0.0,1950.603,-290.462,2835.059,15.612,2850.671,5180.603,
04/30/2015,5150.0,715.4,675.8,39.6,192.5,192.5,0.0,2363.0,872.8,93.7,1396.5,0.0,309.1,,,323.6,197.0,3580.0,897.0,,,0.0,,673.0,,,,349.4,1570.0,,311.0,,44.6,,266.4,197.1,197.1,,,,,77.2,62.8,,72.2,585.3,882.1,882.1,,,,796.3,,532.2,201.3,1678.4,2263.7,0.0,1179.4,1.3,1178.1,0.0,1976.2,-285.5,2870.1,16.2,2886.3,5150.0,
07/31/2015,5172.0,771.4,758.5,12.9,180.3,180.3,0.0,2357.7,896.9,113.0,1347.8,0.0,202.9,,0.0,435.7,188.2,3512.3,898.4,,,0.0,,761.3,,,,325.6,1659.7,,339.7,,38.3,,301.4,196.8,196.8,,,,0.0,82.7,59.5,,73.9,619.2,870.1,870.1,,,,788.0,,538.9,189.6,1658.1,2277.3,0.0,1186.0,1.3,1184.7,0.0,2008.7,-316.7,2878.0,16.7,2894.7,5172.0,
10/31/2015,5157.5,725.1,673.2,51.9,206.5,206.5,0.0,2347.0,859.1,112.3,1375.6,0.0,204.2,,,440.5,199.4,3482.8,912.2,,,0.0,,762.5,,,,322.0,1674.7,,347.8,,30.6,,317.2,280.9,198.3,,,,82.6,79.6,57.9,,73.4,708.3,789.8,789.8,,,,788.4,,545.8,184.7,1578.2,2286.5,0.0,1182.9,1.3,1181.6,0.0,1993.6,-323.1,2853.4,17.6,2871.0,5157.5,
01/31/2016,5121.6,886.6,843.6,43.0,206.4,206.4,0.0,2225.0,813.7,118.4,1292.9,0.0,190.4,0.0,,382.8,186.7,3508.4,935.8,2354.4,-1418.6,0.0,,677.4,38.5,38.5,0.0,256.1,1613.2,,339.0,127.8,27.1,0.0,184.1,305.8,221.6,0.0,0.0,,84.2,85.1,55.1,0.0,67.9,729.9,790.0,790.0,0.0,0.0,,672.2,0.0,428.1,189.0,1462.2,2192.1,0.0,1177.0,1.3,1175.7,0.0,2012.5,-278.1,2911.4,18.1,2929.5,5121.6,
04/30/2016,5148.2,789.9,779.6,10.3,221.5,221.5,0.0,2320.1,847.3,110.9,1361.9,0.0,190.7,,,369.8,180.0,3522.2,946.0,,,0.0,,680.0,,,,310.2,1626.0,,321.7,,36.6,,285.1,312.6,220.1,,,,92.5,83.5,56.4,,68.2,717.8,790.2,790.2,,,,680.9,,436.4,188.1,1471.1,2188.9,0.0,1180.8,1.3,1179.5,0.0,1980.7,-218.6,2942.9,16.4,2959.3,5148.2,
07/31/2016,5102.9,720.1,666.3,53.8,216.4,216.4,0.0,2324.8,843.5,119.3,1362.0,0.0,215.4,,,367.0,187.6,3476.7,944.8,,,0.0,,681.4,,,,314.4,1626.2,,312.6,,30.5,,282.1,301.9,207.1,,,,94.8,83.1,53.2,,64.5,697.6,790.5,790.5,,,,686.1,,442.1,190.8,1476.6,2174.2,0.0,1177.2,1.3,1175.9,0.0,1967.2,-232.2,2912.2,16.5,2928.7,5102.9,
10/31/2016,5139.1,786.7,727.5,59.2,214.0,214.0,0.0,2303.1,814.0,99.7,1389.4,0.0,205.4,,,370.2,194.6,3509.2,951.8,,,35.4,35.4,642.7,,,,272.5,1629.9,,325.3,,32.6,,292.7,219.5,219.5,,,,0.0,90.9,50.0,,70.5,635.7,885.7,885.7,,,,692.6,,448.0,194.6,1578.3,2214.0,0.0,1180.8,1.2,1179.6,0.0,1979.0,-251.2,2908.6,16.5,2925.1,5139.1,
01/31/2017,5097.6,985.8,928.0,57.8,226.8,226.8,0.0,2157.6,806.3,101.9,1249.4,0.0,203.4,0.0,,301.8,189.5,3573.6,931.8,2455.7,-1523.9,36.4,36.4,555.8,38.4,38.4,0.0,215.6,1524.0,,326.0,108.6,22.1,,195.3,228.7,228.7,0.0,0.0,,0.0,78.1,45.9,0.0,69.2,632.8,878.4,878.4,0.0,0.0,,558.0,0.0,318.6,193.5,1436.4,2069.2,0.0,1191.4,1.2,1190.2,0.0,2078.3,-256.2,3013.5,14.9,3028.4,5097.6,
04/30/2017,5106.2,960.0,838.8,121.2,233.1,233.1,0.0,2197.4,831.7,95.9,1269.8,0.0,204.0,,,296.9,193.0,3594.5,920.8,,,36.9,36.9,554.0,,,,257.1,1511.7,,301.0,,35.3,,265.7,190.6,190.6,,,,,90.9,44.9,,75.2,582.5,880.5,880.5,,,,568.5,,322.8,200.8,1449.0,2031.5,0.0,1197.7,1.2,1196.5,0.0,2104.6,-242.8,3059.5,15.2,3074.7,5106.2,
07/31/2017,5269.6,1043.5,820.8,222.7,223.3,223.3,0.0,2236.9,840.6,114.5,1281.8,0.0,218.3,,0.0,300.0,211.1,3722.0,939.6,,,33.7,33.7,574.3,,,,274.3,1547.6,,315.7,,32.8,,282.9,235.0,235.0,,,,,97.1,43.3,,78.6,647.8,881.1,881.1,,,,582.7,,326.1,213.3,1463.8,2111.6,0.0,1208.1,1.2,1206.9,0.0,2137.9,-203.2,3142.8,15.2,3158.0,5269.6,
10/31/2017,5314.0,1009.4,845.0,164.4,218.0,218.0,0.0,2327.4,869.2,129.3,1328.9,0.0,223.4,,,274.6,217.2,3778.2,948.7,,,32.1,32.1,555.0,,,,280.4,1535.8,,415.2,,39.2,,376.0,193.2,193.2,,,,,85.9,40.7,,73.6,694.3,879.2,879.2,,,,571.4,,314.1,216.6,1450.6,2144.9,0.0,1214.4,1.2,1213.2,0.0,2150.4,-210.9,3153.9,15.2,3169.1,5314.0,
01/31/2018,5468.1,1291.2,970.7,320.5,231.2,231.2,0.0,2253.5,821.4,117.5,1314.6,0.0,207.4,0.0,,188.2,202.7,3983.3,990.5,2718.1,-1727.6,22.5,22.5,471.8,39.1,39.1,0.0,244.5,1484.8,,498.5,201.5,89.4,,207.6,120.6,120.6,0.0,0.0,,0.0,105.7,40.5,0.0,77.4,724.8,882.9,882.9,0.0,0.0,,612.2,0.0,287.4,284.3,1495.1,2219.9,0.0,1257.2,1.2,1256.0,0.0,2114.2,-138.0,3233.4,14.8,3248.2,5468.1,
04/30/2018,5450.6,1211.9,999.2,212.7,227.7,227.7,0.0,2317.6,871.7,136.0,1309.9,0.0,223.0,,,187.3,220.3,3980.2,965.6,,,37.1,37.1,467.7,,,,280.4,1470.4,,473.9,380.6,124.3,,-31.0,96.7,96.7,,,,,113.7,38.0,,82.7,684.3,882.9,882.9,,,,614.8,,290.7,286.1,1497.7,2182.0,0.0,1260.8,1.2,1259.6,0.0,2159.0,-166.1,3253.7,14.9,3268.6,5450.6,
07/31/2018,5170.2,814.1,752.8,61.3,207.0,207.0,0.0,2411.8,888.6,187.4,1335.8,0.0,256.4,,0.0,190.7,253.2,3689.3,970.5,,,37.5,37.5,472.9,,,,282.2,1480.9,,427.2,428.4,24.3,,-25.5,90.3,90.3,,,,,92.8,34.9,,67.3,610.3,881.4,881.4,,,,607.0,,293.5,278.6,1488.4,2098.7,0.0,1266.8,1.2,1265.6,0.0,1986.8,-196.7,3056.9,14.6,3071.5,5170.2,
10/31/2018,5100.7,655.4,642.6,12.8,212.4,212.4,0.0,2473.4,849.0,176.3,1448.1,0.0,267.3,,,185.2,261.3,3608.5,974.5,,,35.9,35.9,481.8,,,,296.6,1492.2,,444.4,,21.5,,422.9,68.9,68.9,,,,,102.2,32.1,,81.2,615.5,880.0,880.0,,,,582.8,,284.9,265.8,1462.8,2078.3,0.0,1277.1,1.2,1275.9,0.0,1948.6,-217.7,3008.0,14.4,3022.4,5100.7,
