Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Prepaid Expenses,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/1996,376.302002,19.521999,19.521999,0.0,48.506001,,,59.078999,,,,,22.108999,,,,,,149.216003,221.802994,300.951996,-79.149002,0.0,,5.283,,,,5.283,227.085994,,42.360001,42.360001,,,,15.211,,,,,,48.792997,,,48.792997,106.363998,37.519001,,,,,6.765,,,,,,6.765,44.284001,150.647999,0.0,120.640999,,,0.0,,105.013,225.653999,0.0,225.653999,376.301999,
12/31/1996,385.895996,21.990999,21.990999,0.0,51.964001,,,57.537998,,,,,23.659,,,,,,155.151993,225.292007,314.346985,-89.055,0.0,,5.452,,,,5.452,230.744008,,31.867001,31.867001,,,,17.424,,,,,,51.797997,,,51.797997,101.088997,33.831001,,,,,7.774,,,,,,7.774,41.605001,142.693998,0.0,117.356003,,,0.0,,125.846001,243.202003,0.0,243.202003,385.896002,
03/31/1997,428.09201,42.999001,42.999001,0.0,61.102001,,,56.813,,,,,28.622,,,,,,189.535995,234.057999,333.524994,-99.467003,0.0,,4.498,,,,4.498,238.555999,,35.280998,35.280998,,,,6.246,,,,,,56.833003,,,56.833003,98.360001,5.999,,,,,7.149,,,,,,7.149,13.148,111.508001,0.0,168.238007,,,-1.479,,149.824993,316.584,0.0,316.584,428.092,
06/30/1997,474.694,67.644997,67.644997,0.0,62.587002,,,59.330002,,,,,28.243,,,,,,217.804993,252.330994,363.35199,-111.021004,0.0,,4.558,,,,4.558,256.888994,,45.669998,45.669998,,,,6.107,,,,,,73.727,,,73.727,125.503998,4.672,,,,,7.217,,,,,,7.217,11.889,137.392998,0.0,169.643997,,,0.0,,167.656998,337.300995,0.0,337.300995,474.693993,
09/30/1997,508.109009,60.243,60.243,0.0,65.708,,,58.790001,,,,,31.35,,,,,,216.091003,287.532013,411.523987,-123.991997,0.0,,4.486,,,,4.486,292.018013,,49.417999,49.417999,,,,5.965,,,,,,81.204006,,,81.204006,136.587006,3.538,,,,,7.207,,,,,,7.207,10.745,147.332006,0.0,173.938004,,,0.0,,186.839005,360.777008,0.0,360.777008,508.109014,
12/31/1997,518.513977,41.844002,41.844002,0.0,62.053001,,,58.742001,,,,,33.105,,,,,,195.744003,318.363007,456.165009,-137.802002,0.0,,4.407,,,,4.407,322.770007,,49.939999,49.939999,,,,4.927,,,,,,85.616995,,,85.616995,140.483994,2.41,,,,,7.072,,,,,,7.072,9.482,149.965994,0.0,176.100998,,,-7.519,,199.966006,368.548004,0.0,368.548004,518.513998,
03/31/1998,524.742981,32.188,32.188,0.0,56.32,,,66.292999,,,,,39.787998,,,,,,194.589005,325.891998,476.626007,-150.733994,0.0,,4.262,,,,4.262,330.153998,,36.049,36.049,,,,20.402,,,,,,82.966999,,,82.966999,139.417999,8.768,,,,,9.249,,,,,,9.249,18.016999,157.434999,0.0,176.919006,,,-23.804001,,214.193008,367.308014,0.0,367.308014,524.743012,
06/30/1998,519.541016,23.908001,23.908001,0.0,57.993,,,69.309998,5.612,47.734001,16.964001,,42.021,,,,,,193.231995,322.096985,486.860992,-164.764008,0.0,,4.212,,,,4.212,326.308985,,29.035,29.035,,,,16.572001,14.88,1.692,1.692,,,91.976999,,,91.976999,137.584,46.233002,46.047002,0.186,0.186,,9.733,,,,,,9.733,55.966002,193.550001,0.0,177.037003,,,-78.013,,226.966995,325.990997,0.0,325.990997,519.540998,
09/30/1998,529.901001,27.795,27.795,0.0,63.924999,,,71.339996,5.722,45.880001,19.738001,,44.995998,,,,,,208.056,317.712006,498.167999,-180.455994,0.0,,4.133,,,,4.133,321.845006,,36.977001,36.977001,,,,4.617,3.461,1.156,1.156,,,85.543999,,,85.543999,127.138,45.855999,45.763999,0.092,0.092,,10.114,,,,,,10.114,55.969999,183.108,0.0,171.455994,,,-69.193001,,244.530006,346.792999,0.0,346.792999,529.900999,
12/31/1998,510.787994,24.961,24.961,0.0,56.206001,,,72.109001,4.852,47.277,30.906,,46.771999,,,,,,200.048004,306.593994,503.229004,-196.634995,0.0,,4.146,,,,4.146,310.739994,,24.58,24.58,,,,15.786,15.06,0.726,0.726,,,78.707997,,,78.707997,119.073997,28.521,28.521,0.0,0.0,,10.562,,,,,,10.562,39.083,158.156998,0.0,173.104004,,,-82.857002,,262.383995,352.630997,0.0,352.630997,510.787994,
03/31/1999,505.230011,30.826,30.826,0.0,62.544998,64.334999,,67.974998,4.491,46.946999,26.531,-9.994,42.069,,,,,,203.414993,293.662994,496.234985,-202.572006,0.0,,8.152,,,,8.152,301.814995,,28.489,28.489,,,,3.325,2.912,0.413,0.413,,,78.306002,,,78.306002,110.120003,25.0,25.0,0.0,0.0,,11.313,,,,,,11.313,36.313,146.433002,0.0,161.296005,,,-66.779999,,264.281006,358.797012,0.0,358.797012,505.230015,
06/30/1999,523.559021,44.220001,44.220001,0.0,66.105003,,,62.594002,4.477,43.344002,14.773,-9.835,41.620998,,,,,,214.539993,301.225006,518.322998,-217.098007,0.0,,7.794,,,,7.794,309.019006,,37.987999,37.987999,,,,0.212,0.0,0.212,0.212,,,70.000997,,,70.000997,108.200996,16.0,16.0,0.0,0.0,,11.313,,,,,,11.313,27.313,135.513996,0.0,197.884003,,,-94.319,,284.479996,388.044998,0.0,388.044998,523.558994,
09/30/1999,563.646973,43.943001,43.943001,0.0,69.672997,,,62.272999,6.611,40.155998,22.908001,-7.402,42.790001,,,,,,218.679001,337.484009,545.127014,-207.643005,0.0,,7.484,,,,7.484,344.968009,,55.771999,55.771999,,,,0.108,0.0,0.108,0.108,,,78.325002,,,78.325002,134.205002,0.0,0.0,0.0,0.0,,12.201,,,,,,12.201,12.201,146.406002,0.0,209.281006,,,-99.608002,,307.568008,417.241013,0.0,417.241013,563.647015,
12/31/1999,632.130981,68.491997,68.491997,0.0,70.342003,,,58.158001,6.781,35.771999,22.68,-7.075,40.923,,,,,,237.914993,385.842987,625.049011,-239.205994,0.0,,8.373,,,,8.373,394.215987,,52.549999,52.549999,,,,15.0,,,,,,93.862003,,,93.862003,161.412003,0.0,,,,,12.572,,,,,,12.572,12.572,173.984002,0.0,217.457001,,,-95.067001,,335.757004,458.147003,0.0,458.147003,632.131005,
03/31/2000,861.35199,208.810994,206.524994,2.286,84.224998,77.945,,68.323997,7.741,45.023998,26.132,-10.573,42.603001,,,,,,403.963013,445.821014,695.768982,-249.947998,0.0,,11.568,,,,11.568,457.389014,,70.75,70.75,,,,9.0,,,,,,98.709,,,98.709,178.459,0.0,,,,,20.014999,,,,,,20.014999,20.014999,198.473999,0.0,357.083008,,,-73.148003,,378.943016,662.878021,0.0,662.878021,861.35202,
06/30/2000,891.822998,167.214996,167.214996,0.0,90.050003,,,58.705002,8.385,37.255001,21.219999,-8.155,46.316002,,,,,,362.286011,521.291992,799.953003,-278.661011,0.0,,8.245,,,,8.245,529.536992,,88.153999,88.153999,,,,0.0,,,,,,112.943001,,,112.943001,201.097,0.0,,,,,19.787001,,,,,,19.787001,19.787001,220.884001,0.0,330.550995,,,-62.797001,,403.179996,670.93399,0.0,670.93399,891.817991,
09/30/2000,973.809021,117.087997,117.087997,0.0,84.736,,,62.848999,10.198,34.227001,27.818001,-9.394,48.594002,,,,,,313.266998,652.299988,931.416992,-279.117004,0.0,,8.242,,,,8.242,660.541987,,84.365997,84.365997,,,,0.0,,,,,,124.867996,,,124.867996,209.233994,0.0,,,,,19.931999,,,,,,19.931999,19.931999,229.165993,0.0,347.161011,,,-48.036999,,445.518993,744.643005,0.0,744.643005,973.808998,
12/31/2000,1059.780029,78.802002,78.802002,0.0,77.365997,,,76.848,10.705,46.425999,30.167,-10.45,49.924999,,,,,,282.94101,769.150024,,,0.0,,7.689,,,,7.689,776.839025,,123.539001,123.539001,,,,0.0,,,,,,126.046005,,,126.046005,249.585007,0.0,,,,,20.171,,,,,,20.171,20.171,269.756006,0.0,329.661987,,,-27.929001,,488.291,790.023987,0.0,790.023987,1059.779993,
03/31/2001,1161.348999,129.908997,129.908997,0.0,76.542999,79.966003,,95.698997,10.132,67.065002,43.518002,-25.016001,69.407997,,,,,,371.55899,780.015991,1104.25,-324.234009,0.0,,9.774,,,,9.774,789.789991,,57.652,57.652,,,,0.0,,,,,,136.971001,,,136.971001,194.623001,0.0,,,,,23.878,,,,,,23.878,23.878,218.501001,0.0,418.40799,,,0.0,,524.440002,942.847992,0.0,942.847992,1161.348993,
06/30/2001,1142.067993,138.419006,138.419006,0.0,67.383003,,,96.117996,9.093,71.482002,38.365002,-22.822001,65.891998,,,,,,367.812012,764.903015,1115.868042,-350.964996,0.0,,9.353,,,,9.353,774.256015,,92.177002,92.177002,,,,0.0,,,,,,53.923996,,,53.923996,146.100998,0.0,,,,,23.896,,,,,,23.896,23.896,169.996998,0.0,425.858002,,,0.0,,546.213013,972.071014,0.0,972.071014,1142.068012,
09/30/2001,1177.374,171.143,171.143,0.0,69.977,69.977,,94.155,8.06,63.506,22.589,,77.605,,,,,,412.88,755.693,1133.884,-378.191,0.0,,8.801,,,,8.801,764.494,,35.877,35.877,,,,0.0,,,,,,103.123,,,103.123,139.0,0.0,,,,,24.293,,,,,,24.293,24.293,163.293,0.0,444.74,,,0.0,569.341,0.0,1014.081,0.0,1014.081,1177.374,
12/31/2001,1220.546997,245.395004,245.395004,0.0,64.5,,,92.255997,6.972,61.813999,23.469999,,76.477997,,,,,,478.628998,733.408997,1139.118042,-405.709015,0.0,,8.509,,,,8.509,741.917996,,31.292999,31.292999,,,,2.138,,,,,,92.767998,,,92.767998,126.198997,0.0,,,,,30.483,,,,,,30.483,30.483,156.681997,0.0,470.946991,,,0.0,,592.91803,1063.865021,0.0,1063.865021,1220.547018,
03/31/2002,1275.599976,280.647003,173.597,107.050003,80.747002,,,88.614998,7.187,61.723999,19.704,0.0,99.167,,,,,,549.176025,715.960022,1148.017944,-432.058014,0.0,,10.464,0.835,0.0,0.835,9.629,726.424022,,38.292,38.292,,,,0.0,,,,,,129.306007,,,129.306007,167.598007,0.0,,,,,32.223,,,,,,32.223,32.223,199.821007,0.0,459.503998,,,-2.979,,619.254025,1075.779022,0.0,1075.779022,1275.600029,
06/30/2002,1334.709,284.045,284.045,0.0,83.71,83.71,,88.747,8.233,57.612,22.902,0.0,116.453,,,,,,572.955,713.399,1173.08,-459.681,0.0,,48.355,35.827,30.294,5.533,12.528,761.754,,37.604,37.604,,,,0.0,,,,,,149.764,,,149.764,187.368,0.0,,,,,32.316,,,,,,32.316,32.316,219.684,0.0,474.045,,,0.0,640.98,0.0,1115.025,0.0,1115.025,1334.709,
09/30/2002,1345.983,141.328,141.328,0.0,89.919,89.919,,92.142,11.086,53.909,27.147,0.0,192.331,,,,,,515.72,784.288,1263.534,-479.246,0.0,,45.975,36.079,30.746,5.333,9.896,830.263,,33.962,33.962,,,,0.0,,,,,,149.557,,,149.557,183.519,0.0,,,,,31.93,,,,,,31.93,31.93,215.449,0.0,480.331,,,-1.04,651.243,0.0,1130.534,0.0,1130.534,1345.983,
12/31/2002,1410.453003,198.231003,198.231003,0.0,93.375,,,93.960999,9.62,56.507,27.834,0.0,201.309006,,,,,,586.875977,777.752991,1281.786011,-504.03299,0.0,,45.824001,35.879002,30.746,5.133001,9.945,823.576992,,36.620998,36.620998,,,,0.0,,,,,,160.909,,,160.909,197.529999,0.0,,,,,37.674999,,,,,,37.674999,37.674999,235.204998,0.0,491.028992,,,0.0,,684.218994,1175.247986,0.0,1175.247986,1410.452984,
03/31/2003,1428.275024,216.511005,53.909,162.602005,95.387001,,,102.344002,9.571,60.000999,32.771999,0.0,194.867004,,,,,,609.109009,767.932983,1295.360962,-527.427979,0.0,,51.233002,43.175999,32.346001,10.829998,8.057003,819.165985,,34.143002,34.143002,,,,0.0,,,,,,180.987003,,,180.987003,215.130005,0.0,,,,,34.195999,,,,,,34.195999,34.195999,249.326004,0.0,486.518005,,,-6.935,,699.36603,1178.949036,0.0,1178.949036,1428.27504,
06/30/2003,1432.395,272.602,47.649,224.953,88.168,88.168,,108.287,8.805,67.645,31.837,0.0,192.801,,,,,,661.858,719.331,1300.68,-581.349,0.0,,51.206,42.645,32.346,10.299,8.561,770.537,,26.076,26.076,,,,0.0,,,,,,183.362,,,183.362,209.438,0.0,,,,,28.526,,,,,,28.526,28.526,237.964,0.0,486.488,,,0.0,707.943,0.0,1194.431,0.0,1194.431,1432.395,
09/30/2003,1492.291,350.877,44.462,306.415,90.785,90.785,,103.798,8.554,67.256,27.988,0.0,194.261,,,,,,739.721,703.272,1306.226,-602.954,0.0,,49.298,42.843,32.346,10.497,6.455,752.57,,27.968,27.968,,,,0.0,,,,,,187.565,,,187.565,215.533,0.0,,,,,26.523,,,,,,26.523,26.523,242.056,0.0,511.107,,,0.0,739.128,0.0,1250.235,0.0,1250.235,1492.291,
12/31/2003,1581.537964,450.439991,58.174,392.265991,92.172997,,,96.175003,8.24,65.757004,22.177999,0.0,199.953003,,,,,,838.741028,693.677979,1320.006958,-626.328979,0.0,,49.118999,42.422001,32.346001,10.076,6.696999,742.796978,,33.944,33.944,,,,0.0,,,,,,199.600006,,,199.600006,233.544006,0.0,,,,,27.400999,,,,,,27.400999,27.400999,260.945005,0.0,546.846008,,,0.0,773.747009,0.0,1320.593018,0.0,1320.593018,1581.538023,
03/31/2004,1622.142944,474.550003,105.334,369.216003,109.231003,,,94.514,9.169,57.589001,27.756001,0.0,205.649994,,,,,,883.945007,689.205994,1323.880981,-634.674988,0.0,,48.992001,42.043999,32.346001,9.697998,6.948002,738.197994,,61.183998,61.183998,,,,0.0,,,,,,208.866997,,,208.866997,270.050995,0.0,,,,,31.575001,,,,,,31.575001,31.575001,301.625996,0.0,558.560974,,,-52.084,813.307007,0.732986,1320.516968,0.0,1320.516968,1622.142963,
06/30/2004,1644.709961,538.863998,86.886002,451.977997,112.518997,,,90.574997,8.056,61.064999,21.454,0.0,179.876999,,,,,,921.835022,673.575989,1333.640015,-660.060974,0.0,,49.298,41.673,32.346001,9.327,7.625,722.873989,,37.758999,37.758999,,,,0.0,,,,,,223.937016,,,223.937016,261.696014,0.0,,,,,27.884001,,,,,,27.884001,27.884001,289.580015,0.0,551.427002,,,-39.377998,848.840027,-5.760002,1355.129028,0.0,1355.129028,1644.709044,
09/30/2004,1698.329956,605.860008,75.224998,530.63501,120.702003,,,89.915001,6.311,61.250999,22.353001,0.0,169.779999,,,,,,986.257019,663.140991,1343.400024,-680.259888,0.0,,48.93,41.335999,32.346001,8.989998,7.594002,712.070992,,38.279999,38.279999,,,,42.275002,,,,,,212.396996,,,212.396996,292.951996,0.0,,,,,25.461,,,,,,25.461,25.461,318.412996,0.0,545.161987,,,-63.884998,899.810974,-1.172863,1379.9151,0.0,1379.9151,1698.328096,
12/31/2004,1785.313,695.789,76.183,619.606,105.453,105.453,,97.76,6.357,63.753,27.65,0.0,183.669,,,,,,1082.671,654.168,1364.068,-709.9,0.0,,48.474,40.997,32.346,8.651,7.477,702.642,,40.309,40.309,,,,44.252,,,,,,219.701,,,219.701,304.262,0.0,,,,,41.611,,,,,,41.611,41.611,345.873,0.0,537.028,,,-36.39,942.198,-3.396,1439.44,0.0,1439.44,1785.313,
03/31/2005,1817.554,734.604,68.73,665.874,113.088,113.088,,103.728,4.852,73.295,25.581,0.0,123.928,,,,,,1075.348,693.302,1424.981,-731.679,0.0,,48.904,41.175,31.886,9.289,7.729,742.206,,34.328,34.328,,,,45.454,45.454,0.0,0.0,,,226.883,,,226.883,306.665,0.0,0.0,0.0,0.0,,25.155,,,,,,25.155,25.155,331.82,0.0,532.874,,,-21.517,984.095,-9.718,1485.734,0.0,1485.734,1817.554,
06/30/2005,1892.059,815.039,141.372,673.667,130.614,130.614,,103.839,4.286,79.009,20.544,,113.118,,,,,,1162.61,680.123,1453.196,-773.073,,,49.326,41.343,31.886,9.457,7.983,729.449,,33.189,33.189,,,,45.454,,,,,,238.588,,,238.588,317.231,0.0,,,,,21.512,,,,,,21.512,21.512,338.743,0.0,533.575,,,0.0,1025.324,-5.583,1553.316,0.0,1553.316,1892.059,
09/30/2005,1958.095,902.49,110.08,792.41,120.5,120.5,,110.226,3.687,78.233,28.306,,112.003,,,,,,1245.219,662.592,1460.38,-797.788,,,50.284,41.652,31.886,9.766,8.632,712.876,,32.629,32.629,,,,45.454,,,,,,249.51,,,249.51,327.593,0.0,,,,,17.862,,,,,,17.862,17.862,345.455,0.0,558.083,,,0.0,1064.804,-10.247,1612.64,0.0,1612.64,1958.095,
12/31/2005,2006.47,992.35,157.452,834.898,111.975,111.975,,114.639,3.483,84.292,26.864,,83.222,,,,,,1302.186,653.56,1474.189,-820.629,,,50.724,41.327,31.886,9.441,9.397,704.284,,36.356,36.356,,,,45.454,,,,,,255.945,,,255.945,337.755,0.0,,,,,19.584,,,,,,19.584,19.584,357.339,0.0,592.517,,,0.0,1071.281,-14.667,1649.131,0.0,1649.131,2006.47,
03/31/2006,2350.596,764.764,565.273,199.491,139.361,139.361,,115.024,3.505,80.947,30.572,0.0,99.68,,,,,,1118.829,659.972,1492.06,-832.088,520.36,,51.435,41.375,31.886,9.489,10.06,1231.767,,50.847,50.847,,,,268.954,268.954,0.0,0.0,,,289.168,,,289.168,608.969,0.0,0.0,0.0,0.0,,15.438,,,,,,15.438,15.438,624.407,0.0,639.452,,,0.0,1106.355,-19.618,1726.189,0.0,1726.189,2350.596,
06/30/2006,2294.691,753.789,136.656,617.133,137.196,137.196,,116.642,4.427,79.071,33.144,,98.342,,,,,,1105.969,648.542,1509.696,-861.154,490.268,,49.912,41.15,31.886,9.264,8.762,1188.722,,41.453,41.453,,,,137.5,,,,,,315.746,,,315.746,494.699,0.0,,,,,12.183,,,,,,12.183,12.183,506.882,0.0,665.813,,,0.0,1137.276,-15.28,1787.809,0.0,1787.809,2294.691,
09/30/2006,2291.26,612.015,132.569,479.446,123.112,123.112,,117.584,5.312,78.608,33.664,,96.19,,,,,,948.901,638.592,1527.574,-888.982,653.413,,50.354,40.938,31.886,9.052,9.416,1342.359,,41.58,41.58,,,,80.8,,,,,,303.327,,,303.327,425.707,0.0,,,,,15.888,,,,,,15.888,15.888,441.595,0.0,693.385,,,0.0,1166.254,-9.974,1849.665,0.0,1849.665,2291.26,
12/31/2006,2278.46,728.552,153.277,575.275,120.085,120.085,,121.85,4.974,82.267,34.609,0.0,96.057,,,,,,1066.544,624.996,1541.479,-916.483,536.008,,50.912,40.653,31.886,8.767,10.259,1211.916,,34.742,34.742,,,,29.5,29.5,0.0,0.0,,,310.629,,,310.629,374.871,0.0,0.0,0.0,0.0,,14.097,,,,,,14.097,14.097,388.968,0.0,713.827,,,0.0,1185.152,-9.487,1889.492,0.0,1889.492,2278.46,
03/31/2007,2269.541,750.477,167.477,583.0,124.559,124.559,,121.024,5.118,83.783,32.123,0.0,88.677,,,,,,1084.737,605.722,1547.966,-942.244,527.91,,51.172,40.342,31.886,8.456,10.83,1184.804,,34.675,34.675,,,,0.0,0.0,0.0,0.0,,,221.245,,,221.245,255.92,0.0,0.0,0.0,0.0,,9.253,,,,,,9.253,9.253,265.173,0.0,756.051,,,0.0,1255.486,-7.169,2004.368,0.0,2004.368,2269.541,
06/30/2007,2362.342,721.572,168.003,553.569,127.32,127.32,,123.767,5.092,90.239,28.436,,111.427,,,,,,1084.086,604.772,1571.206,-966.434,621.909,,51.575,40.262,31.886,8.376,11.313,1278.256,,48.472,48.472,,,,0.0,,,,,,137.814,,,137.814,186.286,0.0,,,,,115.012,,,,,,115.012,115.012,301.298,0.0,794.575,,,0.0,1274.66,-8.191,2061.044,0.0,2061.044,2362.342,
