Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
03/31/1991,56.703999,,-45.365002,,11.338997,,-9.995,,,,1.344,-2.592,,2.306,,0.0,0.286,-1.248,0.588,-0.66,0.0,,,-0.66,0.0,-0.66,-0.15,,-0.81,-0.81,,16.9605,-0.048889,-0.048889,,16.9605,-0.048889,-0.048889,-0.048889,
06/29/1991,71.617996,,-55.487999,,16.129997,,-10.688,,,,5.442,-2.658,,2.403,,0.0,0.255,2.784,-1.201,1.583,0.0,,,1.583,0.0,1.583,-0.17,,1.413,1.413,,16.9695,0.084444,0.084444,,16.9695,0.084444,0.084444,0.084444,
09/28/1991,77.497002,,-61.370998,,16.126003,,-9.7,,,,6.426,-2.246,,2.157,,0.0,0.089,4.18,-1.674,2.506,0.0,,,2.506,0.0,2.506,-0.149,,2.357,2.357,,16.80525,0.142222,0.142222,,16.80525,0.142222,0.142222,0.142222,
12/31/1991,73.105011,,-56.869995,,16.235016,,-8.786999,,,,7.448,-2.621,,1.941,,0.0,0.68,4.827,-1.864,2.963,0.0,,,2.963,0.0,2.963,-0.13,,2.833,2.833,,16.7625,0.164444,0.164444,,16.7625,0.164444,0.164444,0.164444,
04/01/1992,63.976002,,-49.761002,,14.215,,-12.312,,,,1.903,-1.918,,1.764,,0.0,0.154,-0.015,0.006,-0.009,0.0,,,-0.009,0.0,-0.009,-0.13,,-0.139,-0.139,,16.5375,-0.008889,-0.008889,,16.5375,-0.008889,-0.008889,-0.008889,
06/28/1992,78.027,,-59.778999,,18.248001,,-12.334,,,,5.914,-0.633,,0.645,,0.0,-0.012,5.281,-2.135,3.146,3.473,,,-0.327,0.0,-0.327,-0.002,,-0.329,-0.329,,23.708249,-0.013333,0.133333,,23.708249,-0.013333,0.133333,0.133333,
09/27/1992,77.814003,,-59.874001,,17.940002,,-10.207,,,,7.733,-0.594,,0.56,,0.0,0.034,7.139,-2.831,4.308,0.0,,,4.308,0.0,4.308,0.0,,4.308,4.308,,23.469749,0.182222,0.182222,,23.469749,0.182222,0.182222,0.182222,
12/31/1992,132.694992,,-103.291992,,29.403,,-19.241001,,,,10.162,-1.638,,1.872,,0.0,-0.234,8.524,-3.574,4.95,0.095,,,4.854999,0.0,4.855,0.0,,4.855,4.855,,26.574748,0.208889,0.213333,,26.574748,0.208889,0.213333,0.213333,
04/03/1993,252.033997,,-192.869995,,59.164001,,-45.389999,,,,13.774,-4.252,,4.045,,0.0,0.207,9.522,-3.76,5.762,0.0,,,5.762,0.0,5.762,0.0,,5.762,5.762,,48.129752,0.08,0.08,,48.129752,0.08,0.08,0.08,
07/03/1993,266.083008,,-203.613007,,62.470001,,-43.196999,,,,19.273001,-2.267,,3.786,,0.0,-1.519,17.006001,-7.064,9.942,0.0,,,9.942001,0.0,9.942,0.0,,9.942,9.942,,73.950751,0.133333,0.133333,,73.950751,0.133333,0.133333,0.133333,
10/02/1993,322.691986,,-248.552002,,74.139984,,-50.833,,,,23.306999,-3.239,,4.776,,0.0,-1.537,20.067999,-8.403,11.665,0.0,,,11.664999,0.0,11.665,0.0,,11.665,11.665,,50.562,0.233333,0.233333,,50.562,0.233333,0.233333,0.233333,
