Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
03/31/1990,3.719,,-1.521,,2.198,,-2.235,,,,-0.037,0.102,,0.044,,0.0,-0.146,0.065,-0.005,0.06,0.0,,,0.06,0.0,0.06,0.0,,0.06,0.06,,38.5119,0.0,,,38.5119,,,,
06/30/1990,3.459,,-1.439,,2.02,,-2.164,,,,-0.144,0.116,,0.035,,0.0,-0.151,-0.028,-0.007,-0.035,-0.266,,,0.231,0.0,0.231,0.0,,0.231,0.231,,38.585701,0.006667,0.006667,0.006667,38.585701,0.006667,0.006667,0.006667,
09/30/1990,3.925,,-1.672,,2.253,,-2.129,,,,0.124,0.083,,0.045,,0.0,-0.128,0.207,-0.07,0.137,-0.07,,,0.207,0.009,0.216,0.0,,0.216,0.216,,38.622899,0.006667,0.006667,0.006667,38.622899,0.006667,0.006667,0.006667,
12/31/1990,4.687414,,-1.506352,,3.181062,,-2.800307,,,,0.380755,0.386644,,0.053356,,-0.062,-0.378,0.767399,-0.143,0.624399,0.148,,,0.476399,0.02057,0.496969,0.0,,0.496969,0.496969,,39.9,0.013333,0.033333,,39.9,0.013333,0.033333,0.033333,
03/31/1991,4.992,,-2.328,,2.664,,-2.184,,,,0.48,0.091,,0.028,,0.0,-0.119,0.571,-0.008,0.563,0.0,,,0.563,-0.019,0.544,0.0,,0.544,0.544,,40.158,0.013333,0.013333,0.013333,40.158,0.013333,0.013333,0.013333,
06/30/1991,5.284,,-2.153,,3.131,,-2.596,,,,0.535,0.096,,0.032,,0.0,-0.128,0.631,-0.032,0.599,0.0,,,0.599,0.005,0.604,0.0,,0.604,0.604,,43.710869,0.013333,0.013333,0.013333,43.710869,0.013333,0.013333,0.013333,
09/30/1991,5.127,,-2.06,,3.067,,-2.676,,,,0.391,0.354,,0.027,,0.0,-0.381,0.745,-0.146,0.599,-0.037,,,0.636,0.018,0.654,0.0,,0.654,0.654,,44.6289,0.013333,0.013333,0.013333,44.6289,0.013333,0.013333,0.013333,
12/31/1991,5.7005,,-2.131374,,3.569126,,-2.763727,,,,0.805399,0.079542,,0.118458,,-0.005,-0.193,0.884941,-0.20687,0.678071,0.012646,,,0.665425,0.008744,0.674169,0.0,,0.674169,0.674169,,45.339001,0.016667,0.033333,,45.339001,0.016667,0.033333,0.033333,
03/31/1992,6.804,,-3.102,,3.702,,-3.087,,,,0.615,0.199,,0.018,,0.0,-0.217,0.814,-0.164,0.65,-0.09,,,0.74,-0.033,0.707,0.0,,0.707,0.707,,46.820398,0.016667,0.016667,0.016667,46.820398,0.016667,0.016667,0.016667,
06/30/1992,7.777,,-3.498,,4.279,,-3.002,,,,1.277,0.224,,0.008,,0.0,-0.232,1.501,-0.385,1.116,0.0,,,1.116,-0.039,1.077,0.0,,1.077,1.077,,47.244301,0.023333,0.033333,,47.244301,0.023333,0.033333,0.033333,
