Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Source: Bloomberg
03/31/2003,516.700012,102.0,69.699997,-26.299999,,,-26.299999,371.299988,,,,371.299988,,-36.599998,-34.299999,0,,,-34.299999,,,0.0,0.0,0.0,,,,,-2.299999,-486.799988,0.0,0.0,,,,0.0,0.0,0.0,-486.799988,,-6.7,
06/28/2003,4.5,105.199997,69.400002,49.200001,,,49.200001,-219.300003,,,,-219.300003,,-35.799999,-32.400002,0,,,-32.400002,,,0.0,0.0,0.0,,,,,-3.399997,30.200001,0.0,0.0,,,,0.0,0.0,0.0,30.200001,,-1.1,
09/27/2003,661.5,100.300003,70.699997,11.9,,,11.9,478.600006,,,,478.600006,,-34.5,-33.0,0,,,-33.0,,,0.0,0.0,0.0,,,,,-1.5,165.299988,-2000.0,1396.0,,,,0.0,0.0,0.0,769.299988,,792.299988,
12/27/2003,-58.799999,118.300003,73.5,-140.800003,,,-140.800003,-109.800003,,,,-109.800003,,-12.2,-25.200001,0,,,-25.200001,,,0.0,0.0,0.0,,,,,13.000001,-89.4,0.0,0.0,,,,12.1,12.1,0.0,-101.5,,-160.399994,
03/27/2004,120.5,103.599998,107.199997,30.6,,0.7,29.9,-120.900002,-269.100006,-34.200001,,182.400005,,-23.6,-22.700001,0,,,-22.700001,,,0.0,0.0,0.0,,,,,-0.899999,-92.2,0.0,-100.0,,,,11.6,11.6,0.0,-3.8,,4.7,
06/26/2004,-51.299999,127.300003,94.599998,-26.4,,-44.400002,18.000002,-246.800003,-82.0,175.199997,,-340.0,,-21.799999,-20.4,0,,,-20.4,,,0.0,0.0,0.0,,,,,-1.399999,24.300001,0.0,0.0,,,,24.700001,24.700001,0.0,-0.4,,-48.799999,
09/25/2004,440.600006,118.099998,90.599998,81.5,,119.0,-37.5,150.399994,153.899994,-131.699997,,128.199997,,-23.200001,-21.9,0,,,-21.9,,,0.0,0.0,0.0,,,,,-1.300001,-11.3,0.0,-20.0,,,,8.7,8.7,0.0,0.0,,406.100006,
12/25/2004,201.7,132.6,85.1,43.9,,3.3,40.6,-59.9,33.1,-111.5,,18.5,,-33.3,-33.1,0,,,-33.1,,,0.0,0.0,0.0,,,,,-0.2,-23.4,0.0,-80.0,,,,56.6,56.6,0.0,0.0,,145.0,
03/26/2005,516.8,131.2,86.4,9.4,16.7,-36.7,29.4,289.8,101.7,185.6,,2.5,,-24.3,-23.7,0,,,-23.7,,,0.0,0.0,0.0,,,,,-0.6,-139.4,0.0,-200.0,,,,60.6,60.6,0.0,0.0,,353.1,
06/25/2005,-239.5,137.4,84.4,21.8,,-12.6,34.4,-483.1,-209.3,-189.0,,-84.8,,-26.6,-28.0,0,,,-28.0,,,0.0,0.0,0.0,,,,,1.4,63.0,0.0,-20.0,,,,83.3,83.3,0.0,-0.3,,-203.1,
09/24/2005,624.2,156.7,88.7,26.8,,-35.7,62.5,352.0,112.2,135.5,,104.3,,-1015.6,-25.7,0,,,-25.7,,,0.0,0.0,0.0,,,,,-989.9,422.2,0.0,373.6,,,,50.7,119.8,-69.1,-2.1,,30.8,
12/31/2005,139.3,176.8,98.0,-99.1,,-148.0,48.9,-36.4,-55.3,-172.9,,191.8,,-119.8,-54.7,0,,,-54.7,,,0.0,0.0,0.0,,,,,-65.1,-457.6,0.0,-218.8,,,,-238.7,99.5,-338.2,-0.1,,-438.1,
04/01/2006,-31.1,44.8,104.2,-43.6,42.5,-104.1,18.0,-136.5,-423.0,139.5,,147.0,,-27.8,-27.7,0,,,-27.7,,,0.0,0.0,0.0,,,,,-0.1,-118.4,0.0,-18.8,,,,-99.6,104.8,-204.4,0.0,,-177.3,
07/01/2006,275.5,170.9,96.0,95.0,,50.0,45.0,-86.4,200.6,-144.3,,-142.7,,-30.5,-28.6,0,,,-28.6,,,0.0,0.0,0.0,,,,,-1.9,-547.2,0.0,-18.9,,,,-528.3,20.7,-549.0,0.0,,-302.2,
09/30/2006,117.4,185.8,96.9,28.7,,-18.6,47.3,-194.0,-259.7,-84.9,,150.6,,-32.3,-31.5,0,,,-31.5,,,,,,,,,,-0.8,-35.0,,-18.9,,,,-15.7,56.8,-72.5,-0.4,,50.1,
12/30/2006,879.2,228.8,95.0,131.1,,-27.1,158.2,424.3,360.7,-60.0,,123.6,,-64.9,-63.2,0,,,-63.2,,,0.0,0.0,0.0,,,,,-1.7,-454.6,0.0,-143.9,,,,-310.6,12.5,-323.1,-0.1,,359.7,
03/31/2007,100.5,274.8,96.1,130.3,,-35.7,166.0,-400.7,-79.4,-28.8,-559.5,267.0,,-28.3,-25.0,0,,,-25.0,,,0.0,0.0,0.0,,,,,-3.3,-407.6,0.0,256.1,,,,-663.7,118.2,-781.9,0.0,,-335.4,
06/30/2007,576.2,214.9,98.6,-74.0,,-34.1,-39.9,336.7,41.9,131.3,254.0,-90.5,,-25.9,-34.4,0,,,-34.4,,,0.0,0.0,0.0,,,,,8.5,-49.7,0.0,562.4,,,,-610.5,54.8,-665.3,-1.6,,500.6,
09/29/2007,139.7,214.7,93.6,-14.9,,-29.9,15.0,-153.8,98.5,-71.4,,-180.9,,-43.9,-34.1,0,,,-34.1,,,0.0,0.0,0.0,,,,,-9.8,-450.0,0.0,0.0,,,,-449.9,63.5,-513.4,-0.1,,-354.2,
12/29/2007,550.6,207.6,108.7,26.4,,-34.4,60.8,208.0,29.9,-249.2,,427.3,,-1615.7,-84.2,0,,,-84.2,,,0.0,0.0,0.0,,,,,-1531.5,1209.7,0.0,1168.1,,,,41.7,41.7,0.0,-0.1,,144.6,
