Date,P/E,Average,High,Low,P/Book,P/Tangible Book,P/Sales,P/Free Cash Flow,EV/Sales,EV/EBITDA,EV/EBIT,Price/Share,Enterprise Value,Source: Bloomberg
12/31/1982,,,,,,,,,,,,4.871671,,
03/31/1983,,,,,,,,,,,,5.277644,,
06/30/1983,,,,,,,,,,,,4.929667,,
09/30/1983,,,,,,,,,,,,5.277644,,
12/31/1983,,,,,,,,,,,,4.784677,,
03/31/1984,,,,,,,,,,,,4.726681,,
06/30/1984,,,,,,,,,,,,4.958665,,
09/30/1984,,,,,,,,,,,,5.509628,,
12/31/1984,,,,,,,,,,,,5.828607,,
03/31/1985,,,,,,,,,,,,6.350572,,
06/30/1985,,,,,,,,,,,,6.234579,,
09/30/1985,,,,,,,,,,,,5.654619,,
12/31/1985,,,,,,,,,,,,6.66955,,
03/31/1986,,,,,,,,,,,,7.336505,,
06/30/1986,,,,,,,,,,,,7.85847,,
09/30/1986,,,,,,,,,,,,8.467429,,
12/31/1986,,,,,,,,,,,,8.467429,,
03/31/1987,,,,,,,,,,,,9.279374,,
06/30/1987,,,,,,,,,,,,8.351437,,
09/30/1987,,,,,,,,,,,,8.264442,,
12/31/1987,,,,,,,,,,,,7.655484,,
03/31/1988,,,,,,,,,,,,8.00346,,
06/30/1988,,,,,,,,,,,,8.293441,,
09/30/1988,,,,,,,,,,,,8.293441,,
12/31/1988,,,,,,,,,,,,8.380435,,
03/31/1989,,,,,,,,,,,,8.119452,,
06/30/1989,,,,,,,,,,,,8.960396,,
09/30/1989,,,,,,,,,,,,9.48236,,
12/31/1989,,,,,,,,,,,,9.946329,,
03/31/1990,,,,,1.450184,,,,,,,9.714345,6708.466924,
06/30/1990,,6737.187585,6906.826194,6567.048805,1.481171,,,,,,,9.917331,6906.826194,
09/30/1990,,6763.030952,6897.398319,6633.417831,1.374055,,,,,,,9.279374,6647.212947,
12/31/1990,11.075949,6835.240959,6977.54731,6653.360792,1.48965,,1.251847,4.433501,2.63739,6.210082,8.841722,10.149315,6955.490851,
03/31/1991,11.215539,6923.64503,7050.052104,6835.933145,1.49671,,1.267382,4.765009,2.587933,6.117531,8.734641,10.3813,6901.205176,
06/30/1991,10.718673,6868.976031,6995.095206,6749.877173,1.457933,,1.22331,4.631484,2.568798,6.086318,8.689102,10.120317,6924.014928,
09/30/1991,11.881188,7085.022009,7245.654929,6932.774979,1.595776,,1.344375,5.020974,2.668628,6.324017,9.072502,11.135249,7207.576962,
12/31/1991,13.123441,7304.902185,7574.018146,7158.884994,1.73648,,1.453773,5.247863,2.766599,6.549167,9.478941,12.208176,7580.280694,
03/31/1992,11.944444,7331.154164,7564.554521,7223.864022,1.568214,,1.320099,5.38279,2.606872,6.150868,8.876378,11.222243,7235.118406,
06/30/1992,12.873134,7402.794831,7572.92471,7225.543209,1.678349,,1.417903,5.201542,2.738271,6.443918,9.283664,12.00519,7572.898652,
09/30/1992,14.030612,7809.495566,7933.088769,7648.754712,1.781985,,1.515876,5.456373,2.813441,6.675651,9.686491,12.759139,7738.421373,
12/31/1992,13.591022,7646.064609,7795.293497,7529.890253,1.748615,,1.50619,5.426043,2.809836,6.683106,9.616877,12.643147,7710.533,
03/31/1993,14.716749,7935.46072,8197.266282,7628.545045,1.882404,,1.669866,6.348786,2.973105,6.981814,10.092525,13.861065,8071.012216,
06/30/1993,14.39951,8022.906575,8184.925962,7881.155973,1.85276,,1.657543,6.206725,3.002973,6.945257,10.169546,13.629081,8078.056711,
