Date,Level 1 Assets,Level 2 Assets,Level 3 Assets,Total FV Assets,Level 1 Liabilities,Level 2 Liabilities,Level 3 Liabilities,Total FV Liabilities,Level 1 Assets/Total Equity,Level 2 Assets/Total Equity,Level 3 Assets/Total Equity,Total FV Assets/Total Equity,Level 1 Assets/Total Assets,Level 2 Assets/Total Assets,Level 3 Assets/Total Assets,Total FV Assets/Total Assets,Source: Bloomberg
06/30/2008,13.141,,,13.141,15.517,,,15.517,0.955101,,,0.955101,0.633277,,,0.633277,
09/30/2008,0.369,,,0.369,,,,,0.025742,,,0.025742,0.018386,,,0.018386,
12/31/2008,2.703,,,2.703,,,,,0.209793,,,0.209793,0.152436,,,0.152436,
03/31/2009,3.587,,,3.587,,,9.4,9.4,0.274266,,,0.274266,0.209163,,,0.209163,
06/30/2009,41.965,,,41.965,,,9.4,9.4,2.990843,,,2.990843,2.338796,,,2.338796,
09/30/2009,162.883,,,162.883,,,5.2,5.2,10.991149,,,10.991149,8.729643,,,8.729643,
12/31/2009,,,,,,,113.886,113.886,,,,,,,,,
03/31/2010,,,104.596,104.596,,,104.596,104.596,,,6.242938,6.242938,,,3.46089,3.46089,
06/30/2010,,,,,,,117.027,117.027,,,,,,,,,
09/30/2010,,,130.671,130.671,,,113.886,113.886,,,6.83991,6.83991,,,4.117741,4.117741,
12/31/2010,485.465,,,485.465,,,158.148,158.148,23.336365,,,23.336365,14.327128,,,14.327128,
03/31/2011,706.7,,,706.7,,,161.522,161.522,31.162319,,,31.162319,19.955853,,,19.955853,
06/30/2011,163.087,,,163.087,,,158.148,158.148,7.954877,,,7.954877,4.871928,,,4.871928,
09/30/2011,216.502,,,216.502,,,165.566,165.566,10.538526,,,10.538526,6.280252,,,6.280252,
12/31/2011,587.617,5.82,,593.437,,,162.75,162.75,28.02988,0.277619,,28.307499,14.832558,0.146908,,14.979466,
03/31/2012,374.701,,,374.701,5.505,,166.265,171.77,19.037731,,,19.037731,9.735321,,,9.735321,
06/30/2012,98.862,0.667,,99.529,,,116.843,116.843,5.346756,0.036073,,5.382829,2.675459,0.018051,,2.69351,
09/30/2012,248.921,,,248.921,,0.794,115.722,116.516,12.262058,,,12.262058,6.382634,,,6.382634,
12/31/2012,198.968,0.804,,199.772,,,136.5,136.5,8.786201,0.035504,,8.821705,4.807386,0.019426,,4.826812,
03/31/2013,173.006,,,173.006,,0.699,,0.699,8.0404,,,8.0404,4.291501,,,4.291501,
06/30/2013,143.046,,,143.046,,1.162,141.253,142.415,6.401047,,,6.401047,3.509047,,,3.509047,
09/30/2013,178.076,,,178.076,,0.288,140.705,140.993,7.423839,,,7.423839,4.155159,,,4.155159,
12/31/2013,408.142,0.252,,408.394,,,133.0,133.0,15.993702,0.009875,,16.003577,9.195604,0.005678,,9.201281,
03/31/2014,128.142,,,128.142,,1.284,131.67,132.954,5.429152,,,5.429152,3.010268,,,3.010268,
06/30/2014,33.381,4.342,,37.723,,,124.763,124.763,1.509926,0.196402,,1.706328,0.820318,0.106702,,0.92702,
09/30/2014,33.432,,,33.432,,0.896,,0.896,1.611089,,,1.611089,0.852518,,,0.852518,
12/31/2014,738.09,0.086,,738.176,,,96.251,96.251,41.446218,0.004829,,41.451047,15.847408,0.001846,,15.849254,
03/31/2015,49.8,16.718,0.0,66.518,0.0,0.667,98.268,98.935,3.267601,1.096943,0.0,4.364544,1.265365,0.424787,0.0,1.690151,
06/30/2015,22.921,0.0,0.0,22.921,0.0,3.802,95.111,98.913,1.316678,0.0,0.0,1.316678,0.401376,0.0,0.0,0.401376,
09/30/2015,42.627,0.0,,42.627,0.0,0.0,0.0,93.229,2.294218,0.0,,2.294218,0.633232,0.0,,0.633232,
12/31/2015,80.944,0.615,0.0,81.559,,,99.0,99.0,4.180612,0.031764,0.0,4.212375,1.213132,0.009217,0.0,1.22235,
03/31/2016,39.283,,,39.283,0.0,,,0.0,1.855992,,0.0,1.855992,0.591761,,0.0,0.591761,
06/30/2016,5.412,0.632,0.0,6.044,0.0,0.0,0.0,0.0,0.249628,0.029151,0.0,0.278779,0.083099,0.009704,0.0,0.092803,
09/30/2016,5.439,0.0,0.0,5.439,0.0,0.0,4.5,4.5,0.233019,0.0,0.0,0.233019,0.081817,0.0,0.0,0.081817,
12/31/2016,0.658,0.0,0.0,0.658,0.0,,0.0,0.0,0.029528,0.0,0.0,0.029528,0.010612,0.0,0.0,0.010612,
03/31/2017,0.997,0.0,0.0,0.997,,,,,0.041111,0.0,0.0,0.041111,0.016074,0.0,0.0,0.016074,
06/30/2017,19.637,0.0,0.0,19.637,,,,,0.702633,0.0,0.0,0.702633,0.30134,0.0,0.0,0.30134,
09/30/2017,22.226,0.0,0.0,22.226,,,,,0.747857,0.0,0.0,0.747857,0.343184,0.0,0.0,0.343184,
12/31/2017,41.517,0.0,0.0,41.517,,,,,1.334442,0.0,0.0,1.334442,0.6366,0.0,0.0,0.6366,
