Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Depreciation & Amortization,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
09/30/1992,3167.0,,,,,,-2498.800049,,,,,668.200012,-66.0,,169.800003,,,,-103.800003,602.200012,-209.300003,392.899994,6.3,,,386.600009,,386.600006,,,386.600006,386.600006,,866.400024,0.45,0.455,,866.400024,0.45,0.455,0.455,
12/31/1992,3311.800049,,,,,,-2792.899902,,,,,518.900024,-140.699997,,183.199997,,,,-42.5,378.200027,-70.599998,307.600006,10.200001,,,297.400028,,297.399994,,,297.399994,297.399994,,866.879028,0.345,0.355,0.355,866.879028,0.345,0.355,0.355,
03/31/1993,3163.300049,,,,,,-2445.800049,,,,,717.5,-126.099998,,159.199997,,,,-33.099998,591.400002,-219.199997,372.200012,-42.0,,,414.200005,0.0,414.200012,0.0,,414.200012,414.200012,,871.0,0.475,0.425,,871.0,0.475,0.425,0.425,
06/30/1993,3220.100098,,,,,,-2467.899902,,,,,752.200012,-159.499997,,160.199997,,,,-0.7,592.700015,-207.199997,385.5,22.900002,,,362.600017,0.0,362.600006,0.0,,362.600006,362.600006,,871.599976,0.415,0.44,,871.599976,0.415,0.44,0.44,
09/30/1993,3289.600098,,,,,,-2568.899902,,,,,720.700012,-126.199993,,151.399994,,,,-25.200001,594.500019,-207.800003,386.700012,8.2,,,378.500016,,378.5,,,378.5,378.5,,872.799988,0.435,0.445,,872.799988,0.435,0.445,0.445,
12/31/1993,3317.199951,,,,,,-2710.0,,,,,607.200012,-112.200003,,141.300003,,,,-29.1,495.000009,-157.800003,337.200012,89.099998,,,248.100008,0.0,248.100006,0.0,,248.100006,248.100006,,875.0,0.285,0.385,0.385,875.0,0.285,0.385,0.385,
03/31/1994,3373.199951,,,,,,-2624.399902,,,,,748.799988,-129.7,,143.5,,,,-13.8,619.099988,-223.199997,395.899994,6.7,,,389.199991,0.0,389.200012,0.0,,389.200012,389.200012,,874.599976,0.445,0.455,,874.599976,0.445,0.455,0.455,
06/30/1994,3430.0,,,,,,-2632.5,,,,,797.5,-87.500004,,140.300003,,,,-52.799999,709.999996,-294.600006,415.399994,0.0,,,415.39999,0.0,415.399994,,,415.399994,415.399994,,874.200012,0.475,0.475,,874.200012,0.475,0.475,0.475,
09/30/1994,3415.300049,,,,,,-2824.300049,,,,,591.0,-151.100006,,153.600006,,,,-2.5,439.899994,-164.199997,275.700012,2150.0,,,-1874.300003,0.0,-1874.300049,,,-1874.300049,-1874.300049,,874.599976,-2.145,0.315,,874.599976,-2.145,0.315,0.315,
12/31/1994,3608.800049,,,,,,-2941.5,,,,,667.299988,-149.499997,,144.699997,,,,4.8,517.799991,-202.899994,314.899994,0.0,,,314.899997,0.0,314.899994,,,314.899994,314.899994,,874.400024,0.36,0.36,0.36,874.400024,0.36,0.36,0.36,
03/31/1995,3449.699951,,,,,,-2618.199951,,,,,831.5,-144.499994,,138.899994,,,,5.6,687.000006,-272.5,414.5,0.0,,,414.500006,0.0,414.5,0.0,,414.5,414.5,,874.799988,0.475,0.475,,874.799988,0.475,0.475,0.475,
06/30/1995,3564.5,,,,,,-2721.5,,,,,843.0,-119.399998,,147.699997,,,,-28.299999,723.600002,-276.5,447.100006,0.0,,,447.100002,0.0,447.100006,0.0,,447.100006,447.100006,,875.400024,0.51,0.51,,875.400024,0.51,0.51,0.51,
09/30/1995,3261.100098,,,,,,-2541.699951,,,,,719.400024,257.700012,,133.899994,,,,-391.600006,977.100037,-372.299988,604.799988,0.0,,,604.800049,0.0,604.799988,0.0,,604.799988,604.799988,,877.0,0.69,0.69,,877.0,0.69,0.69,0.69,
12/31/1995,3154.199951,,,,,,-2461.899902,,,,,692.299988,-70.599998,,140.5,,,,-69.900002,621.699989,-226.300003,395.399994,3.5,,,391.899986,0.0,391.899994,0.0,,391.899994,391.899994,,879.599976,0.445,0.45,,879.599976,0.445,0.45,0.45,
03/31/1996,7044.0,,,,,,-5697.799805,,,,,1346.199951,-248.599987,,277.799988,,,,-29.200001,1097.599964,-407.600006,690.0,-273.100006,,,963.099964,0.0,963.099976,0.0,,963.099976,963.099976,,1542.800049,0.625,0.448,0.535,1568.0,0.62,0.44,0.52,
06/30/1996,7329.399902,,,,,,-5730.200195,,,,,1599.199951,-291.399988,,268.799988,,,,22.6,1307.799963,-478.0,829.799988,0.0,,,829.799963,0.0,829.799988,0.0,,829.799988,829.799988,,1547.400024,0.535,0.535,0.555,1565.599976,0.53,0.53,0.55,
09/30/1996,7376.600098,,,,,,-5709.399902,,,,,1667.199951,-286.499994,,266.399994,,,,20.1,1380.699957,-508.899994,871.799988,0.0,,,871.799963,0.0,871.799988,0.0,,871.799988,871.799988,,1549.800049,0.565,0.565,0.57,1556.800049,0.56,0.56,0.57,
12/31/1996,7405.200195,,,,,,-5939.200195,,,,,1466.0,-340.900002,,269.0,,,,71.900002,1125.099998,-387.799988,737.299988,0.0,,,737.300011,0.0,737.299988,0.0,,737.299988,737.299988,,1551.199951,0.475,0.475,0.585,1568.800049,0.47,0.47,0.58,
03/31/1997,7416.5,,,,,,-5958.0,,,,,1458.5,-354.6,,329.5,,0.0,,25.1,1103.9,-405.695312,698.200012,0.0,,,698.204687,0.0,698.200012,0.0,,698.200012,698.200012,,1551.5,0.45,0.45,0.605,1565.199951,0.445,0.445,0.6,
06/30/1997,7707.799805,,,,,,-5859.899902,,,,,1847.900024,-387.900009,,291.100006,,0.0,,96.800003,1460.000015,-563.200012,896.799988,0.0,,,896.800003,0.0,896.799988,0.0,,896.799988,896.799988,,1551.599976,0.58,0.58,0.625,1573.199951,0.57,0.57,0.615,
09/30/1997,7373.899902,,,,,,-6952.899902,,,,,421.0,-432.600006,,298.100006,,,,134.5,-11.600006,-68.5,-80.099998,0.0,,,-80.100006,0.0,-80.099998,0.0,,-80.099998,-80.099998,,1552.800049,-0.0515,-0.0515,0.6245,1568.0,-0.051,-0.051,0.618,
12/31/1997,7695.700195,,,,,,-6081.600098,,,,,1614.099976,-182.299988,,311.299988,,,,-129.0,1431.799988,-491.799988,940.0,0.0,,,940.0,0.0,940.0,0.0,,940.0,940.0,,1553.800049,0.605,0.605,0.625,1578.0,0.595,0.595,0.615,
03/31/1998,7651.100098,,,,,,-5939.100098,,,,,1712.0,-273.400002,,310.0,,0.0,,-36.599998,1438.599998,-529.0,909.599976,16.200001,,,893.399998,0.0,893.400024,-2.5,,890.900024,890.900024,,1553.0,0.57,0.57,0.665,1578.599976,0.565,0.565,0.66,
06/30/1998,7927.799805,,,,,,-5975.200195,,,,,1952.599976,-346.800007,,363.100006,,0.0,,-16.299999,1605.799969,-578.599976,1027.199951,6.3,,,1020.899993,0.0,1020.900024,0.0,,1020.900024,1020.900024,,1552.900024,0.66,0.66,0.69,1578.300049,0.65,0.65,0.68,
09/30/1998,7909.899902,,,,,,-6779.799805,,,,,1130.099976,-774.700012,,358.700012,,0.0,,416.0,355.399963,-362.600006,-7.2,0.9,,,-8.100043,0.0,-8.1,0.0,,-8.1,-8.1,,1552.900024,-0.01,-0.01,0.69,1552.900024,-0.01,-0.01,0.69,
12/31/1998,8077.101074,,,,,,-6244.599121,,,,,1832.5,-233.400009,,303.600006,,0.0,,-70.199997,1599.099991,-537.900024,1061.199951,2.1,,,1059.099967,0.0,1059.099976,-29.799999,,1029.299976,1029.299976,,1553.0,0.66,0.66,0.7,1582.400024,0.65,0.65,0.69,
03/31/1999,7967.0,,,,,,-5889.0,,,,,2078.0,-262.0,,315.0,12.0,0.0,,-65.0,1816.0,-674.0,1142.0,0.0,,,1142.0,0.0,1142.0,0.0,,1142.0,1142.0,,1553.0,0.74,0.74,0.74,1582.0,0.72,0.72,0.72,
06/30/1999,8295.0,,,,,,-6148.0,,,,,2147.0,-274.0,,315.0,8.0,0.0,,-49.0,1873.0,-700.0,1173.0,6.0,,,1167.0,0.0,1167.0,0.0,,1167.0,1167.0,,1553.0,0.75,0.76,0.76,1553.0,0.75,0.76,0.76,
09/30/1999,8304.0,,,,,,-6186.0,,,,,2118.0,-244.0,,309.0,5.0,0.0,,-70.0,1874.0,-700.0,1174.0,0.0,,,1174.0,0.0,1174.0,0.0,,1174.0,1174.0,,1553.0,0.74,0.74,0.74,1553.0,0.74,0.74,0.74,
12/31/1999,33628.0,,,,,,-25397.0,,,,,8231.0,-467.0,2616.0,1677.0,-17.0,0.0,,-1193.0,7764.0,-2798.0,4966.0,30.0,,,4936.0,-159.0,4777.0,0.0,0.0,4777.0,4777.0,,2154.639893,2.22,2.31,2.01,2154.639893,2.22,2.31,2.01,
03/31/2000,14532.0,,,,,,-10801.0,,,,,3731.0,-1194.0,,774.0,,0.0,,420.0,2537.0,-947.0,1590.0,49.0,,,1541.0,-26.0,1515.0,0.0,-8.0,1507.0,1507.0,,2725.0,0.55,0.56,0.69,2756.0,0.55,0.56,0.69,
06/30/2000,16787.0,,,,,,-14631.0,,,,,2156.0,5939.0,,916.0,,,,-6855.0,8095.0,-3188.0,4907.0,,,,4907.0,,4907.0,,,4907.0,4907.0,,2718.0,1.81,1.81,1.81,2747.0,1.79,1.79,1.79,
09/30/2000,16557.0,,,,,,-12838.0,,,,,3719.0,947.0,,915.0,,,,-1862.0,4666.0,-2022.0,2644.0,-826.0,,,3470.0,,3470.0,,,3470.0,3470.0,,2708.0,1.28,0.98,0.98,2722.0,1.27,0.97,0.97,
12/31/2000,16873.0,,,,,,-14734.0,,,,,2139.0,454.0,3490.0,887.0,,0.0,,-3944.0,2593.0,-852.0,1741.0,-210.0,,,1951.0,-39.0,1912.0,-10.0,8.0,1910.0,1910.0,,2701.0,0.71,0.65,0.44,2723.0,0.7,0.64,0.43,
03/31/2001,16266.0,,,,,,-12659.0,,,,,3607.0,-751.0,,921.0,,0.0,,-170.0,2856.0,-1004.0,1852.0,182.0,,,1670.0,-98.0,1572.0,0.0,0.0,1572.0,1572.0,,2704.0,0.58,0.65,0.72,2725.0,0.58,0.65,0.72,
06/30/2001,16909.0,,,,,,-13113.0,,,,,3796.0,-4491.0,,909.0,-62.0,0.0,,3644.0,-695.0,-117.0,-812.0,0.0,,,-812.0,-209.0,-1021.0,0.0,0.0,-1021.0,-1021.0,,2707.0,-0.38,-0.38,0.77,2707.0,-0.38,-0.38,0.77,
09/30/2001,17004.0,,,,,,-13327.0,,,,,3677.0,-584.0,,797.0,,0.0,,-213.0,3093.0,-984.0,2109.0,8.0,,,2101.0,-226.0,1875.0,0.0,0.0,1875.0,1875.0,,2712.0,0.69,0.69,0.75,2735.0,0.69,0.69,0.75,
12/31/2001,17011.0,,,,,,-16209.0,,,,,802.0,-2668.0,,742.0,,0.0,,1926.0,-1866.0,-71.0,-1937.0,0.0,,,-1937.0,-89.0,-2026.0,0.0,0.0,-2026.0,-2026.0,,2716.0,-0.75,-0.75,0.77,2734.0,-0.75,-0.75,0.77,
03/31/2002,16430.0,,-4874.0,,11556.0,,-8265.0,,,,,3291.0,-2075.0,,814.0,,0.0,,1261.0,1216.0,-969.0,247.0,505.0,,,-258.0,-243.0,-501.0,0.0,0.0,-501.0,-501.0,,2719.0,-0.18,0.0,0.72,2732.0,-0.18,0.0,0.72,
06/30/2002,16752.0,,-4951.0,,11801.0,,-9115.0,,,,,2686.0,-4068.0,,769.0,,0.0,,3299.0,-1382.0,-323.0,-1705.0,38.0,,,-1743.0,-372.0,-2115.0,0.0,0.0,-2115.0,-2115.0,,2726.0,-0.78,-0.78,0.77,2733.0,-0.78,-0.78,0.77,
09/30/2002,17113.0,,-5135.0,,11978.0,,-8491.0,,,,,3487.0,2242.0,,776.0,,0.0,,-3018.0,5729.0,-925.0,4804.0,10.0,,,4794.0,-389.0,4405.0,0.0,0.0,4405.0,4405.0,,2732.0,1.61,1.62,0.78,2749.0,1.6,1.61,0.77,
12/31/2002,17009.0,,-4951.0,,12058.0,,-9265.0,,,,,2793.0,-694.0,,771.0,,0.0,,-77.0,2099.0,620.0,2719.0,29.0,,,2690.0,-400.0,2290.0,0.0,0.0,2290.0,2290.0,,2736.0,0.84,0.85,-0.43,2766.0,0.83,0.84,-0.43,
03/31/2003,16490.0,,-5124.0,,11366.0,,-7659.0,,,,,3707.0,-531.0,,755.0,,0.0,,-224.0,3176.0,-924.0,2252.0,-496.0,,,2748.0,-342.0,2406.0,0.0,0.0,2406.0,2406.0,,2748.0,0.88,0.7,0.7,2780.0,0.87,0.69,0.69,
06/30/2003,16829.0,,-5042.0,,11787.0,,-9057.0,,,,,2730.0,-511.0,,692.0,,0.0,,-181.0,2219.0,-573.0,1646.0,928.0,,,718.0,-380.0,338.0,0.0,0.0,338.0,338.0,,2754.0,0.12,0.46,0.69,2786.0,0.12,0.46,0.69,
09/30/2003,17063.0,,-5706.0,,11357.0,,-8307.0,,,,,3050.0,-96.0,,685.0,11.0,0.0,,-600.0,2954.0,-758.0,2196.0,-5.0,,,2201.0,-410.0,1791.0,0.0,0.0,1791.0,1791.0,,2759.0,0.65,0.65,0.68,2791.0,0.64,0.64,0.67,
12/31/2003,17278.0,,-5776.0,,11502.0,,-8356.0,,,,,3146.0,-5167.0,,665.0,-18.0,0.0,,4520.0,-2021.0,1014.0,-1007.0,0.0,,,-1007.0,-451.0,-1458.0,0.0,0.0,-1458.0,-1458.0,,2765.0,-0.53,-0.53,0.58,2765.0,-0.53,-0.53,0.58,
03/31/2004,17056.0,,-5490.0,,11566.0,,-9100.0,,,,,2466.0,-401.0,,638.0,52.0,0.0,,-289.0,2065.0,-405.0,1660.0,-16.0,,,1676.0,-477.0,1199.0,0.0,0.0,1199.0,1199.0,,2770.0,0.43,0.43,0.59,2804.0,0.43,0.42,0.58,
06/30/2004,17758.0,,-5620.0,,12138.0,,-8437.0,,,,,3701.0,-384.0,,594.0,16.0,0.0,,-226.0,3317.0,-859.0,2458.0,-15.0,,,2473.0,-676.0,1797.0,0.0,0.0,1797.0,1797.0,,2770.0,0.65,0.64,0.65,2804.0,0.64,0.64,0.64,
09/30/2004,18206.0,,-5994.0,,12212.0,,-8615.0,,,,,3597.0,-335.0,,577.0,18.0,0.0,,-260.0,3262.0,-801.0,2461.0,-17.0,,,2478.0,-682.0,1796.0,0.0,0.0,1796.0,1796.0,,2769.0,0.65,0.64,0.65,2803.0,0.64,0.64,0.65,
12/31/2004,18263.0,,-6064.0,,12199.0,,-8846.0,,,,,3353.0,524.0,,575.0,-202.0,0.0,,-897.0,3877.0,-786.0,3091.0,-522.0,,,3613.0,-574.0,3039.0,0.0,0.0,3039.0,3039.0,,2770.0,1.1,0.91,0.65,2817.0,1.08,0.89,0.63,
03/31/2005,18179.0,,-6123.0,,12056.0,,-8674.0,,,,,3382.0,-233.0,523.0,561.0,-38.0,0.0,,-290.0,3149.0,-779.0,2370.0,0.0,,,2370.0,-613.0,1757.0,0.0,0.0,1757.0,1757.0,,2769.0,0.63,0.63,0.63,2821.0,0.63,0.63,0.63,
06/30/2005,18053.0,,-6077.0,,11976.0,,-8520.0,,,,,3456.0,257.0,499.0,528.0,-29.0,0.0,,-756.0,3713.0,-933.0,2780.0,-44.0,,,2824.0,-711.0,2113.0,0.0,0.0,2113.0,2113.0,,2766.0,0.76,0.75,0.64,2818.0,0.75,0.74,0.63,
09/30/2005,18486.0,,-6361.0,,12125.0,,-8628.0,,,,,3497.0,-255.0,501.0,525.0,-24.0,0.0,,-246.0,3242.0,-702.0,2540.0,-77.0,,,2617.0,-748.0,1869.0,0.0,0.0,1869.0,1869.0,,2765.0,0.68,0.65,0.64,2817.0,0.67,0.64,0.63,
12/31/2005,17927.0,,-6246.0,,11681.0,,-8123.0,5063.0,,,3060.0,3558.0,-779.0,516.0,528.0,-12.0,0.0,,263.0,2779.0,-532.0,2247.0,-348.0,,,2595.0,-937.0,1658.0,0.0,0.0,1658.0,1658.0,,2764.0,0.6,0.47,0.51,2816.0,0.59,0.47,0.51,
03/31/2006,21231.0,,-8516.0,,12715.0,,-9540.0,,,,,3175.0,-376.0,581.0,636.0,-55.0,0.0,,-205.0,2799.0,-651.0,2148.0,-350.0,,,2498.0,-866.0,1632.0,0.0,0.0,1632.0,1632.0,,2915.0,0.56,0.44,0.47,2963.0,0.56,0.44,0.47,
06/30/2006,21084.0,,-8573.0,,12511.0,0.0,-9668.0,6353.0,,,3315.0,2843.0,-359.0,543.0,590.0,-47.0,0.0,-171.0,-13.0,2484.0,-464.0,2020.0,-577.0,,,2597.0,-986.0,1611.0,0.0,0.0,1611.0,1611.0,,2910.0,0.55,0.43,0.52,2949.0,0.55,0.43,0.52,
09/30/2006,22459.0,,-8932.0,,13527.0,,-9990.0,,,,,3537.0,-184.0,532.0,572.0,-40.0,0.0,,-348.0,3353.0,-720.0,2633.0,-377.0,,,3010.0,-1088.0,1922.0,0.0,0.0,1922.0,1922.0,,2907.0,0.66,0.53,0.55,2923.0,0.66,0.53,0.55,
12/31/2006,22606.0,,-9117.0,,13489.0,,-9813.0,,,,,3676.0,-494.0,492.0,551.0,-59.0,0.0,,2.0,3182.0,-694.0,2488.0,358.0,,,2130.0,-1098.0,1032.0,0.0,0.0,1032.0,1032.0,774.0,2916.0,0.35,0.48,0.75,2919.0,0.35,0.48,0.75,
03/31/2007,22584.0,,-8912.0,,13672.0,,-9876.0,,,,,3796.0,-277.0,441.0,485.0,-44.0,0.0,,-164.0,3519.0,-881.0,2638.0,-11.0,,,2649.0,-1154.0,1495.0,0.0,0.0,1495.0,1495.0,,2909.0,0.51,0.51,0.54,2911.0,0.51,0.51,0.54,
06/30/2007,23273.0,,-9231.0,,14042.0,,-9893.0,,,,,4149.0,-243.0,414.0,455.0,-41.0,0.0,,-171.0,3906.0,-955.0,2951.0,0.0,,,2951.0,-1268.0,1683.0,0.0,0.0,1683.0,1683.0,,2903.0,0.58,0.58,0.59,2907.0,0.58,0.58,0.59,
09/30/2007,23772.0,,-9608.0,,14164.0,,-9954.0,,,,,4210.0,-254.0,415.0,450.0,-35.0,-5.0,,-156.0,3956.0,-1387.0,2569.0,0.0,,,2569.0,-1298.0,1271.0,0.0,0.0,1271.0,1271.0,,2896.0,0.44,0.44,0.63,2900.0,0.44,0.44,0.63,
12/31/2007,23840.0,,-9780.0,,14060.0,,-9733.0,,,,,4327.0,-1163.0,391.0,439.0,-48.0,0.0,,772.0,3164.0,-759.0,2405.0,0.0,,,2405.0,-1333.0,1072.0,0.0,0.0,1072.0,1072.0,710.0,2886.0,0.37,0.37,0.62,2891.0,0.37,0.37,0.62,
03/31/2008,23833.0,,-9517.0,,14316.0,0.0,-9983.0,6401.0,,,3582.0,4333.0,-339.0,404.0,459.0,-55.0,0.0,-97.0,32.0,3994.0,-945.0,3049.0,0.0,,,3049.0,-1407.0,1642.0,0.0,0.0,1642.0,1642.0,64.35,2863.0,0.57,0.57,0.592476,2865.0,0.57,0.57,0.592476,
06/30/2008,24124.0,,-9466.0,,14658.0,0.0,-10112.0,6528.0,,,3584.0,4546.0,-161.0,346.0,403.0,-57.0,0.0,-150.0,-35.0,4385.0,-981.0,3404.0,0.0,,,3404.0,-1522.0,1882.0,0.0,0.0,1882.0,1882.0,14.3,2850.0,0.66,0.66,0.665018,2851.0,0.66,0.66,0.665018,
09/30/2008,24752.0,,-10048.0,,14704.0,0.0,-10531.0,6879.0,,,3652.0,4173.0,-124.0,317.0,440.0,-123.0,-12.0,-211.0,30.0,4049.0,-850.0,3199.0,0.0,,,3199.0,-1530.0,1669.0,0.0,0.0,1669.0,1669.0,,2844.0,0.59,0.59,0.66,2845.0,0.59,0.59,0.66,
12/31/2008,24645.0,,-9976.0,,14669.0,0.0,-10837.0,7090.0,,,3747.0,3832.0,-346.0,,517.0,,0.0,-109.0,-62.0,3486.0,-555.0,2931.0,0.0,,,2931.0,-1696.0,1235.0,0.0,0.0,1235.0,1235.0,,2841.0,0.43,0.43,0.6,2841.0,0.43,0.43,0.6,
03/31/2009,26591.0,26591.0,-10308.0,10308.0,16283.0,0.0,-11589.0,7561.0,,4028.0,0.0,4694.0,-744.0,902.0,925.0,-23.0,-29.0,-128.0,-1.0,3950.0,-740.0,3210.0,0.0,0.0,0.0,3210.0,-1565.0,1645.0,0.0,0.0,1645.0,1791.0,146.0,2841.0,0.58,0.58,0.630412,2841.0,0.58,0.58,0.630412,
06/30/2009,26861.0,26861.0,-10481.0,10481.0,16380.0,0.0,-11962.0,7871.0,,4091.0,0.0,4418.0,-648.0,769.0,787.0,-18.0,9.0,-128.0,-2.0,3770.0,-610.0,3160.0,0.0,0.0,0.0,3160.0,-1677.0,1483.0,0.0,0.0,1483.0,2049.0,566.0,2841.0,0.52,0.52,0.721225,2841.0,0.52,0.52,0.719226,
09/30/2009,27265.0,27265.0,-10996.0,10996.0,16269.0,0.0,-12283.0,8111.0,,4172.0,0.0,3986.0,-525.0,686.0,704.0,-18.0,13.0,-166.0,-8.0,3461.0,-574.0,2887.0,0.0,0.0,0.0,2887.0,-1711.0,1176.0,0.0,0.0,1176.0,1692.0,516.0,2841.0,0.41,0.41,0.595565,2841.0,0.41,0.41,0.591626,
12/31/2009,27091.0,27091.0,-12585.0,12585.0,14506.0,0.0,-11553.0,7311.0,,4242.0,0.0,2953.0,-542.0,670.0,686.0,-16.0,7.0,-131.0,-4.0,2411.0,-40.0,2371.0,0.0,0.0,0.0,2371.0,-1754.0,617.0,0.0,0.0,617.0,1302.75,685.75,2841.0,0.22,0.22,0.458553,2841.0,0.22,0.22,0.458553,
03/31/2010,26913.0,26913.0,-10652.0,10652.0,16261.0,0.0,-11820.0,7698.0,,4122.0,0.0,4441.0,-501.0,653.0,680.0,-27.0,-14.0,-133.0,-5.0,3940.0,-1622.0,2318.0,0.0,0.0,0.0,2318.0,-1875.0,443.0,0.0,0.0,443.0,1366.69,923.69,2836.0,0.16,0.16,0.481908,2837.0,0.16,0.16,0.481908,
06/30/2010,26773.0,26773.0,-12216.0,12216.0,14557.0,0.0,-14147.0,9970.0,,4177.0,0.0,410.0,-542.0,662.0,679.0,-17.0,-6.0,-121.0,7.0,-132.0,685.0,553.0,0.0,0.0,0.0,553.0,-1745.0,-1192.0,0.0,0.0,-1192.0,1541.9,2733.9,2827.0,-0.42,-0.42,0.545419,2827.0,-0.42,-0.42,0.545419,
09/30/2010,26484.0,26484.0,-10671.0,10671.0,15813.0,0.0,-12430.0,8407.0,,4023.0,0.0,3383.0,-507.0,580.0,597.0,-17.0,17.0,-141.0,51.0,2876.0,-178.0,2698.0,0.0,0.0,0.0,2698.0,-2039.0,659.0,0.0,0.0,659.0,1611.35,952.35,2829.0,0.23,0.23,0.569583,2830.0,0.23,0.23,0.566519,
12/31/2010,26395.0,26395.0,-10610.0,10610.0,15785.0,0.0,-9374.0,5291.0,,4083.0,0.0,6411.0,-411.0,536.0,567.0,-31.0,-2.0,-113.0,-10.0,6000.0,-1352.0,4648.0,0.0,0.0,0.0,4648.0,-2009.0,2639.0,0.0,0.0,2639.0,1214.05,-1424.95,2829.0,0.93,0.93,0.429145,2831.0,0.93,0.93,0.426662,
03/31/2011,26990.0,26990.0,-11229.0,11229.0,15761.0,0.0,-11308.0,7284.0,,4024.0,0.0,4453.0,-572.0,690.0,709.0,-19.0,12.0,-101.0,-29.0,3881.0,-617.0,3264.0,0.0,0.0,0.0,3264.0,-1825.0,1439.0,,0.0,1439.0,1439.0,0.0,2830.0,0.51,0.51,0.51,2834.0,0.51,0.51,0.51,
