Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
12/29/1989,1493.383057,,-716.210022,,777.173035,,-587.088989,,,,190.084,14.572,,,,0.0,-14.572,204.656,-79.816002,124.839996,0.0,,,124.839998,0.0,124.839996,0.0,,124.839996,124.839996,,3625.888056,0.034286,0.034286,0.034286,3625.888056,0.034286,0.034286,0.034286,
03/30/1990,1346.202026,,-609.590027,,736.612,,-537.440002,,,,199.171997,16.92,,,,0.0,-16.92,216.091997,-84.277,131.815002,0.0,,,131.814997,0.0,131.815002,0.0,,131.815002,131.815002,,3554.85199,0.037143,0.037142,0.037143,3554.85199,0.037143,0.037143,0.037143,
06/29/1990,1364.76001,,-628.187988,,736.572022,,-554.330994,,,,182.240997,14.094,,,,0.0,-14.094,196.334997,-76.570999,119.764,0.0,,,119.763998,0.0,119.764,0.0,,119.764,119.764,,3485.411888,0.034286,0.034286,0.034286,3485.411888,0.034286,0.034286,0.034286,
09/28/1990,1354.089966,,-652.234985,,701.854981,,-561.340027,,,,140.514999,20.919001,,,,0.0,-20.919001,161.434,-62.958,98.475998,0.0,,,98.476,0.0,98.475998,0.0,,98.475998,98.475998,,3290.364,0.028929,0.028929,0.028929,3290.364,0.028929,0.028929,0.028929,
12/28/1990,1675.505981,,-814.862,,860.643981,,-632.252014,,,,228.391998,14.364,,,,0.0,-14.364,242.755998,-92.247002,150.509003,0.0,,,150.508996,0.0,150.509003,0.0,,150.509003,150.509003,,3301.900084,0.045714,0.045714,0.045714,3301.900084,0.045714,0.045714,0.045714,
03/29/1991,1597.677979,,-818.606995,,779.070984,,-592.526001,,,,186.544998,24.985001,,,,0.0,-24.985001,211.529999,-80.380997,131.149002,0.0,,,131.149002,0.0,131.149002,0.0,,131.149002,131.149002,,3419.780056,0.038214,0.038213,0.038214,3419.780056,0.038214,0.038214,0.038214,
06/28/1991,1528.604004,,-828.354004,,700.25,,-565.047974,,,,135.201996,-220.774994,,,,0.0,220.774994,-85.572998,32.518002,-53.055,0.0,,,-53.054996,0.0,-53.055,0.0,,-53.055,-53.055,,3354.96,-0.015714,-0.015714,-0.015714,3354.96,-0.015714,-0.015714,-0.015714,
09/27/1991,1507.061035,,-852.294983,,654.766052,,-533.513,,,,121.252998,9.778,,,,0.0,-9.778,131.030998,-49.792999,81.237999,0.0,,,81.237999,0.0,81.237999,0.0,,81.237999,81.237999,,3302.264112,0.023929,0.023929,0.023929,3302.264112,0.023929,0.023929,0.023929,
12/27/1991,1862.612061,,-1049.331055,,813.281006,,-550.627014,,,,262.653992,5.117,,,,0.0,-5.117,267.770992,-101.752998,166.018005,0.0,,,166.017994,0.0,166.018005,0.0,,166.018005,166.018005,,3419.696112,0.048571,0.048571,0.048571,3419.696112,0.048571,0.048571,0.048571,
03/27/1992,1716.025024,,-960.495972,,755.529052,,-545.124023,,,,210.404999,7.464,,,,0.0,-7.464,217.868999,-82.791,135.078003,0.0,,,135.077999,0.0,135.078003,0.0,,135.078003,135.078003,,3473.176,0.038929,0.038928,0.038929,3473.176,0.038929,0.038929,0.038929,
06/26/1992,1740.171021,,-968.843994,,771.327027,,-570.265991,,,,201.061005,11.302,,,,0.0,-11.302,212.363005,-80.697998,131.664993,0.0,,,131.665007,0.0,131.664993,0.0,,131.664993,131.664993,,3442.235888,0.038214,0.038214,0.038214,3442.235888,0.038214,0.038214,0.038214,
09/25/1992,1767.734009,,-1012.666016,,755.067993,,-623.380005,,,,131.688004,25.750999,,,,0.0,-25.750999,157.439003,-59.827,97.612,0.0,,,97.612003,0.0,97.612,0.0,,97.612,97.612,,3318.895944,0.028929,0.028929,0.028929,3318.895944,0.028929,0.028929,0.028929,
12/25/1992,2000.291992,,-1189.366943,,810.925049,,-570.140015,,,,240.785004,19.441999,,,,0.0,-19.441999,260.227003,-98.886002,161.341003,0.0,,,161.341001,0.0,161.341003,0.0,,161.341003,161.341003,,3392.367944,0.0475,0.0475,0.0475,3392.367944,0.0475,0.0475,0.0475,
03/26/1993,1973.894043,,-1213.130981,,760.763062,,-591.697021,,,,169.065994,9.803,,,,0.0,-9.803,178.868995,-67.969002,110.900002,0.0,,,110.899993,0.0,110.900002,0.0,,110.900002,110.900002,,3385.311981,0.032857,0.032857,0.032857,3385.311981,0.032857,0.032857,0.032857,
06/25/1993,1861.979004,,-1255.974976,,606.004028,,-591.814026,,,,14.19,-317.924988,,,,0.0,317.924988,-303.734988,115.418999,-188.315994,0.0,,,-188.315989,0.0,-188.315994,0.0,,-188.315994,-188.315994,,3238.731964,-0.058214,-0.058214,-0.058214,3238.731964,-0.058214,-0.058214,-0.058214,
09/24/1993,2140.789062,,-1590.360962,,550.428101,,-543.275024,,,,7.153,-2.855,,,,0.0,2.855,4.298,-1.634,2.664,0.0,,,2.664,0.0,2.664,0.0,,2.664,2.664,,3264.57608,0.000714,0.000714,0.000714,3264.57608,0.000714,0.000714,0.000714,
12/31/1993,2468.854004,,-1876.829956,,592.024048,,-527.317017,,,,64.707001,-0.163,,0.163,,0.0,0.0,64.544001,-24.525999,40.018002,0.0,,,40.018002,0.0,40.018002,0.0,,40.018002,40.018002,,3274.768036,0.012143,0.012143,0.012143,3274.768036,0.012143,0.012143,0.012143,
03/31/1994,2076.699951,,-1577.635986,,499.063965,,-464.32901,,,,34.735001,-6.663,,6.663,,0.0,0.0,28.072001,-10.668,17.403999,0.0,,,17.404,0.0,17.403999,0.0,,17.403999,17.403999,,3330.432007,0.005357,0.005357,0.005357,3330.432007,0.005357,0.005357,0.005357,
07/01/1994,2149.907959,,-1576.036011,,573.871948,,-341.450989,,,,232.421005,-9.678,,9.678,,0.0,0.0,222.743005,-84.641998,138.100998,0.0,,,138.101007,0.0,138.100998,0.0,,138.100998,138.100998,,3328.080017,0.041429,0.041429,0.041429,3328.080017,0.041429,0.041429,0.041429,
09/30/1994,2493.285889,,-1814.412964,,678.872925,,-615.317017,,,,63.556,121.371004,,23.149,,0.0,-144.520004,184.927004,-70.272003,114.654999,0.0,,,114.655001,0.0,114.654999,0.0,,114.654999,114.654999,,3364.984028,0.033929,0.033929,0.033929,3364.984028,0.033929,0.033929,0.033929,
12/30/1994,2832.0,,-2018.0,,814.0,,-547.0,,,,267.0,32.0,,7.0,,0.0,-39.0,299.0,-111.0,188.0,0.0,,,188.0,0.0,188.0,0.0,,188.0,188.0,,3404.799944,0.055357,0.055357,0.055357,3404.799944,0.055357,0.055357,0.055357,
03/31/1995,2652.0,,-1957.0,,695.0,,-529.0,,,,166.0,-50.0,,10.0,,0.0,40.0,116.0,-43.0,73.0,0.0,,,73.0,0.0,73.0,0.0,,73.0,73.0,,3434.031916,0.021071,0.021071,0.021071,3434.031916,0.021071,0.021071,0.021071,
06/30/1995,2575.0,,-1847.0,,728.0,,-572.0,,,,156.0,8.0,,16.0,,0.0,-24.0,164.0,-61.0,103.0,0.0,,,103.0,0.0,103.0,0.0,,103.0,103.0,,3449.684084,0.03,0.03,0.03,3449.684084,0.03,0.03,0.03,
09/29/1995,3003.0,,-2382.0,,621.0,,-549.0,,,,72.0,23.0,,6.9,,0.0,-29.9,95.0,-35.0,60.0,0.0,,,60.0,0.0,60.0,0.0,,60.0,60.0,,3492.747916,0.017143,0.017143,0.017143,3492.747916,0.017143,0.017143,0.017143,
12/29/1995,3148.0,,-2673.0,,475.0,,-594.0,,,,-119.0,10.0,,17.0,,-18.0,-9.0,-109.0,40.0,-69.0,0.0,,,-69.0,0.0,-69.0,0.0,,-69.0,-69.0,,3443.832084,-0.02,-0.02,-0.02,3443.832084,-0.02,-0.02,-0.02,
03/29/1996,2185.0,,-2606.0,,-421.0,,-554.0,,,,-975.0,-200.0,,13.0,,-10.0,197.0,-1175.0,435.0,-740.0,0.0,,,-740.0,0.0,-740.0,0.0,,-740.0,-740.0,,3462.451916,-0.213929,-0.213929,-0.154286,3462.451916,-0.213929,-0.213929,-0.154286,
06/28/1996,2179.0,,-1776.0,,403.0,,-519.0,,,,-116.0,65.0,,12.0,,-1.0,-76.0,-51.0,19.0,-32.0,0.0,,,-32.0,0.0,-32.0,0.0,,-32.0,-32.0,,3464.580028,-0.009286,-0.009286,-0.009286,3464.580028,-0.009286,-0.009286,-0.009286,
09/27/1996,2321.0,,-1810.0,,511.0,,-505.0,,,,6.0,34.0,,18.0,,0.0,-52.0,40.0,-15.0,25.0,0.0,,,25.0,0.0,25.0,0.0,,25.0,25.0,,3494.932,0.007143,0.007143,0.007143,3494.932,0.007143,0.007143,0.007143,
12/27/1996,2129.0,,-1732.0,,397.0,,-521.0,,,,-124.0,4.0,,,,0.0,-4.0,-120.0,0.0,-120.0,0.0,,,-120.0,0.0,-120.0,0.0,,-120.0,-120.0,,3486.895935,-0.034286,-0.034286,-0.034286,3486.895935,-0.034286,-0.034286,-0.034286,
03/28/1997,1601.0,,-1298.0,,303.0,,-489.0,,,,-186.0,-522.0,,,,0.0,522.0,-708.0,0.0,-708.0,0.0,,,-708.0,0.0,-708.0,0.0,,-708.0,-708.0,,3517.052032,-0.201429,-0.201429,-0.052857,3517.052032,-0.201429,-0.201429,-0.052857,
06/27/1997,1737.0,,-1389.0,,348.0,,-408.0,,,,-60.0,4.0,,,,0.0,-4.0,-56.0,0.0,-56.0,0.0,,,-56.0,0.0,-56.0,0.0,,-56.0,-56.0,,3542.0,-0.015714,-0.015714,-0.015714,3542.0,-0.015714,-0.015714,-0.015714,
09/26/1997,1614.0,,-1294.0,,320.0,,-353.0,,,,-33.0,-128.0,,,,0.0,128.0,-161.0,0.0,-161.0,0.0,,,-161.0,0.0,-161.0,0.0,,-161.0,-161.0,,3572.996056,-0.045,-0.045,-0.006786,3572.996056,-0.045,-0.045,-0.006786,
12/26/1997,1578.0,,-1225.0,,353.0,,-313.0,,,,40.0,7.0,,,,0.0,-7.0,47.0,0.0,47.0,0.0,,,47.0,0.0,47.0,0.0,,47.0,47.0,,3583.691956,0.013214,0.013214,0.013214,3915.492126,0.011786,0.011786,0.011786,
03/27/1998,1405.0,,-1056.0,,349.0,,-298.0,,,,51.0,8.0,,,,0.0,-8.0,59.0,-4.0,55.0,0.0,,,55.0,0.0,55.0,0.0,,55.0,55.0,,3695.131836,0.015,0.015,0.015,4085.619812,0.013571,0.013571,0.013571,
06/26/1998,1402.0,,-1042.0,,360.0,,-292.0,,,,68.0,41.0,,,,0.0,-41.0,109.0,-8.0,101.0,0.0,,,101.0,0.0,101.0,0.0,,101.0,101.0,,3725.903809,0.027143,0.027143,0.02,4810.007874,0.023214,0.023214,0.017857,
09/25/1998,1556.0,,-1139.0,,417.0,,-308.0,,,,109.0,5.0,,,,0.0,-5.0,114.0,-8.0,106.0,0.0,,,106.0,0.0,106.0,0.0,,106.0,106.0,,3776.975952,0.028214,0.028214,0.028214,4817.539795,0.024286,0.024286,0.024286,
12/26/1998,1710.0,,-1228.0,,482.0,0.0,-355.0,279.0,,76.0,127.0,42.0,-16.0,16.0,-32.0,0.0,-26.0,169.0,-17.0,152.0,0.0,,,152.0,0.0,152.0,0.0,0.0,152.0,152.0,,3787.56,0.04,0.04,0.04,4817.736,0.031429,0.031429,0.031429,
