Date,P/E,Average,High,Low,P/Book,P/Tangible Book,P/Sales,P/Free Cash Flow,Price/Share,Market Cap,Market Cap / Deposits,Source: Bloomberg
09/30/1999,,,,,1.067941,,,,2.144417,1577.400017,0.233948,
12/31/1999,,0.228874,0.233948,0.224378,1.034205,1.034205,,,2.09568,1529.63094,0.228711,
03/31/2000,,0.2426,0.261583,0.217629,1.111322,,,,2.28088,1608.15037,0.241399,
06/30/2000,17.410714,0.271452,0.304317,0.2467,1.279051,,3.346907,15.427087,2.661026,1863.07147,0.2812,
09/30/2000,16.666667,0.321176,1.917275,0.280942,1.25184,,3.171942,16.070997,2.651279,1839.569984,0.281549,
12/31/2000,19.660195,0.350812,1.923048,0.296618,1.491447,1.491447,3.581752,19.265836,3.158141,2184.327,0.330752,
03/31/2001,18.516355,0.342234,0.350044,0.30713,1.546233,,3.313291,16.933141,3.08991,2073.144337,0.307144,
06/30/2001,20.616072,0.329519,0.356565,0.299379,1.79893,,3.654287,17.446589,3.601061,2363.903402,0.342043,
09/30/2001,19.916667,0.358143,0.391238,0.31858,1.864143,,3.567841,15.017225,3.727386,2389.44552,0.321062,
12/31/2001,19.481677,0.324953,0.353173,0.303153,2.027438,2.027438,3.702765,16.147438,4.109482,2612.831745,0.330205,
03/31/2002,21.319455,0.368514,0.39031,0.331372,2.417771,,4.313342,18.539111,5.062383,3134.791959,0.379911,
06/30/2002,23.064979,0.45051,0.500787,0.370248,2.888656,,4.983202,20.561379,6.160324,3677.588264,0.430768,
09/30/2002,17.151435,0.406963,0.449642,0.355982,2.374674,,3.91371,16.467452,5.062383,3070.488855,0.348115,
12/31/2002,18.445545,0.401273,0.42399,0.345892,2.608772,2.608772,4.347752,16.715967,5.810979,3433.35996,0.375697,
03/31/2003,19.09434,0.404465,0.430495,0.394691,2.797171,,4.613525,15.318823,6.313163,3729.725876,0.388041,
06/30/2003,23.394496,0.474852,0.52415,0.406711,3.46229,,5.751562,20.659393,7.953837,4689.807037,0.470574,
09/30/2003,28.018181,0.540359,0.591386,0.495687,4.1855,,6.989372,23.337809,9.613225,5663.914744,0.552682,
12/31/2003,34.396396,0.649908,0.712123,0.581653,5.239887,5.239887,8.637637,28.440215,11.908921,6965.727192,0.666336,
03/31/2004,33.336282,0.695453,0.726564,0.657956,4.943869,,8.375768,35.080247,11.749844,6866.638151,0.638163,
06/30/2004,28.581196,0.612834,0.672085,0.571618,4.673514,,7.215665,23.124348,10.430443,6016.223689,0.543154,
09/30/2004,28.82258,0.58085,0.605598,0.556243,4.713431,,7.299014,23.31108,11.147848,6391.81291,0.570916,
12/31/2004,28.323077,0.623616,0.671433,0.582769,4.699177,,7.105872,23.269095,11.484716,6592.399896,0.574386,
03/31/2005,27.276119,0.581076,0.60835,0.561254,4.552803,,6.736488,20.063322,11.400499,6556.437429,0.560563,
06/30/2005,26.649323,0.553217,0.605212,0.51956,1.197272,,6.36799,24.471789,11.41,6553.333363,0.581791,
09/30/2005,26.321476,0.635195,0.665794,0.610516,1.291772,,6.162034,27.685802,11.9,6831.7062,0.600252,
12/31/2005,25.459449,0.619613,0.641132,0.5933,1.372213,,5.847262,26.428199,12.12,7137.535181,0.627018,
03/31/2006,26.58,0.658934,0.698411,0.625983,1.41393,,5.824144,26.315984,13.29,7228.631639,0.627392,
