Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Sales,EV/EBITDA,EV/EBIT,EV/Cash Flow to Firm,EV/Free Cash Flow to Firm,Diluted Market Cap,Diluted Enterprise Value,EV per Share,Trailing 12 Month Values for Ratios,Source: Bloomberg
09/30/1988,,,,,,,,,,,,,,,2940.629936,,,,
12/31/1988,,,,,,,,,,,,,,,2974.795495,,,,
03/31/1989,,,,,,,,,,,,,,,2816.36982,,,,
06/30/1989,,,,,,,,,,,,,,,3018.742427,,,,
09/30/1989,3767.225889,-336.496002,0.0,0.0,51.313999,3482.043886,675.89201,7.592041,0.014737,4.038098,,,,,3916.830021,3631.648018,0.439684,,
12/31/1989,4843.811886,-380.081985,0.0,0.0,9.506,4473.2359,741.254977,1.28242,0.002125,4.6946,,,,,5164.058865,4793.482879,0.557945,,
03/31/1990,6217.837422,-446.617996,0.0,0.0,50.521,5821.740426,876.723011,5.762481,0.008678,5.457686,,,,,6713.664882,6317.567885,0.720103,,
06/30/1990,8641.123772,-449.237991,0.0,0.0,6.5,8198.385781,925.063034,0.702655,0.000793,6.927554,18.651516,20.848407,,,6453.995848,6011.257857,1.001473,,
09/30/1990,7163.099808,-495.099991,0.0,0.0,10.0,6677.999817,1000.400009,0.9996,0.001497,5.067979,13.445547,14.944645,,,7767.900192,7282.800201,0.815743,,
12/31/1990,8631.17477,-540.100006,0.0,0.0,17.6,8108.674765,1136.1,1.549159,0.002171,5.487162,14.649448,16.24438,,,9308.42477,8785.924765,0.98187,,
03/31/1991,12299.887662,-605.199982,0.0,0.0,20.6,11715.287681,1270.100031,1.62192,0.001758,7.08398,18.663059,20.687861,,,13403.587824,12818.987843,1.403903,,
06/30/1991,11869.690841,-686.313995,0.0,0.0,19.455999,11202.832845,1370.286992,1.419848,0.001737,6.077161,15.43932,17.239318,,,9882.689443,9215.831447,1.339534,,
