Date,Revenue,Cost of Revenue,Gross Profit,Operating Expenses,Operating Income or Losses,Interest Expense,Foreign Exchange Losses (Gains),Net Non-Operating Losses (Gains),Pretax Income,Income Tax Expense (Benefit),Income Before XO Items,Extraordinary Loss Net of Tax,Minority/Non Controlling Interests (Credits),Net Income/Net Profit (Losses),Total Cash Preferred Dividends,Other Adjustments,Net Inc Avail to Common Shareholders,Abnormal Losses (Gains),Tax Effect on Abnormal Items,Normalized Income,Basic EPS Before Abnormal Items,Basic EPS Before XO Items,Basic Earnings per Share,Basic Weighted Avg Shares,Diluted EPS Before Abnormal Items,Diluted EPS Before XO Items,Diluted EPS,Diluted Weighted Avg Shares,Source: Bloomberg
03/31/1993,13.502,,,,,,,,,,,,,0.712,,,0.712,,,,,0.0275,0.0275,26.288,0.0275,0.0275,0.0275,26.288,
06/30/1993,14.179,,,,,,,,,,,,,0.755,,,0.755,,,,,0.0275,0.0275,26.372,0.0275,0.0275,0.0275,26.372,
10/01/1993,16.148001,,,,,,,,,,,,,0.964,,,0.964,,,,,0.035,0.035,28.044001,0.035,0.035,0.035,28.044001,
12/31/1993,17.874998,,,,,,,,,,,,,1.411,,,1.411,,,,,0.05,0.05,28.0,0.05,0.05,0.05,28.0,
03/31/1994,19.353001,-8.769,10.584001,-8.429,2.155,0.0,0.0,-0.103,2.052,-0.702,1.35,0.0,0.0,1.35,0.0,,1.35,,,1.35,,0.045,0.045,29.416,0.045,0.045,0.045,29.416,
06/30/1994,21.385,-9.768,11.617001,-9.433,2.184,0.0,0.0,0.158,2.342,-0.822,1.52,0.0,0.0,1.52,0.0,,1.52,,,1.52,,0.0425,0.0425,35.652,0.0425,0.0425,0.0425,35.652,
09/30/1994,23.483,-10.919,12.564,-10.266,2.298,0.0,0.0,0.441,2.739,-0.949,1.79,0.0,0.0,1.79,0.0,,1.79,,,1.79,,0.0475,0.0475,37.619999,0.0475,0.0475,0.0475,37.619999,
12/31/1994,25.846001,-12.156,13.690001,-10.828,2.862,-0.504,0.0,0.687,3.045,-1.033,2.012,0.0,0.0,2.012,0.0,,2.012,,,2.012,0.0525,0.0525,0.0525,37.684,0.0525,0.0525,0.0525,37.684,
03/31/1995,29.656,-14.085,15.571,-12.622,2.949,0.0,0.0,0.458,3.407,-1.24,2.167,0.0,0.0,2.167,0.0,,2.167,,,2.167,,0.055,0.055,38.208,0.055,0.055,0.055,38.208,
06/30/1995,38.604,-18.143999,20.460001,-16.804001,3.656,0.0,0.0,0.22,3.876,-1.406,2.47,0.0,0.0,2.47,0.0,,2.47,,,2.47,,0.0625,0.0625,39.012001,0.0625,0.0625,0.0625,39.012001,
09/30/1995,42.139999,-19.444,22.695999,-18.613001,4.083,0.0,0.0,0.213,4.296,-1.46,2.836,0.0,0.0,2.836,0.0,,2.836,,,2.836,,0.0725,0.0725,39.419998,0.0725,0.0725,0.0725,39.419998,
12/31/1995,89.031998,-45.221001,43.810997,-35.221001,8.59,,0.0,0.015,8.605,-2.94,5.665,0.0,0.0,5.665,0.0,,5.665,,,5.665,,0.085,0.085,66.18,0.085,0.085,0.085,66.18,
03/31/1996,113.813004,,,,113.813004,,,,,,113.813004,,,4.798,0.0,,4.798,,,,0.13,0.07,0.07,67.804,0.13,0.07,0.07,67.804,
06/30/1996,131.328003,,,,131.328003,,,,,,131.328003,,,7.551,0.0,,7.551,,,,0.11,0.11,0.11,68.998002,0.11,0.11,0.11,68.998002,
09/30/1996,141.916,,,,,,,,,,,,,8.562,0.0,,8.562,,,,0.13,0.13,0.13,65.862,0.12,0.12,0.12,70.129997,
12/31/1996,167.169983,,,,,,,,,,,,,-12.029,0.0,,-12.029,,,,0.15,-0.21,-0.21,67.391998,0.15,-0.21,-0.21,70.014,
03/31/1997,188.634995,,,,19.201,,,,,,,,,11.6,,,11.6,,,,0.16,0.16,0.16,70.017998,0.16,0.16,0.16,71.931999,
06/30/1997,203.490005,,,,21.392,,,,,,,,,12.974,,,12.974,,,,0.18,0.18,0.18,72.538002,0.17,0.17,0.17,74.061996,
09/30/1997,216.311005,,,,22.794001,,,,,,,,,14.288,,,14.288,,,,0.19,0.19,0.19,73.012001,0.19,0.19,0.19,74.685997,
12/31/1997,244.464005,,,,25.424999,,,,,,25.424999,,,16.820999,0.0,,16.820999,,,,0.22,0.22,0.22,73.635002,0.22,0.22,0.22,74.891998,
03/31/1998,272.54599,,,,30.565001,,,,,,21.139,0.075,,21.214001,0.0,,21.214001,,,,0.2,0.2,0.2,101.499001,0.19,0.19,0.19,108.219002,
06/30/1998,297.946991,,,,30.25,,,,,,19.921,0.497,,20.417999,0.0,,20.417999,,,,0.2,0.2,0.2,104.655998,0.18,0.18,0.18,111.860001,
09/30/1998,315.558014,,,,32.152,,,,,,20.105,1.88,,21.985001,0.0,,21.985001,,,,0.19,0.19,0.21,105.070999,0.18,0.18,0.2,111.116997,
12/31/1998,335.725006,,,,36.422001,,,,,,24.478001,0.474,,24.952,0.0,,24.952,,,,0.23,0.23,0.24,107.970001,0.22,0.22,0.23,112.32,
03/31/1999,359.704987,,,,38.516998,,,,,,3.364,5.25,,8.614,0.0,,8.614,,,,0.03,0.03,0.08,107.027,0.03,0.03,0.08,109.728996,
06/30/1999,402.276001,,,,42.455002,,,,,,25.139,10.041,,35.18,0.0,,35.18,,,,0.25,0.22,0.31,114.450996,0.24,0.21,0.3,117.432999,
09/30/1999,402.497009,,,,27.997,,,,,,20.5,10.679,,31.179001,0.0,,31.179001,,,,0.18,0.18,0.27,114.906998,0.18,0.18,0.27,116.764,
12/31/1999,442.609009,-252.692993,189.916016,-162.529999,27.386,,0.0,3.308,30.694,-6.529,24.165001,10.153,0.0,34.318001,0.0,,34.318001,,,24.165,0.21,0.21,0.3,114.216003,0.21,0.21,0.3,116.225998,
03/31/2000,414.845001,-255.475998,159.369003,-158.184006,1.185,,0.0,-56.644001,-55.459001,18.299999,-37.159,10.594,0.0,-26.565001,0.0,0.0,-26.565001,58.591999,-19.334999,2.097998,0.02,-0.32,-0.23,115.391998,0.02,-0.32,-0.23,115.391998,
06/30/2000,423.106995,-255.901001,167.205994,-165.345993,1.86,,0.0,-14.132,-12.272,4.05,-8.222,442.502991,0.0,434.281006,0.0,0.0,434.281006,17.325001,-5.717,3.386001,0.03,-0.07,3.76,115.393997,0.03,-0.07,3.76,115.393997,
