Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
09/30/1988,2656.0,,,,,,,,,,,,,,,,,,,,,,,,,63.5,,,63.5,63.5,,114.599998,0.555,0.555,0.555,114.599998,0.555,0.555,0.555,
12/31/1988,2827.199951,,,,,,,,,,,,,,,,,,,,,,,,,56.400002,,,56.400002,56.400002,,114.800003,0.49,0.49,0.49,114.800003,0.49,0.49,0.49,
03/31/1989,2642.899902,,,,,,,,,,,,,,,,,,,,,,,,,94.5,,,94.5,94.5,,115.244003,0.82,0.78,0.78,115.244003,0.82,0.78,0.78,
06/30/1989,2811.0,,,,,,,,,,,,,,,,,,,,,,,,,27.1,,,27.1,27.1,,115.318001,0.235,0.195,0.195,115.318001,0.235,0.195,0.195,
09/30/1989,2679.100098,,,,,,,,,,,,,,,,,,,,,,,,,70.5,,,70.5,70.5,,115.573769,0.61,0.57,0.57,115.573769,0.61,0.57,0.57,
12/31/1989,2736.299805,,,,,,,,,,,,,,,,,,,,,,,,,14.700003,,,14.700003,14.700003,,117.599998,0.125,0.095,0.095,117.599998,0.125,0.095,0.095,
03/31/1990,2691.699951,,-2078.199951,,613.5,,-490.299988,,,123.199997,-76.499999,,96.599998,,-5.7,,-14.4,46.699998,-25.4,21.299999,-4.4,,,25.699998,-4.8,20.9,0.0,,20.9,20.9,,115.933998,0.18,0.142047,,115.933998,0.18,0.142047,0.142047,
06/30/1990,2870.800049,,-2233.0,,637.800049,,-510.100006,,,127.699997,-124.200003,,83.800003,,19.299999,,21.1,3.499994,-11.7,-8.2,-0.6,,,-7.600006,-1.8,-9.4,0.0,,-9.4,-9.4,,116.300003,-0.08,-0.085159,,116.300003,-0.08,-0.085159,-0.085159,
09/30/1990,2899.699951,,-2290.300049,,609.399902,,-507.399994,,,102.0,-149.300005,,80.300003,,27.1,,41.900002,-47.300005,-7.4,-54.700001,5.0,,,-59.700005,-1.7,-61.400002,0.0,,-61.400002,-61.400002,,116.667999,-0.53,-0.487143,,116.667999,-0.53,-0.487143,-0.487143,
12/31/1990,2810.300049,,-2203.600098,,606.699951,,-491.799988,,,114.900002,-47.800002,,67.5,,31.4,,-51.099998,67.1,-49.700001,17.4,0.0,,,17.399999,-5.8,11.6,0.0,,11.6,11.6,,116.807,0.1,0.1,0.1,116.807,0.1,0.1,0.1,
03/31/1991,2497.0,,-1962.599976,,534.400024,,-459.600006,,,74.800003,-139.599998,,81.699997,,11.7,,46.200001,-64.799994,-19.700001,-84.5,0.0,,,-84.499995,-5.6,-90.099998,0.0,,-90.099998,-90.099998,,116.989998,-0.77,-0.77,,116.989998,-0.77,-0.77,-0.77,
06/30/1991,2791.300049,,-2159.100098,,632.199951,,-484.5,,,147.699997,-73.900002,,81.900002,,11.0,,-19.0,73.799995,-48.299999,25.5,0.0,,,25.499996,-3.0,22.5,0.0,,22.5,22.5,,117.040001,0.19,0.19,,117.040001,0.19,0.19,0.19,
09/30/1991,2838.300049,,-2151.199951,,687.100098,,-493.700012,,,193.399994,-79.100002,,80.400002,,12.1,,-13.4,114.299992,-55.799999,58.5,-6.8,,,65.299993,-6.2,59.099998,0.0,,59.099998,59.099998,,117.132004,0.505,0.446946,,117.132004,0.505,0.446946,0.446946,
12/31/1991,2780.199951,,-2132.399902,,647.800049,,-473.899994,,,173.899994,-7.000001,,73.800003,,12.6,,-79.400002,166.899993,-72.400002,94.5,-15.3,,,109.799991,-4.7,105.099998,0.0,0.0,105.099998,105.099998,,129.268006,0.88,0.761641,0.761641,129.268006,0.88,0.761641,0.761641,
03/31/1992,2778.300049,,-2107.899902,,670.400146,,-492.700012,,,177.699997,-57.300002,,63.400002,,10.2,,-16.299999,120.399995,-49.099998,71.300003,1010.599976,,,-939.299979,-5.2,-944.5,0.0,,-944.5,-944.5,,141.505997,-6.67,0.47,,141.505997,-6.67,0.47,0.47,
06/30/1992,3066.300049,,-2322.100098,,744.199951,,-493.399994,,,250.800003,-58.199997,,67.199997,,18.9,,-27.9,192.600006,-79.300003,113.300003,0.0,,,113.300003,-6.4,106.900002,0.0,,106.900002,106.900002,,142.417999,0.75,0.75,,142.417999,0.75,0.75,0.75,
09/30/1992,3012.800049,,-2283.100098,,729.699951,,-505.899994,,,223.800003,-57.600002,,52.400002,,25.200001,,-20.0,166.200001,-68.0,98.199997,0.0,,,98.200001,-6.7,91.5,0.0,,91.5,91.5,,143.350006,0.635,0.635,,143.350006,0.635,0.635,0.635,
12/31/1992,2927.5,,-2258.699951,,668.800049,,-505.299988,,,163.5,10.399997,,49.900002,,22.799999,,-83.099998,173.899997,-66.199997,107.699997,15.300001,,,92.399999,-4.9,87.5,0.0,0.0,87.5,87.5,,143.944,0.61,0.715,0.715,143.944,0.61,0.715,0.715,
03/31/1993,2814.0,,-2109.199951,,704.800049,,-487.5,,,217.300003,-58.1,,44.0,,25.6,,-11.5,159.200003,-65.800003,93.400002,0.0,,,93.4,-6.3,87.099998,0.0,,87.099998,87.099998,,144.753998,0.6,0.6,,144.753998,0.6,0.6,0.6,
06/30/1993,3000.300049,,-2224.600098,,775.699951,,-481.0,,,294.700012,-48.300001,,44.200001,,30.0,,-25.9,246.400011,-87.099998,159.300003,14.6,,,144.700012,-7.1,137.600006,0.0,,137.600006,137.600006,,145.574005,0.95,1.05,,145.574005,0.95,1.05,1.05,
09/30/1993,2913.100098,,-2165.0,,748.100098,,-483.5,,,264.600006,-42.999998,,38.799999,,27.4,,-23.200001,221.600008,-78.0,143.600006,0.0,,,143.600008,-7.4,136.199997,0.0,,136.199997,136.199997,,147.862,0.92,0.92,,147.862,0.92,0.92,0.92,
12/31/1993,2916.0,,-2214.199951,,701.800049,,-470.100006,,,231.699997,-47.000002,,35.400002,,30.1,,-18.5,184.699995,-65.300003,119.400002,86.300007,,,33.099985,-6.2,26.9,0.0,0.0,26.9,26.9,,150.110794,0.17,0.74,0.74,150.110794,0.17,0.74,0.74,
03/31/1994,2909.600098,,-2195.399902,,714.200195,,-470.399994,,,243.800003,-54.000001,,33.200001,,31.0,,-10.2,189.800002,-69.599998,120.199997,0.0,,,120.200004,-4.2,116.0,0.0,,116.0,116.0,,150.953003,0.77,0.77,,150.953003,0.77,0.77,0.77,
06/30/1994,3052.300049,,-2260.399902,,791.900146,,-477.799988,,,314.100006,-61.9,,34.5,,48.799999,,-21.4,252.200006,-84.0,168.199997,0.0,,,168.200006,-5.0,163.199997,0.0,,163.199997,163.199997,,151.240997,1.08,1.08,,151.240997,1.08,1.08,1.08,
09/30/1994,3115.800049,,-2362.399902,,753.400146,,-492.0,,,261.399994,-24.299999,,32.599998,,-4.2,,-4.1,237.099995,-78.300003,158.800003,0.0,,,158.799992,-7.5,151.300003,0.0,,151.300003,151.300003,,151.306,1.0,1.0,,151.306,1.0,1.0,1.0,
12/31/1994,3210.5,,-2453.199951,,757.300049,,-518.0,,,239.300003,-28.9,,29.1,,2.0,,-2.2,210.400003,-66.800003,143.600006,0.0,,,143.6,-7.1,136.5,0.0,0.0,136.5,136.5,,151.367996,0.9,0.9,0.9,151.367996,0.9,0.9,0.9,
03/31/1995,3243.300049,,-2487.399902,,755.900146,,-483.5,,,272.399994,-59.8,,32.0,,24.9,,2.9,212.599994,-71.800003,140.800003,0.0,,,140.799991,-7.5,133.300003,0.0,,133.300003,133.300003,,151.464996,0.88,0.88,,151.464996,0.88,0.88,0.88,
06/30/1995,3350.800049,,-2550.600098,,800.199951,,-478.100006,,,322.100006,-45.999999,,36.299999,,3.0,,6.7,276.100007,-93.599998,182.5,0.0,,,182.500009,-8.7,173.800003,0.0,,173.800003,173.800003,,151.742004,1.15,1.15,,151.742004,1.15,1.15,1.15,
09/30/1995,3305.100098,,-2558.399902,,746.700195,,-470.0,,,276.700012,-34.300001,,33.200001,,-5.6,,6.7,242.400012,-74.0,168.399994,0.0,,,168.400012,-10.9,157.5,0.0,,157.5,157.5,,152.294998,1.03,1.03,,152.294998,1.03,1.03,1.03,
12/31/1995,3266.699951,,-2497.199951,,769.5,,-505.299988,,,264.200012,-33.3,,33.5,,-4.9,,4.7,230.900012,-75.400002,155.5,0.0,,,155.50001,-9.1,146.399994,0.0,0.0,146.399994,146.399994,,152.899994,0.96,0.96,0.96,152.899994,0.96,0.96,0.96,
03/31/1996,3245.5,,-2481.199951,,764.300049,,-471.0,,,293.299988,-47.9,,32.0,,1.9,,14.0,245.399988,-81.699997,163.699997,0.0,,,163.699991,-11.9,151.800003,0.0,,151.800003,151.800003,,154.300003,0.98,0.98,0.98,156.199997,0.97,0.97,0.97,
06/30/1996,3329.5,,-2534.300049,,795.199951,,-463.399994,,,331.799988,-47.000001,,35.400002,,4.7,,6.9,284.799986,-85.599998,199.199997,0.0,,,199.199988,-11.3,187.899994,0.0,,187.899994,187.899994,,155.100006,1.22,1.22,1.22,157.100006,1.2,1.2,1.2,
09/30/1996,3267.699951,,-2519.5,,748.199951,,-461.399994,,,286.799988,-21.9,,33.200001,,-0.7,,-10.6,264.899987,-83.800003,181.100006,0.0,,,181.099984,-10.9,170.199997,0.0,,170.199997,170.199997,,155.300003,1.09,1.09,1.09,156.699997,1.09,1.09,1.09,
12/31/1996,3270.100098,,-2491.699951,,778.400147,,-494.299988,,,284.100006,-913.799988,,28.0,,1.5,,884.299988,-629.699982,230.5,-399.200012,0.0,,,-399.199982,-9.0,-408.200012,0.0,,-408.200012,-408.200012,,155.699997,-2.62,-2.62,1.06,155.699997,-2.62,-2.62,1.06,
03/31/1997,3208.699951,,-2453.100098,,755.599853,,-466.299988,,,289.299988,-35.5,,31.0,,-3.1,,7.6,253.799988,-82.099998,171.699997,-10.2,,,181.89999,-11.5,170.399994,0.0,,170.399994,170.399994,,156.399994,1.09,1.02,1.02,158.0,1.08,1.01,1.01,
06/30/1997,3289.899902,,-2524.600098,,765.299804,,-462.399994,,,302.899994,-32.7,,32.5,,-3.1,,3.3,270.199994,-76.800003,193.399994,-10.5,,,203.899991,-11.7,192.199997,0.0,,192.199997,192.199997,,155.800003,1.23,1.17,1.17,157.699997,1.22,1.16,1.16,
09/30/1997,3298.699951,,-2536.300049,,762.399902,,-465.799988,,,296.600006,-25.6,,28.4,,-10.1,,7.3,271.000006,-74.300003,196.699997,-9.3,,,206.000003,-11.9,194.100006,0.0,,194.100006,194.100006,,156.199997,1.25,1.19,1.19,158.300003,1.22,1.16,1.16,
12/31/1997,3268.0,,-2501.599121,,766.400879,,-492.200012,,,274.200012,-281.300001,,27.6,,-17.799999,,271.5,-7.099989,12.3,5.2,-6.3,,,11.500011,-9.5,2.0,0.0,,2.0,2.0,,156.5,0.01,-0.03,1.1,158.600006,0.01,-0.03,1.1,
03/31/1998,3094.0,,-2331.199951,,762.800049,,-459.0,,,303.799988,29.000001,,30.299999,,-5.3,,-54.0,332.799989,-112.5,220.300003,34.700001,,,185.599988,-8.8,176.800003,0.0,,176.800003,176.800003,,156.800003,1.13,1.35,1.11,159.0,1.11,1.33,1.09,
06/30/1998,3137.5,,-2392.699951,,744.800049,,-451.899994,,,292.899994,-20.9,,34.0,,-9.2,,-3.9,271.999994,-65.900002,206.100006,0.0,,,206.099992,-7.1,199.0,0.0,,199.0,199.0,,157.199997,1.26,1.26,1.26,159.300003,1.25,1.25,1.25,
09/30/1998,3191.699951,,-2469.800049,,721.899902,,-471.5,,,250.399994,3.199997,,41.400002,,-0.3,,-44.299999,253.599991,-58.900002,194.699997,0.0,,,194.699989,-9.7,185.0,0.0,,185.0,185.0,,156.399994,1.19,1.19,1.19,157.800003,1.17,1.17,1.17,
12/31/1998,3203.100098,,-2479.199951,,723.900147,,-498.700012,,,225.199997,-49.399998,,42.099998,,12.2,,-4.9,175.799999,-48.400002,127.400002,0.0,,,127.399997,-5.9,121.5,0.0,,121.5,121.5,,155.899994,0.78,0.78,0.74,157.100006,0.77,0.77,0.73,
03/31/1999,2991.2,,-2331.4,,659.8,,-444.8,,,215.0,-175.8,37.7,37.7,,-34.6,,172.7,39.2,-9.2,30.0,0.0,,,30.0,-4.5,25.5,0.0,,25.5,25.5,,156.0,0.16,0.16,0.9,157.8,0.16,0.16,0.9,
06/30/1999,3048.7,,-2435.2,,613.5,,-475.2,,,138.3,-36.8,39.6,39.6,,1.1,,-3.9,101.5,-29.3,72.2,0.0,,,72.2,-6.5,65.7,0.0,,65.7,65.7,,156.1,0.42,0.42,0.42,159.6,0.41,0.41,0.41,
09/30/1999,3288.8,,-2764.6,,524.2,,-515.4,,,8.8,108.2,46.2,46.2,,-1.3,,-153.1,117.0,4.2,121.2,0.0,,,121.2,-12.1,109.1,0.0,,109.1,109.1,-26.8,156.3,0.7,0.7,0.53,159.5,0.69,0.69,0.52,
12/31/1999,3677.1,,-2954.2,,722.9,,-581.3,,,141.6,-66.1,55.900002,55.9,,7.2,,2.999998,75.5,-21.3,54.2,0.0,,,54.2,-17.2,37.0,0.0,,37.0,37.0,,156.3,0.23,0.23,0.27,158.8,0.23,0.23,0.27,
03/31/2000,3536.5,,-2788.6,,747.9,,-559.7,,,188.2,-71.1,62.1,62.1,,5.1,,3.9,117.1,-36.9,80.2,0.0,,,80.2,-16.6,63.6,0.0,,63.6,63.6,,156.3,0.41,0.41,0.41,158.7,0.4,0.4,0.4,
