Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,EBITDA,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Cash & Equivalents,Book Value,Tangible Book Value,Source: Bloomberg
12/31/1989,,276.59198,276.59198,,0.729005,,,0.034375,0.034375,,0.034375,0.034375,0.034375,,,,,,,
04/01/1990,284.735992,284.191986,284.191986,,0.765556,0.102072,0.08622,0.0425,0.0425,,0.0425,0.0425,0.0425,,-0.025353,,0.096163,0.603903,,
07/01/1990,284.735992,284.735992,284.735992,,0.876918,0.131926,0.112385,0.054375,0.056875,,0.054375,0.056875,0.056875,,0.106193,,0.10646,0.659397,,
09/30/1990,284.735992,284.735992,284.735992,,0.713212,0.070792,0.047778,0.0225,0.025,,0.0225,0.025,0.025,0.000312,0.013469,,0.068492,0.683833,,
12/31/1990,284.32,284.767968,284.767968,,0.682198,0.066991,0.046592,0.01375,0.010625,0.010625,0.01375,0.010625,0.010625,,0.068961,,0.049244,0.699124,,
03/31/1991,285.104004,284.976013,284.976013,,0.688483,0.055949,0.034494,0.015625,0.015625,,0.015625,0.015625,0.015625,,-0.039986,,0.042472,0.709068,,
06/30/1991,284.656006,290.287994,290.287994,,0.914003,0.122306,0.101754,0.05625,0.05625,,0.05625,0.05625,0.05625,,0.081536,,0.077922,0.767713,,
09/29/1991,284.799988,291.519989,291.519989,,0.825419,0.073446,0.055801,0.030625,0.030625,,0.030625,0.030625,0.030625,,0.054449,,0.104368,0.804617,,
12/31/1991,284.736,271.776,271.776,,0.874661,0.067662,0.04787,0.026875,0.026875,0.026875,0.026875,0.026875,0.026875,,0.080577,,0.108588,0.835862,,
03/29/1992,285.984009,289.455994,289.455994,,0.854783,0.082538,0.057732,0.03,0.03,,0.03,0.03,0.03,,0.000494,,0.096397,0.873881,,
06/28/1992,286.054962,290.368011,290.368011,,0.943454,0.133224,0.108986,0.06,0.06125,,0.06,0.06125,0.06125,,0.088894,,0.089944,0.943535,,
09/27/1992,287.623993,290.488007,290.488007,,0.935495,0.104132,0.082623,0.045,0.045,,0.045,0.045,0.045,,0.050267,,0.062258,0.987317,,
12/31/1992,303.081632,322.6,284.2,,1.098392,0.118871,0.0874,0.05125,0.05125,0.05125,0.045,0.045,0.045,,0.166636,,0.145578,1.106567,,
03/28/1993,303.542542,303.208008,303.208008,,0.889109,0.1122,0.083012,-0.05,0.05,,-0.05,0.05,0.05,,-0.009759,,0.090225,1.058211,,
06/27/1993,303.440002,303.623993,303.623993,,1.10129,0.160778,0.131956,0.07875,0.07875,,0.07875,0.07875,0.07875,,0.140236,,0.182998,1.130942,,
09/26/1993,303.720001,303.743988,303.743988,,0.936236,0.119271,0.091706,0.05375,0.05375,,0.05375,0.05375,0.05375,0.0075,0.032366,,0.164085,1.193612,,
12/31/1993,303.967984,305.424,305.424,,1.077482,0.134364,0.110469,-0.12125,-0.12125,-0.12125,-0.12125,-0.12125,-0.12125,0.0075,0.152971,,0.255649,1.068902,,
03/31/1994,304.76001,,,,,,,0.03375,0.03375,,0.03375,0.03375,0.03375,0.0075,,,0.126634,1.136068,,
06/26/1994,304.928009,,,,,,,0.0575,0.045,,0.0575,0.045,0.045,0.0075,,,0.320535,1.248095,,
09/25/1994,305.179993,,,,,,,0.0775,0.075,,0.0775,0.075,0.075,0.01,,,0.207396,1.318029,,
12/31/1994,305.28,304.792,304.792,,1.354015,0.166937,0.133813,0.0825,0.0825,0.0825,0.0825,0.0825,0.0825,0.01,0.113349,,0.18961,1.41913,,
03/26/1995,298.996002,304.23999,304.23999,,0.969255,0.159742,0.126893,0.0775,0.0775,0.0775,0.0775,0.0775,0.0775,0.01,-0.044061,-0.090136,0.064533,1.392336,,
06/25/1995,299.096008,299.003998,299.003998,,1.189385,0.213161,0.175255,0.1125,0.1125,0.1125,0.1125,0.1125,0.1125,0.01,0.222509,0.154108,0.215967,1.495831,,
09/24/1995,309.079987,299.104004,299.104004,,1.0936,0.153311,0.127879,0.08,0.08,0.08,0.08,0.08,0.08,0.0125,0.121566,0.015369,0.15464,1.508593,,
12/31/1995,299.540008,299.200012,299.200012,,1.246323,0.195251,0.160267,0.105,0.1,0.1,0.105,0.1,0.1,0.0125,0.286865,0.154713,0.105034,1.651095,,
03/31/1996,301.951996,300.451996,299.944,,1.237068,0.220531,0.180117,0.11,0.11,0.11,0.11,0.11,0.11,0.0125,0.051746,-0.014546,0.131071,1.767059,,
06/30/1996,302.20401,301.899994,301.899994,,1.301106,0.247317,0.202448,0.13,0.13,0.13,0.13,0.13,0.13,0.0125,0.250977,0.159364,0.31857,1.896123,,
09/29/1996,302.496002,302.220001,301.855988,,1.278235,0.208623,0.162919,0.11,0.11,0.11,0.11,0.11,0.11,0.015,0.157635,0.035537,0.377017,1.995405,,
12/31/1996,302.675996,318.836,301.772,,1.264296,0.239058,0.186641,0.1975,0.1225,0.1225,0.1875,0.1175,0.1175,0.015,0.296267,-0.016463,0.470731,2.189536,,
03/30/1997,303.019989,306.660004,302.515991,,1.41181,0.262065,0.20709,0.135,0.135,0.135,0.13,0.13,0.13,0.015,0.037297,-0.044103,0.374721,2.295845,2.162689,
06/29/1997,303.556,307.208008,302.812012,,1.466537,0.287911,0.232633,0.16,0.16,0.16,0.16,0.16,0.16,0.0175,0.295011,0.12443,0.475939,2.4435,2.312384,
09/28/1997,304.59201,308.355988,303.584015,,1.463259,0.260844,0.201766,0.135,0.135,0.135,0.135,0.135,0.135,0.0175,0.475078,0.354495,0.345922,2.58755,2.458676,
12/31/1997,304.649994,308.962,304.3,,1.469494,0.270049,0.208028,0.145,0.145,0.145,0.14,0.14,0.14,0.0175,0.213253,-0.027578,0.484037,2.713501,2.56473,
03/29/1998,304.011993,308.402008,303.667999,,1.536306,0.295951,0.233172,0.145,0.145,0.145,0.145,0.145,0.145,0.0175,0.119334,0.048382,0.313264,2.821172,2.669733,
06/28/1998,305.332001,309.089996,303.859985,,1.701981,0.336362,0.266188,0.18,0.18,0.18,0.18,0.18,0.18,0.02,0.42927,0.272655,0.505925,2.987319,2.83888,
09/27/1998,305.614014,309.806,304.868011,,1.696465,0.324331,0.251059,0.17,0.17,0.17,0.17,0.17,0.17,0.02,0.151177,0.015134,0.399674,3.171163,3.024403,
12/31/1998,305.864014,310.10199,305.350006,,1.844005,0.35982,0.278939,0.2,0.2,0.2,0.195,0.195,0.195,0.02,0.34484,0.108521,0.540011,3.367219,3.199834,
03/28/1999,306.794,311.372,306.092,,1.824834,0.375737,0.2897,0.195,0.195,0.195,0.19,0.19,0.19,0.02,0.21899,0.134721,0.473406,3.561928,3.397628,
06/27/1999,304.8,311.212,306.162,,1.988215,0.405315,0.318511,0.225,0.225,0.225,0.22,0.22,0.22,0.0225,0.470823,0.376118,0.688924,3.620187,3.452267,
09/26/1999,302.64,309.208,304.392,,2.047337,0.405448,0.308428,0.215,0.215,0.215,0.21,0.21,0.21,0.0225,0.397198,0.270303,0.541346,3.643081,3.476652,
12/31/1999,302.722,307.244,302.528,,2.189758,0.461045,0.357322,0.245,0.245,0.245,0.24,0.24,0.24,0.0225,0.32909,0.089869,0.605886,3.835466,3.652434,
03/26/2000,303.593994,307.712006,302.89801,,2.248655,0.468739,0.361954,0.26,0.26,0.24,0.26,0.26,0.24,0.023,0.384083,0.309504,0.688406,4.092261,3.96215,
06/25/2000,302.563,308.104,303.337,,2.488892,0.520771,0.411981,0.3,0.3,0.3,0.29,0.29,0.29,0.025,0.648965,0.526563,0.984645,4.214084,4.085734,
09/24/2000,303.038,307.612,302.674,,2.359367,0.487895,0.37803,0.27,0.27,0.27,0.27,0.27,0.27,0.025,0.331667,0.185817,1.355556,4.461374,4.335427,
12/31/2000,302.071,307.158,302.56,,2.499207,0.540455,0.425602,0.31,0.31,0.31,0.31,0.31,0.31,0.025,0.502079,0.172402,1.389528,4.653393,4.473531,
03/25/2001,302.42,306.063,301.922,,2.682398,0.574178,0.456187,0.3,0.3,0.3,0.3,0.3,0.3,0.025,0.377614,0.286312,1.320478,4.938929,4.766057,
06/24/2001,303.99,306.569,302.621,,3.021367,0.694919,0.572036,0.38,0.38,0.38,0.38,0.38,0.38,0.03,0.803963,0.590805,1.79827,5.364301,5.196256,
09/23/2001,302.733,306.818,303.108,,2.999512,0.689959,0.558237,0.37,0.37,0.37,0.36,0.36,0.36,0.03,0.820295,0.578315,1.855678,5.449614,5.281321,
12/31/2001,302.79,305.512,302.343,,2.996223,0.773165,0.639793,0.39,0.39,0.39,0.39,0.39,0.39,0.03,0.498983,0.085668,2.098646,5.800334,5.636157,
03/31/2002,302.475,305.618,302.475,,3.06751,0.701456,0.560615,0.4,0.4,0.4,0.39,0.39,0.39,0.03,0.558344,0.381939,1.916615,6.106366,5.943113,
06/30/2002,302.313,305.194,302.209,,3.312588,0.741838,0.593222,0.48,0.48,0.48,0.47,0.47,0.47,0.035,0.815495,0.586836,2.405768,6.511248,6.341285,
09/29/2002,302.651,304.783,302.109,,3.758574,0.873681,0.727535,0.55,0.55,0.55,0.54,0.54,0.54,0.035,1.01183,0.812588,2.799773,7.031716,6.863172,
12/31/2002,302.6621,305.037,302.395,,3.394673,0.839772,0.693897,0.5,0.5,0.5,0.49,0.49,0.49,0.035,0.180628,-0.286351,2.629097,7.377584,7.212614,
03/30/2003,302.342,304.56,302.364,,3.683279,0.929439,0.777712,0.62,0.62,0.62,0.61,0.61,0.61,0.035,0.966044,0.827813,2.945952,7.929484,7.762583,
06/29/2003,302.661,304.339,302.164,,4.033809,1.032403,0.868965,0.67,0.67,0.67,0.66,0.66,0.66,0.04,1.051638,0.916436,3.938823,8.394719,8.224201,
09/28/2003,302.313,304.58,302.313,,3.749892,0.957309,0.789268,0.63,0.63,0.63,0.62,0.62,0.62,0.04,0.835115,0.697042,4.600652,9.054477,8.883253,
12/31/2003,301.511,304.404,302.244,,3.831573,0.990567,0.822309,0.6,0.6,0.6,0.6,0.6,0.6,0.08,-0.660652,-1.000907,4.386772,9.809566,9.631536,
03/28/2004,295.146,299.932,297.832,,3.913951,1.052792,0.881732,0.69,0.69,0.69,0.68,0.68,0.68,0.08,0.541218,0.437166,3.736073,9.375699,9.196381,
06/27/2004,295.083,296.396,294.304,,4.511695,1.304665,1.121463,0.84,0.84,0.84,0.83,0.83,0.83,0.1,1.698142,1.585283,4.449609,9.977261,9.783786,
09/26/2004,293.798,295.824,294.031,,4.423629,1.221439,1.03132,0.78,0.78,0.78,0.77,0.77,0.77,0.1,0.959154,0.803834,5.201996,10.52677,10.33185,
12/31/2004,294.310791,295.410004,294.01001,,4.15292,1.123567,0.942121,0.71,0.71,0.71,0.71,0.71,0.71,0.125,-0.376739,-0.729366,5.477434,10.93562,10.733602,
03/27/2005,284.663248,294.161,293.148,,4.517431,1.359269,1.177364,0.78,0.78,0.78,0.77,0.77,0.77,0.125,0.94615,0.813026,4.863736,11.490198,11.284913,
06/26/2005,274.412445,281.181,280.576996,,4.751865,1.48447,1.295042,0.85,0.85,0.85,0.84,0.84,0.84,0.16,2.614883,2.485133,2.68181,9.599725,9.39199,
09/25/2005,274.617096,275.459991,274.415009,,5.512071,1.691456,1.497229,0.97,0.97,0.97,0.96,0.96,0.96,0.16,1.463306,1.293133,3.706371,10.422199,10.214969,
12/31/2005,274.001648,273.338013,273.071991,,5.506596,1.452291,1.284086,0.84,0.84,0.84,0.84,0.84,0.84,0.18,-0.821355,-1.100626,3.818123,11.253965,11.047532,
03/26/2006,268.647706,273.623,272.966,,5.059205,1.51454,1.315864,0.86,0.86,0.86,0.86,0.86,0.86,0.18,1.337899,1.205952,4.13887,11.779695,11.567923,
06/25/2006,262.219177,268.130005,267.487,,5.148089,1.601046,1.399971,0.91,0.91,0.91,0.91,0.91,0.91,0.21,1.733101,1.534561,3.83067,11.318139,11.098143,
09/24/2006,259.134369,261.229004,260.269989,,6.659469,2.077427,1.859557,1.2,1.2,1.2,1.2,1.2,1.2,0.21,1.747405,1.561659,3.676402,10.984151,10.759746,
12/31/2006,258.1,259.158,258.138,,6.563462,1.66017,1.470167,0.97,0.97,0.97,0.96,0.96,0.96,0.21,-2.021399,-2.339578,3.473576,10.680887,10.453069,
04/01/2007,257.53302,258.15799,257.325989,,5.005472,1.324685,1.12469,0.75,0.75,0.75,0.74,0.74,0.74,0.21,2.019322,1.860865,3.60541,11.010188,10.780956,
07/01/2007,257.53302,254.016998,253.154999,,6.400103,1.972614,1.757943,1.15,1.15,1.15,1.14,1.14,1.14,0.25,2.144263,1.965555,2.809081,10.320401,10.08986,
09/30/2007,241.462494,247.613998,247.057007,,6.637626,1.832043,1.641168,1.07,1.07,1.07,1.07,1.07,1.07,0.3,1.237779,1.02155,1.891557,9.786211,9.535576,
12/31/2007,238.5,239.845,239.39,,6.662417,1.407164,1.193262,0.78,0.78,0.78,0.78,0.78,0.78,0.3,-2.381516,-2.810422,1.699493,9.96013,9.702683,
03/30/2008,236.555729,237.25,237.078,,5.903551,1.437396,1.227668,0.79,0.79,0.79,0.79,0.79,0.79,0.3,0.619113,0.43673,1.408391,10.278445,10.01126,
06/29/2008,235.325006,235.314,235.067,,7.144384,1.696367,1.471338,0.95,0.95,0.95,0.95,0.95,0.95,0.33,-0.790387,-1.03014,3.416229,10.763144,10.494992,
09/28/2008,232.823711,233.42,233.081,,6.584835,1.442983,1.149823,0.71,0.71,0.78,0.71,0.71,0.78,0.33,-0.781728,-1.013793,2.168632,10.73928,10.117874,
12/31/2008,232.763847,232.037,231.786,,5.793784,0.807292,0.592413,0.34,0.4,0.4,0.34,0.4,0.4,0.33,-1.668811,-1.993559,2.444082,9.089053,8.830718,
