Date,Revenue,Revenue From Electric,Regulated Electric Revenue,Unregulated Electric Revenue,Other Electric Revenue,Revenue from Gas,Regulated Gas Revenue,Revenue from Water,Other Revenue,Cost of Revenue,Fuel & Purchased Power Cost,Fuel Cost,Purchased Power Cost,Purchased Gas & Water Cost,Purchased Gas Cost,Purchased Water Cost,Other Cost of Revenue,Gross Profit,Operating Expenses,Maintenance Expenses,Depreciation Expenses,Taxes Other Than Income,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Total Interest Income,AFUDC - Equity,Interest Income,Interest Expense,Interest Expenses on Bonds,AFUDC - Debts,Other Interest Expenses,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
06/30/1995,405.092987,347.277008,,,,55.174999,,0.0,2.641,-112.277,79.741,71.611,8.13,32.535999,,,,292.815987,-191.292999,30.84,45.436001,17.158001,97.859001,101.523003,-20.954,,,0.829,,27.448999,28.658001,-1.209,,-5.666,80.569003,-28.673,51.896,0.0,,,51.896003,0.0,51.896,-0.301,,51.595,51.595,,219.138,0.235,0.235,0.235,219.138,0.235,0.235,0.235,
09/30/1995,426.412994,385.725006,,,,39.425999,,0.0,1.262,-119.176003,94.700001,89.179001,5.521,24.476,,,,307.236992,-192.229004,23.319,46.744999,19.212,102.953003,115.008003,-22.327999,,,1.02,,27.969999,29.316,-1.346,,-4.622,92.680004,-33.944,58.736,0.0,,,58.736004,0.0,58.736,-0.3,,58.436,58.436,,220.186005,0.265,0.265,0.265,220.186005,0.265,0.265,0.265,
12/31/1995,467.855988,360.55899,,,,102.560997,,0.0,4.736,-143.0,84.051,74.944,9.107,58.949001,,,,324.855988,-192.537994,29.868999,46.983002,19.016001,96.669998,132.317993,-30.985,,,0.976,,27.355,28.761999,-1.407,,4.606,101.332993,-39.563,61.77,0.0,,,61.769993,0.0,61.77,-0.301,,61.469,61.469,,221.173996,0.28,0.28,0.28,221.173996,0.28,0.28,0.28,
03/31/1996,495.457001,350.824005,,,,138.016006,,0.0,6.617,-167.149002,81.556999,75.792999,5.764,85.592003,,,,328.307999,-204.634995,26.107,52.305,20.847,105.375999,123.672997,-22.486999,,,0.606,,27.132999,28.306999,-1.174,,-4.04,101.185997,-38.081001,63.105,0.0,,,63.104996,0.0,63.105,-0.301,,62.804,62.804,,221.638,0.285,0.285,0.285,221.638,0.285,0.285,0.285,
06/30/1996,401.686005,334.337006,,,,64.879997,,0.0,2.469,-117.845001,77.645999,71.264999,6.381,40.199001,,,,283.841003,-187.992996,24.973,50.896,19.249001,92.875,95.848,-22.980001,,,0.526,,26.179001,27.549999,-1.371,,-2.673,72.867999,-27.014,45.854,0.0,,,45.853999,0.0,45.854,-0.3,,45.554,45.554,,221.638,0.205,0.205,0.205,221.638,0.205,0.205,0.205,
09/30/1996,398.800995,359.213013,,,,38.333,,0.0,1.255,-110.272003,84.883998,74.934998,9.949,25.388,,,,288.528992,-179.462006,20.295,49.505001,19.288,90.374001,109.067001,-23.599,,,0.869,,25.976,27.504999,-1.529,,-1.508,85.468002,-31.737,53.730999,0.0,,,53.731002,0.0,53.730999,-0.301,,53.429999,53.429999,,221.811996,0.24,0.24,0.24,221.811996,0.24,0.24,0.24,
12/31/1996,477.876007,348.895996,,,,123.646004,,0.0,5.334,-170.854996,87.779997,73.657997,14.122,83.074997,,,,307.021011,-203.138,31.671,50.09,18.482,102.894997,103.883003,-18.737,,,1.035,,27.26,28.715,-1.455,,-7.488,85.146003,-28.497999,56.647999,0.0,,,56.648004,0.0,56.647999,-0.301,,56.346999,56.346999,,222.766006,0.255,0.255,0.255,222.766006,0.255,0.255,0.255,
03/31/1997,510.382996,349.100006,,,,152.848999,,0.0,8.434,-208.416,105.122002,77.261002,27.861,103.293999,,,,301.966995,-210.718002,31.466999,57.665001,19.187,102.399002,91.249001,-20.112,,,1.141,,27.552,29.391001,-1.839,,-6.299,71.137,-25.767,45.369999,0.0,,,45.37,0.0,45.369999,-0.301,,45.068999,45.068999,,223.917999,0.2,0.2,0.2,223.917999,0.2,0.2,0.2,
06/30/1997,403.213989,337.221008,,,,61.228001,,0.0,4.765,-148.281006,109.140003,76.204002,32.936001,39.140999,,,,254.932983,-221.158997,38.347,57.068001,19.039,106.705002,33.773998,-54.127,,,1.216,,28.114,29.865999,-1.752,,27.229,-20.353002,10.021,-10.332,0.0,,,-10.332002,0.0,-10.332,-0.3,,-10.632,-10.632,,225.154007,-0.045,-0.045,0.04,225.154007,-0.045,-0.045,0.04,
09/30/1997,400.614014,359.522003,,,,37.987,,0.0,3.105,-143.656998,119.667999,86.804001,32.863998,23.989,,,,256.957016,-198.878006,29.615999,61.16,18.443001,89.658997,58.078999,-22.111,,,0.625,,28.524,30.153,-1.629,,-5.788,35.967999,-11.692,24.275999,0.0,,,24.275998,0.0,24.275999,-0.301,,23.974999,23.974999,,225.731995,0.105,0.105,0.105,225.731995,0.105,0.105,0.105,
12/31/1997,475.390991,366.272003,,,,103.108002,,0.0,6.011,-178.177994,110.724998,71.696999,39.028,67.453003,,,,297.212997,-223.067001,35.666,61.805,17.245001,108.350998,74.146004,-67.973998,,,0.367,,28.539,30.280001,-1.741,,39.801998,6.172006,-3.567,2.605,0.0,,,2.605006,0.0,2.605,-0.301,,2.304,2.304,,225.731995,0.01,0.01,0.09,225.731995,0.01,0.01,0.09,
03/31/1998,510.681,383.640015,,,,119.411003,,0.0,7.63,-182.792999,110.492001,73.901001,36.591,72.301003,,,,327.888,-233.845001,40.818001,62.272999,20.716,110.038002,94.042999,-18.688999,,,0.715,,28.889999,30.888,-1.998,,-9.486,75.354,-26.004999,49.348999,0.0,,,49.349001,0.0,49.348999,-0.301,,49.047999,49.047999,,225.731995,0.215,0.215,0.215,225.731995,0.215,0.215,0.215,
06/30/1998,464.967987,408.737,,,,52.414001,,0.0,3.817,-148.561005,117.456001,80.207001,37.249001,31.105,,,,316.406982,-247.274994,46.504002,57.215,19.296,124.260002,69.132004,-26.658,,,0.877,,29.473,31.43,-1.957,,-1.938,42.474004,-13.32,29.153999,0.0,,,29.154004,0.0,29.153999,-0.3,,28.853999,28.853999,,227.373993,0.125,0.125,0.125,227.373993,0.125,0.125,0.125,
09/30/1998,519.648987,506.329987,,,,,,0.0,13.319,-154.421997,132.466999,87.016998,45.450001,21.955,,,,365.22699,-247.460007,,61.084,16.535,169.841003,117.766998,-26.894,,,0.585,,30.364,32.539001,-2.175,,-2.885,90.872998,-32.396,58.477001,0.0,,,58.476998,0.0,58.477001,-0.301,,58.176001,58.176001,,230.552002,0.25,0.25,0.25,230.552002,0.25,0.25,0.25,
12/31/1998,498.006989,406.707001,,,,85.766998,,0.0,5.533,-154.270996,104.157001,67.260002,36.896999,50.113998,,,,343.735992,-252.276001,43.52,63.311001,18.971001,126.473999,91.459999,-18.660001,,,0.759,,31.291,32.988998,-1.698,,-11.872,72.799998,-20.445,52.355,0.0,,,52.354999,0.0,52.355,-0.301,,52.054,52.054,,229.421997,0.225,0.225,0.225,229.421997,0.225,0.225,0.225,
03/31/1999,536.72,528.538,,,,121.983,,0.0,8.182,-174.58,105.72,70.735,34.985,68.86,,,,362.14,-257.824,44.095,65.268,23.244,125.217,104.316,-21.887,,,0.984,8.349,31.666,33.566,-1.9,,-0.446,82.429,-28.389,54.04,0.0,,,54.04,0.0,54.04,-0.529,,53.511,53.511,,231.852,0.23,0.23,0.23,231.852,0.23,0.23,0.23,
06/30/1999,539.007996,473.890991,,,,,,0.0,65.116997,-174.996002,147.25,94.209,53.041,27.746,,,,364.011993,-261.980988,,64.443001,19.149,178.389008,102.030998,-23.939002,,,1.461,,33.594002,35.998051,-2.405,,-8.194,78.091997,-25.464001,52.627998,0.0,,,52.627996,0.0,52.627998,-3.725,,48.902998,48.902998,,233.227997,0.21,0.21,0.21,233.227997,0.21,0.21,0.21,
09/30/1999,591.296997,522.356995,,,,,,0.0,68.940002,-190.891998,168.379002,106.051003,62.327999,22.513,,,,400.404999,-265.437012,,71.573997,19.076,174.787003,134.968002,-24.064002,,,0.674,,35.490002,38.026001,-2.537,0.0,-10.752,110.904001,-38.325001,72.579002,0.0,,,72.579,0.0,72.579002,-3.726,,68.853002,68.853002,,234.613998,0.295,0.295,0.295,234.613998,0.295,0.295,0.295,
12/31/1999,605.614014,525.432007,,,,,,0.0,80.181999,-221.658005,166.731003,81.984001,84.747002,54.926998,,,,383.956009,-268.877014,,49.514999,13.408,230.365005,115.079002,-54.694999,,,0.651,,38.049999,16.625,-2.704,,17.296,60.384004,-18.969,41.448002,0.0,,,41.415004,0.0,41.448002,-3.726,,37.722002,37.722002,,236.397995,0.16,0.16,0.205,236.397995,0.16,0.16,0.205,
03/31/2000,628.0,423.799988,,,,118.5,,0.0,85.699997,-229.399994,226.079002,160.300003,65.778999,69.099998,,,,398.600006,-279.399994,,72.099998,20.700001,186.600006,119.199997,-36.400001,,,0.0,,43.200001,43.200001,0.0,0.0,-6.8,82.799996,-32.200001,50.599998,0.0,,,50.599996,0.0,50.599998,0.0,,50.599998,50.599998,,239.0,0.21,0.21,0.21,239.0,0.21,0.21,0.21,
06/30/2000,755.0,435.399994,,,,111.900002,,0.0,207.699997,-248.600006,163.0,163.0,,85.599998,,,,506.399994,-404.299988,,83.300003,20.0,301.0,102.099998,-51.000002,,,0.0,,60.900002,60.900002,0.0,,-9.9,51.099997,-21.0,30.1,0.0,,,30.099997,0.0,30.1,0.0,,30.1,30.1,,241.600006,0.125,0.125,0.155,243.399994,0.125,0.125,0.155,
09/30/2000,850.799988,607.200012,,,,,,0.0,243.600006,-275.399994,169.5,169.5,,105.900002,,,,575.399994,-440.700012,,88.0,21.200001,331.5,134.699997,-57.099997,,,0.0,,71.199997,71.199997,0.0,0.0,-14.1,77.6,-33.0,44.599998,0.0,,,44.6,0.0,44.599998,0.0,,44.599998,44.599998,,243.800003,0.185,0.185,0.26,245.600006,0.18,0.18,0.255,
12/31/2000,1121.15,847.078,,,,,,0.0,274.072,-523.176,189.268,189.268,,333.908,,,,597.974,-478.473,,92.9,18.373,398.76,119.501,-54.362,,,0.238,,54.6,69.257,-3.401,0.0,,65.139,-38.373,32.58,0.0,,,26.766,0.0,32.58,-3.674,,28.906,28.906,,240.4,0.12,0.12,0.24,241.6,0.12,0.12,0.24,
03/31/2001,1355.0,455.4,,,,581.0,,0.0,318.600006,-696.0,180.5,180.5,,515.5,,,,659.0,-475.200012,,87.5,22.799999,364.899994,183.800003,-52.800001,,,0.0,,65.400002,65.400002,0.0,0.0,-12.6,131.000002,-53.700001,77.300003,-10.5,,,87.800001,0.0,87.800003,0.0,,87.800003,87.800003,,235.800003,0.37,0.325,0.325,237.399994,0.37,0.325,0.325,
06/30/2001,862.200012,449.8,,,,170.4,,0.0,242.0,-277.799988,163.300003,163.300003,,114.5,,,,584.400024,-480.700012,,86.800003,18.700001,375.200012,103.699997,-27.0,,,,,64.099998,64.099998,,,-37.099998,76.699997,-30.6,46.099998,0.0,,,46.099997,0.0,46.099998,0.0,,46.099998,46.099998,,235.199997,0.195,0.195,0.125,237.0,0.195,0.195,0.125,
09/30/2001,824.900024,516.0,,,,96.6,,0.0,212.300003,-238.300003,181.199997,181.199997,,57.099998,,,,586.600021,-436.100006,,85.599998,21.799999,328.700012,150.5,-68.599999,,,,,58.799999,58.799999,,0.0,9.8,81.900001,-34.0,47.900002,0.0,,,47.900001,0.0,47.900002,0.0,,47.900002,47.900002,,233.800003,0.205,0.205,0.265,235.600006,0.205,0.205,0.265,
12/31/2001,892.3,691.7,,,,,,0.0,200.6,-271.8,135.1,135.1,,136.7,,,,620.5,-453.6,,82.2,21.3,350.1,166.9,-82.7,,,,,43.4,43.4,,,39.3,84.2,-32.1,52.1,0.0,,,52.1,0.0,52.1,-14.9,,37.2,37.2,,236.6,0.155,0.155,0.3,236.6,0.155,0.155,0.3,
03/31/2002,986.0,442.7,,,,339.0,,0.0,204.300003,-348.100006,296.600006,148.300003,148.300003,199.800003,,,,637.899994,-603.599976,,78.099998,22.700001,502.799988,34.299999,-35.0,,,0.0,,58.5,58.5,0.0,0.0,-23.5,-0.700001,-3.5,-4.2,0.0,,,-4.200001,0.0,-4.2,0.0,0.0,-4.2,-4.2,,230.199997,-0.02,-0.02,0.375,232.0,-0.02,-0.02,0.375,
06/30/2002,870.900024,467.0,,,,162.9,,0.0,241.0,-240.699997,284.399994,142.199997,142.199997,98.5,,,,630.200027,-517.900024,,79.0,22.299999,416.600006,112.300003,-41.100002,,,,,57.400002,57.400002,,,-16.299999,71.200001,-25.799999,45.400002,0.0,,,45.400002,0.0,45.400002,0.0,,45.400002,45.400002,,230.600006,0.195,0.195,0.195,232.800003,0.195,0.195,0.195,
09/30/2002,869.799988,529.4,,,,97.0,,0.0,243.399994,-230.300003,346.0,173.0,173.0,57.299999,,,,639.499985,-502.5,,81.400002,22.1,399.0,137.0,-52.2,,,,,57.5,57.5,,0.0,-5.3,84.8,-32.700001,52.099998,0.0,,,52.099999,0.0,52.099998,0.0,,52.099998,52.099998,,230.600006,0.225,0.225,0.225,232.199997,0.225,0.225,0.225,
12/31/2002,1009.5,471.7,,,,319.2,,0.0,218.6,-349.9,130.6,130.6,,219.3,,,,659.6,-343.7,,82.1,20.7,240.9,315.9,-183.6,,,4.3,,40.9,47.8,-6.9,0.0,147.0,132.3,-43.7,73.7,0.0,,,88.6,0.0,73.7,0.0,,73.7,73.7,,231.6,0.32,0.32,0.32,233.0,0.315,0.315,0.315,
03/31/2003,1051.400024,488.0,,,,545.0,,0.0,18.4,-534.200012,139.199997,139.199997,,395.0,,,,517.200012,-345.0,,80.599998,21.1,243.300003,172.199997,-43.399999,,,0.0,,51.099998,51.099998,0.0,0.0,-7.7,128.799998,-46.299999,82.5,-9.5,,,91.999999,0.0,92.0,0.0,0.0,92.0,92.0,,232.399994,0.395,0.395,0.395,233.800003,0.395,0.395,0.395,
06/30/2003,914.299988,478.0,,,,210.7,,0.0,225.600006,-282.100006,138.5,138.5,,143.600006,,,,632.199982,-515.900024,,83.400002,20.299999,412.200012,116.300003,-42.1,,,0.0,,55.5,55.5,0.0,0.0,-13.4,74.200003,-24.9,49.299999,0.0,,,49.300003,0.0,49.299999,0.0,,49.299999,49.299999,,233.399994,0.21,0.21,0.21,235.800003,0.21,0.21,0.21,
09/30/2003,878.5,551.5,,,,128.4,,0.0,198.600006,-245.0,161.100006,161.100006,,83.900002,,,,633.5,-501.100006,,85.099998,20.6,395.399994,132.399994,-82.299999,,,0.0,,54.299999,54.299999,0.0,0.0,28.0,50.099995,-19.200001,30.9,0.0,,,30.899994,0.0,30.9,0.0,,30.9,30.9,,234.800003,0.13,0.13,0.235,237.600006,0.13,0.13,0.235,
12/31/2003,1032.3,496.1,,,,332.7,,0.0,203.5,-372.7,132.2,132.2,0.0,240.5,,,,659.6,-499.1,0.0,83.2,20.0,396.8,160.5,-50.0,,,0.0,,54.0,53.8,0.0,0.2,-4.0,110.5,-38.6,72.1,0.0,,,71.9,0.0,72.1,0.0,,72.1,72.1,,236.2,0.305,0.305,0.325,240.0,0.3,0.3,0.32,
03/31/2004,1065.0,517.2,,,,530.3,,,17.5,-144.1,144.1,144.1,,,,,,920.9,-737.8,,75.6,22.0,640.2,183.1,-49.5,,,,,54.2,54.2,,,-4.7,133.6,-50.2,83.4,-7.4,,,90.8,,90.8,,0.0,90.8,90.8,,237.0,0.385,0.35,0.35,240.4,0.38,0.345,0.345,
06/30/2004,715.0,506.2,,,,193.3,,0.0,15.5,-281.5,152.0,152.0,,129.5,,,,433.5,-359.1,,82.2,21.7,255.2,74.4,-40.5,,,0.0,,50.8,50.8,0.0,0.0,-10.3,33.9,-12.4,21.5,-17.1,,,38.6,0.0,38.6,0.0,0.0,38.6,38.6,,236.0,0.165,0.09,0.15,239.0,0.16,0.085,0.14,
09/30/2004,690.400024,552.6,,,,126.1,,0.0,11.7,-241.600006,160.699997,160.699997,,80.900002,,,,448.800018,-348.299988,,81.099998,22.200001,245.0,100.5,-49.299999,,,0.0,,46.099998,46.099998,0.0,0.0,3.2,51.200001,-19.799999,31.4,-53.0,,,84.400002,0.0,84.400002,0.0,0.0,84.400002,84.400002,,234.800003,0.36,0.135,0.215,237.399994,0.355,0.13,0.21,
12/31/2004,945.9,523.0,,,,402.7,,0.0,20.2,-429.6,134.9,134.9,,294.7,,,,516.3,-341.1,,82.2,21.4,238.9,173.8,-38.3,,,,,42.3,42.3,0.0,0.0,-4.0,135.5,-51.0,84.5,-8.1,,,92.6,0.0,92.6,0.0,0.0,92.6,92.6,,234.8,0.39,0.36,0.39,237.4,0.39,0.36,0.39,
