Date,Level 1 Assets,Level 2 Assets,Level 3 Assets,Total FV Assets,Level 1 Liabilities,Level 2 Liabilities,Level 3 Liabilities,Total FV Liabilities,Level 1 Assets/Total Equity,Level 2 Assets/Total Equity,Level 3 Assets/Total Equity,Total FV Assets/Total Equity,Level 1 Assets/Total Assets,Level 2 Assets/Total Assets,Level 3 Assets/Total Assets,Total FV Assets/Total Assets,Source: Bloomberg
03/31/2008,4079.6,146.8,,4226.4,,106.1,,106.1,48.477791,1.744421,,50.222212,29.03196,1.044684,,30.076643,
06/30/2008,797.6,159.2,182.6,1139.4,,164.5,,164.5,7.320117,1.461087,1.675844,10.457048,3.081476,0.615059,0.705463,4.401998,
09/30/2008,748.7,153.9,152.5,1055.1,,191.4,,191.4,6.92843,1.424182,1.411227,9.763839,2.904741,0.597088,0.591656,4.093486,
12/31/2008,580.8,157.0,83.6,821.4,21.5,232.1,,253.6,8.589048,2.321764,1.236302,12.147114,2.775694,0.750317,0.399532,3.925542,
03/31/2009,523.2,145.5,,668.7,19.1,183.6,,202.7,8.050841,2.238909,,10.28975,2.570174,0.714756,,3.28493,
06/30/2009,819.1,159.0,0.0,978.1,18.4,164.3,,182.7,11.980576,2.325615,0.0,14.306191,4.010066,0.778416,0.0,4.788481,
09/30/2009,772.3,157.8,0.0,930.1,18.4,178.9,,197.3,10.747436,2.195967,0.0,12.943403,3.835972,0.783784,0.0,4.619756,
12/31/2009,906.1,155.0,,1061.1,18.6,186.4,,205.0,12.574767,2.151075,,14.725842,4.53254,0.775349,,5.307889,
03/31/2010,627.2,170.9,,798.1,17.3,154.6,,171.9,8.770801,2.389876,,11.160677,3.18106,0.866778,,4.047838,
06/30/2010,,,,1014.8,17.3,,,182.3,11.8391,2.295393,,14.134492,4.175406,0.809538,,4.984944,
09/30/2010,,,,1019.0,17.3,,,196.3,10.919607,2.32534,,13.244947,4.151656,0.884099,,5.035754,
12/31/2010,1047.1,176.7,,1223.8,17.4,181.0,,198.4,12.965898,2.188019,,15.153917,5.237883,0.883902,,6.121785,
03/31/2011,949.0,187.5,0.0,1136.5,15.9,149.0,0.0,164.9,11.546276,2.281272,0.0,13.827548,4.715645,0.9317,0.0,5.647345,
