Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Return on Invested Capital,Margins,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/1990,,,,,,,10.425306,,6.844815,4.604706,4.604707,4.567531,,32.727092,45.37784,,
06/30/1990,,,,,,,12.17574,,8.69518,5.72597,5.72597,5.6912,,34.147774,33.355757,,
09/30/1990,,,,,,,12.114038,,8.654792,5.75727,5.75727,5.72145,,33.478816,33.52874,,
12/31/1990,,,,,,,12.624262,,9.187355,6.062131,6.062131,6.02018,,34.016575,29.2727,,
03/31/1991,,7.590378,1.543538,6.986159,8.828003,,10.695036,14.412649,7.448016,4.986119,4.98612,4.958455,,33.054395,36.426603,4.825461,
06/30/1991,,7.519953,1.511842,6.943114,11.62597,,10.516665,,7.68003,5.190697,5.190697,5.165207,,32.413066,35.301707,4.865281,
09/30/1991,,7.587385,1.485653,6.835647,14.35372,,10.582115,0.020204,7.850274,5.291626,5.291627,5.266885,,32.593103,33.876892,5.017014,
12/31/1991,,8.203837,1.508127,7.214685,16.942051,,11.59354,4.928868,9.01017,6.045983,6.045983,6.016648,,32.898235,27.648061,5.935635,
03/31/1992,,3.976321,0.740424,4.353458,18.693666,,9.797772,3.730621,7.343897,4.860934,-5.663195,-5.681478,,33.809884,35.295464,2.57286,
06/30/1992,,4.120245,0.74894,4.365156,18.780799,,9.796371,4.220204,7.592322,5.058128,5.058128,5.041454,,33.378383,31.918791,2.805113,
09/30/1992,,4.203385,0.749137,4.354956,17.196492,,9.78328,1.861358,7.661029,5.13887,5.13887,5.12182,,32.921935,33.451025,2.79731,
12/31/1992,,3.539676,0.55358,3.858199,15.098331,,6.822796,,4.743906,3.180907,3.180907,3.171202,,32.94751,52.412016,1.684461,
03/31/1993,,7.672687,1.199193,6.47151,14.508261,,10.347638,19.439352,8.030312,5.345182,5.345182,5.345182,,33.437431,33.056399,5.136373,
06/30/1993,,7.989999,1.232902,6.553465,12.327872,,10.569637,28.003026,8.804305,5.829745,5.829745,5.829745,,33.785292,28.545548,5.70921,
09/30/1993,,8.530703,1.310928,6.881853,12.296378,,13.181195,140.189033,11.139151,6.674634,6.674634,6.674634,,40.079507,25.606906,6.346254,
12/31/1993,,10.473968,1.513878,8.136518,11.706537,,11.857646,105.258944,9.866186,6.405484,6.405485,6.405485,,35.076387,26.455568,7.70302,
03/31/1994,,10.469532,1.498448,8.069123,8.861281,,11.332354,58.988827,9.289726,6.046243,6.046243,6.046243,,34.914732,29.770573,7.352692,
06/30/1994,,10.840406,1.491981,8.189846,8.719844,,10.763509,14.391427,8.76176,5.634275,5.634276,5.634276,,35.694708,29.411522,7.652078,
09/30/1994,,10.809566,1.455418,8.176189,7.731729,,11.497703,,9.277479,6.165008,6.165008,6.165008,,33.548672,27.902783,7.793396,
12/31/1994,,10.439193,1.399614,8.228365,7.872417,,10.676802,,8.313488,5.477941,5.47794,5.47794,,34.107789,32.957571,6.998688,
03/31/1995,,9.697252,1.363638,7.851572,7.582586,,11.088057,7.692023,8.779,5.799503,5.799503,5.78279,,33.938917,31.118912,6.679573,
06/30/1995,,9.439762,1.360881,7.702061,6.656582,,11.276176,26.634515,9.028838,5.904226,5.904226,5.888432,,34.607023,28.965016,6.705533,
09/30/1995,,9.50964,1.359929,7.716891,6.314746,,11.72675,16.775845,9.374696,6.159405,6.159405,6.143222,,34.297552,30.199827,6.637745,
12/31/1995,,9.622175,1.411659,7.964027,5.942314,,11.794847,28.986794,9.571346,6.363069,6.363068,6.34509,,33.519605,28.462137,6.883499,
03/31/1996,,9.890854,1.423098,8.0343,5.522692,,11.319654,17.172516,9.076439,6.01536,6.01536,6.01536,,33.725551,30.762477,6.848182,
06/30/1996,,6.722997,1.002763,5.944714,4.313156,,0.752559,,-1.383858,-0.884469,-0.884469,-0.884469,,,,,
09/30/1996,,6.582785,0.995871,5.789183,3.231356,,11.375214,3.350938,9.172374,5.99037,5.99037,5.99037,,34.691166,29.374792,4.649106,
12/31/1996,,6.008572,0.961753,5.546003,2.191721,,11.111111,,8.984045,5.851175,5.851175,5.851175,,34.871482,31.825458,4.096316,
03/31/1997,,6.6981,1.00619,5.890927,1.066151,,11.589756,19.621646,9.536845,6.352268,6.352268,6.352268,,33.392357,29.862179,4.697901,
