Date,Last Price,Period-over-Period % Change,Open Price,High Price,Low Price,Market Capitalization,Current Shares Outstanding,Source: Bloomberg
09/30/1980,10.535714,,11.309524,11.785714,10.47619,,,
12/31/1980,9.702381,-7.909605,10.47619,11.309524,9.047619,,,
03/31/1981,11.011905,13.496933,9.821429,11.130952,9.52381,,,
06/30/1981,11.72619,6.486486,10.952381,12.142857,10.47619,,,
09/30/1981,10.0,-14.720812,11.785714,11.845238,9.75,,,
12/31/1981,10.5,5.0,10.0,11.875,10.0,,,
03/31/1982,11.8125,12.5,10.6875,12.625,10.6875,,,
06/30/1982,11.1875,-5.291005,11.75,12.625,10.75,,,
09/30/1982,13.125,17.318436,11.125,13.25,11.0625,,,
12/31/1982,15.625,19.047619,13.0625,17.0,13.0625,,,
03/31/1983,17.5,12.0,15.4375,17.75,14.0625,,,
06/30/1983,19.625,12.142857,17.5,20.75,17.0,,,
09/30/1983,17.75,-9.55414,19.5,20.0625,16.375,,,
12/31/1983,20.6875,16.549296,17.75,21.125,17.375,,,
03/31/1984,19.0,-8.1571,20.6875,21.125,18.0625,,,
06/30/1984,17.875,-5.921053,19.0,19.125,15.625,,,
09/30/1984,21.6875,21.328671,17.875,22.4375,17.75,,,
12/31/1984,23.4375,8.069164,21.5625,23.4375,20.5,,,
03/31/1985,24.4375,4.266667,23.3125,25.1875,22.75,,,
06/30/1985,29.125,19.181586,24.4375,30.0,24.0,,,
09/30/1985,26.0625,-10.515021,29.0,29.375,25.75,,,
12/31/1985,30.8125,18.22542,26.25,31.8125,26.0625,,,
03/31/1986,34.5,11.967546,30.625,34.5,28.375,,,
06/30/1986,39.625,14.855072,34.875,42.5,32.0,,,
09/30/1986,34.5,-12.933754,39.625,42.5,34.125,,,
12/31/1986,35.0,1.449275,34.25,37.75,33.0,,,
03/31/1987,43.375,23.928571,35.25,45.25,35.0,,,
06/30/1987,43.0,-0.864553,43.125,45.25,39.75,,,
09/30/1987,39.875,-7.267442,42.75,46.5,35.625,,,
12/31/1987,29.875,-25.07837,40.125,40.25,27.0,,,
03/31/1988,36.125,20.920502,30.125,38.125,29.75,,,
06/30/1988,40.5,12.110727,36.0,40.5,33.0,,52.817001,
09/30/1988,38.625,-4.62963,40.25,40.875,36.5,,52.817001,
12/31/1988,26.875,-30.420712,39.125,39.875,25.25,,52.817001,
03/31/1989,29.0,7.906977,26.625,30.5,25.75,,52.817001,
06/30/1989,32.5,12.068966,28.875,34.0,27.75,,57.674,
09/30/1989,31.375,-3.461538,32.625,34.0,30.875,,57.674,
12/31/1989,23.25,-25.896414,31.25,33.625,21.375,,57.674,
03/31/1990,20.375,-12.365591,23.125,24.75,19.125,1196.481116,57.674,
06/30/1990,18.25,-10.429448,20.5,23.0,17.375,1079.669997,58.723,
09/30/1990,12.75,-30.136986,18.375,18.75,11.625,756.597745,59.16,
12/31/1990,17.625,38.235294,13.0,20.0,12.25,1050.925857,59.341,
03/31/1991,25.0,41.843972,17.625,26.0,14.0,1495.950031,59.341,
06/30/1991,27.25,9.0,25.0,30.25,23.75,1640.995033,59.838001,
09/30/1991,31.875,16.972477,27.25,34.5,27.25,1929.361854,60.220001,
12/31/1991,32.5,1.960784,31.875,33.125,26.625,2286.017403,60.528999,
03/31/1992,35.125,8.076923,32.25,36.125,30.5,2485.445075,60.528999,
06/30/1992,37.875,7.829181,35.0,38.5,32.125,2693.291273,70.760002,
09/30/1992,34.875,-7.920792,38.0,39.375,33.75,2485.680822,71.110001,
12/31/1992,44.0,26.164875,34.875,46.0,34.5,3260.752088,71.274002,
03/31/1993,48.75,10.795455,43.75,52.375,42.875,3628.023634,71.274002,
06/30/1993,49.125,0.769231,48.375,51.0,42.375,3852.049218,74.420998,
09/30/1993,46.375,-5.597964,49.125,49.5,45.375,3436.758579,78.4132,
12/31/1993,45.5,-1.886792,46.375,47.0,40.125,3635.495545,74.108002,
03/31/1994,44.375,-2.472527,45.25,45.875,42.25,3576.757984,74.108002,
06/30/1994,46.375,4.507042,44.125,48.25,42.875,3794.634233,80.602997,
09/30/1994,42.0,-9.433962,46.625,47.375,41.75,3437.237869,81.824997,
12/31/1994,44.875,6.845238,42.125,46.875,40.5,3634.112202,81.838997,
03/31/1995,49.5,10.306407,44.625,51.125,44.25,3926.142094,81.838997,
06/30/1995,59.0,19.191919,49.375,60.625,47.875,4640.526993,79.316002,
09/30/1995,67.5,14.40678,58.75,67.75,58.75,5443.199959,78.653,
