Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,EBITDA,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Cash & Equivalents,Book Value,Tangible Book Value,Source: Bloomberg
09/30/1989,47.900002,48.099998,48.099998,,7.376299,1.214137,0.823285,0.54,0.54,,0.54,0.54,0.54,,-0.288981,,0.521921,19.298538,,
12/31/1989,47.900002,48.099998,48.099998,,8.476092,1.43867,1.058212,0.69,0.69,,0.69,0.69,0.69,,0.663202,,0.478079,20.014613,,
03/31/1990,48.0,48.099998,48.099998,,9.295219,1.62578,1.220374,0.82,0.82,,0.82,0.82,0.82,,2.50104,,0.885417,20.46875,,
06/30/1990,48.0,48.0,48.0,,8.939583,1.48125,1.052083,0.75,0.75,,0.75,0.75,0.75,,0.516667,,1.80625,21.002083,,
09/30/1990,48.099998,48.299999,48.299999,,9.356108,1.625259,1.140787,0.7,0.7,,0.7,0.7,0.7,,0.320911,,0.975052,21.588358,,
12/31/1990,48.099998,48.400002,48.400002,,9.727272,1.539256,1.030992,0.62,0.62,,0.62,0.62,0.62,,0.099174,,0.954262,22.033265,,
03/31/1991,48.200001,48.400002,48.400002,,10.696281,1.809917,1.367768,0.83,0.83,,0.83,0.83,0.83,,2.039256,,1.294606,22.42946,,
06/30/1991,48.299999,48.25,48.25,,9.647668,1.676684,1.162694,0.7,0.7,,0.7,0.7,0.7,,1.079793,,1.26087,22.84472,,
09/30/1991,48.400002,49.0,49.0,,9.693878,1.746939,1.210204,0.7,0.7,,0.7,0.7,0.7,,0.191837,,0.745868,23.477273,,
12/31/1991,48.400002,49.0,49.0,,10.37551,1.753061,1.220408,0.71,0.71,,0.71,0.71,0.71,,0.542857,,0.456612,24.107436,,
03/31/1992,48.5,49.005001,49.005001,,11.325375,1.899806,1.393735,0.84,0.84,,0.84,0.84,0.84,,2.195694,,1.14433,24.515464,,
06/30/1992,48.5,48.5,48.5,,10.42268,1.45567,0.88866,0.7,0.7,,0.7,0.7,0.7,,1.449485,,0.721649,25.214433,,
10/01/1992,48.5,49.125999,49.125999,,10.953466,1.777063,1.205065,-1.2,0.72,,-1.2,0.72,0.72,,0.152669,,0.88866,25.709278,,
12/31/1992,48.599998,49.181999,49.181999,,11.085357,1.724208,1.16506,0.7,0.7,,0.7,0.7,0.7,,0.477817,,0.674897,25.823046,,
03/31/1993,48.700001,49.258999,49.258999,,13.161047,2.222944,1.64234,0.97,0.97,,0.97,0.97,0.97,,2.283847,,1.316222,26.603696,,
06/30/1993,48.799999,49.917,49.917,,11.583228,1.554581,0.901496,0.19,0.19,,0.19,0.19,0.19,,2.223691,,0.928279,24.594262,,
09/30/1993,48.900002,49.890999,49.890999,,12.419073,2.044457,1.377002,0.86,0.86,,0.86,0.86,0.86,,0.244533,,0.832311,25.224948,,
12/31/1993,48.978001,49.973,49.973,,13.825466,2.437316,1.74094,1.07,1.07,,1.07,1.07,1.07,,0.24013,,1.092327,26.00147,,
03/31/1994,49.200001,50.264999,50.264999,,16.080772,2.970258,2.264001,1.42,1.42,,1.42,1.42,1.42,,3.750124,,1.674797,27.229673,,
06/30/1994,49.200001,49.990002,49.990002,,14.618923,2.440488,1.760352,1.17,1.17,,1.17,1.17,1.17,,2.138428,,1.193089,28.447154,,
09/30/1994,147.800003,149.985992,149.985992,,4.970464,0.934087,0.672729,0.41,0.41,,0.41,0.41,0.41,,0.139346,,0.445196,9.843708,,
