Date,Assets,Cash & Near Cash Items,Short-Term Investments,Accounts & Notes Receivable,Inventories,Other Current Assets,Total Current Assets,LT Investments & LT Receivables,Net Fixed Assets,Gross Fixed Assets,Accumulated Depreciation,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Liabilities & Shareholders' Equity,Accounts Payable,Short-Term Borrowings,Other Short-Term Liabilities,Total Current Liabilities,Long-Term Borrowings,Other Long-Term Liabilities,Total Long-Term Liabilities,Total Liabilities,Total Preferred Equity,Minority Interest,Share Capital & APIC,Retained Earnings & Other Equity,Total Equity,Total Liabilities & Equity,Source: Bloomberg
11/30/1989,,67.752998,0,92.213997,492.562988,42.683998,695.213989,0,401.177002,630.799011,-229.621994,39.925999,441.103001,1136.317017,,233.710999,224.981995,44.376999,503.070007,16.134001,38.356998,54.490999,557.561007,0,6.443,39.207001,533.106018,578.756019,1136.317025,
02/28/1990,,101.955002,0,89.809998,462.787994,71.507004,726.059998,0,417.483002,657.356995,-239.873993,39.893002,457.376003,1183.436035,,142.615997,205.367996,226.274994,574.258972,17.49,39.823002,57.313002,631.571974,0,7.46,36.73,507.674011,551.864011,1183.435985,
05/31/1990,,46.960999,0,242.981003,232.548004,31.409,553.898987,0,417.759003,666.994019,-249.235001,40.629002,458.388004,1012.286987,,76.969002,76.016998,109.291,262.277008,18.924,40.768002,59.692001,321.969009,0,7.331,37.379002,645.607971,690.317973,1012.286982,
08/31/1990,,48.424999,0,153.257004,284.93399,51.789001,538.405029,0,426.178009,679.341003,-253.162994,41.409,467.587009,1005.992004,,66.286003,153.919998,73.741997,293.947998,18.85,39.73,58.58,352.527998,0,4.411,37.826,611.22699,653.46399,1005.991988,
11/30/1990,,43.532001,0,138.977997,524.034973,44.679001,751.223999,0,433.944,704.875,-270.931,53.465,487.409,1238.633057,,221.570007,328.920013,46.134998,596.625,19.049999,37.942001,56.992001,653.617001,0,4.003,38.432999,542.580017,585.016016,1238.633016,
02/28/1991,,103.203003,0,111.725998,521.401978,61.493999,797.825012,0,431.770996,713.791992,-282.020996,57.926998,489.697994,1287.522949,,134.412994,81.889999,397.428009,613.731018,69.167,38.085999,107.252998,720.984016,0,4.14,36.799999,525.598999,566.538998,1287.523015,
05/31/1991,,51.529999,0,248.156006,272.433014,37.201,609.320007,0,426.153992,715.054993,-288.901001,60.859001,487.012993,1096.333008,,66.432999,75.796997,133.873001,276.102997,68.269997,39.404999,107.674995,383.777992,0,5.957,37.588001,669.01001,712.555011,1096.333003,
08/31/1991,,62.379002,0,172.106003,312.829987,58.138,605.453003,0,422.658997,711.398987,-288.73999,57.549999,480.208996,1085.661987,,100.777,84.228996,109.526001,294.532013,67.399002,37.120998,104.52,399.052013,0,5.919,38.018002,642.672974,686.609976,1085.661989,
11/30/1991,,59.365002,0,139.057999,555.015991,42.75,796.189026,0,425.752991,729.04303,-303.290009,67.018997,492.771988,1288.96106,,255.337997,230.981003,46.818001,533.137024,66.815002,39.063,105.878002,639.015026,0,5.853,38.679001,605.414001,649.946002,1288.961029,
02/29/1992,,213.464996,0,124.471001,535.414001,70.712997,944.062988,0,428.832001,742.333008,-313.501007,66.165001,494.997002,1439.060059,,160.214005,59.334,462.216003,681.763977,67.994003,43.577999,111.572002,793.335979,0,6.707,36.167,602.849976,645.723975,1439.059955,
05/31/1992,,157.658005,0,239.759995,293.605988,47.287998,738.312012,0,428.397003,749.778992,-321.381989,63.591,491.988003,1230.300049,,77.981003,47.287998,162.841995,288.110992,68.440002,43.123001,111.563004,399.673996,0,8.741,37.019001,784.866028,830.626029,1230.300025,
08/31/1992,,97.591003,0,182.852997,343.408997,79.009003,702.862,0,441.885986,768.416016,-326.529999,71.188004,513.07399,1215.936035,,81.335999,92.929001,111.528,285.792999,73.919998,45.088001,119.007999,404.800998,0,11.637,98.444,701.054016,811.135016,1215.936014,
