Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
07/31/1989,27.445,41.437,7.567,-7.654,,,-7.654,-13.905,,,-13.905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/1989,-26.669001,-4.721,7.08,65.873001,,,65.873001,-94.901001,,,-94.901001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/31/1990,111.277,31.237,9.237,1.548,,,1.548,69.254997,,,69.254997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/30/1990,13.346,24.552,9.947,-7.226,,,-7.226,-13.927,,,-13.927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/31/1990,21.327,36.181999,7.619,2.099,,,2.099,-24.573,,,-24.573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/1990,-40.136002,43.966999,8.021,0.025,,,0.025,-92.149002,,,-92.149002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/31/1991,128.990997,38.009998,7.487,0.528,,,0.528,82.966003,,,82.966003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/30/1991,24.240999,27.073999,9.225,-1.312,,,-1.312,-10.746,,,-10.746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/31/1991,43.188999,27.795,8.522,1.398,,,1.398,5.474,,,5.474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/1991,-29.049,52.703999,9.249,1.582,,,1.582,-92.584,,,-92.584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/31/1992,117.883003,34.34,10.054,-0.454,,,-0.454,73.943001,,,73.943001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/30/1992,24.183001,31.514,9.428,-1.08,,,-1.08,-15.679,,,-15.679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/31/1992,72.966003,35.198002,10.344,-0.549,,,-0.549,27.973,,,27.973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/1992,-74.080002,51.231998,10.637,-1.188,,,-1.188,-134.761002,,,-134.761002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
