Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
03/31/1990,-6.21,69.800003,,0.96,,,0.96,-76.970001,,,-76.970001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1990,56.43,61.700001,,18.799999,,,18.799999,-24.07,,,-24.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1990,32.490002,42.299999,,18.1,,,18.1,-27.91,,,-27.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1990,122.0,-35.0,93.49,-26.6,,,-26.6,90.11,,,90.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.0,,,
03/31/1991,-31.48,16.799999,,35.82,,,35.82,-84.099998,,,-84.099998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1991,90.419998,24.9,,18.51,,,18.51,47.009998,,,47.009998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1991,73.68,30.9,,28.73,,,28.73,14.05,,,14.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1991,118.169998,-27.700001,,-16.719999,,,-16.719999,59.900002,,,59.900002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.169998,,,
03/31/1992,-9.58,40.799999,,32.080002,,,32.080002,-82.459999,,,-82.459999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1992,47.77,48.5,,21.65,,,21.65,-22.379999,,,-22.379999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1992,69.139999,50.799999,,28.309999,,,28.309999,-9.97,,,-9.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/01/1993,96.300003,43.0,,-83.610001,,,-83.610001,22.459999,,,22.459999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.300003,,,
03/31/1993,14.11,54.5,,24.51,,,24.51,-64.900002,,,-64.900002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1993,41.599998,53.299999,,23.43,,,23.43,-35.130001,,,-35.130001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
