Date,Assets,Total Investments,Fixed Income-Trading/AFS & ST Inv,Loans & Mortgages,Fixed Income Securities-HTM,Equity Securities,Real Estate Investments,Other Investments,Cash & Near Cash Items,Net Receivables,Net Fixed Assets,Deferred Policy Acquisition Costs,Other Assets,Total Assets,Liabilities & Shareholders' Equity,Reserve for Outstanding Claim & Loss,Premium Reserve (Unearned),Life Policy Benefits,Other Insurance Reserves,Total Insurance Reserves,Short-Term Borrowings,Other Short-Term Liabilities,Long-Term Borrowings,Other Long-Term Liabilities,Total Liabilities,Total Preferred Equity,Minority Interest,Policyholders' Equity,Share Capital & APIC,Retained Earnings & Other Equity,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/31/1990,,2139.399902,1132.699951,0.0,813.200012,193.5,0.0,0.0,17.5,268.0,45.0,108.199997,61.900002,2640.0,,748.299988,465.200012,0.0,125.900002,1339.400024,0.0,208.800003,644.900024,0.0,2193.100051,0.0,0.0,0.0,158.399994,288.5,446.899994,2640.000045,
06/30/1990,,2161.199951,1149.199951,0.0,769.799988,242.199997,0.0,0.0,13.2,306.100006,44.299999,108.099998,61.0,2693.899902,,746.400024,491.5,0.0,136.100006,1374.0,,221.100006,644.900024,0.0,2240.00003,0.0,0.0,0.0,154.300003,299.600006,453.900009,2693.900039,
09/30/1990,,2123.899902,746.5,0.0,1189.400024,188.0,0.0,0.0,14.0,306.0,44.5,107.300003,80.699997,2676.399902,,768.799988,487.399994,0.0,148.399994,1404.599976,0.0,219.399994,644.400024,0.0,2268.399994,0.0,0.0,0.0,149.399994,258.600006,408.0,2676.399994,
12/31/1990,,2092.5,717.599976,0.0,1190.5,184.399994,0.0,0.0,18.700001,313.299988,59.700001,104.5,105.800003,2694.5,,792.700012,473.399994,0.0,163.699997,1429.800049,0.0,211.800003,644.400024,0.0,2286.000076,0.0,0.0,0.0,149.600006,258.899994,408.5,2694.500076,
03/31/1991,,2138.600098,721.099976,0.0,1149.099976,268.399994,0.0,0.0,27.0,325.299988,59.400002,105.300003,99.5,2755.100098,,792.400024,476.799988,0.0,174.399994,1443.599976,,241.199997,644.400024,0.0,2329.199997,0.0,0.0,0.0,147.600006,278.299988,425.899994,2755.099991,
06/30/1991,,2170.800049,657.700012,0.0,1205.800049,307.299988,0.0,0.0,23.9,437.899994,65.400002,115.900002,126.800003,2940.699951,,819.799988,529.200012,0.0,186.600006,1535.599976,,261.799988,644.400024,0.0,2441.799988,96.400002,0.0,0.0,143.800003,258.700012,498.900017,2940.700005,
09/30/1991,,2258.100098,575.599976,0.0,1354.699951,327.799988,0.0,0.0,22.5,369.600006,77.400002,118.199997,113.199997,2959.0,,842.0,528.0,0.0,198.5,1568.5,,262.200012,644.0,0.0,2474.700012,96.400002,0.0,0.0,139.199997,248.699997,484.299995,2959.000008,
12/31/1991,,2304.399902,488.100006,0.0,1466.900024,349.399994,0.0,0.0,19.200001,352.399994,75.300003,110.199997,117.599998,2979.100098,,863.400024,511.700012,0.0,65.599998,1440.699951,0.0,428.700012,644.0,0.0,2513.399963,96.400002,0.0,0.0,139.800003,229.5,465.700005,2979.099968,
03/31/1992,,2345.399902,505.799988,0.0,1446.900024,392.700012,0.0,0.0,25.5,351.100006,71.400002,106.099998,126.400002,3025.899902,,874.299988,515.700012,0.0,209.300003,1599.300049,0.0,282.799988,644.0,0.0,2526.100037,96.400002,0.0,0.0,139.600006,263.799988,499.799996,3025.900033,
06/30/1992,,2353.199951,394.600006,0.0,1572.800049,385.799988,0.0,0.0,11.9,356.399994,67.0,100.099998,127.800003,3016.399902,,917.400024,543.299988,0.0,101.199997,1561.900024,,304.799988,644.0,0.0,2510.700012,96.400002,0.0,0.0,136.0,273.299988,505.699989,3016.400002,
