Date,Last Price,Period-over-Period % Change,Open Price,High Price,Low Price,Market Capitalization,Current Shares Outstanding,Source: Bloomberg
12/31/1995,25.375,,22.25,26.25,21.125,6324.71875,,
03/31/1996,26.5,4.433498,25.25,27.625,24.125,6604.9394,249.25,
06/30/1996,26.75,0.943396,26.75,28.0,24.25,6667.330559,249.242996,
09/30/1996,28.0,4.672897,27.0,29.0,25.625,6994.315918,249.246002,
12/31/1996,29.0,3.571429,27.875,31.625,25.75,7359.532797,249.796997,
03/31/1997,26.75,-7.758621,29.0,31.625,23.875,6788.588436,253.776993,
06/30/1997,24.875,-7.009346,26.875,29.875,24.5,6308.324823,253.779007,
09/30/1997,26.1875,5.276382,25.125,26.875,23.0,6641.071441,253.600998,
12/31/1997,24.25,-7.398568,26.1875,27.8125,23.25,6108.284,253.597,
03/31/1998,23.875,-1.546392,23.9375,24.5,20.875,5993.675652,251.888,
06/30/1998,17.5625,-26.439791,23.8125,25.25,16.5625,4409.13589,251.044006,
09/30/1998,12.3125,-29.893238,17.5625,18.5625,8.3125,3091.816494,251.054001,
12/31/1998,9.0625,-26.395939,12.25,14.5,8.25,2271.83279,251.112,
03/31/1999,11.875,31.034483,9.125,12.1875,7.6875,2994.328833,250.684998,
06/30/1999,16.3125,37.368421,11.8125,17.0,10.75,4108.890401,252.154007,
09/30/1999,16.25,-0.383142,16.25,19.375,14.4375,4090.141315,251.886002,
12/31/1999,12.75,-21.538462,16.0,16.125,10.9375,3213.0,251.701004,
03/31/2000,14.5,13.72549,12.3125,15.0,8.5625,3653.30394,252.0,
