Date,Cash From Operating Activities,Net Income,Depreciation & Amortization,Provision for Doubtful Accounts,Other Non-Cash Adjustments,Changes in Non-Cash Capital,Cash From Investing Activities,Disposal of Fixed Assets,Property Additions,Property Improvements,Change in Investments,Change in Notes,Change in Mortgages,Change in Real Estate Interest,Other Investing Activities,Cash from Investing Activities,Cash from Financing Activities,Dividends Paid,Preferred Dividends Other Distributions,Proceeds from Repayments of Borrowings,Change in Unsecured Debt,Change in Secured Debt,Increase in Capital Stocks,Decrease in Capital Stocks,Other Financing Activities,Net Changes in Cash,Source: Bloomberg
03/31/2004,67.338,46.835,22.972,0.0,-8.512,6.043,,98.216,-56.808,0.0,0.0,0.0,0.0,91.813,13.724,146.945,-203.919,-61.177,0.0,-159.08,-159.08,,16.338,0.0,,10.364,
06/30/2004,119.87,88.419,46.517,,-6.562,-8.504,,108.965,-162.034,,,,,81.571,24.754,53.256,-179.345,-121.632,,-83.549,-81.0,-2.549,27.547,,-1.711,-6.219,
09/30/2004,192.494,122.909,71.46,0.0,-0.311,-1.564,,120.632,-221.963,0.0,0.0,0.0,0.0,92.224,26.253,17.146,-216.039,-182.373,0.0,-67.988,-55.2,-12.788,32.094,0.0,2.228,-6.399,
12/31/2004,80.048,46.131,25.273,1.648,2.16,4.836,,19.77,-115.482,-3.419,0.0,0.0,3.695,-3.67,-2.722,-101.828,28.312,-60.877,-14.953,95.775,,,10.535,0.0,-2.168,6.532,
03/31/2005,72.486,43.458,23.962,0.0,-1.095,6.161,,34.242,-6.864,-0.4,0.0,0.0,2.625,3.126,2.443,35.172,-107.76,-61.607,-3.51,-53.458,-52.3,-1.158,10.815,0.0,0.0,-0.102,
06/30/2005,67.671,43.047,28.579,-0.056,-2.192,-1.707,,7.345,-123.756,-1.064,0.0,0.0,2.402,4.874,-13.311,-123.51,60.515,-61.847,-4.438,103.291,,,23.509,0.0,0.0,4.676,
09/30/2005,80.884,45.041,24.858,0.0,3.649,7.336,,4.741,-246.093,-3.01,2.858,2.802,-5.027,-1.288,13.156,-231.861,167.615,-62.412,-3.18,227.743,,,5.464,0.0,0.0,16.638,
12/31/2005,61.049,41.511,28.655,0.0,1.457,-10.574,,18.236,-70.439,-2.664,-3.144,-2.802,-34.155,0.261,0.12,-94.587,16.706,-62.523,-3.727,77.506,,,5.45,0.0,0.0,-16.832,
03/31/2006,92.211,57.888,30.497,0.0,-4.473,8.299,,21.395,-190.126,-3.898,-12.895,0.0,34.187,0.427,-0.424,-151.334,93.738,-63.761,-2.701,150.636,130.006,20.63,9.564,0.0,0.0,34.615,
06/30/2006,80.765,41.567,31.619,0.0,6.676,0.903,,6.214,-74.007,-4.195,0.0,0.0,6.957,-0.99,0.319,-65.702,-50.435,-63.662,-3.417,11.971,,,4.673,0.0,0.0,-35.372,
12/31/2006,87.594,241.274,58.83,0.0,-220.62,8.11,,412.1,-143.431,-6.929,1.145,-41.52,-266.189,31.954,-3342.208,-3355.078,2681.417,-75.527,-6.059,1827.963,,,967.353,0.0,-32.313,-586.067,
03/31/2007,86.999,145.288,64.099,-0.125,-103.674,-18.589,,170.102,-222.006,-8.08,4.454,0.0,-1.011,276.209,7.837,227.505,-272.268,-97.061,-3.396,-436.319,-449.093,12.774,271.46,0.0,-6.952,42.236,
06/30/2007,129.596,71.284,61.905,-0.085,-15.318,11.81,,186.454,-52.452,-6.328,22.216,0.0,-0.298,198.304,4.251,352.147,-233.449,-97.237,-7.506,-137.77,,,10.62,0.0,-1.556,248.294,
09/30/2007,93.226,322.148,72.691,0.21,-293.401,-8.422,,497.949,-65.234,-12.621,0.197,0.0,84.034,-0.14,-3018.113,-2513.928,2640.62,-97.489,-6.186,2735.935,,,18.511,0.0,-10.151,219.918,
12/31/2007,141.357,50.295,76.428,0.0,-1.263,15.897,,32.713,-85.772,-22.64,0.303,0.0,-902.25,-474.373,498.18,-953.839,339.898,-101.779,-6.374,129.665,,,318.263,0.0,0.123,-472.584,
03/31/2008,131.675,49.862,80.206,0.0,-4.76,6.367,,29.59,-42.962,-18.107,0.0,0.0,1.553,1.844,6.763,-21.319,-52.625,-104.37,-7.327,54.829,66.9,-12.071,6.265,-2.022,,57.731,
06/30/2008,141.019,231.173,77.811,0.0,-173.922,5.957,,483.293,-29.922,-14.252,10.7,0.0,-0.908,4.367,-2.723,450.555,-528.785,-112.649,-6.514,-977.748,-1218.6,240.852,568.73,0.0,-0.604,62.789,
09/30/2008,188.492,124.897,75.715,0.0,5.736,8.49,,116.521,-59.552,-12.375,-26.101,0.0,11.082,2.751,-4.923,27.403,-309.829,-120.078,-14.449,-643.443,-930.0,286.557,487.263,0.0,-19.122,-93.934,
12/31/2008,113.314,39.932,79.064,0.0,30.167,-18.471,,10.181,-23.095,-15.257,-3.988,0.0,1.901,-1.286,2.232,-29.312,-143.492,-120.546,-9.562,-11.097,,,0.302,0.0,-2.589,-59.49,
03/31/2009,117.012,48.883,77.563,,0.64,-10.074,,5.764,-20.269,-9.642,0.0,0.0,2.469,1.714,2.105,-17.859,-90.339,-122.174,-13.224,46.537,85.0,-38.463,0.665,-2.143,0.0,8.814,
06/30/2009,133.085,97.459,71.684,,-32.331,-2.313,,46.517,-19.05,-9.184,4.8,0.0,2.242,2.714,0.622,28.661,-178.638,-122.524,-3.713,-475.332,-462.735,-12.597,422.969,-0.038,0.0,-16.892,
09/30/2009,139.623,-46.686,92.398,,-17.779,111.69,,5.765,-31.69,-8.495,114.865,0.0,-161.563,1.299,0.363,-79.456,34.715,-132.1,-3.822,-253.327,-100.0,-153.327,424.682,0.0,-0.718,94.882,
12/31/2009,125.914,32.034,75.418,,36.435,-17.973,,14.226,-25.519,-13.381,,0.0,2.31,-6.833,-120.677,-149.874,-79.349,-140.274,-3.879,58.169,85.92,-27.751,6.777,0.0,-0.142,-103.309,
03/31/2010,109.459,81.036,76.03,,-28.068,-19.539,,0.0,-31.041,-4.62,0.242,0.0,1.009,0.653,-4.953,-38.71,-138.404,-142.592,-3.819,1.158,10.0,-8.842,0.0,-1.546,8.395,-67.655,
06/30/2010,166.638,85.101,77.145,,-18.338,22.73,,0.0,-126.135,-11.925,0.0,0.0,16.496,0.806,-1.864,-122.622,7.64,-142.161,-3.456,-288.878,-210.0,-78.878,442.135,,0.0,51.656,
09/30/2010,154.631,22.655,76.878,,44.848,10.25,,1.963,-71.121,-48.638,72.507,0.0,-120.503,-5.435,5.594,-165.633,-32.623,-149.625,-4.35,43.097,118.0,-74.903,78.255,,0.0,-43.625,
12/31/2010,149.77,141.917,91.94,,-68.596,-15.491,,30.321,-76.55,-32.747,106.466,0.0,-131.134,1.776,-2.096,-103.964,938.26,-156.357,-12.089,-960.518,-960.518,,1908.056,,-3.455,984.066,
03/31/2011,149.827,70.093,90.514,,-22.84,12.06,,0.0,-65.453,-9.493,0.0,0.0,-359.396,0.637,-141.798,-575.503,3377.597,-184.209,-3.667,2378.863,2400.0,-21.137,1248.049,0.0,-61.439,2951.921,
06/30/2011,275.219,228.759,88.865,,-70.853,28.448,,0.0,-82.579,-11.447,0.0,303.72,-1.536,-94.079,-3803.227,-3689.148,-306.257,-200.706,-3.499,-120.547,0.0,-120.547,33.526,0.0,-15.031,-3720.186,
09/30/2011,161.875,172.195,87.378,,-17.179,-80.519,,0.0,-22.597,-10.832,-22.449,-303.72,301.462,0.378,-228.613,-286.371,-99.08,-201.133,-37.939,71.902,82.735,-10.833,21.308,0.0,46.782,-223.576,
12/31/2011,137.24,67.884,106.162,,-59.846,23.08,,19.183,-27.756,-21.131,0.0,,-6.528,0.472,6.298,-29.462,-119.132,-201.641,-4.155,61.734,79.0,-17.266,24.93,0.0,0.0,-11.354,
03/31/2012,186.468,193.38,89.956,,-38.672,-58.196,,7.238,-22.34,-8.931,0.0,0.0,-5.924,2.716,-3.905,-31.146,158.597,-211.067,-3.912,-14.057,-4.0,-10.057,397.569,0.0,-9.936,313.919,
06/30/2012,297.083,202.024,84.922,,-36.953,44.678,,0.0,-40.52,-18.181,-214.859,4.508,-14.833,-1.187,2.676,-282.396,-192.476,-211.785,-3.866,-67.466,-34.985,-32.481,385.568,-295.5,0.573,-177.789,
09/30/2012,228.289,196.108,89.606,,-36.861,-20.564,,0.0,-196.639,-15.705,0.0,-4.508,-124.84,0.522,-0.646,-341.816,-188.195,-215.376,-3.981,17.954,84.985,-67.031,21.275,0.0,-8.067,-301.722,
12/31/2012,313.917,241.028,123.073,,-58.646,37.066,,143.705,-60.575,-18.623,0.0,,-32.995,0.864,-1695.83,-1663.454,1285.945,-227.078,-6.015,539.215,800.0,-260.785,1283.874,0.0,-304.051,-63.592,
03/31/2013,214.35,230.585,110.069,,-59.039,-67.265,,0.0,-64.403,-8.959,28.03,0.0,-12.769,0.568,0.173,-57.36,-357.116,-238.467,-3.754,-148.135,-136.0,-12.135,32.942,-0.689,0.987,-200.126,
06/30/2013,357.252,213.401,110.985,,-27.303,60.169,,3.777,-63.933,-10.979,-16.706,0.0,-268.792,0.336,-7.278,-363.575,11.89,-238.986,-3.752,222.804,251.049,-28.245,29.607,0.0,2.217,5.567,
09/30/2013,272.078,233.756,128.141,,-45.596,-44.223,,0.0,-32.456,-14.026,0.373,-19.112,215.183,0.29,-3.271,146.981,-422.759,-239.416,-4.03,-219.794,18.033,-237.827,30.644,0.0,9.837,-3.7,
12/31/2013,305.84,293.095,147.146,,-137.151,2.75,,92.039,-34.203,-30.593,0.0,,32.958,12.908,10.995,84.104,-138.269,-239.816,-6.128,93.006,110.12,-17.114,21.578,0.0,-6.909,251.675,
03/31/2014,247.181,259.111,112.11,,-66.184,-57.856,,36.753,-39.456,-12.405,0.0,0.0,-39.148,0.772,6.933,-46.551,-451.448,-250.198,-3.975,-212.739,-50.0,-162.739,32.728,-8.068,-9.196,-250.818,
06/30/2014,360.524,218.885,119.074,,-37.324,59.889,,0.144,-318.307,-15.053,0.0,,-1.739,0.341,-4.033,-338.647,-17.545,-250.166,-4.005,215.896,223.0,-7.104,23.673,-3.018,0.075,4.332,
09/30/2014,275.317,247.654,128.16,,-68.479,-32.018,,0.041,-228.116,-17.495,,,65.91,-372.248,-20.119,-572.027,326.171,-250.471,-3.739,567.38,560.0,7.38,16.658,-0.513,-3.144,29.461,
12/31/2014,365.599,196.583,121.587,,4.222,43.207,,67.619,-96.104,-26.781,0.0,0.0,-505.531,3.606,2.537,-554.654,289.334,-250.724,-9.789,525.314,810.635,-285.321,23.533,-1.104,2.104,100.279,
03/31/2015,230.068,-240.614,120.309,,435.172,-84.799,,0.0,-133.178,-11.54,,,-159.008,1.022,-25.582,-328.286,51.578,-260.686,-4.124,266.264,-60.396,326.66,62.425,-6.096,-6.205,-46.64,
06/30/2015,363.918,164.885,129.704,,-2.325,71.654,,8.6,-1236.232,-16.762,,,-63.949,0.972,-9.411,-1316.782,931.464,-261.212,-4.282,1171.529,1185.508,-13.979,30.693,-1.594,-3.67,-21.4,
09/30/2015,273.674,115.362,139.704,,69.356,-50.748,,10.955,-21.333,-24.069,0.782,0.0,-8.804,-29.15,31.102,-40.517,-228.429,-261.68,-5.301,-36.375,-6.521,-29.854,76.379,-0.316,-1.136,4.728,
12/31/2015,354.485,-598.868,145.9,,796.339,11.114,,39.068,-273.851,-31.911,1.566,0.0,281.81,58.145,-61.247,13.58,-142.063,-263.06,-12.489,-3.01,4.648,-7.658,36.974,-0.732,100.254,226.002,
03/31/2016,268.617,116.119,146.667,,51.972,-46.141,,0.0,-193.367,-19.964,0.0,0.0,38.038,5.336,4.2,-165.757,-354.695,-268.186,-4.889,-114.021,-77.103,-36.918,34.122,-3.628,1.907,-251.835,
06/30/2016,398.295,301.717,143.08,,-110.185,63.683,,96.652,-105.528,-21.197,0.0,0.0,45.425,1.085,-4.298,12.139,-388.649,-268.875,-7.584,-124.468,85.001,-209.469,11.802,-0.246,0.722,21.785,
09/30/2016,331.72,151.25,154.217,,5.239,21.014,,115.158,-263.165,-23.34,0.0,0.0,8.381,8.037,-5.612,-160.541,-154.738,-269.182,-6.214,111.846,114.999,-3.153,13.26,-4.793,0.345,16.441,
12/31/2016,215.499,58.661,152.386,,7.976,-3.524,,435.944,-326.424,-26.941,-73.278,0.0,-133.547,13.908,-4.476,-114.814,-157.202,-173.299,-8.794,-1871.254,-1871.254,,8.466,-0.018,1638.157,-56.517,
03/31/2017,193.129,461.145,140.319,,-370.487,-37.848,,1206.256,-75.166,-22.693,0.0,0.0,-15.0,0.87,639.496,1733.763,-1238.962,-173.629,-5.659,-1060.271,-412.844,-647.427,3.472,-3.532,0.657,687.93,
06/30/2017,238.46,19.383,134.078,,64.104,20.895,,29.595,-109.178,-25.882,462.242,0.0,-3.433,0.739,-111.039,243.044,-852.978,-173.489,-7.428,-681.867,-363.168,-318.699,10.415,-0.829,0.22,-371.474,
09/30/2017,206.307,-7.657,134.361,,89.183,-9.58,,14.142,-212.982,-26.636,,,-9.906,3.236,-3.963,-236.109,-262.622,-173.661,-6.433,-1001.946,-1001.946,,4.231,-0.098,-50.841,-292.424,
12/31/2017,209.145,-58.702,140.226,,121.053,6.568,,64.332,-536.906,-40.049,0.0,0.0,-1.937,32.178,-12.059,-494.441,206.477,-174.176,-38.064,408.5,408.5,,10.003,-0.326,0.54,-78.819,
03/31/2018,196.164,40.232,149.169,,-28.487,35.25,,30.392,-135.769,-19.246,0.0,0.0,-0.647,7.257,128.741,10.728,-171.127,-174.149,-67.542,70.0,70.0,,2.774,-2.144,-0.066,35.765,
06/30/2018,243.51,89.942,147.591,,15.426,-9.449,,288.832,-117.149,-26.345,335.709,0.0,-5.729,8.087,-2.365,481.04,-720.589,-174.29,-4.389,-540.164,-540.164,,0.659,-0.634,-1.771,3.961,
09/30/2018,193.244,99.371,135.078,,-42.539,1.334,,366.998,-404.38,-24.646,,,-20.734,4.287,404.241,325.766,-532.198,-174.127,-6.433,-611.786,-611.786,,1.253,-0.564,259.459,-13.188,
12/31/2018,215.791,831.548,134.224,,-769.157,19.176,,1358.255,-272.425,-35.956,0.0,,-44.171,6.841,-0.799,1011.745,-1196.431,-174.347,-4.49,-1231.157,-1231.157,,212.97,-0.09,0.683,31.105,
03/31/2019,158.582,61.47,136.062,,4.797,-43.747,,122.678,-242.952,-19.22,0.0,0.0,-22.891,5.497,-3.389,-160.277,8.501,-177.286,-5.415,195.0,195.0,,1.578,-2.919,-2.457,6.806,
06/30/2019,221.978,-13.597,171.543,,46.543,17.489,,34.52,-917.081,-19.513,0.0,0.0,-37.789,6.115,5.048,-928.7,716.122,-177.264,-5.626,505.0,505.0,,405.454,-1.663,-9.779,9.4,
09/30/2019,248.041,-45.863,176.115,,74.904,42.885,,8.485,-596.551,-24.107,0.0,0.0,-12.576,4.554,267.658,-352.537,103.548,-182.11,-7.901,198.011,198.011,,103.645,-0.349,-7.748,-0.948,
12/31/2019,217.472,43.52,194.431,,-25.74,5.261,,64.772,-474.605,-46.004,0.0,,-6.211,10.906,443.878,-7.264,-180.655,-183.463,-10.577,-244.343,-244.343,,284.909,-0.112,-27.069,29.553,
03/31/2020,95.042,279.08,194.108,,-354.767,-23.379,,419.381,-229.436,-21.791,0.0,0.0,-8.066,2.639,-313.738,-151.011,761.411,-188.5,-8.432,-93.0,-93.0,,1066.428,-9.737,-5.348,705.442,
06/30/2020,224.781,51.506,182.628,,-47.062,37.709,,129.477,-462.748,-18.781,0.0,0.0,-63.895,0.612,31.076,-384.259,106.02,-199.55,-6.862,594.75,0.0,594.75,0.767,-0.261,-282.824,-53.458,
