Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),(Income) Loss from Affiliates,Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
06/29/1997,317.0,,-249.100006,,67.899994,,-30.0,,,37.900002,-5.0,,5.2,,0.0,-0.2,32.900002,-13.4,,19.5,0.0,,,19.500002,0.0,19.5,0,,19.5,19.5,,96.0,0.2025,0.2025,0.2025,97.199997,0.2,0.2,0.2,
09/28/1997,318.100006,,-248.199997,,69.900009,,-30.9,,,39.0,-4.5,,5.2,,0.0,-0.7,34.5,-13.8,,20.700001,0.0,,,20.7,0.0,20.700001,0,,20.700001,20.700001,,96.400002,0.215,0.215,0.215,97.599998,0.215,0.215,0.215,
12/28/1997,326.399994,,-255.0,,71.399994,,-30.4,,,41.0,-5.1,,5.2,,0.0,-0.1,35.9,-14.3,,21.6,0.0,,,21.6,0.0,21.6,0,,21.6,21.6,,96.800003,0.2225,0.2225,0.2225,97.599998,0.22,0.22,0.22,
03/29/1998,355.200012,,-272.799988,,82.400024,,-35.700001,,,46.700001,-14.7,,5.1,,0.0,9.6,32.0,-7.7,,24.299999,0.0,,,24.300001,0.0,24.299999,0,,24.299999,24.299999,,97.199997,0.25,0.25,0.25,98.18,0.2475,0.2475,0.2475,
06/28/1998,370.0,,-284.4,,85.6,,-38.0,,,47.6,-6.9,6.9,6.9,,0.0,0.0,40.7,-16.3,,24.4,0.0,,,24.4,0.0,24.4,0,,24.4,24.4,,97.2,0.25,0.25,0.25,98.0,0.25,0.25,0.25,
09/27/1998,363.4,,-277.2,,86.2,,-37.4,,,48.8,-7.0,6.9,6.9,,0.0,0.1,41.8,-16.5,,25.3,0.0,,,25.3,0.0,25.3,0,,25.3,25.3,,97.2,0.2625,0.2625,0.2625,98.0,0.2575,0.2575,0.2575,
12/27/1998,361.2,,-277.3,,83.9,,-37.0,,,46.9,-6.8,6.9,6.9,,0.0,-0.1,40.1,-14.4,,25.7,0.0,,,25.7,0.0,25.7,0,,25.7,25.7,,97.6,0.2625,0.2625,0.2625,98.0,0.2625,0.2625,0.2625,
03/28/1999,377.3,,-295.1,,82.2,,-34.0,,,48.2,-20.0,6.9,6.9,,0.0,13.1,28.2,-0.3,,27.9,0.0,,,27.9,0.0,27.9,0,,27.9,27.9,,98.0,0.285,0.285,0.285,98.0,0.285,0.285,0.285,
06/27/1999,359.0,,-279.1,,79.9,,-37.4,,,42.5,-6.8,6.8,6.8,,0.0,0.0,35.7,-13.4,,22.3,0.0,,,22.3,0.0,22.3,0,0.0,22.3,22.3,,98.0,0.2275,0.2275,0.2275,98.4,0.2275,0.2275,0.2275,
09/26/1999,357.9,,-277.5,,80.4,,-37.5,,,42.9,-6.2,6.2,0.0,,0.0,0.0,36.7,-13.4,,23.3,0.0,,,23.3,0.0,23.3,0,0.0,23.3,23.3,,196.0,0.12,0.12,0.12,196.8,0.1175,0.1175,0.1175,
12/26/1999,404.7,,-315.7,,89.0,,-44.2,,,44.8,-22.8,11.8,,,0.0,11.0,22.0,-9.3,,12.7,0.0,,,12.7,0.0,12.7,0,0.0,12.7,12.7,,196.0,0.065,0.065,0.0975,196.8,0.065,0.065,0.0975,
04/02/2000,552.1,,-432.7,,119.4,,-57.1,,,62.3,-18.1,22.3,22.3,,0.0,-4.2,44.2,-17.2,,27.0,0.0,,,27.0,0.0,27.0,0,0.0,27.0,27.0,,196.8,0.1375,0.1375,0.1375,197.6,0.13625,0.13625,0.13625,
07/02/2000,549.5,,-427.6,,121.9,,-54.1,,,67.8,-20.6,20.6,,,0.0,0.0,47.2,-18.9,,28.3,0.0,,,28.3,0.0,28.3,0,0.0,28.3,28.3,,197.6,0.1425,0.1425,0.1425,200.0,0.1425,0.1425,0.1425,
10/01/2000,566.4,,-441.9,,124.5,,-53.5,,,71.0,-20.5,20.5,20.5,,0.0,0.0,50.5,-19.7,,30.8,0.0,,,30.8,0.0,30.8,0,0.0,30.8,30.8,,99.0,0.31,0.31,0.31,101.6,0.305,0.305,0.305,
12/31/2000,580.4,,-453.0,,127.4,,-52.2,,,75.2,-29.9,20.5,20.5,,0.0,9.4,45.3,-18.9,,26.4,0.0,,,26.4,0.0,26.4,0,0.0,26.4,26.4,,99.8,0.265,0.265,0.33,102.8,0.255,0.255,0.32,
04/01/2001,630.0,,-487.3,,142.7,,-57.7,,,85.0,-19.4,19.4,19.4,,0.0,0.0,65.6,-26.2,,39.4,0.0,,,39.4,0.0,39.4,0,0.0,39.4,39.4,,102.4,0.385,0.385,0.385,104.4,0.375,0.375,0.375,
07/01/2001,622.900024,,-488.600006,,134.300018,,-47.900002,,,86.400002,-17.9,,17.9,,0.0,0.0,68.500002,-26.799999,,41.700001,1.2,,,40.500003,0.0,40.5,0,0.0,40.5,40.5,,102.800003,0.395,0.405,0.405,104.800003,0.385,0.4,0.4,
09/30/2001,645.0,,-503.2,,141.8,,-53.5,,,88.3,-55.4,17.4,17.4,,0.0,38.0,32.9,-17.1,,15.8,3.7,,,12.1,0.0,12.1,0,0.0,12.1,12.1,,103.0,0.115,0.155,0.415,104.6,0.115,0.15,0.405,
12/30/2001,608.8,,-473.9,,134.9,,-52.3,,,82.6,-84.0,16.1,16.1,,0.0,67.9,-1.4,-22.9,,-24.3,34.8,,,-59.1,0.0,-59.1,0,0.0,-59.1,-59.1,,103.0,-0.575,-0.235,0.39,103.0,-0.575,-0.235,0.39,
03/31/2002,619.0,,-467.0,,152.0,,-57.5,,,94.5,-14.8,14.6,14.6,,0.0,0.2,79.7,-30.8,,48.9,0.0,,,48.9,0.0,48.9,0,0.0,48.9,48.9,,103.8,0.47,0.47,0.47,105.4,0.465,0.465,0.465,
06/30/2002,567.6,,-439.5,,128.1,,-47.0,,,81.1,-14.6,14.6,14.6,,0.0,0.0,66.5,-24.0,,42.5,1.2,,,41.3,0.0,41.3,0,0.0,41.3,41.3,,104.4,0.405,0.405,0.405,106.4,0.4,0.4,0.4,
09/29/2002,515.2,,-390.6,,124.6,,-47.4,,,77.2,-10.8,14.3,14.3,,0.0,-3.5,66.4,-24.7,,41.7,15.3,,,26.4,0.0,26.4,0,0.0,26.4,26.4,,104.8,0.25,0.4,0.385,105.4,0.25,0.395,0.38,
12/29/2002,487.9,,-368.9,,119.0,,-45.0,,,74.0,-14.1,14.1,,,0.0,0.0,59.9,-21.6,,38.3,1.8,,,36.5,-0.3,36.2,0,0.0,36.2,36.2,,104.6,0.365,0.365,0.365,105.2,0.36,0.36,0.36,
03/30/2003,505.9,,-387.7,,118.2,,-40.7,,,77.5,-24.0,13.4,13.4,,0.0,10.6,53.5,-14.1,,39.4,18.5,,,20.9,-0.5,20.4,0,0.0,20.4,20.4,,105.4,0.195,0.37,0.385,106.4,0.19,0.365,0.38,
06/29/2003,413.4,,-323.5,,89.9,,-26.0,,,63.9,-12.9,12.9,12.9,,0.0,0.0,51.0,-18.0,,33.0,-1.5,,,34.5,-0.2,34.3,0,0.0,34.3,34.3,,105.6,0.335,0.31,0.31,107.2,0.33,0.305,0.305,
09/28/2003,412.5,,-314.9,,97.6,,-33.6,,,64.0,-20.9,12.5,12.5,,0.0,8.4,43.1,-15.7,,27.4,12.8,,,14.6,-0.1,14.5,0,0.0,14.5,14.5,,105.8,0.135,0.26,0.31,108.0,0.135,0.255,0.305,
12/28/2003,517.6,,-398.6,,119.0,,-50.8,,,68.2,-24.1,12.9,12.9,,0.0,11.2,44.1,-14.0,,30.1,1.8,,,28.3,-0.5,27.8,0,0.0,27.8,27.8,,111.2,0.25,0.265,0.325,113.8,0.245,0.26,0.32,
03/28/2004,637.0,,-497.9,,139.1,,-57.1,,,82.0,-17.6,,15.1,,0.0,2.5,64.4,-22.8,,41.6,-0.2,,,41.8,-0.5,41.3,0,0.0,41.3,41.3,,129.0,0.32,0.32,0.35,131.2,0.315,0.315,0.345,
06/27/2004,668.1,,-519.0,,149.1,,-58.6,,,90.5,-14.6,14.6,14.6,,0.0,0.0,75.9,-24.9,,51.0,-3.1,,,54.1,-0.5,53.6,0,0.0,53.6,53.6,,129.4,0.405,0.39,0.39,131.6,0.4,0.385,0.385,
09/26/2004,697.5,,-537.3,,160.2,,-59.4,,,100.8,-14.8,14.8,14.8,,0.0,0.0,86.0,-28.5,,57.5,240.2,,,-182.7,-0.3,-183.0,0,0.0,-183.0,-183.0,,129.8,-1.41,0.44,0.44,132.4,-1.38,0.43,0.43,
01/02/2005,743.9,,-575.8,,168.1,,-58.8,,,109.3,-14.3,14.3,14.3,,0.0,0.0,95.0,-32.7,,62.3,0.4,,,61.9,-0.2,61.7,0,0.0,61.7,61.7,,130.8,0.47,0.475,0.475,133.2,0.465,0.465,0.465,
04/03/2005,809.5,,-633.3,,176.2,,-56.5,,,119.7,-14.5,,12.9,,0.0,1.6,105.2,-35.2,,70.0,3.7,,,66.3,-0.3,66.0,0,0.0,66.0,66.0,,130.6,0.25,0.265,0.27,268.8,0.245,0.26,0.265,
07/03/2005,854.6,,-662.3,,192.3,,-63.8,,,128.5,-10.6,10.6,10.6,,0.0,0.0,117.9,-39.9,,78.0,0.3,,,77.7,-0.3,77.4,0,0.0,77.4,77.4,,132.4,0.585,0.585,0.585,134.8,0.575,0.575,0.575,
10/02/2005,874.8,,-680.6,,194.2,,-65.5,,,128.7,-10.6,10.6,10.6,,0.0,0.0,118.1,-38.1,,80.0,0.5,,,79.5,-0.4,79.1,0,0.0,79.1,79.1,,133.0,0.59,0.6,0.6,135.5,0.58,0.59,0.59,
01/01/2006,857.3,,-661.6,,195.7,,-57.7,,,138.0,-12.2,9.9,9.9,,0.0,2.3,125.8,-34.0,,91.8,-2.4,,,94.2,-0.5,93.7,0,0.0,93.7,93.7,,133.3,0.7,0.68,0.69,135.8,0.69,0.67,0.68,
04/02/2006,942.3,,-720.3,,222.0,,-61.8,,,160.2,-9.9,,9.9,,0.0,0.0,150.3,-50.5,,99.8,-1.0,,,100.8,-0.4,100.4,0,0.0,100.4,100.4,,134.4,0.75,0.74,0.74,136.7,0.73,0.73,0.73,
07/02/2006,1112.400024,,-849.599976,,262.800049,,-75.099998,,,187.699997,-13.2,13.2,13.2,,0.0,0.0,174.499997,-59.5,,115.0,-0.6,,,115.599997,-0.5,115.099998,0,0.0,115.099998,115.099998,,135.300003,0.85,0.85,0.85,137.199997,0.84,0.83,0.83,
10/01/2006,1317.7,,-999.4,,318.3,,-85.8,,,232.5,-15.1,15.1,15.1,,0.0,0.0,217.4,-75.1,,142.3,-12.8,,,155.1,-0.3,154.8,0,0.0,154.8,154.8,,135.5,1.14,1.05,1.05,137.3,1.13,1.03,1.03,
12/31/2006,1382.599976,,-1049.5,,333.099976,,-86.900002,,,246.199997,-12.3,12.3,12.3,,0.0,0.0,233.899997,-75.599998,,158.300003,-0.8,,,159.099998,-0.4,158.699997,0,0.0,158.699997,158.699997,,136.100006,1.17,1.16,1.16,138.100006,1.15,1.14,1.14,
04/01/2007,1536.3,,-1143.5,,392.8,,-88.4,,,304.4,-11.6,11.6,11.6,,0.0,0.0,292.8,-93.8,,199.0,-5.7,,,204.7,-0.2,204.5,0,0.0,204.5,204.5,0.0,137.0,1.49,1.45,1.45,139.0,1.47,1.43,1.43,
07/01/2007,1650.3,,-1207.6,,442.7,0.0,-90.8,90.8,0.0,351.9,-12.6,12.6,14.4,-1.8,,0.0,339.3,-114.9,,224.4,-2.3,,,226.7,-0.3,226.4,0,0.0,226.4,226.4,0.0,137.5,1.65,1.63,1.63,139.6,1.62,1.61,1.61,
09/30/2007,1718.7,,-1254.1,,464.6,0.0,-96.6,96.6,0.0,368.0,-13.6,13.6,14.6,-1.0,,0.0,354.4,-120.3,,234.1,-1.6,,,235.7,-0.3,235.4,0,0.0,235.4,235.4,,137.9,1.71,1.7,1.7,140.1,1.68,1.67,1.67,
12/30/2007,1668.2,,-1207.4,,460.8,0.0,-88.9,88.9,0.0,371.9,-10.1,10.1,11.4,-1.3,,0.0,361.8,-120.3,,241.5,-5.3,,,246.8,-0.3,246.5,0,0.0,246.5,246.5,0.0,138.3,1.78,1.74,1.74,140.4,1.76,1.72,1.72,
03/30/2008,1766.3,,-1271.2,,495.1,0.0,-80.0,80.0,0.0,415.1,-12.1,6.0,7.4,-1.4,0.0,6.1,403.0,-138.6,,264.4,-14.9,,,279.3,-0.3,279.0,0,0.0,279.0,279.0,3.965,138.9,2.01,1.901368,1.94,140.5,1.99,1.88395,1.92,
06/29/2008,1810.1,1810.1,-1286.0,1286.0,524.1,0.0,-102.3,102.3,0.0,421.8,-3.2,3.2,4.9,-1.7,,0.0,418.6,-145.1,,273.5,-2.4,-2.4,0.0,275.9,-0.1,275.8,0,0.0,275.8,331.51,58.11,139.2,1.98,1.96,2.381537,140.8,1.96,1.94,2.352713,
09/28/2008,1798.7,1798.7,-1299.7,1299.7,499.0,0.0,-94.9,94.9,0.0,404.1,-1.8,1.8,4.6,-2.8,,0.0,402.3,-137.2,,265.1,-4.4,-4.4,0.0,269.5,-0.2,269.3,0,0.0,269.3,264.9,0.0,139.4,1.93,1.9,1.9,140.7,1.91,1.88,1.88,
12/28/2008,1610.7,1610.7,-1144.1,1144.1,466.6,0.0,-104.3,92.5,11.8,362.3,-2.0,2.0,4.4,-2.4,,0.0,360.3,-123.8,,236.5,-2.7,-2.7,0.0,239.2,-0.1,239.1,0,0.0,239.1,244.07,7.67,139.4,1.72,1.7,1.750861,140.3,1.7,1.68,1.734669,
03/29/2009,1600.0,1600.0,-1101.9,1101.9,498.1,0.0,-98.7,98.7,0.0,399.4,-3.4,3.4,4.2,-0.8,,0.0,396.0,-133.0,,263.0,2.8,2.8,0.0,260.2,0.1,260.3,0,0.0,260.3,262.775,-0.325,139.7,1.86,1.88,1.880995,140.6,1.85,1.87,1.867688,
06/28/2009,1369.9,1369.9,-903.5,903.5,466.4,0.0,-95.7,95.7,0.0,370.7,-3.6,3.6,4.4,-0.8,,0.0,367.1,-126.2,0.0,240.9,0.4,0.4,0.0,240.5,-0.1,240.4,0,0.0,240.4,240.8,0.0,140.1,1.72,1.72,1.72,141.2,1.7,1.71,1.71,
09/27/2009,1291.0,1291.0,-865.2,865.2,425.8,0.0,-88.5,88.5,0.0,337.3,-2.8,2.8,3.7,-0.9,,0.0,334.5,-116.0,,218.5,11.1,11.1,0.0,207.4,-0.1,207.3,0,0.0,207.3,218.4,0.0,140.3,1.48,1.56,1.56,141.6,1.46,1.54,1.54,
12/27/2009,1364.6,1364.6,-921.6,921.6,443.0,0.0,-88.6,88.6,0.0,354.4,-3.7,3.7,4.3,-0.6,,0.0,350.7,-121.8,0.0,228.9,-4.3,-4.3,0.0,233.2,-0.3,232.9,0,0.0,232.9,228.6,0.0,140.8,1.65,1.62,1.62,142.3,1.64,1.61,1.61,
03/28/2010,1433.7,1433.7,-978.5,978.5,455.2,0.0,-94.3,94.3,0.0,360.9,-3.0,3.0,3.8,-0.8,,0.0,357.9,-121.7,1.4,237.6,-3.9,-3.9,0.0,241.5,-0.3,241.2,0,0.0,241.2,237.3,0.0,141.7,1.7,1.67,1.67,143.0,1.69,1.66,1.66,
06/27/2010,1446.8,1446.8,-996.7,996.7,450.1,0.0,-98.2,98.2,0.0,351.9,-2.8,2.8,3.4,-0.6,,0.0,349.1,-118.4,5.8,236.5,1.1,1.1,0.0,235.4,-0.4,235.0,0,0.0,235.0,236.1,0.0,142.1,1.65,1.66,1.66,143.4,1.64,1.65,1.65,
09/26/2010,1508.1,1508.1,-1047.2,1047.2,460.9,0.0,-98.3,98.3,0.0,362.6,-2.4,2.4,3.4,-1.0,,0.0,360.2,-122.5,6.2,243.9,-7.4,-7.4,0.0,251.3,-0.3,251.0,0,0.0,251.0,243.6,0.0,142.3,1.76,1.71,1.71,143.5,1.75,1.7,1.7,
01/02/2011,1590.3,1590.3,-1101.7,1101.7,488.6,0.0,-101.7,101.7,0.0,386.9,-2.4,2.4,3.7,-1.3,,0.0,384.5,-127.9,2.5,259.1,2.2,2.2,0.0,256.9,-0.4,256.5,0,0.0,256.5,258.7,0.0,142.8,1.8,1.81,1.81,144.1,1.78,1.8,1.8,
04/03/2011,1674.9,1674.9,-1181.1,1181.1,493.8,0.0,-92.4,92.4,0.0,401.4,-1.4,1.4,3.0,-1.6,,0.0,400.0,-130.9,2.1,271.2,0.0,0.0,0.0,271.2,-0.2,271.0,0,0.0,271.0,271.0,0.0,143.5,1.89,1.89,1.89,144.8,1.87,1.87,1.87,
07/03/2011,1675.3,1675.3,-1150.3,1150.3,525.0,0.0,-105.5,105.5,0.0,419.5,-1.0,1.0,2.9,-1.9,,0.0,418.5,-135.6,3.2,286.1,-0.4,-0.4,0.0,286.5,-0.5,286.0,0,0.0,286.0,293.66,8.06,143.8,1.99,1.99,2.042142,145.1,1.97,1.97,2.025548,
10/02/2011,1781.6,1781.6,-1231.4,1231.4,550.2,0.0,-111.1,111.1,0.0,439.1,-1.4,1.4,3.2,-1.8,,0.0,437.7,-145.2,4.1,296.6,1.6,1.6,0.0,295.0,-0.3,294.7,0,0.0,294.7,1112.635,816.335,144.1,2.05,2.06,7.72127,145.3,2.03,2.04,7.658273,
01/01/2012,1802.4,1802.4,-1231.0,1231.0,571.4,0.0,-111.3,111.3,0.0,460.1,-2.3,2.3,3.9,-1.6,,0.0,457.8,-151.8,4.1,310.1,2.4,2.4,0.0,307.7,-0.4,307.3,0,0.0,307.3,400.96,91.26,144.4,2.13,2.14,2.776731,145.6,2.11,2.13,2.756786,
