Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Sales,EV/EBITDA,EV/EBIT,EV/Cash Flow to Firm,EV/Free Cash Flow to Firm,Diluted Market Cap,Diluted Enterprise Value,Periodic EV to Shares Outstanding,Trailing 12 Month Values for Ratios,Source: Bloomberg
03/31/1997,3302.144497,-476.712008,0.0,0.0,317.872986,3143.305474,954.549992,33.300821,0.101127,,,,,,3305.022957,3146.183934,24.03543,,
06/30/1997,3548.058523,-507.254997,0.0,0.0,317.872986,3358.676512,1013.722008,31.357017,0.094642,,,,,,3550.499674,3361.117662,25.67717,,
09/30/1997,4686.029846,-548.405028,0.0,0.0,317.872986,4455.497803,1070.891006,29.683038,0.071344,,,,,,4660.961137,4430.429094,34.058754,,
12/31/1997,662.941114,-584.905995,0.0,0.0,317.872986,395.908105,1075.160965,29.565153,0.802896,0.221615,0.798521,1.274545,1.012041,2.28751,3782.625,3515.59199,3.027237,,
03/31/1998,4673.759169,-397.29401,0.0,0.0,317.872986,4594.338145,1128.870972,28.158487,0.069188,2.417749,8.891109,14.510254,11.87488,41.126793,4696.288542,4616.867517,35.273771,,
06/30/1998,4939.544033,-375.475986,0.0,0.0,317.872986,4881.941033,1187.613007,26.765704,0.065112,2.407371,8.905612,14.738335,13.036439,58.808482,4968.766144,4911.163144,37.558881,,
09/30/1998,3893.700027,-460.034015,0.0,0.0,317.872986,3751.538999,1247.435974,25.482108,0.084731,1.725003,6.534063,11.026868,8.45028,27.486544,3902.519989,3760.35896,28.929426,,
12/31/1998,5833.059997,-537.742986,0.0,0.0,317.872986,5613.189997,1271.615997,24.997561,0.05663,2.433759,9.384942,16.020658,12.124183,39.268537,5798.350136,5578.480136,43.231594,,
03/31/1999,5891.56634,-288.071012,0.0,0.0,317.872986,5921.368315,1365.070007,23.286204,0.053682,2.477151,9.87288,17.016746,13.800389,32.191748,5927.789972,5957.591947,45.582646,,
06/30/1999,8908.703804,-321.029989,0.0,0.0,0.0,8587.673815,1092.307983,0.0,0.0,3.5014,14.145589,25.660124,17.904114,32.024908,9017.112827,8696.082838,68.30033,,
09/30/1999,5567.676313,-412.062003,0.0,0.0,0.0,5155.61431,1147.003967,0.0,0.0,2.091046,8.493417,14.447284,10.941069,18.03989,5644.394974,5232.332971,39.856011,,
12/31/1999,6652.045,-611.126,0.0,0.0,0.0,6040.919,1262.045,0.0,0.0,2.481258,9.577389,16.217145,12.041724,18.102701,6672.75,6061.624,46.541642,,
