Date,Revenue,Consensus Estimate,Comparable Actual,Revenue Surprise %,GAAP Actual,Adjusted Actual,Earnings Per Share,EPS Surprise %,Pretax Income (Loss),Pretax Income (Loss) Surprise %,Net Income,Net Income Surprise %,Source: Bloomberg
02/27/1997,,,861.0,,861,861.0,,,,,,,
05/30/1997,,,511.0,,511,511.0,,,,,,,
08/30/1997,,,872.0,,872,872.0,,,,,,,
11/30/1997,,,502.0,,502,502.0,,,,,,,
02/28/1998,,,884.0,,884,884.0,,,,,,,
05/31/1998,,,847.0,,847,847.0,,,,,,,
08/31/1998,,,653.0,,653,653.0,,,,,,,
11/27/1998,,,0.0,,44,44.0,,,,,,,
02/26/1999,,,1007.0,,1007,1007.0,,,,,,,
05/28/1999,,,1012.0,,340,340.0,,,,,,,
08/27/1999,,,638.0,,638,638.0,,,,,,,
11/26/1999,,,723.0,,723,723.0,,,,,,,
02/25/2000,,,887.0,,887,887.0,,,,,,,
05/26/2000,,,755.0,,755,755.0,,,,,,,
08/25/2000,,,824.0,,824,824.0,,8.00000000000001,,,,,
11/24/2000,,,781.0,,601,601.0,,4.0943789035392,,,,,
02/23/2001,,,768.0,,768,768.0,,3.85756676557862,,,,,
05/25/2001,,,577.0,,577,577.0,,-0.841908325537876,,,,,
08/31/2001,,,468.0,,468,468.0,,4.94571773220748,,,,,
11/30/2001,,,497.0,,497,497.0,,1.86199342825849,,,,,
02/22/2002,,,524.0,,524,524.0,,8.88888888888888,,,,,
05/31/2002,,,563.0,,563,563.0,,4.22812192723699,,,,,
08/30/2002,,,522.0,,522,522.0,,0.300902708124373,,,,,
11/29/2002,,,505.0,,505,505.0,,-1.50753768844221,,,,,
02/28/2003,,,662.0,,662,662.0,,34.9372384937239,,,,,
05/30/2003,,,695.0,,695,695.0,,12.4896608767577,,,,,
08/29/2003,,,677.0,,677,677.0,,6.70978172999191,,,,,
11/28/2003,,,971.0,,971,971.0,,23.3681462140992,,,,,
02/27/2004,,,1293.0,,1293,1293.0,,50.6024096385542,,,,,
05/28/2004,,,1187.0,,1187,1187.0,,17.4377224199288,,,,,
08/27/2004,,,879.0,,879,879.0,,24.8206599713056,,,,,
11/26/2004,,,1194.0,,1194,1194.0,,2.92193632795463,,,,,
02/25/2005,,,1512.0,,1512,1512.0,,31.0744538564423,,,,,
05/27/2005,,921.0,865.0,,865,865.0,,-11.4448472294148,,,,-6.08034744842562,
08/26/2005,,1131.0,1608.0,,1608,1608.0,,37.1308016877637,,,,42.1750663129974,
11/25/2005,,1724.0,1624.0,,1624,1624.0,,0.812518808305752,,,,-5.80046403712297,
02/24/2006,,1639.0,2453.0,47.0403150916243,2453,2453.0,,58.75,,,,49.6644295302013,
05/26/2006,,1695.833,2286.0,13.0014695377124,2286,2286.0,,16.0194174757282,,,,34.8010092974957,
08/25/2006,,1465.0,1555.0,-6.14006590244582,1555,1555.0,,4.95814552479073,,,,6.14334470989761,
11/24/2006,,2809.286,3104.0,10.5088033471938,3104,3104.0,,12.8811236724906,,,,10.4907083152089,
02/23/2007,,2395.5,3148.0,19.0643209218366,3148,3148.0,,32.9214826624153,,,,31.4130661657274,
05/25/2007,,2255.333,2287.0,-0.484169633148022,2206,2206.0,,2.26094171333748,,,,1.40409420693086,
08/31/2007,,2077.333,2806.0,33.3418523360608,2718,2718.0,,41.0817031070196,,,,35.0770434976,
11/30/2007,,3138.222,3166.0,5.13796850069987,3084,3084.0,,4.7675982663279,,,,0.885150891173403,
02/29/2008,,1213.182,1467.0,10.9188901457183,1467,1467.0,,21.9328048320121,,,,20.9216753957774,
05/30/2008,,1588.25,2087.0,7.72485047203081,2051,2051.0,,34.1142020497804,,,,31.4024870140091,
08/29/2008,,771.636,810.0,-4.12247952627017,810,810.0,,5.53935860058309,,,,4.97177425625554,
11/28/2008,,-1787.091,-2121.0,-2707.82918149466,-2287,-2287.0,,-33.3154506437768,,,,-18.684498998652,
03/27/2009,,966.545,1659.0,33.0541337625323,1659,1797.45,,106.329884357882,,80.538387584123,,71.64229290928,
06/26/2009,,2171.786,2718.0,26.7422687077934,2718,2929.25,,34.9575691212702,,56.719248171427,,25.1504522084588,
09/25/2009,,2403.643,3028.0,12.6343678300514,3028,3230.15,,25.7183908045977,,35.8399208422188,,25.9754464369293,
12/31/2009,,3175.0,4787.0,-0.337267394023226,4787,4988.5,,58.3623020471224,,53.9248007344656,,50.7716535433071,
03/31/2010,,2435.786,3296.0,16.5921328830884,3296,3244.65,,39.2625809666168,,40.989297220688,,35.3156640197456,
06/30/2010,,1326.692,453.0,-1.10482720526672,453,982.75,,-60.7843137254902,,-51.2717632319205,,-65.8549233733225,
09/30/2010,,1455.286,1737.0,10.8975150262209,1737,1884.55,,29.9607501090275,,25.2999330931343,,19.3579818674817,
12/31/2010,,2320.786,2227.0,-2.40935515078613,2227,2427.85,,-0.105429625724829,,-2.10689960377809,,-4.04113089272342,
03/31/2011,,2278.625,2551.0,16.4739323720659,908,2134.55,,20.7942636514065,,18.1459277672174,,11.953480717538,
06/30/2011,,1500.769,1052.0,-11.1805954303569,1052,1016.25,,-19.5302305350152,,-31.9919605384617,,-29.9026032653926,
09/30/2011,,-124.227,-428.0,-17.9417681661644,-428,-682.15,,-677.777777777778,,-473.160390691247,,-244.530577088717,
12/31/2011,,752.0,978.0,-5.29656625295038,978,1002.05,,50.8196721311476,,3.06560245439945,,30.0531914893617,
03/31/2012,,1875.5,2074.0,5.79781377415437,2074,2334.0,,10.3292991837883,,17.478608441693,,10.5838443081845,
06/30/2012,,779.417,927.0,6.43731328900453,927,994.6,,50.4649196956889,,16.9018610941519,,18.9350501721158,
09/30/2012,,1162.769,1458.0,15.6925893708282,1458,1799.25,,24.5629370629371,,27.2371000793432,,25.3903397837404,
12/31/2012,,1762.059,2833.0,18.366415311047,2833,2855.1,,53.8461538461538,,63.2475397426192,,60.7778173148572,
03/31/2013,,1961.929,2238.05,4.79850436227669,2188,2309.55,,13.8204563131968,,12.314205399473,,14.0739547659472,
