Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/31/1992,644.338989,34.536,9.494,25.042,183.082993,,,63.828999,,,,,38.526001,,,,,319.973999,317.781006,649.088989,-331.308014,0.0,,6.584,,,,,6.584,324.365006,,35.007,35.007,,,,41.209,,,,,,109.657993,,,109.657993,185.873993,75.0,,,,,73.185997,,,,73.185997,148.185997,334.05999,0.0,43.390999,,,0.0,,266.888,310.278999,0.0,310.278999,644.338989,
06/30/1992,613.853027,78.942001,78.942001,0.0,103.614998,,,72.488998,,,,,42.101002,,,,,297.147003,309.697998,643.432983,-333.734985,0.0,,7.008,,,,,7.008,316.705998,,46.764,46.764,,,,31.853001,,,,,,81.522007,,,81.522007,160.139008,75.0,,,,,66.309998,,,,66.309998,141.309998,301.449006,0.0,43.390999,,,0.0,,269.013,312.403999,0.0,312.403999,613.853005,
09/27/1992,588.926025,5.602,5.602,0.0,124.666,,,102.033997,,,,,42.338001,,,,,274.640015,307.282013,649.84198,-342.559998,0.0,,7.004,,,,,7.004,314.286013,,36.251999,36.251999,,,,32.035,,,,,,76.076008,,,76.076008,144.363007,75.0,,,,,65.625999,,,,65.625999,140.625999,284.989006,0.0,43.390999,,,0.0,,260.54599,303.936989,0.0,303.936989,588.925995,
12/27/1992,704.322021,17.613001,17.613001,0.0,221.809998,,,108.788002,,,,,43.657001,,,,,391.868011,305.078003,654.96698,-349.889008,0.0,,7.376,,,,,7.376,312.454003,,42.169998,42.169998,,,,96.244003,,,,,,104.729004,,,104.729004,243.143005,75.0,,,,,65.129997,,,,65.129997,140.129997,383.273003,0.0,43.390999,,,0.0,,277.65799,321.048988,0.0,321.048988,704.321991,
03/28/1993,678.382019,27.304,7.283,20.021,229.326004,,,68.845001,,,,,41.956001,,,,,367.431,303.505005,662.210999,-358.705994,0.0,,7.446,,,,,7.446,310.951005,,37.41,37.41,,,,30.472,,,,,,123.588001,,,123.588001,191.470001,75.0,,,,,66.681999,,,,66.681999,141.681999,333.152,0.0,43.028,,,0.0,,302.201996,345.229996,0.0,345.229996,678.381996,
06/30/1993,656.106995,109.922996,39.500999,70.421997,124.981003,,,74.065002,,,,,43.993999,,,,,352.963013,295.541992,658.119995,-362.578003,0.0,,7.602,,,,,7.602,303.143992,,39.356998,39.356998,,,,15.927,,,,,,102.660002,,,102.660002,157.944,75.0,,,,,63.205002,,,,63.205002,138.205002,296.149002,0.0,43.028,,,0.0,,316.929993,359.957993,0.0,359.957993,656.106995,
09/30/1993,637.140991,67.215002,21.378,45.837002,128.410995,,,95.013,,,,,44.598,,,,,335.237,294.154999,662.000977,-367.846008,0.0,,7.749,,,,,7.749,301.903999,,30.438999,30.438999,,,,14.889,,,,,,96.207005,,,96.207005,141.535004,75.0,,,,,92.015999,,,,92.015999,167.015999,308.551003,0.0,43.028,,,0.0,,285.562012,328.590012,0.0,328.590012,637.141014,
12/31/1993,713.96698,7.765,7.765,0.0,261.617004,,,101.355003,,,,,44.266998,,,,,415.003998,290.894012,663.562988,-372.669006,0.0,,8.069,,,,,8.069,298.963013,,54.539001,54.539001,,,,20.042999,,,,,,122.209,,,122.209,196.791,75.0,,,,,92.467003,,,,92.467003,167.467003,364.258003,0.0,43.028,,,0.0,,306.681,349.709,0.0,349.709,713.967003,
03/27/1994,760.166016,107.577996,92.575996,15.002,237.358994,,,73.509003,,,,,44.808998,,,,,463.255005,288.595001,667.960999,-379.365997,0.0,,8.316,,,,,8.316,296.911001,,49.716999,49.716999,,,,23.705999,,,,,,141.080008,,,141.080008,214.503006,75.0,,,,,92.161003,,,,92.161003,167.161003,381.664009,0.0,42.549,,,0.0,,335.953003,378.502003,0.0,378.502003,760.166012,
06/30/1994,777.35498,221.100998,221.100998,0.0,122.597,,,85.669998,,,,,53.416,,,,,482.783997,285.890015,669.593018,-383.703003,0.0,,8.681,,,,,8.681,294.571015,,56.363998,56.363998,,,,21.323,,,,,,129.057005,,,129.057005,206.744003,75.0,,,,,91.819,,,,91.819,166.819,373.563003,0.0,42.502998,,,0.0,,361.289001,403.791999,0.0,403.791999,777.355002,
09/30/1994,767.098022,133.679993,133.679993,0.0,143.847,,,137.572006,,,,,51.188999,,,,,466.287994,292.687012,679.786011,-387.098999,0.0,,8.123,,,,,8.123,300.810012,,60.799,60.799,,,,23.114,,,,,,108.484995,,,108.484995,192.397995,75.0,,,,,91.149002,,,,91.149002,166.149002,358.546997,0.0,42.479,,,0.0,,366.071991,408.550991,0.0,408.550991,767.097988,
12/31/1994,812.934998,10.956,10.956,0.0,288.972992,,,150.442993,,,,,52.349998,,,,,502.721985,302.339996,692.562988,-390.222992,0.0,,7.873,,,,,7.873,310.212996,,58.798,58.798,,,,23.344999,,,,,,130.308997,,,130.308997,212.451996,75.0,,,,,90.918999,,,,90.918999,165.918999,378.370995,0.0,42.348,,,0.0,,392.216003,434.564003,0.0,434.564003,812.934998,
03/31/1995,861.221985,114.247002,114.247002,0.0,265.432007,,,126.516998,,,,,48.224998,,,,,554.421021,294.394989,670.867004,-376.471985,0.0,,12.406,,,,,12.406,306.800989,,80.248001,80.248001,,,,26.514,,,,,,158.64901,,,158.64901,265.411011,75.0,,,,,86.915001,,,,86.915001,161.915001,427.326012,0.0,42.063999,,,0.0,,391.832001,433.896,0.0,433.896,861.222012,
06/30/1995,798.492981,170.647995,170.647995,0.0,94.115997,,,140.673996,,,,,47.891998,,,,,453.329987,343.296997,726.330994,-383.033997,0.0,,1.866,,,,,1.866,345.162997,,63.912998,63.912998,,,,26.403,,,,,,106.939007,,,106.939007,197.255005,75.0,,,,,86.760002,,,,86.760002,161.760002,359.015007,0.0,41.987,,,0.0,,397.490997,439.477997,0.0,439.477997,798.493004,
09/30/1995,776.658997,37.019001,37.019001,0.0,118.098,,,205.164993,,,,,45.780998,,,,,406.062988,366.519989,751.495972,-384.976013,0.0,,4.076,,,,,4.076,370.595989,,60.672001,60.672001,,,,27.513,,,,,,96.141994,,,96.141994,184.326996,75.0,,,,,88.487,,,,88.487,163.487,347.813995,0.0,41.960999,,,0.0,,386.884003,428.845001,0.0,428.845001,776.658997,
12/31/1995,904.775024,6.323,6.323,0.0,270.141998,,,204.764008,,,,,46.540001,,,,,527.768982,372.122009,759.177979,-387.056,0.0,,4.884,,,,,4.884,377.006009,,62.250999,62.250999,,,,121.624001,,,,,,114.937988,,,114.937988,298.812988,75.0,,,,,86.403,,,,86.403,161.403,460.215988,0.0,41.616001,,,0.0,,402.942993,444.558994,0.0,444.558994,904.774982,
03/31/1996,894.570007,59.158001,59.158001,0.0,273.309998,,,130.274994,,,,,49.502998,,,,,512.245972,374.519012,769.731018,-395.212006,0.0,,7.805,,,,,7.805,382.324012,,72.996002,72.996002,,,,33.959,,,,,,143.636002,,,143.636002,250.591003,75.0,,,,,87.252998,,,,87.252998,162.252998,412.844002,0.0,41.290001,,,0.0,,440.436005,481.726006,0.0,481.726006,894.570007,
06/30/1996,838.164001,150.639008,150.639008,0.0,119.346001,,,137.403,,,,,48.999001,,,,,456.386993,374.212006,776.638,-402.425995,0.0,,7.565,,,,,7.565,381.777006,,65.641998,65.641998,,,,34.922001,,,,,,89.615002,,,89.615002,190.179001,60.0,,,,,87.480003,,,,87.480003,147.480003,337.659004,0.0,41.187,,,0.0,,459.317993,500.504993,0.0,500.504993,838.163997,
09/30/1996,829.349976,74.703,59.52,15.183,105.179001,,,216.929993,,,,,47.277,,,,,444.088989,377.053986,788.552002,-411.497986,0.0,,8.207,,,,,8.207,385.260985,,57.220001,57.220001,,,,34.293999,,,,,,102.316002,,,102.316002,193.830002,60.0,,,,,88.128998,,,,88.128998,148.128998,341.959,0.0,41.106998,,,0.0,,446.283997,487.390995,0.0,487.390995,829.349995,
12/31/1996,922.396973,3.254,3.254,0.0,234.524994,,,230.423996,,,,,47.652,,,,,515.85498,384.675995,788.453003,-403.777008,0.0,,21.865999,,,,,21.865999,406.541994,,62.091,62.091,,,,58.970001,,,,,,140.648014,,,140.648014,261.709015,60.0,,,,,104.495003,,,,104.495003,164.495003,426.204018,0.0,40.993999,,,0.0,,455.199005,496.193005,0.0,496.193005,922.397022,
03/30/1997,959.833008,62.870998,62.870998,0.0,276.404999,,,157.395004,,,,,47.178001,,,,,543.848999,391.893005,802.763977,-410.871002,0.0,,24.091,,,,,24.091,415.984005,,77.68,77.68,,,,37.533001,,,,,,144.576,,,144.576,259.789001,60.0,,,,,105.816002,,,,105.816002,165.816002,425.605003,0.0,40.821999,,,0.0,,493.406006,534.228004,0.0,534.228004,959.833008,
06/29/1997,842.189026,112.859001,112.859001,0.0,129.876999,,,125.957001,,,,,49.723,,,,,418.415985,396.265991,796.713989,-400.447998,0.0,,27.507,,,,,27.507,423.772991,,82.166,82.166,,,,33.359001,,,,,,98.469002,,,98.469002,213.994003,142.897003,,,,,134.201004,,,,134.201004,277.098007,491.09201,0.0,40.821999,,,-179.373993,,489.648987,351.096993,0.0,351.096993,842.189003,
09/28/1997,1608.05,9.65,9.65,,243.068,,,409.606,,,,,94.282,,,,,756.606,795.966,1618.364,-822.398,,,55.478,22.132,,,,33.346,851.444,,125.26,125.26,,,,55.96,,,,,,240.122,,,240.122,421.342,285.896,,,,,268.744,,,,268.744,554.64,975.982,,79.356,,,-406.834,,959.546,632.068,,632.068,1608.05,
12/28/1997,1879.344,12.766,12.766,,490.542,,,426.478,,,,,97.506,,,,,1027.292,797.278,1623.79,-826.512,,,54.774,22.106,,,,32.668,852.052,,117.466,117.466,,,,315.32,,,,,,274.746,,,274.746,707.532,286.0,,,,,268.462,,,,268.462,554.462,1261.994,,75.81,,,-423.826,,965.366,617.35,,617.35,1879.344,
03/29/1998,1856.522,45.232,45.232,,604.066,,,269.182,,,,,101.958,,,,,1020.438,786.842,1633.22,-846.378,,,49.242,21.208,,,,28.034,836.084,,157.998,157.998,,,,195.884,,,,,,321.954,,,321.954,675.836,286.102,,,,,263.284,,,,263.284,549.386,1225.222,,76.598,,,-468.514,,1023.216,631.3,,631.3,1856.522,
06/28/1998,793.408997,84.527,84.527,0.0,136.628998,,,107.875999,3.684,45.216999,58.974998,,53.014,,,,,382.04599,391.927002,812.427979,-420.501007,0.0,,19.436001,9.881,,,,9.555001,411.363003,,76.915001,76.915001,,,,34.035999,,,,,,111.994007,,,111.994007,222.945007,128.102005,,,,,125.874001,,,,125.874001,253.976006,476.921013,0.0,38.064999,,,-253.272003,,531.695007,316.488003,0.0,316.488003,793.409016,
09/27/1998,777.466003,7.108,7.108,0.0,149.072006,149.072006,,156.682999,5.347,59.48,91.856003,0.0,55.271,,,,,368.134003,391.731995,820.747009,-429.015015,1.785,,15.815,7.555,,,,8.26,409.331994,,65.966003,65.966003,,,,46.52,,,,,,113.543995,,,113.543995,226.029999,128.154007,,,,,123.143997,,,,123.143997,251.298004,477.328003,0.0,37.772999,,,-267.166992,531.393005,-1.861023,300.137989,0.0,300.137989,777.465992,
12/27/1998,945.205017,2.243,2.243,0.0,302.049988,,,172.503006,4.885,61.644001,105.973999,0.0,56.714001,,,,,533.51001,395.963989,829.359009,-433.394989,1.68,,14.051,7.472,,,,6.579,411.694989,,80.162003,80.162003,,,,172.274002,,,,,,137.81601,,,137.81601,390.252014,128.205002,,,,,120.563004,,,,120.563004,248.768005,639.02002,0.0,37.318001,,,-278.730011,,547.597015,306.185005,0.0,306.185005,945.205025,
03/28/1999,974.896973,26.166,26.166,0.0,342.958008,,,127.926003,5.372,56.661999,65.891998,0.0,65.435997,,,,,562.486023,397.545013,842.039978,-444.494995,2.1,,12.766,7.545,,,,5.221,412.411013,,106.223,106.223,,,,114.976997,,,,,,167.334,,,167.334,388.533997,128.255997,,,,,118.991997,,,,118.991997,247.247994,635.781991,0.0,37.333,,,-280.479004,,582.261017,339.115013,0.0,339.115013,974.897004,
06/27/1999,875.88501,60.806,60.806,0.0,194.095993,,,137.447998,5.587,59.665001,72.195999,0.0,66.795998,,,,,459.145996,404.45401,859.848022,-455.394012,2.73,,9.555,7.516,,,,2.039001,416.73901,,117.757004,117.757004,,,,33.159,,,,,,131.58601,,,131.58601,282.502014,113.306999,,,,,114.166,,,,114.166,227.473,509.975014,0.0,37.945999,,,-282.876007,,610.839996,365.909988,0.0,365.909988,875.885002,
09/26/1999,936.773987,12.97,12.97,0.0,222.477997,,,209.498001,6.09,68.693001,134.714996,0.0,52.720001,,,,,497.665985,387.07901,805.301025,-418.221985,43.339001,,8.69,7.156,,,,1.533999,439.10801,,110.530998,110.530998,,,,58.745998,,,,,,163.031994,,,163.031994,332.30899,113.359001,,,,,110.931,,,,110.931,224.290001,556.598991,0.0,38.018002,,,-288.212006,,630.369019,380.175014,0.0,380.175014,936.774006,
12/26/1999,1160.311035,10.282,10.282,0.0,395.03299,,,254.167999,5.473,71.455002,177.240005,0.0,56.915001,,,,,716.39801,391.86499,812.392029,-420.527008,44.528,,7.52,6.873,,,,0.647,443.91299,,109.108002,109.108002,,,,244.966995,,,,,,177.448013,,,177.448013,531.52301,113.410004,,,,,108.301003,,,,108.301003,221.711006,753.234016,0.0,37.235001,,,-294.483002,,664.325012,407.077011,0.0,407.077011,1160.311028,
03/26/2000,1194.280029,13.805,13.805,0.0,433.865997,,,239.940994,5.417,69.682999,164.841003,0.0,58.825001,,,,,746.437012,392.81601,825.013977,-432.197998,48.207001,,6.82,6.82,,,,0.0,447.843011,,134.957001,134.957001,,,,250.115997,,,,,,171.544983,,,171.544983,556.617981,113.460999,,,,,106.514,,,,106.514,219.974999,776.59298,0.0,36.766998,,,-319.230011,,700.150024,417.687011,0.0,417.687011,1194.279991,
07/02/2000,930.245,16.989,16.989,0.0,140.097,,,257.773987,5.066,70.907997,181.800003,0.0,57.137001,,,,,471.294,395.579987,838.655029,-443.075012,0.0,,62.668999,6.934,,,,55.734999,458.248986,,117.556,117.556,,,,48.809,48.809,0.0,0.0,,,146.413015,,,146.413015,312.778015,98.512001,98.512001,0.0,0.0,,109.489998,,,,109.489998,208.001999,520.780014,0.0,36.766998,,,-345.125,,717.824005,409.466003,0.0,409.466003,930.246017,
10/01/2000,1029.616943,11.939,11.939,0.0,140.369995,,,356.873993,5.167,77.345001,274.362,0.0,57.376999,,,,,566.559998,396.678009,851.13501,-454.457001,0.0,,66.378998,6.673,,,,59.705998,463.057007,,92.348,92.348,,,,214.141006,214.141006,0.0,0.0,,,125.534004,,,125.534004,432.02301,98.564003,98.564003,0.0,0.0,,110.153,,,,110.153,208.717003,640.740013,0.0,36.367001,,,-350.408997,,702.919006,388.87701,0.0,388.87701,1029.617023,
12/31/2000,1268.650024,20.839001,20.839001,0.0,380.23999,,,341.347992,5.041,69.441002,266.865997,0.0,52.591999,,,,,795.018982,397.841003,849.909973,-452.069,0.0,,75.790001,6.986,,,,68.804001,473.631004,,125.945,125.945,,,,389.61499,389.61499,0.0,0.0,,,140.814034,,,140.814034,656.374023,98.614998,98.614998,0.0,0.0,,113.291,,,,113.291,211.905998,868.280022,0.0,36.341999,,,-350.360992,,714.389008,400.370014,0.0,400.370014,1268.650036,
04/01/2001,1255.94104,30.125999,30.125999,0.0,386.617004,,,294.901001,4.887,65.635002,224.378998,0.0,61.321999,,,,,772.966003,399.518005,863.549011,-464.031006,0.0,,83.457001,6.808,,,,76.649001,482.975006,,106.029999,106.029999,,,,350.678009,350.678009,0.0,0.0,,,156.036987,,,156.036987,612.744995,98.666,98.666,0.0,0.0,,119.121002,,,,119.121002,217.787003,830.531998,0.0,36.332001,,,-350.322998,,739.399994,425.408997,0.0,425.408997,1255.940994,
07/01/2001,1296.196045,88.742996,88.742996,0.0,145.138,,,321.700012,3.782,99.247002,218.671005,0.0,57.848999,,,,,613.429993,416.360992,890.190979,-473.829987,0.0,,266.404999,173.628998,166.658997,6.970001,,92.776001,682.765991,,102.558998,102.558998,,,,19.591,19.591,0.0,0.0,,,120.032009,,,120.032009,242.182007,508.134003,508.134003,0.0,0.0,,123.126999,,,,123.126999,631.261002,873.443009,0.0,36.332001,,,-350.322998,,736.743988,422.752991,0.0,422.752991,1296.196,
09/30/2001,1262.915039,24.6,24.6,0.0,156.315002,,,345.904999,3.839,137.837997,204.227997,0.0,57.233002,,,,,584.052979,419.615997,903.898987,-484.28299,0.0,,259.246002,158.307999,152.061996,6.246002,,100.938004,678.862,,104.281998,104.281998,,,,19.726999,19.726999,0.0,0.0,,,119.355001,,,119.355001,243.363998,508.279999,508.279999,0.0,0.0,,112.688004,,,,112.688004,620.968002,864.332001,0.0,36.277,,,-350.208008,,712.514008,398.583,0.0,398.583,1262.915001,
12/30/2001,1424.364014,16.618,16.618,0.0,327.51001,,,344.444,3.893,95.442001,245.108994,0.0,62.326,,,,,750.89801,412.812988,889.478027,-476.665009,0.0,,260.653015,158.740997,152.449005,6.291992,,101.912018,673.466003,,94.733002,94.733002,,,,167.716995,167.716995,0.0,0.0,,,143.056015,,,143.056015,405.506012,508.425995,508.425995,0.0,0.0,,116.931,,,,116.931,625.356995,1030.863007,0.0,36.230999,,,-350.075012,,707.345001,393.500988,0.0,393.500988,1424.363995,
03/31/2002,1442.333008,65.433998,65.433998,0.0,402.493011,,,233.490005,3.219,81.033997,149.237,0.0,64.249001,,,,,765.666016,405.713013,891.31897,-485.605988,0.0,,270.95401,155.630997,155.300003,0.330994,,115.323013,676.667023,,101.785004,101.785004,,,,128.408005,128.408005,0.0,0.0,,,149.481003,,,149.481003,379.674011,508.571991,508.571991,0.0,0.0,,128.705002,,,,128.705002,637.276993,1016.951004,0.0,35.883999,,,-348.729004,,738.22699,425.381985,0.0,425.381985,1442.332989,
06/30/2002,1349.032959,215.945007,215.945007,0.0,201.910004,,,190.959,61.748001,3.059,126.152,0.0,61.130001,,,,,669.94397,395.214996,879.63501,-484.420013,0.0,,283.873993,167.337997,161.029999,6.307998,,116.535996,679.088989,,103.648003,103.648003,,,,17.895,17.895,0.0,0.0,,,144.480007,,,144.480007,266.02301,499.022003,499.022003,0.0,0.0,,134.341995,,,,134.341995,633.363998,899.387008,0.0,35.748001,,,-348.40799,,762.306,449.646011,0.0,449.646011,1349.033019,
09/29/2002,1300.685059,137.759003,137.759003,0.0,164.341995,,,265.384003,3.396,71.007004,265.384003,0.0,58.816002,,,,,626.301025,387.042999,874.767029,-487.723999,0.0,,287.341003,161.029999,161.029999,0.0,,126.311005,674.384003,,79.702003,79.702003,,,,2.625,2.625,0.0,0.0,,,144.671989,,,144.671989,226.998993,499.234985,499.234985,0.0,0.0,,137.264008,,,,137.264008,636.498993,863.497986,0.0,35.748001,,,-348.40799,,749.846985,437.186996,0.0,437.186996,1300.684982,
12/29/2002,1356.223999,22.222,22.222,0.0,321.174011,,,283.765015,4.188,78.202003,201.375,0.0,60.604,,,,,687.765015,381.299011,881.312988,-500.014008,0.0,,287.160004,161.029999,161.029999,0.0,,126.130005,668.459015,,73.026001,73.026001,,,,41.818001,41.818001,0.0,0.0,,,155.911003,,,155.911003,270.755005,501.260986,501.260986,0.0,0.0,,139.949005,,,,139.949005,641.209991,911.964996,0.0,35.650002,,,-348.072998,,756.682007,444.25901,0.0,444.25901,1356.224007,
03/30/2003,1442.401001,104.942001,104.942001,0.0,389.005005,,,217.927002,82.441002,3.811,131.675003,0.0,63.431999,,,,,775.30603,375.985992,890.35498,-514.369019,0.0,,291.109009,167.337997,161.029999,6.307999,,123.771011,667.095001,,111.975998,111.975998,,,,17.023001,17.023001,0.0,0.0,,,185.718988,,,185.718988,314.717987,500.907013,500.907013,0.0,0.0,,142.936005,,,,142.936005,643.843018,958.561005,0.0,35.639999,,,-348.01001,,796.210022,483.840012,0.0,483.840012,1442.401016,
06/29/2003,1475.192993,324.815002,324.815002,0.0,201.947998,,,209.138,3.211,76.929001,128.998001,0.0,71.246002,,,,,807.146973,370.783997,876.664001,-505.880005,0.0,,297.261993,159.759003,159.755997,0.003006,,137.502991,668.04599,,134.440994,134.440994,,,,2.94,2.94,0.0,0.0,,,164.013995,,,164.013995,301.394989,503.397003,503.397003,0.0,0.0,,155.414001,,,,155.414001,658.811005,960.205994,0.0,35.362999,,,-341.415009,822.059998,-1.020996,514.986992,0.0,514.986992,1475.192986,
09/28/2003,1454.036011,238.556,238.556,0.0,226.153,226.153,,264.244995,4.012,87.224998,173.007996,0.0,66.529999,,,,,795.484009,366.937988,874.307007,-507.368988,0.0,,291.614014,154.070007,154.070007,0.0,,137.544006,658.552002,,105.577003,105.577003,,,,2.075,2.075,0.0,0.0,,,158.466985,,,158.466985,266.118988,501.062988,501.062988,0.0,0.0,,156.460999,,,,156.460999,657.523987,923.642975,0.0,36.127998,,,-322.404999,818.791016,-2.121002,530.393013,0.0,530.393013,1454.035988,
