Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Margins,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/1990,,,,,,17.441387,,17.441387,14.715988,14.715988,14.715988,,15.626042,51.491886,,
06/30/1990,,,,,,27.852906,,27.852906,20.983434,20.983434,20.983434,,24.663393,37.100504,,
09/30/1990,,,,,,27.24677,,27.24677,20.515768,20.515768,20.515768,,24.703851,37.66199,,
12/31/1990,,,,,,24.570181,,24.570181,19.013368,19.013368,19.013368,,22.616088,39.973054,,
03/31/1991,,14.368034,0.913288,5.045099,,25.615734,64.693754,25.615734,19.490651,19.490652,19.490652,,23.911409,31.811218,9.797388,
06/30/1991,,14.628174,0.922983,4.839236,,28.008101,28.730617,28.008101,20.414761,20.41476,20.41476,,27.111226,35.478563,9.438308,
09/30/1991,,14.66522,0.922551,5.429217,,28.045342,30.81297,28.045342,20.031417,20.031417,20.031417,,28.574888,27.925904,10.569825,
12/31/1991,,14.85771,0.939324,5.420451,,25.979216,31.715567,25.979216,18.742686,18.742684,18.742684,,27.855076,38.94328,9.07163,
03/31/1992,,15.372919,0.983851,5.741809,,28.342817,39.569394,28.342817,19.974738,19.974737,19.974737,,29.524512,30.110571,10.744045,
06/30/1992,,15.722809,0.979704,5.521898,,28.053682,28.212945,28.053682,19.393326,19.393325,19.393325,,30.870657,31.209958,10.815727,
09/30/1992,,14.923178,0.983085,5.776375,,28.184693,28.679563,28.184693,19.28803,19.288029,19.288029,,31.565586,29.513602,10.518811,
12/31/1992,,15.009143,0.99898,5.499476,,28.737554,39.062064,28.737554,19.903873,19.903872,19.903872,,30.739155,33.919778,9.918075,
03/31/1993,,15.377114,1.03661,5.732423,,31.074758,40.588297,31.074758,20.978608,20.978609,20.978609,,32.489875,27.077834,11.213325,
06/30/1993,,16.084919,1.066599,5.777298,,32.173258,51.189374,32.173258,21.607822,21.607822,21.607822,,32.839184,30.123523,11.239575,
09/30/1993,,16.061794,1.110244,5.499564,,32.567113,56.082883,32.567113,21.819938,21.819938,21.819938,,33.000086,29.630672,11.302577,
12/31/1993,,15.745367,1.0979,5.546727,,31.629156,48.910703,31.629156,21.057586,21.057585,21.057585,,33.423498,35.50787,10.154523,
03/31/1994,,15.703644,1.097403,5.314198,,33.245836,52.170052,33.245836,22.002399,22.002398,22.002398,,33.819084,35.130224,10.186919,
06/30/1994,,15.775153,1.091592,4.877389,,32.744701,37.375381,32.744701,21.895223,21.895223,21.895223,,33.133539,32.076807,10.714988,
09/30/1994,,15.767765,1.073369,4.43015,,32.632862,33.080103,32.632862,21.669549,21.669548,21.669548,,33.595929,30.921672,10.892108,
12/31/1994,,15.820696,1.069894,4.563368,,33.320204,48.261376,33.320204,21.792514,21.792515,21.792515,,34.596698,28.062249,11.381053,
03/31/1995,,15.888794,1.084313,4.690419,,33.741972,37.360162,33.741972,22.247977,22.247976,22.247976,,34.064386,35.076856,10.315505,
06/30/1995,,15.713857,1.055335,4.143257,,33.426955,38.786802,33.426955,22.00561,22.005609,22.005609,,34.168071,34.483333,10.295195,
09/30/1995,,15.167136,1.031922,3.748944,,33.945532,45.409688,33.945532,22.082377,22.082376,22.082376,,34.94762,33.333333,10.111424,
12/31/1995,,15.510078,1.03597,3.816156,,33.725143,36.067364,33.725143,21.947595,21.947595,21.947595,,34.922157,32.96945,10.396491,
03/31/1996,,15.17331,1.033056,3.919764,,34.699542,39.195393,34.699542,22.492539,22.492541,22.492541,,35.179146,34.376144,9.957311,
06/30/1996,,15.598464,1.052603,3.685918,,35.589136,44.018714,35.589136,23.017346,23.017347,23.017347,,35.324797,33.368187,10.393539,
09/30/1996,,15.650192,1.070945,3.56014,,38.047977,54.505925,33.152188,22.982584,22.982584,22.982584,,30.675512,32.36104,10.585627,
12/31/1996,,16.091103,1.083607,3.547666,,34.886454,39.528198,34.886454,22.413316,22.413318,22.413318,,35.753526,29.917568,11.277036,
03/31/1997,,15.557239,1.07318,3.414231,,35.923582,42.034164,35.923582,23.12957,23.129571,23.129571,,35.614522,34.977434,10.115716,
06/30/1997,,15.685798,1.06199,3.245752,,36.007804,38.223046,36.007804,23.11368,23.113677,23.113677,,35.809249,33.044966,10.502432,
09/30/1997,,15.876071,1.075072,3.24093,,36.532971,27.803751,36.532971,23.388063,23.388063,23.388063,,35.980946,31.760269,10.833788,
12/31/1997,,15.610405,1.073726,3.167308,,36.65036,49.105959,36.65036,23.516938,23.516939,23.516939,,35.834359,30.443058,10.85812,
03/31/1998,,14.79525,1.073348,3.081867,,36.270707,38.207678,36.270707,23.916916,23.916918,23.916918,,34.059967,35.250777,9.579809,
06/30/1998,,14.856194,1.053493,2.913291,,35.181558,30.466889,35.181558,23.352949,23.352948,23.352948,,33.621616,34.594153,9.716819,
09/30/1998,,15.082128,1.079656,3.342262,,34.672831,24.37653,34.672831,23.891141,23.891141,23.891141,,31.095502,33.052682,10.09708,
12/31/1998,,14.94494,1.067812,3.121117,,34.723548,24.79974,34.723548,23.550574,23.550571,23.550571,,32.176937,32.036117,10.157162,
03/31/1999,,14.638182,1.078405,3.027698,,36.149338,35.485629,36.149338,24.44617,24.44617,24.44617,,32.374501,35.339251,9.465158,
06/30/1999,,15.051862,1.088858,3.089182,,36.757214,46.726091,36.757214,24.716023,24.716022,24.716022,,32.758716,33.561257,10.000268,
09/30/1999,,15.337171,1.09017,3.389188,,35.725473,41.441106,35.725473,24.096258,24.096259,24.096259,,32.551606,32.589758,10.338824,
12/31/1999,,15.644085,1.088927,3.192107,,36.901714,53.75721,36.901714,24.664841,24.66484,24.66484,,33.160718,31.791278,10.670631,
03/31/2000,,15.826899,1.102132,3.185747,,37.339979,49.441337,37.339979,25.144578,25.144577,25.144577,,32.660439,35.546373,10.20101,
06/30/2000,,15.843003,1.106308,3.281561,,37.64262,52.706651,37.64262,25.511792,25.511792,25.511792,,32.226312,35.05823,10.288726,
09/30/2000,,15.653319,1.095584,3.369341,,36.763564,64.871893,36.763564,24.998096,24.998099,24.998099,,32.003066,34.581485,10.240169,
12/31/2000,,15.361097,1.091133,3.349456,,38.741676,,38.741676,26.375272,26.375273,26.375273,,31.920159,34.265583,10.097528,
03/31/2001,,15.191657,1.100152,3.148885,,39.783122,138.305759,39.783122,26.981272,26.981273,26.981273,,32.1791,36.451917,9.654007,
06/30/2001,,15.360351,1.126424,3.288722,,39.945538,64.202303,39.945538,26.749056,26.749054,26.749054,,33.036186,34.581958,10.048441,
09/30/2001,,15.016197,1.162314,3.514537,,40.287233,80.46079,40.287233,26.848959,26.848959,26.848959,,33.35616,33.503189,9.985292,
12/31/2001,,15.160092,1.180962,3.798707,,37.844167,34.004423,37.844167,25.238036,25.238036,25.238036,,33.310631,34.061362,9.996358,
03/31/2002,,15.391098,1.236451,3.484827,,40.799997,46.062684,40.799997,27.472804,27.472806,27.472806,,32.664692,37.683339,9.591219,
06/30/2002,,15.303443,1.275774,3.793544,,40.538192,44.691279,40.538192,27.375467,27.375466,27.375466,,32.469936,36.62257,9.698929,
09/30/2002,,14.888312,1.294283,3.745519,,40.828126,45.150087,40.828126,27.584993,27.584991,27.584991,,32.436299,35.917463,9.540808,
12/31/2002,,15.130951,1.308569,4.072058,,40.554817,85.919085,40.554817,27.431183,27.431183,27.431183,,32.360236,35.329747,9.785224,
03/31/2003,,15.500625,1.332307,3.82841,,43.3957,400.691728,43.3957,29.621452,29.621452,29.621452,,31.741043,42.518892,8.909931,
06/30/2003,,15.369927,1.352845,4.23095,,42.09044,79.27552,42.09044,28.538493,28.538492,28.538492,,32.197209,40.90571,9.082749,
09/30/2003,,15.515344,1.365272,4.126748,,43.141729,247.13357,43.141729,29.655361,29.655364,29.655364,,31.260611,39.653705,9.362935,
12/31/2003,,15.692737,1.37603,4.290915,,44.156975,,44.156975,30.64834,30.648338,30.648338,,30.592302,38.770532,9.608579,
03/31/2004,,15.892993,1.378172,4.203922,,45.71254,,45.71254,31.74507,31.745071,31.745071,,30.555008,43.320565,9.008059,
06/30/2004,,16.453795,1.408465,4.697732,,42.756585,51.055764,42.756585,29.43497,29.434972,29.434972,,31.156872,40.647529,9.765734,
09/30/2004,,16.377619,1.417483,4.661056,,48.300833,,48.300833,32.710446,32.71045,32.71045,,32.277678,42.52752,9.412624,
