Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Sales,EV/EBITDA,EV/EBIT,EV/Cash Flow to Firm,EV/Free Cash Flow to Firm,Diluted Market Cap,Diluted Enterprise Value,Periodic EV to Shares Outstanding,Trailing 12 Month Values for Ratios,Source: Bloomberg
08/31/1989,597.400997,-43.532001,0,0.0,437.484012,991.353007,644.937007,67.833603,0.4413,,,,,,,,17.147579,,
11/30/1989,549.23774,-46.908001,0,0.0,436.153985,938.483724,649.985986,67.10206,0.464743,,,,,,,,16.232671,,
02/28/1990,573.252723,-41.208,0,0.0,434.759003,966.803726,652.433998,66.636473,0.449687,,,,,,,,16.724683,,
05/31/1990,517.860013,-46.682999,0,0.0,431.666998,902.844012,653.310988,66.073739,0.478119,1.273883,7.459856,11.663898,7.573217,,519.061514,904.045513,15.690719,,
08/31/1990,441.377983,-27.74,0,0.0,429.601009,843.238992,655.12801,65.575125,0.509465,1.15451,6.744725,10.489091,6.700955,,,,14.806135,,
11/30/1990,588.65901,-17.277,0,0.0,475.143997,1046.526007,708.325005,67.079941,0.45402,1.382549,8.066644,12.55023,8.355489,,,,18.370741,,
02/28/1991,788.749022,-18.723,0,0.0,467.075009,1237.101031,704.381001,66.309995,0.377556,1.581239,9.131851,14.254287,9.591717,,,,21.696675,,
05/31/1991,809.922458,-30.273001,0,0.0,463.613997,1243.263453,708.564994,65.429989,0.372901,1.524599,8.766118,13.707425,9.810612,,808.83875,1242.179746,21.746401,,
08/31/1991,885.569266,-17.233999,0,0.0,472.930998,1341.266265,728.870001,64.885507,0.3526,1.585417,8.963227,13.931905,12.185381,,,,23.476003,,
11/30/1991,768.533494,-13.511,0,0.0,443.146002,1198.168497,710.536002,62.367846,0.369853,1.380833,7.620144,11.718373,8.806987,,,,20.917016,,
02/29/1992,935.704033,-42.405998,0,0.0,427.97101,1321.269045,705.331003,60.67662,0.323909,1.48005,8.057157,12.242248,7.680544,,,,23.063626,,
05/31/1992,917.952032,-83.100998,0,0.0,410.227013,1245.078047,715.209007,57.357641,0.329479,1.358923,7.13001,10.583889,6.654074,,764.512016,1091.638031,21.701841,,
08/31/1992,1217.115021,-46.848999,0,0.0,407.059986,1577.326008,724.43298,56.190151,0.25807,1.684488,8.66696,12.731254,9.01934,,,,27.539039,,
11/30/1992,1327.051287,-176.985001,0,0.0,517.362015,1667.428301,855.691025,60.461311,0.310275,1.729705,8.856862,12.906691,10.043954,,,,29.05636,,
02/28/1993,1162.086771,-57.292999,0,0.0,403.136995,1507.930767,748.814981,53.836663,0.267344,1.529518,7.835442,11.404969,9.599744,,,,26.276522,,
05/31/1993,1221.662542,-80.844002,0,0.0,425.775989,1566.594529,787.77,54.048261,0.271784,1.551583,8.031223,11.685423,10.588463,,1223.107479,1568.039466,27.24986,,
08/31/1993,1156.362368,-48.146999,0,0.0,389.286985,1497.502354,770.101973,50.550057,0.259958,1.427721,7.447037,10.802464,9.265163,,,,26.062103,,
11/30/1993,1315.770622,-70.714996,0,0.0,283.991996,1529.047621,780.931998,36.365778,0.185731,1.41602,7.367129,10.602409,8.464778,,,,24.549211,,
02/28/1994,1636.897545,-56.895,0,0.0,278.133005,1858.135549,790.384012,35.189604,0.149684,1.660611,8.664818,12.395917,10.481273,,,,29.797869,,
05/31/1994,1615.919625,-60.487,0,0.0,282.803998,1838.236623,816.619,34.631082,0.153845,1.580501,8.855771,11.672233,10.155369,,1617.472177,1839.789175,29.434863,,
