Date,Level 1 Assets,Level 2 Assets,Level 3 Assets,Total FV Assets,Level 1 Liabilities,Level 2 Liabilities,Level 3 Liabilities,Total FV Liabilities,Level 3 Total Gains,Level 1 Assets/Total Equity,Level 2 Assets/Total Equity,Level 3 Assets/Total Equity,Total FV Assets/Total Equity,Level 1 Assets/Total Assets,Level 2 Assets/Total Assets,Level 3 Assets/Total Assets,Total FV Assets/Total Assets,Source: Bloomberg
09/30/2008,,28.446,,,,18.217,,,,,1.174868,,,,0.514972,,,
12/31/2008,,,,,,,,,,,1.167332,,,,0.528637,,,
03/31/2009,,30.594,,30.594,,22.011,,22.011,,,1.495276,,1.495276,,0.745114,,0.745114,
06/30/2009,,15.925,,15.925,,32.33,,32.33,,,0.733977,,0.733977,,0.355661,,0.355661,
09/30/2009,,9.866,,9.866,,46.498,,46.498,,,0.41011,,0.41011,,0.197752,,0.197752,
12/31/2009,,10.192,,10.192,,21.051,,21.051,,,0.402688,,0.402688,,0.213197,,0.213197,
03/31/2010,,14.861,0.0,14.861,,8.389,0.0,8.389,,,0.572541,0.0,0.572541,,0.330009,0.0,0.330009,
06/30/2010,,31.713,0.0,31.713,,13.047,0.0,13.047,,,1.264991,0.0,1.264991,,0.708556,0.0,0.708556,
09/30/2010,,11.976,0.0,11.976,,17.605,,17.605,,,0.41916,0.0,0.41916,,0.207958,0.0,0.207958,
12/31/2010,0.0,17.578,21.0,38.578,,11.183,,11.183,,0.0,0.668725,0.798909,1.467634,0.0,0.324453,0.387616,0.712069,
03/31/2011,,9.765,21.0,30.765,,26.964,,26.964,,,0.387898,0.83419,1.222088,,0.196003,0.421513,0.617516,
06/30/2011,,15.463,21.0,36.463,,31.979,0.0,31.979,,,0.626823,0.851276,1.478099,,0.3223,0.43771,0.76001,
09/30/2011,,25.301,21.0,46.301,,10.954,,10.954,,,1.040983,0.864023,1.905005,,0.486421,0.403733,0.890154,
12/31/2011,,31.896,15.63,47.526,,4.312,,4.312,,,1.221787,0.598712,1.820499,,0.562377,0.275582,0.837959,
03/31/2012,,19.571,16.104,35.675,,3.971,,3.971,,,0.74102,0.609749,1.350769,,0.352562,0.290106,0.642668,
06/30/2012,,45.183,14.46,59.643,,2.999,,2.999,1.17,,1.743968,0.558125,2.302093,,0.80824,0.258663,1.066903,
09/30/2012,,19.868,13.656,33.524,,11.743,,11.743,,,0.684193,0.470271,1.154464,,0.31443,0.216119,0.53055,
12/31/2012,,3.068,19.256,22.324,,8.757,,8.757,,,0.100031,0.627836,0.727867,,0.047006,0.29503,0.342037,
03/31/2013,0.0,10.868,21.504,32.372,0.0,4.904,0.0,4.904,,0.0,0.35654,0.705468,1.062008,0.0,0.175469,0.347193,0.522663,
06/30/2013,,7.389,23.222,30.611,0.0,5.078,0.0,5.078,,,0.252923,0.79488,1.047802,,0.119247,0.374766,0.494013,
09/30/2013,0.0,3.37,26.758,30.128,0.0,15.108,0.0,15.108,,0.0,0.112028,0.889511,1.001539,0.0,0.050327,0.399596,0.449923,
12/31/2013,0.0,2.31,28.895,31.205,0.0,14.613,,14.613,,0.0,0.071043,0.888651,0.959693,0.0,0.035872,0.448706,0.484578,
03/31/2014,0.0,6.71,29.988,36.698,0.0,18.227,0.0,18.227,,0.0,0.216624,0.968124,1.184748,0.0,0.114272,0.510698,0.624969,
06/30/2014,,7.802,31.312,39.114,0.0,10.402,0.0,10.402,,,0.264334,1.06086,1.325194,,0.120249,0.4826,0.60285,
09/30/2014,0.0,33.902,31.142,65.044,0.0,12.596,0.0,12.596,,0.0,1.105079,1.015114,2.120193,0.0,0.491793,0.451756,0.943549,
12/31/2014,0.0,33.743,30.96,64.703,0.0,13.398,0.0,13.398,,0.0,1.144191,1.049822,2.194013,0.0,0.50198,0.460578,0.962558,
03/31/2015,0.0,53.869,31.587,85.456,0.0,18.42,0.0,18.42,,0.0,2.020105,1.184523,3.204628,0.0,0.885174,0.519037,1.40421,
06/30/2015,,32.478,32.389,64.867,0.0,13.685,0.0,13.685,,0.0,1.266459,1.262989,2.529448,0.0,0.534425,0.53296,1.067385,
09/30/2015,0.0,28.28,0.0,28.28,0.0,8.261,0.0,8.261,,0.0,1.09925,0.0,1.09925,0.0,0.42657,0.0,0.42657,
12/31/2015,0.0,18.106,0.0,18.106,0.0,3.72,0.0,3.72,,0.0,0.68759,0.0,0.68759,0.0,0.277056,0.0,0.277056,
03/31/2016,0.0,8.569,0.0,8.569,0.0,15.676,0.0,15.676,,0.0,0.346205,0.0,0.346205,0.0,0.14356,0.0,0.14356,
06/30/2016,0.0,10.496,0.0,10.496,0.0,18.283,0.0,18.283,,0.0,0.454316,0.0,0.454316,0.0,0.176952,0.0,0.176952,
09/30/2016,0.0,9.075,0.0,9.075,0.0,8.045,0.0,8.045,,0.0,0.375718,0.0,0.375718,0.0,0.136489,0.0,0.136489,
12/31/2016,14.939,27.207,0.0,42.146,0.0,9.212,0.0,9.212,,0.620447,1.129961,0.0,1.750408,0.23005,0.418969,0.0,0.64902,
03/31/2017,13.624,17.184,0.0,30.808,0.0,15.185,0.0,15.185,,0.614818,0.775472,0.0,1.39029,0.230099,0.290225,0.0,0.520324,
06/30/2017,11.201,8.706,0.0,19.907,0.0,26.618,0.0,26.618,,0.54179,0.421108,0.0,0.962898,0.181602,0.141151,0.0,0.322753,
09/30/2017,7.354,4.084,0.0,11.438,0.0,29.877,0.0,29.877,,0.51081,0.283675,0.0,0.794485,0.118619,0.065874,0.0,0.184493,
12/31/2017,8.991,7.804,0.0,16.795,0.0,19.32,0.0,19.32,,0.715016,0.620619,0.0,1.335634,0.144121,0.125094,0.0,0.269215,
03/31/2018,8.911,3.601,0.0,12.512,0.0,23.538,0.0,23.538,,0.907003,0.366527,0.0,1.27353,0.168002,0.067891,0.0,0.235893,
06/30/2018,6.201,10.78,0.0,16.981,0.0,7.36,0.0,7.36,,0.933926,1.623565,0.0,2.557491,0.122708,0.21332,0.0,0.336028,
09/30/2018,6.657,9.776,0.0,16.433,0.0,9.792,0.0,9.792,,0.998935,1.466965,0.0,2.465899,0.121437,0.178334,0.0,0.299771,
12/31/2018,5.243,16.092,0.0,21.335,0.0,2.91,0.0,2.91,,0.786174,2.412952,0.0,3.199126,0.100091,0.307203,0.0,0.407294,
03/31/2019,7.15,20.121,0.0,27.271,0.0,6.183,0.0,6.183,,1.366133,3.844471,0.0,5.210604,0.140682,0.395898,0.0,0.536581,
06/30/2019,5.206,17.122,0.0,22.328,0.0,0.0,0.0,0.0,,1.235591,4.06373,0.0,5.299321,0.103158,0.339276,0.0,0.442434,
09/30/2019,3.284,27.638,0.0,30.922,0.0,3.21,0.0,3.21,,0.723893,6.092255,0.0,6.816148,0.059411,0.500002,0.0,0.559413,
12/31/2019,3.53,15.002,0.0,18.532,0.0,2.976,0.0,2.976,,0.717897,3.050961,0.0,3.768858,0.066288,0.281716,0.0,0.348004,
03/31/2020,3.725,37.457,0.0,41.182,0.0,11.166,0.0,11.166,,2.359342,23.72453,0.0,26.083872,0.077534,0.779647,0.0,0.857181,
06/30/2020,3.645,13.754,0.0,17.399,0.0,8.679,0.0,8.679,,4.231091,15.965548,0.0,20.196638,0.073007,0.275483,0.0,0.34849,
