Date,P/E,Average,High,Low,P/Book,P/Tangible Book,P/Sales,P/Cash Flow,P/Free Cash Flow,EV/Sales,EV/EBITDA,EV/EBIT,Price/Share,Enterprise Value,Source: Bloomberg
12/31/1982,,,,,,,,,,,,,4.703125,,
03/31/1983,,,,,,,,,,,,,5.828125,,
06/30/1983,,,,,,,,,,,,,6.015625,,
09/30/1983,,,,,,,,,,,,,6.234375,,
12/31/1983,,,,,,,,,,,,,5.28125,,
03/31/1984,,,,,,,,,,,,,4.65625,,
06/30/1984,,,,,,,,,,,,,5.3125,,
09/30/1984,,,,,,,,,,,,,5.609375,,
12/31/1984,,,,,,,,,,,,,5.34375,,
03/31/1985,,,,,,,,,,,,,5.484375,,
06/30/1985,,,,,,,,,,,,,6.15625,,
09/30/1985,,,,,,,,,,,,,5.34375,,
12/31/1985,,,,,,,,,,,,,6.0,,
03/31/1986,,,,,,,,,,,,,7.46875,,
06/30/1986,,,,,,,,,,,,,7.46875,,
09/30/1986,,,,,,,,,,,,,6.75,,
12/31/1986,,,,,,,,,,,,,6.828125,,
03/31/1987,,,,,,,,,,,,,8.0625,,
06/30/1987,,,,,,,,,,,,,8.578125,,
09/30/1987,,,,,,,,,,,,,9.8125,,
12/31/1987,,,,,,,,,,,,,6.03125,,
03/31/1988,,,,,,,,,,,,,6.734375,,
06/30/1988,,,,,,,,,,,,,7.21875,,
09/30/1988,,,,,,,,,,,,,8.6875,,
12/31/1988,,,,,,,,,,,,,7.78125,,
03/31/1989,,,,,,,,,,,,,8.4375,,
06/30/1989,,,,,,,,,,,,,8.703125,,
09/30/1989,,,,,,,,,,,,,9.234375,,
12/31/1989,,,,,,,,,,,,,7.09375,,
03/31/1990,,3218.537618,3218.537618,3218.537618,2.958801,,,,,,,,6.609375,3231.074211,
06/30/1990,,3316.796682,3428.501471,3200.500462,3.095659,,,,,,,,7.03125,3428.951438,
09/30/1990,,3172.087252,3477.41947,2750.103206,2.300991,,,,,,,,5.5,2831.440064,
12/31/1990,14.907932,3014.839111,3277.908077,2666.226699,2.698267,,1.324736,13.230797,,1.638563,8.10501,9.769495,6.578125,3176.58039,
03/31/1991,16.956522,3323.202651,3490.121821,3048.178087,3.052205,,1.466366,13.01262,,1.795555,8.92728,10.830539,7.3125,3496.065459,
06/30/1991,17.463235,3605.873921,3802.496705,3502.194084,3.069302,,1.48939,11.729988,,1.808385,9.088649,11.09344,7.421875,3519.515678,
09/30/1991,16.309524,3332.95278,3567.475835,3102.61617,2.569198,,1.297582,9.734355,,1.61707,8.525111,10.565766,6.421875,3125.723367,
12/31/1991,18.935644,3221.313733,3420.017365,3082.704547,2.816893,,1.441492,13.424277,,1.732107,9.8495,12.484531,7.171875,3365.505092,
03/31/1992,20.529802,3468.619262,3610.728773,3341.208875,3.554937,,1.537214,12.488155,,1.813132,10.502413,13.377764,7.75,3570.725926,
06/30/1992,18.913399,3560.782921,3756.559245,3345.807385,3.264723,,1.415616,11.32143,,1.684334,9.69913,12.316413,7.234375,3363.144408,
09/30/1992,18.611111,3346.357166,3418.164938,3178.739068,3.210275,,1.404088,11.643024,,1.667685,9.556448,12.083242,7.328125,3401.952151,
12/31/1992,19.608626,3495.975578,3623.154656,3359.150778,3.318425,,1.46334,11.951214,,1.699777,9.724149,12.26788,7.671875,3485.378179,
03/31/1993,19.905956,3459.443007,3571.362669,3301.125675,3.469969,,1.506454,12.274795,,1.729871,9.776722,12.277782,7.9375,3568.083071,
06/30/1993,17.771084,3383.208558,3586.762181,3162.760562,3.178205,,1.395777,10.899816,,1.615928,9.148955,11.488792,7.375,3343.778471,
09/30/1993,294.565227,3661.368991,4367.673294,3310.234799,4.170043,,1.587911,11.418777,,2.09398,11.558712,14.399764,8.46875,4379.572911,
12/31/1993,294.021748,4452.948461,4731.215172,4217.953894,4.060333,,1.51389,7.15044,,1.92308,11.241006,14.423843,8.453125,4222.031835,
03/31/1994,297.159088,4305.447316,4483.230024,4109.887066,3.961069,,1.406714,7.02257,,1.800868,10.868415,15.032447,8.171875,4120.889719,
06/30/1994,214.516104,4179.8893,4337.548467,4011.179668,3.928792,,1.341714,7.619511,,1.723579,9.644748,14.130521,8.3125,4215.275527,
09/30/1994,18.3125,4408.162547,4710.82553,4225.461464,4.004482,,1.318911,7.177432,,1.665289,7.949854,12.355238,9.15625,4573.216994,
12/31/1994,16.310975,4431.574463,4647.706994,4075.776521,3.638204,,1.199518,8.007522,,1.476557,,10.851808,8.359375,4076.579098,
03/31/1995,17.585784,4147.113774,4417.205962,3926.796521,4.010589,,1.28412,10.133769,,1.599424,,11.868975,8.96875,4429.833868,
06/30/1995,18.195444,4543.748127,4706.473417,4404.790962,4.087812,,1.329572,11.938703,,1.663175,,12.243456,9.484375,4713.681635,
09/30/1995,18.288591,4837.580707,5088.164133,4700.243917,4.04171,,1.407417,10.925512,,1.692488,,11.722219,10.21875,4879.40887,
12/31/1995,19.10636,4973.045316,5135.787003,4765.620851,4.214786,,1.472628,9.955166,11.513552,1.696924,9.783528,12.370362,10.890625,4980.950907,
03/31/1996,18.858696,5043.497189,5183.209383,4920.578125,4.228775,,1.462563,8.797168,9.977733,1.704952,9.821355,12.423091,10.84375,5030.606364,
06/30/1996,19.635194,5252.085316,5520.592625,4904.350776,4.564466,,1.545952,8.827399,9.929215,1.810373,10.344331,13.080677,11.4375,5338.316079,
09/30/1996,17.613637,4940.263557,5401.662357,4672.964842,3.92035,,1.417854,8.889806,10.259161,1.659607,9.464556,11.933624,10.65625,4967.860484,
12/31/1996,18.524097,5284.453136,5490.235484,5025.72305,3.3729,,1.494333,9.951074,11.5345,1.681082,9.692232,12.219199,11.53125,5168.819259,
03/31/1997,20.698381,5564.994096,5878.567311,5092.764476,3.808577,,1.615586,17.756027,23.270827,1.877531,11.009725,13.976905,12.78125,5902.545026,
06/30/1997,22.884241,6207.148596,7077.545026,5791.477688,4.354971,148.034257,1.783638,20.947985,28.645584,2.063122,12.186855,15.465901,14.703125,6745.375365,
09/30/1997,23.666957,7348.755116,7772.569025,6866.319025,4.755744,,1.935352,19.976175,25.481088,2.159441,13.03012,16.499812,16.921875,7480.800474,
12/31/1997,25.342465,7599.0194,8167.612974,7140.244322,5.111779,58.040172,2.070208,19.498219,24.675001,2.267403,13.175952,16.522612,18.5,8013.218804,
03/31/1998,25.524328,8051.882627,8372.463572,7561.065969,5.297788,54.273474,2.096392,13.014484,15.10507,2.301206,12.947101,16.74769,19.015625,8248.856751,
06/30/1998,26.290322,8351.321645,8827.200501,7952.247059,5.596722,45.495138,2.216398,12.23119,14.620297,2.423619,13.812558,17.284454,20.375,8795.436237,
09/30/1998,23.586309,8762.24088,9290.579739,8118.954967,5.229178,34.849805,2.117455,11.317205,14.311207,2.286898,12.537567,15.508294,19.8125,8442.622141,
12/31/1998,29.788011,9521.877254,10785.772177,8129.15975,6.470184,34.355953,2.691245,13.269306,17.384265,2.831092,15.496142,19.139732,25.46875,10557.55246,
03/31/1999,31.50289,11246.254879,11808.56016,10553.96014,6.915321,33.672036,2.866876,15.069864,21.721646,3.042331,16.567008,20.467411,27.25,11384.997185,
06/30/1999,30.132681,11344.040668,12468.575489,10680.334674,6.732054,33.38313,2.803589,14.325428,20.267389,2.992714,14.861023,19.68709,26.96875,11323.817178,
09/30/1999,25.460527,10819.393107,11365.392178,10081.517159,5.766427,24.019025,2.43986,14.903703,21.057851,2.632602,11.289423,16.038617,24.1875,10256.214797,
12/31/1999,30.507426,12068.456795,12977.102382,10671.377155,7.13019,27.508658,3.030818,17.059984,21.798406,3.153945,12.790235,18.624014,30.8125,12590.541092,
03/31/2000,21.980677,10823.329622,12528.843113,9336.878974,5.400104,20.229437,2.195176,13.376713,16.287035,2.323088,9.424996,13.748567,22.75,9431.131985,
06/30/2000,24.884793,10599.4815,12093.350735,8947.94172,6.204951,21.104292,2.536345,18.767003,22.371061,2.696736,10.754675,15.778725,27.0,11199.391829,
09/30/2000,27.516233,12410.69759,13754.829288,11285.841993,6.575172,68.527029,2.924151,17.872922,20.472239,3.216715,12.424041,18.342805,31.78125,13603.281115,
12/31/2000,45.80078,12640.601876,13871.956106,11563.793678,,,2.66055,,,,,,29.3125,,
03/31/2001,50.126049,12724.76853,12724.76853,12724.76853,6.658611,,2.667168,,,2.933757,,16.888973,29.825,12741.750794,
06/30/2001,53.780488,13854.634663,14849.910761,12393.412522,7.214464,301.943621,2.872644,,,3.164002,,18.692969,33.075,14164.279776,
09/30/2001,43.111111,13167.047759,14470.634772,11650.702816,5.747087,194.48989,2.447959,,,2.704462,,15.710271,29.1,12487.387184,
