Date,Cash From Operating Activities,Net Income,Depreciation Expense,Amortization - Nuclear Fuel,AFC - Debts & Equity,Deferred Income Taxes,Investment Tax Credits,Other Non-Cash Adjustments,Changes In Restricted Bond Proceeds,Accts Receivable & Unbilled Revenue,Changes in Fossil Fuel,Change In Inventories,Prepayments & Others,Accounts Payable & Accruals,Accrued Taxes,Change in Other Working Capital,Cash From Investing Activities,Disposal of Fixed Assets,Capital Expenditures,Additions to Utility Plant Less AFC,Changes in Decommissioning Funds,Non-Utility Cap Expenditure,Increase in Investments,Decrease in Investments,Other Investing Activities,Cash from Investing Activities,Cash from Financing Activities,Dividends Paid,Change in Short-Term Borrowings,Increase in Long-Term Borrowings,Decrease In Long-Term Borrowings,Increase in Capital Stocks,Decrease in Capital Stocks,Other Financing Activities,Net Changes in Cash,Source: Bloomberg
03/31/1990,174.509003,104.800003,102.672997,,-2.614,44.872002,,-4.978,0.0,67.059998,-20.896999,,,-63.77,,-52.637001,,,0.0,,,,,,,,,,,,,0.0,,,,
06/30/1990,167.953995,125.183998,105.383003,,-2.097,56.529999,,-30.509001,0.0,-86.903999,7.266,,,16.834,,-23.733,,,0.0,,,,,,,,,,,,,0.0,,,,
09/30/1990,427.983002,225.167007,108.370003,,-2.724,94.892998,,74.996002,0.0,-120.928001,17.655001,,,-4.079,,34.632999,,,0.0,,,,,,,,,,,,,0.0,,,,
12/31/1990,331.033997,85.953003,76.470001,,-3.19,56.528,,-61.115002,0.0,124.821999,-1.398,,,77.825996,,-24.862,,,0.0,,,,,,,,,,,,,0.0,,,,
03/31/1991,98.324997,100.282997,104.832001,,-3.732,28.333,,-34.360001,0.0,29.298,-26.417,,,-46.171001,,-53.741001,,,0.0,,,,,,,,,,,,,0.0,,,,
06/30/1991,118.228996,96.837997,94.555,,-4.751,46.800999,,20.483,0.0,-84.244003,-7.267,,,-12.069,,-32.117001,,,0.0,,,,,,,,,,,,,0.0,,,,
09/30/1991,516.112976,219.854996,102.797997,,-3.809,72.212997,,10.222,0.0,-22.254,0.707,,,9.38,,127.000999,,,0.0,,,,,,,,,,,,,0.0,,,,
12/31/1991,247.371002,127.630997,96.679001,,-3.021,47.483002,,-106.445999,0.0,82.855003,-4.94,,,50.161999,,-43.032001,,,0.0,,,,,,,,,,,,,0.0,,,,
03/31/1992,85.276001,111.225998,105.282997,,-4.114,38.275002,,-25.077,0.0,17.167999,-1.709,,,-104.412003,,-51.363998,,,0.0,,,,,,,,,,,,,0.0,,,,
06/30/1992,117.017998,98.258003,105.403999,,-3.177,57.889,,6.405,0.0,-65.819,0.403,,,-2.038,,-80.306999,,,0.0,,,,,,,,,,,,,0.0,,,,
09/30/1992,405.57901,219.975998,107.198997,,-2.555,100.127998,,10.009,0.0,-44.362999,10.962,,,23.487,,-19.264,,,0.0,,,,,,,,,,,,,0.0,,,,
12/31/1992,301.773987,71.314003,107.071999,,-2.603,-77.730003,,-0.37,0.0,73.863998,10.352,,,28.403999,,91.471001,,,0.0,,,,,,,,,,,,,0.0,,,301.773987,
03/31/1993,174.852997,165.738998,110.129997,,-3.678,-8.218,,-25.677999,0.0,35.943001,4.065,,,-48.034,0.0,-55.416,,,0.0,,,,,,,,,,,,,0.0,,,,
06/30/1993,154.399002,145.255005,109.092003,,-3.669,7.846,,16.655001,0.0,-91.410004,0.26,,,-3.457,-4.384,-21.789,,,0.0,,,,,,,,,,,,,0.0,,,,
09/30/1993,486.170013,247.414001,110.676003,,-2.404,16.393999,,72.414001,0.0,-93.513,16.584,,,-4.284,94.469002,28.42,,,0.0,,,,,,,,,,,,,0.0,,,,
12/31/1993,330.447998,50.081001,113.652,,-3.776,1.647,,59.727001,0.0,108.297997,-22.07,,,45.849998,-122.846001,99.885002,,,0.0,,,,,,,,,,,,,0.0,,,330.447998,
03/31/1994,346.247009,91.677002,160.809006,,-6.177,1.064,,81.407997,0.0,89.848,23.622,,,-112.980003,16.940001,0.036,,,0.0,,,,,,,,,,,,,0.0,,,,
06/30/1994,198.153,164.763,160.856003,,-5.662,12.626,,97.459,0.0,-152.018005,6.101,,,46.754002,10.94,-143.666,,,0.0,,,,,,,,,,,,,0.0,,,,
09/30/1994,630.478027,163.505005,166.386993,,-4.831,-6.108,,70.761002,0.0,-37.243,-5.813,,,11.466,84.742996,187.610992,,,0.0,,,,,,,,,,,,,0.0,,,,
12/31/1994,459.424011,3.614,168.843994,,-5.171,-131.085007,,192.475006,0.0,121.790001,-6.917,,,96.898003,-138.311996,157.287994,,,0.0,,,,,,,,,,,,,0.0,,,459.424011,
03/31/1995,298.899994,110.241997,170.479996,,-4.691,-20.030001,,-9.386,,115.543999,-9.605,,,-83.679001,63.029999,-33.005001,,,-119.014,-113.348,-5.666,0.0,,,,,,,,,,0.0,,,,
06/30/1995,191.209,181.753006,169.557007,,-4.36,17.938999,,133.451004,,-195.692001,-27.57,,,1.043,14.894,-99.806,,,-328.421997,-298.437988,-6.987,-22.997,,,,,,,,,,0.0,,,,
09/30/1995,659.362,283.572998,176.093002,,-4.184,-0.832,,191.339996,,-96.625,3.336,,,4.212,141.789993,-39.341,,,-191.757004,-183.220993,-8.536,0.0,,,,,,,,,,0.0,,,,
12/31/1995,360.28299,22.381001,175.647003,,-4.762,-28.952999,,61.80398,0.0,157.537003,4.883,,,59.105999,-104.463997,17.104,,,-229.5,-212.932999,-16.566999,0.0,,,,-229.499998,,,,,,0.0,,,130.782992,
03/31/1996,296.39801,-68.990997,194.567001,,-4.696,-45.013,,274.080994,,37.417999,23.212,,,-98.260002,65.289001,-81.209,,,-209.485992,-192.169006,-12.146,-5.171,,,,,,,,,,0.0,,,,
06/30/1996,351.761993,206.701004,195.470993,,-5.125,-4.725,,66.894997,,-139.013,-15.864,,,99.762001,-1.492,-50.848,,,-172.468994,-157.203003,-14.011,-1.255,,,,,,,,,,0.0,,,,
09/30/1996,653.651978,301.113007,196.565994,,-4.431,-7.586,,160.688004,,-59.021,-7.608,,,-89.144997,162.350006,0.726,,,-191.503998,-180.985992,-10.518,0.0,,,,,,,,,,0.0,,,,
12/31/1996,274.890991,56.536999,204.343994,,-4.046,134.244003,,-84.356003,,130.294006,-16.959999,,,98.830002,-253.634995,9.639,,,-232.356995,-147.162994,-15.529,-69.665001,,,,-232.356995,,,,,,0.0,,,42.533996,
