Date,Last Price,Period-over-Period % Change,Open Price,High Price,Low Price,Market Capitalization,Current Shares Outstanding,Equity Float,Source: Bloomberg
03/31/1998,11.0,,5.125,11.71875,5.125,912.692001,,,
06/30/1998,9.34375,-15.056818,11.09375,12.25,6.5,778.820225,82.972,,
09/30/1998,6.8125,-27.090301,9.625,11.21875,5.46875,619.474245,83.351997,,
12/31/1998,14.78125,116.972477,6.5625,19.375,4.84375,1365.018869,90.931999,,
03/31/1999,38.5,160.465116,15.09375,39.0,13.5,3849.846085,92.348,,
06/30/1999,43.125,12.012987,40.734375,47.0625,22.875,4348.897576,99.997398,,
09/30/1999,53.25,23.478261,42.40625,58.875,27.25,5453.971344,100.844002,,
12/31/1999,190.9375,258.568075,52.375,212.0,48.8125,19758.785639,102.421501,,
03/31/2000,149.5,-21.702128,203.0,258.5,141.0,17215.821735,103.483002,,
06/30/2000,176.5,18.060201,147.75,200.5,91.0,34287.772392,193.337997,,
09/30/2000,202.5625,14.766289,175.0,214.375,136.375,39891.444537,194.455399,,
12/31/2000,74.1875,-63.375501,206.625,207.875,65.375,14736.531374,197.423294,,
03/31/2001,35.4375,-52.232519,68.375,97.75,29.875,7104.758045,199.843796,,
06/30/2001,60.01,69.340388,35.28125,67.94,26.25,12160.993915,200.871201,,
09/30/2001,41.9,-30.178304,58.48,63.22,32.53,8503.22766,202.871201,,
12/31/2001,38.04,-9.212411,40.7,53.45,35.38,8914.978385,233.731995,,
03/31/2002,27.0,-29.022082,38.39,39.229,21.47,6374.160049,236.009506,,
06/30/2002,7.19,-73.37037,26.45,27.4,6.8,1701.182788,236.388702,,
09/30/2002,5.05,-29.763561,7.0,8.79,4.6,1197.63783,236.653595,,
12/31/2002,8.02,58.811881,5.18,11.03,3.92,1904.838233,237.280197,,
03/31/2003,8.74,8.977556,8.25,11.21,6.55,2085.687322,238.384598,,
06/30/2003,13.79,57.78032,8.9,16.2,8.59,3300.250466,238.755707,,
09/30/2003,13.46,-2.393038,13.49,16.8,11.52,3244.950175,240.533905,,
12/31/2003,16.3,21.099554,13.561188,17.55,13.15,3944.257764,241.503601,232.914,
03/31/2004,16.59,1.779141,16.39,21.09,14.94,4080.161095,243.888901,235.2791,
06/30/2004,19.9,19.951778,16.51,19.96,15.22,5022.063609,247.9814,246.837,
09/30/2004,19.88,-0.100503,19.7,20.0,16.21,5048.10852,255.473999,254.2751,
12/31/2004,33.6,69.014085,20.0,36.09,19.99,8512.270469,254.725204,253.3595,
03/31/2005,28.7,-14.583333,33.31,33.67,24.48,7307.513181,254.409698,253.0448,
06/30/2005,28.76,0.209059,28.92,33.36,24.65,7599.805698,264.504486,263.13,
09/30/2005,21.37,-25.69541,29.05,30.99,20.29,5496.973109,265.07309,263.5428,
12/31/2005,21.9,2.480112,21.47,24.48,19.01,5396.574786,256.313995,254.6243,
03/31/2006,23.99,9.543379,21.9885,25.0,20.75,5872.525702,244.574005,243.2029,
06/30/2006,23.17,-3.418091,24.01,25.45,20.91,5627.76466,245.139008,243.7669,
09/30/2006,20.2,-12.8183,23.09,23.27,15.95,4925.338649,245.139008,243.7592,
12/31/2006,24.05,19.059406,20.12,26.77,19.9,5864.451134,245.139008,243.7449,
03/31/2007,25.12,4.449064,24.24,26.78,22.92,6125.364345,245.139008,243.7549,
06/30/2007,31.73,26.313694,25.04,32.12,24.83,7736.988847,242.889999,241.5059,
09/30/2007,33.74,6.334699,32.23,34.68,27.77,7607.910967,249.189194,248.1621,
12/31/2007,37.61,11.470065,33.81,41.96,31.52,8381.363978,220.9534,219.2997,
03/31/2008,33.24,-11.61925,37.63,38.06,30.14,6462.787385,213.389297,211.7529,
06/30/2008,37.8,13.718412,33.75,42.5,32.72,7434.788558,194.705994,193.0727,
09/30/2008,26.08,-31.005291,37.58,38.81,22.49,5058.113558,193.210205,191.3392,
12/31/2008,19.08,-26.840491,25.82,25.91,16.23,3654.731929,194.036102,192.1524,
03/31/2009,18.87,-1.100629,19.19,21.65,16.89,3637.285114,192.328705,190.4135,
06/30/2009,18.52,-1.854796,18.8,24.88,17.54,3560.343342,192.833496,191.3213,
09/30/2009,23.69,27.915767,18.5,23.95,17.59,4554.922472,192.8685,191.2004,
12/31/2009,24.24,2.321655,23.57,24.99,21.28,4443.178983,192.345306,190.9599,
03/31/2010,26.02,7.343234,24.56,27.18,21.21,4746.320065,183.448395,181.9839,
06/30/2010,26.55,2.036895,26.07,29.79,24.59,4643.801028,182.497299,181.0481,
09/30/2010,31.74,19.548023,26.53,32.17,25.73,5451.235053,174.131607,173.0826,
12/31/2010,32.67,2.930057,31.9,37.18,31.4,5643.2943,171.987701,170.9317,
03/31/2011,36.21,10.835629,32.99,37.57,31.97,6098.238604,173.450699,172.2038,
06/30/2011,33.46,-7.594587,36.32,37.73,32.43,5566.00408,174.0,172.6577,
09/30/2011,28.61,-14.494919,33.37,35.18,27.0,4549.90552,166.399307,164.9173,
12/31/2011,35.72,24.851451,28.37,36.35,27.0,5694.55384,159.066803,157.6024,
03/31/2012,38.35,7.362822,36.4,39.01,34.75,6072.7992,159.518997,157.9526,
06/30/2012,43.57,13.611473,38.33,44.0,37.43,6825.98119,157.987701,156.3954,
09/30/2012,48.69,11.751205,43.29,49.4,40.99,7573.29129,156.394394,154.8664,
12/31/2012,38.82,-20.271103,49.0,50.15,32.81,5954.67744,155.256607,153.6858,
03/31/2013,47.27,21.76713,39.35,47.5,37.55,7146.51495,152.561295,150.8249,
06/30/2013,44.66,-5.521472,47.24,49.619875,43.28,6436.44386,150.744705,149.0238,
09/30/2013,50.89,13.949843,45.01,52.13,44.38,7005.21206,143.580826,142.3623,
12/31/2013,59.78,17.469051,50.67,59.89,49.16,7994.02072,137.052338,135.7894,
03/31/2014,53.91,-9.819338,59.74,62.96,48.550125,7115.79654,133.662933,132.4205,
06/30/2014,48.81,-9.460211,54.08,54.47,46.45,6149.71833,131.449936,130.2149,
09/30/2014,55.12,12.927679,48.8,57.57,48.5,6726.07312,125.020599,123.9058,
12/31/2014,57.0,3.41074,55.01,61.25,52.1,6274.104,121.090103,119.9673,
03/31/2015,66.97,17.491228,57.23,67.5,53.48,7797.25013,116.884254,102.678,
06/30/2015,61.72,-7.839331,66.69,68.25,61.31,7037.80816,116.434448,102.1561,
09/30/2015,70.56,14.322748,62.39,71.82,61.42,7895.02896,113.492928,99.47522,
12/31/2015,87.36,23.809524,70.76,93.94,70.21,9615.88992,111.507164,97.30842,
03/31/2016,88.54,1.350733,85.69,90.61,70.26,9640.14666,109.468544,95.18603,
06/30/2016,86.46,-2.349221,88.19,91.99,80.47,9266.7828,108.475525,94.26083,
09/30/2016,78.24,-9.507287,86.44,87.19,74.01,8222.6328,106.766525,92.5356,
12/31/2016,76.07,-2.773517,78.52,86.981,74.46,7842.13237,104.574463,90.34998,
03/31/2017,87.11,14.512949,76.49,88.08,76.45,8871.54373,102.328552,87.98505,
06/30/2017,92.96,6.715647,87.49,94.93,87.01,9315.5216,101.475614,87.17556,
09/30/2017,106.39,14.447074,93.5,106.81,92.905,10518.24735,99.920686,85.612,
12/31/2017,114.44,7.566501,106.76,118.28,106.17,11168.31404,98.570102,84.266846,
03/31/2018,118.56,3.60014,114.69,127.24,105.4,11500.9128,97.120531,82.685036,
06/30/2018,137.42,15.907557,118.17,145.57,114.011,16791.21238,123.08538,108.663971,
09/30/2018,160.12,16.518702,136.73,164.19,136.63,19399.81896,121.918584,107.492302,
12/31/2018,148.29,-7.388209,161.05,176.76,131.28,17800.28673,120.888417,106.484619,
03/31/2019,181.56,22.435768,145.44,185.75,142.37,21676.62996,119.714949,105.211136,
06/30/2019,209.16,15.201586,183.04,214.355,182.11,24795.49968,119.183359,104.69458,
09/30/2019,188.63,-9.815452,211.6,221.78,185.39,22202.69415,118.371848,103.883598,
12/31/2019,192.68,2.14706,187.58,198.57,177.03,22488.6462,117.40901,102.927872,
03/31/2020,180.09,-6.53415,194.91,217.23,148.77,20836.59309,116.417738,101.804108,
06/30/2020,206.83,14.848131,173.43,221.3,171.72,23787.72513,115.539476,101.100159,
09/19/2020,204.68,,204.15,206.59,202.88,23508.25183644,114.8537,100.5022,
