Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
03/31/1990,-27.225,70.077003,29.856001,241.891006,,241.891006,-369.049011,,,,-369.049011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1990,241.695007,34.553001,25.865999,54.701,,54.701,126.574997,,,,126.574997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1990,120.377998,38.278999,25.537001,94.439003,,94.439003,-37.876999,,,,-37.876999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1990,-23.226999,-59.275002,-14.161,57.055,,57.055,-6.846,,,,-6.846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/1991,146.873993,28.698,15.795,-3.425,,-3.425,105.806,,,,105.806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1991,103.822998,19.243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1991,210.074997,21.427999,13.7,231.514008,,231.514008,-56.567001,,,,-56.567001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1991,-211.654999,19.174999,31.805,19.509014,,19.509014,-282.144012,,,,-282.144012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-211.654999,,,
03/31/1992,175.328995,28.422001,17.719,151.766006,,151.766006,-22.577999,,,,-22.577999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1992,45.931,17.295,18.607,11.086,,11.086,-1.057,,,,-1.057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1992,41.216,14.009,19.431999,-18.431,,-18.431,26.205999,,,,26.205999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1992,71.061996,16.6,17.471001,15.827,,15.827,21.164,,,,21.164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.061996,,,
03/31/1993,48.311001,30.84,14.257,35.506001,,35.506001,-32.292,,,,-32.292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1993,102.279999,20.683001,15.154,26.121,,26.121,40.321999,,,,40.321999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1993,82.32,18.365,15.625,12.743,,12.743,35.587002,,,,35.587002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1993,2.641,21.785,9.015,9.954,,9.954,-38.112999,,,,-38.112999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.641,,,
