Date,Revenue,Sales & Services Revenue,Other Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Selling & Marketing,General & Administrative,Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
03/31/2007,15088.0,,,-11429.8,,3658.2,,-2308.9,2131.6,423.0,,,177.3,1349.3,-102.9,102.9,102.9,0.0,0.0,0.0,1246.4,-463.3,783.1,0.0,,,783.1,0.0,783.1,0.0,0.0,783.1,783.1,,611.9,1.28,1.28,1.28,623.0,1.26,1.26,1.26,
06/30/2007,15267.9,,,-11405.4,,3862.5,,-2445.1,2260.3,,,,184.8,1417.4,-100.1,100.1,100.1,0.0,0.0,0.0,1317.3,-482.1,835.2,0.0,,,835.2,0.0,835.2,0.0,0.0,835.2,835.2,,608.9,1.37,1.37,1.37,617.9,1.35,1.35,1.35,
09/30/2007,15242.0,,,-11380.0,,3862.0,,-2371.0,2189.9,,,,181.1,1491.0,-119.6,119.6,119.6,0.0,0.0,0.0,1371.4,-503.4,868.0,0.0,,,868.0,0.0,868.0,0.0,0.0,868.0,868.0,,589.8,1.47,1.47,1.46,597.0,1.45,1.45,1.44,
12/31/2007,15570.0,,,-11822.0,,3748.0,,-2299.9,,,,,,1448.1,-125.3,125.3,125.3,0.0,0.0,0.0,1322.8,-463.7,859.1,0.0,,,859.1,0.0,859.1,0.0,0.0,859.1,859.1,,565.2,1.52,1.52,1.52,568.9,1.51,1.51,1.51,
03/31/2008,15553.7,,,-12116.5,,3437.2,0.0,-2439.0,2248.6,444.3,,,190.4,998.2,-119.0,,119.0,,,0.0,879.2,-291.1,588.1,0.0,,,588.1,0.0,588.1,0.0,0.0,588.1,588.1,0.0,542.7,1.08,1.08,1.08,547.6,1.07,1.07,1.07,
06/30/2008,15666.8,,,-11955.6,,3711.2,0.0,-2408.7,2218.6,445.1,,,190.1,1302.5,-116.5,116.5,116.5,0.0,0.0,0.0,1186.0,-435.5,750.5,0.0,,,750.5,0.0,750.5,0.0,0.0,750.5,750.5,,519.7,1.44,1.44,1.44,522.6,1.44,1.44,1.44,
09/30/2008,14961.0,,,-11745.6,,3215.4,0.0,-2406.2,2220.2,448.2,,,186.0,809.2,-259.8,,118.4,,,141.4,549.4,271.3,820.7,0.0,,,820.7,0.0,820.7,0.0,0.0,820.7,820.7,91.91,510.7,1.61,1.61,1.79,513.5,1.6,1.6,1.78,
12/31/2008,15069.6,,,-11924.7,,3144.9,,-2521.2,,,,,,623.7,-115.9,115.9,115.9,,,0.0,507.8,-176.4,331.4,0.0,,,331.4,0.0,331.4,0.0,0.0,331.4,331.4,,508.5,0.65,0.65,1.34,508.5,0.65,0.65,1.34,
03/31/2009,15143.3,941.5,14201.8,-11724.4,11724.4,3418.9,0.0,-2409.2,2228.9,432.0,1796.9,,180.3,1009.7,-116.1,,116.1,,,0.0,893.6,-313.2,580.4,0.0,0.0,0.0,580.4,0.0,580.4,0.0,0.0,580.4,808.995,228.595,496.0,1.17,1.17,1.631038,498.2,1.16,1.16,1.618842,
06/30/2009,15413.2,976.8,14436.4,-11849.9,11849.9,3563.3,0.0,-2393.8,2205.9,421.2,1784.7,,187.9,1169.5,-117.0,,117.0,,,0.0,1052.5,-359.0,693.5,0.0,0.0,0.0,693.5,0.0,693.5,0.0,0.0,693.5,717.731,24.231,482.5,1.44,1.44,1.487525,486.3,1.43,1.43,1.479827,
09/30/2009,15425.1,969.1,14456.0,-11552.8,11552.8,3872.3,0.0,-2644.5,2260.3,420.6,1839.7,,384.2,1227.8,-110.6,,110.6,,,0.0,1117.2,-387.0,730.2,0.0,0.0,0.0,730.2,0.0,730.2,0.0,0.0,730.2,855.765,125.565,471.5,1.55,1.55,1.814984,476.8,1.53,1.53,1.793349,
12/31/2009,19046.5,952.9,18093.6,-11992.7,11992.7,7053.8,0.0,-2610.4,2415.3,411.7,2003.6,,195.1,4443.4,-103.7,,103.7,,,0.0,4339.7,-1597.9,2741.8,0.0,0.0,0.0,2741.8,0.0,2741.8,0.0,0.0,2741.8,536.025,-2205.775,455.5,6.02,6.02,1.176784,461.1,5.95,5.95,1.166276,
03/31/2010,15072.9,927.3,14145.6,-11382.3,11382.3,3690.6,0.0,-2255.9,2174.1,402.4,1771.7,,81.8,1434.7,-99.4,,99.4,,,0.0,1335.3,-458.5,876.8,0.0,0.0,0.0,876.8,0.0,876.8,0.0,0.0,876.8,871.575,-5.225,441.1,1.99,1.99,1.975912,446.6,1.96,1.96,1.9483,
06/30/2010,14431.3,923.2,13508.1,-10985.9,10985.9,3445.4,0.0,-2215.6,2154.7,403.1,1751.6,,60.9,1229.8,-100.2,,100.2,,,0.0,1129.6,-407.2,722.4,0.0,0.0,0.0,722.4,0.0,722.4,0.0,0.0,722.4,704.035,-18.365,417.3,1.73,1.73,1.68712,421.8,1.71,1.71,1.66646,
09/30/2010,14572.3,937.2,13635.1,-11205.6,11205.6,3366.7,0.0,-2123.6,2063.2,400.7,1662.5,,60.4,1243.1,-106.3,,106.3,,,0.0,1136.8,-397.7,739.1,0.0,0.0,0.0,739.1,0.0,739.1,0.0,0.0,739.1,701.135,-37.965,397.6,1.86,1.86,1.763418,402.2,1.84,1.84,1.745607,
12/31/2010,14622.0,942.7,13679.3,-11356.6,11356.6,3265.4,0.0,-2400.3,2340.6,404.1,1936.5,,59.7,865.1,-113.0,,113.0,,,0.0,752.1,-203.3,548.8,0.0,0.0,0.0,548.8,0.0,548.8,0.0,0.0,548.8,493.9,-54.9,389.2,1.41,1.41,1.269013,393.4,1.4,1.4,1.260447,
03/31/2011,14894.3,962.0,13932.3,-11228.0,11228.0,3666.3,0.0,-2133.3,2076.5,397.0,1679.5,,56.8,1533.0,-105.9,,105.9,,,0.0,1427.1,-500.5,926.6,0.0,0.0,0.0,926.6,0.0,926.6,0.0,0.0,926.6,891.0,-35.6,374.0,2.48,2.48,2.382353,379.3,2.44,2.44,2.346143,
06/30/2011,15100.7,957.7,14143.0,-11922.0,11922.0,3178.7,0.0,-2067.7,2011.1,405.6,1605.5,,56.6,1111.0,-103.6,,103.6,,,0.0,1007.4,-305.8,701.6,0.0,0.0,0.0,701.6,0.0,701.6,0.0,0.0,701.6,680.1,-21.5,366.1,1.92,1.92,1.857689,371.5,1.89,1.89,1.832127,
09/30/2011,15398.0,963.1,14434.9,-12062.9,12062.9,3335.1,0.0,-2181.7,2119.6,403.0,1716.6,,62.1,1153.4,-108.2,,108.2,,,0.0,1045.2,-362.0,683.2,0.0,0.0,0.0,683.2,0.0,683.2,0.0,0.0,683.2,636.4,-46.8,356.0,1.92,1.92,1.78764,360.4,1.9,1.9,1.770144,
12/31/2011,15317.7,971.8,14345.9,-12434.6,12434.6,2883.1,0.0,-2292.3,2228.4,411.2,1817.2,,63.9,590.8,-112.6,,112.6,,,0.0,478.2,-142.9,335.3,0.0,0.0,0.0,335.3,0.0,335.3,0.0,0.0,335.3,347.0,11.7,345.670103,0.97,0.97,1.003847,349.6,0.96,0.96,0.993467,
03/31/2012,15415.2,995.8,14419.4,-11771.9,11771.9,3643.3,0.0,-2224.4,2165.7,393.3,1772.4,,58.7,1418.9,-109.1,,109.1,,,0.0,1309.8,-453.3,856.5,0.0,0.0,0.0,856.5,0.0,856.5,0.0,0.0,856.5,794.1,-62.4,335.0,2.56,2.56,2.370448,339.0,2.53,2.53,2.345929,
06/30/2012,15407.3,977.5,14429.8,-12099.8,12099.8,3307.5,0.0,-2141.3,2081.8,393.0,1688.8,,59.5,1166.2,-117.6,,117.6,,,0.0,1048.6,-405.0,643.6,0.0,0.0,0.0,643.6,0.0,643.6,0.0,0.0,643.6,674.2,30.6,327.7,1.96,1.96,2.05737,331.2,1.94,1.94,2.032391,
09/30/2012,15353.1,955.6,14397.5,-12051.3,12051.3,3301.8,0.0,-2142.5,2078.6,390.2,1688.4,,63.9,1159.3,-133.6,,133.6,,,0.0,1025.7,-334.5,691.2,0.0,0.0,0.0,691.2,0.0,691.2,0.0,0.0,691.2,662.1,-29.1,318.9,2.17,2.17,2.076199,321.9,2.15,2.15,2.059599,
12/31/2012,15438.3,1005.2,14433.1,-12363.8,12363.8,3074.5,0.0,-2442.8,2385.3,410.4,1974.9,,57.5,631.7,-151.5,,151.5,,,0.0,480.2,-16.8,463.4,-0.8,-0.8,0.0,464.2,0.0,464.2,0.0,0.0,464.2,314.9,-148.5,307.4,1.52,1.507482,1.024398,307.4,1.51,1.507398,1.024314,
03/31/2013,17576.0,990.1,16585.9,-13748.7,13748.7,3827.3,0.0,-2391.3,2329.1,385.9,1943.2,,62.2,1436.0,-153.5,,153.5,,,0.0,1282.5,-410.2,872.3,-12.9,-12.9,0.0,885.2,0.0,885.2,0.0,0.0,885.2,886.0,13.7,303.2,2.92,2.88,2.922164,305.9,2.89,2.85,2.894786,
06/30/2013,17690.3,988.5,16701.8,-13832.6,13832.6,3857.7,0.0,-2497.7,2435.6,376.7,2058.9,,62.1,1360.0,-151.9,,151.9,,,0.0,1208.1,-408.8,799.3,-0.8,-0.8,0.0,800.1,0.0,800.1,0.0,0.0,800.1,785.06,-14.24,299.5,2.67,2.67,2.621235,303.2,2.64,2.64,2.593034,
09/30/2013,17855.5,1027.8,16827.7,-14075.0,14075.0,3780.5,0.0,-2604.0,2542.7,377.3,2165.4,,61.3,1176.5,-296.8,,151.5,,,145.3,879.7,-225.9,653.8,-2.4,-2.4,0.0,656.2,0.0,656.2,0.0,0.0,656.2,639.255,-14.545,297.4,2.21,2.2,2.149479,304.5,2.16,2.15,2.102233,
12/31/2013,17901.7,1025.5,16876.2,-14580.8,14580.8,3320.9,0.0,-2705.2,2645.5,387.0,2258.5,,59.7,615.7,-145.8,,145.8,,,0.0,469.9,-161.0,308.9,160.7,160.7,0.0,148.2,0.0,148.2,0.0,0.0,148.2,423.135,114.235,301.7,0.5,1.023865,1.402502,301.7,0.49,1.022648,1.401286,
03/31/2014,17859.4,1118.3,16741.1,-13664.6,13664.6,4194.8,0.0,-2915.5,2861.5,370.8,2490.7,,54.0,1279.3,-149.2,,146.2,,,3.0,1130.1,-438.7,691.4,-9.6,-9.6,0.0,701.0,0.0,701.0,0.0,0.0,701.0,673.3,-18.1,284.9,2.46,2.43,2.363285,292.6,2.4,2.37,2.308141,
06/30/2014,18473.4,1151.6,17321.8,-14121.3,14121.3,4352.1,0.0,-2939.8,2885.8,388.7,2497.1,,54.0,1412.3,-148.6,,145.6,,,3.0,1263.7,-532.6,731.1,0.0,0.0,0.0,731.1,0.0,731.1,0.0,0.0,731.1,697.4,-33.7,276.8,2.64,2.64,2.519509,286.0,2.56,2.56,2.442168,
09/30/2014,18557.0,1134.4,17422.6,-14211.1,14211.1,4345.9,0.0,-3028.6,2968.3,374.3,2594.0,,60.3,1317.3,-230.1,,155.3,,,74.8,1087.2,-456.3,630.9,0.0,0.0,0.0,630.9,0.0,630.9,0.0,0.0,630.9,671.7,40.8,273.0,2.31,2.31,2.46044,284.1,2.22,2.22,2.363611,
12/31/2014,18984.3,1186.3,17798.0,-14857.9,14857.9,4126.4,0.0,-3085.4,3032.8,356.3,2676.5,,52.6,1041.0,-153.9,,153.6,,,0.3,887.1,-380.4,506.7,0.0,0.0,0.0,506.7,0.0,506.7,0.0,0.0,506.7,488.435,-18.265,281.0,1.8,1.8,1.738203,281.0,1.8,1.8,1.735,
03/31/2015,19051.5,1227.1,17824.4,-14126.9,14126.9,4924.6,0.0,-3197.7,3145.2,368.2,2777.0,,52.5,1726.9,-157.8,,154.4,,,3.4,1569.1,-703.9,865.2,0.0,0.0,0.0,865.2,0.0,865.2,0.0,0.0,865.2,846.885,-18.315,266.6,3.25,3.25,3.176613,280.4,3.09,3.09,3.024683,
06/30/2015,20015.5,1229.5,18786.0,-15205.4,15205.4,4810.1,0.0,-3100.9,3040.8,363.8,2677.0,,60.1,1709.2,-151.2,,154.1,,,-2.9,1558.0,-698.9,859.1,0.0,0.0,0.0,859.1,0.0,859.1,0.0,0.0,859.1,811.595,-47.505,263.1,3.27,3.27,3.08474,274.3,3.13,3.13,2.956814,
09/30/2015,19901.6,1249.6,18652.0,-15469.1,15469.1,4432.5,0.0,-3140.4,3080.4,359.1,2721.3,,60.0,1292.1,-162.5,,164.8,,,-2.3,1129.6,-474.8,654.8,0.0,0.0,0.0,654.8,0.0,654.8,0.0,0.0,654.8,703.25638,48.45638,261.3,2.51,2.51,2.691375,269.2,2.43,2.43,2.610001,
12/31/2015,20187.9,1270.4,18917.5,-16315.5,16315.5,3872.4,0.0,-3325.9,3268.4,350.0,2918.4,,57.5,546.5,-172.2,,179.7,,,-7.5,374.3,-193.4,180.9,0.0,0.0,0.0,180.9,0.0,180.9,0.0,0.0,180.9,224.140344,43.240344,268.0,0.69,0.69,0.836345,268.0,0.68,0.68,0.836345,
03/31/2016,20288.5,1311.0,18977.5,-15538.8,15538.8,4749.7,0.0,-3250.6,3200.2,349.9,2850.3,,50.4,1499.1,-187.1,,187.1,,,0.0,1312.0,-609.0,703.0,0.0,0.0,0.0,703.0,0.0,703.0,0.0,0.0,703.0,892.43,189.43,261.8,2.69,2.69,3.408824,267.5,2.63,2.63,3.33815,
06/30/2016,21456.2,1315.8,20140.4,-16805.2,16805.2,4651.0,0.0,-3017.0,2969.1,351.5,2617.6,,47.9,1634.0,-185.7,,185.7,,,0.0,1448.3,-667.7,780.6,0.0,0.0,0.0,780.6,0.0,780.6,0.0,0.0,780.6,873.26,92.66,263.0,2.97,2.97,3.32038,268.2,2.91,2.91,3.255488,
09/30/2016,21403.9,1330.0,20073.9,-16922.5,16922.5,4481.4,0.0,-3172.0,3124.6,338.5,2786.1,,47.4,1309.4,-172.9,,172.9,,,0.0,1136.5,-518.7,617.8,0.0,0.0,0.0,617.8,0.0,617.8,0.0,0.0,617.8,613.816068,-3.983932,263.2,2.35,2.35,2.332128,268.1,2.3,2.3,2.28514,
12/31/2016,21714.4,1342.0,20372.4,-17567.9,17567.9,4146.5,0.0,-3310.6,3264.0,351.6,2912.4,,46.6,835.9,-177.3,,177.3,,,0.0,658.6,-290.2,368.4,0.0,0.0,0.0,368.4,0.0,368.4,0.0,0.0,368.4,468.577887,100.177887,262.4,1.4,1.4,1.785739,268.7,1.37,1.37,1.742824,
03/31/2017,22525.9,1363.2,21162.7,-17542.8,17542.8,4983.1,0.0,-3233.1,3191.3,348.6,2842.7,,41.8,1750.0,-235.0,,235.0,,,0.0,1515.0,-505.1,1009.9,0.0,0.0,0.0,1009.9,0.0,1009.9,0.0,0.0,1009.9,1238.892364,228.992364,264.4,3.82,3.82,4.685675,270.4,3.73,3.73,4.576865,
06/30/2017,22407.2,1378.9,21028.3,-17917.2,17917.2,4490.0,0.0,-3094.4,3053.8,345.5,2708.3,,40.6,1395.6,-189.9,,189.9,,,0.0,1205.7,-350.4,855.3,0.0,0.0,0.0,855.3,0.0,855.3,0.0,0.0,855.3,959.535077,104.235077,264.6,3.23,3.23,3.626361,270.8,3.16,3.16,3.544915,
09/30/2017,22426.0,1289.2,21136.8,-18103.6,18103.6,4322.4,0.0,-3053.0,3011.1,347.9,2663.2,,41.9,1269.4,-150.5,,150.5,,,0.0,1118.9,-372.0,746.9,0.0,0.0,0.0,746.9,0.0,746.9,0.0,0.0,746.9,682.576084,-64.323916,260.5,2.87,2.87,2.620254,267.0,2.8,2.8,2.559086,
12/31/2017,22680.3,1349.1,21331.2,-18672.6,18672.6,4007.7,0.0,-3437.5,3393.4,353.5,3039.9,0.0,44.1,570.2,-446.0,163.6,163.6,0.0,,282.4,124.2,1106.5,1230.7,0.0,0.0,0.0,1230.7,0.0,1230.7,0.0,0.0,1230.7,318.597676,-912.102324,256.395833,4.8,4.8,1.242601,263.3,4.67,4.67,1.205881,
03/31/2018,22537.0,1439.0,21098.0,-17046.0,17046.0,5491.0,0.0,-3508.0,3428.0,,,,80.0,1983.0,-203.0,,184.0,,,19.0,1780.0,-468.0,1312.0,0.0,0.0,0.0,1312.0,0.0,1312.0,0.0,0.0,1312.0,1359.15493,47.15493,255.8,5.13,5.13,5.31335,262.8,4.99,4.99,5.169433,
06/30/2018,22944.0,1467.0,21477.0,-17728.0,17728.0,5216.0,0.0,-3521.0,3428.0,,,,93.0,1695.0,-191.0,,192.0,,,-1.0,1504.0,-450.0,1054.0,0.0,0.0,0.0,1054.0,0.0,1054.0,0.0,0.0,1054.0,1053.228261,-0.771739,258.7,4.07,4.07,4.071234,264.5,3.98,3.98,3.977082,
09/30/2018,23251.0,1529.0,21722.0,-18185.0,18185.0,5066.0,0.0,-3637.0,3546.0,330.0,3216.0,,91.0,1429.0,-187.0,,188.0,,,-1.0,1242.0,-282.0,960.0,0.0,0.0,0.0,960.0,0.0,960.0,0.0,0.0,960.0,949.269128,-10.730872,259.5,3.7,3.7,3.65807,265.4,3.62,3.62,3.579567,
12/31/2018,23373.0,1485.0,21888.0,-18936.0,18936.0,4437.0,0.0,-3712.0,3618.0,,,0.0,94.0,725.0,-183.0,189.0,189.0,0.0,,-6.0,542.0,-118.0,424.0,0.0,0.0,0.0,424.0,0.0,424.0,0.0,0.0,424.0,583.045694,159.045694,264.2,1.61,1.61,2.206835,264.2,1.61,1.61,2.206835,
03/31/2019,24666.0,1545.0,23121.0,-19282.0,19282.0,5384.0,0.0,-3253.0,3166.0,,,,87.0,2131.0,-186.0,,187.0,,,-1.0,1945.0,-394.0,1551.0,0.0,0.0,0.0,1551.0,0.0,1551.0,0.0,0.0,1551.0,1521.681818,-29.318182,257.1,6.03,6.03,5.918638,262.3,5.91,5.91,5.798227,
06/30/2019,25466.0,1676.0,23790.0,-20466.0,20466.0,5000.0,0.0,-3363.0,3278.0,,,,85.0,1637.0,-184.0,,184.0,,,0.0,1453.0,-314.0,1139.0,0.0,0.0,0.0,1139.0,0.0,1139.0,0.0,0.0,1139.0,1146.578947,7.578947,256.7,4.44,4.44,4.466611,261.0,4.36,4.36,4.389038,
09/30/2019,26674.0,2651.0,24023.0,-21498.0,21498.0,5176.0,0.0,-3502.0,3418.0,,,,84.0,1674.0,-185.0,,185.0,,,0.0,1489.0,-306.0,1183.0,0.0,0.0,0.0,1183.0,0.0,1183.0,0.0,0.0,1183.0,1202.456667,19.456667,255.2,4.64,4.64,4.711821,260.0,4.55,4.55,4.624833,
12/31/2019,27407.0,3096.0,24311.0,-22532.0,22532.0,4875.0,0.0,-3584.0,3502.0,,,0.0,82.0,1291.0,-193.0,190.0,190.0,0.0,,3.0,1098.0,-164.0,934.0,0.0,0.0,0.0,934.0,0.0,934.0,0.0,0.0,934.0,940.771011,6.771011,258.0,3.62,3.62,3.646399,258.0,3.62,3.62,3.646244,
03/31/2020,29621.0,3931.0,25690.0,-23473.0,23473.0,6148.0,0.0,-3864.0,3781.0,,,,83.0,2284.0,-195.0,,194.0,,,1.0,2089.0,-566.0,1523.0,0.0,0.0,0.0,1523.0,0.0,1523.0,0.0,0.0,1523.0,1599.637838,76.637838,252.4,6.03,6.03,6.337709,256.4,5.94,5.94,6.2389,
