Date,P/Free Cash Flow,Average,High,Low,EV/Sales,EV/EBITDA,EV/EBIT,Price/Share,Enterprise Value,Source: Bloomberg
10/01/1980,,,,,,,,2.695312,,
01/01/1981,,,,,,,,3.59375,,
04/01/1981,,,,,,,,4.355469,,
07/01/1981,,,,,,,,4.101562,,
10/01/1981,,,,,,,,3.945312,,
01/01/1982,,,,,,,,5.15625,,
04/01/1982,,,,,,,,4.375,,
07/01/1982,,,,,,,,3.75,,
10/01/1982,,,,,,,,5.664062,,
01/01/1983,,,,,,,,7.34375,,
04/01/1983,,,,,,,,8.320312,,
07/01/1983,,,,,,,,8.0,,
10/01/1983,,,,,,,,8.625,,
01/01/1984,,,,,,,,8.5625,,
04/01/1984,,,,,,,,7.0625,,
07/01/1984,,,,,,,,6.25,,
10/01/1984,,,,,,,,6.75,,
01/01/1985,,,,,,,,7.1875,,
04/01/1985,,,,,,,,7.625,,
07/01/1985,,,,,,,,8.625,,
10/01/1985,,,,,,,,8.3125,,
01/01/1986,,,,,,,,9.4375,,
04/01/1986,,,,,,,,14.4375,,
07/01/1986,,,,,,,,19.125,,
10/01/1986,,,,,,,,15.5,,
01/01/1987,,,,,,,,17.125,,
04/01/1987,,,,,,,,18.0,,
07/01/1987,,,,,,,,16.75,,
10/01/1987,,,,,,,,18.25,,
01/01/1988,,,,,,,,12.375,,
04/01/1988,,,,,,,,14.75,,
07/01/1988,,,,,,,,16.625,,
10/01/1988,,,,,,,,15.625,,
01/01/1989,,,,,,,,16.125,,
04/01/1989,,,,,,,,19.75,,
07/01/1989,,,,,,,,21.625,,
10/01/1989,,,,,,,,22.25,,
01/01/1990,,,,,,,,26.125,,
04/01/1990,,1222.132025,1222.132025,1222.132025,,,,26.375,1225.4289,
07/01/1990,,1185.375085,1285.996138,1109.034523,,,,26.625,1287.620285,
09/30/1990,,1261.747619,1458.057391,1029.139526,,,,20.25,1064.115028,
12/29/1990,,1064.789103,1251.575535,901.987022,1.564574,6.246114,8.84519,22.625,1116.811394,
03/31/1991,,1132.873393,1286.834036,1013.243026,1.701598,7.336638,10.970938,24.125,1203.083978,
06/30/1991,,1176.074914,1228.353978,1112.11198,1.698879,7.76682,12.063457,23.875,1202.738669,
09/29/1991,,1348.23141,1464.189932,1186.358984,1.974705,9.478064,14.825124,29.625,1465.848925,
01/04/1992,,1427.26929,1729.352435,1303.692919,2.020831,9.839454,14.964569,35.375,1625.930381,
04/05/1992,,1681.01224,1812.362065,1564.060681,1.92281,8.787891,12.742017,34.625,1631.436858,
07/05/1992,,1639.931169,1784.148107,1493.996735,1.875385,8.315921,11.885345,32.75,1627.234453,
10/04/1992,,1621.243047,1678.166951,1561.022205,1.839933,8.16298,11.703478,32.75,1653.87697,
01/02/1993,,1585.770316,1623.312971,1495.962974,1.707898,7.487652,10.616586,31.375,1535.633826,
04/04/1993,,1621.784646,1760.090889,1513.43274,1.869011,8.246689,11.87028,34.0,1696.367285,
07/04/1993,,1596.217971,1765.877641,1456.277651,1.65411,7.359054,10.751081,29.375,1538.283852,
10/03/1993,,1495.235444,1558.750265,1446.183144,1.570481,7.177286,10.540413,27.625,1471.945262,
01/01/1994,,1476.428442,1522.977763,1410.706262,1.521526,7.131645,10.700134,28.25,1416.216219,
04/03/1994,,1391.920485,1512.178085,1264.697467,1.508126,7.361749,11.081093,28.375,1445.162892,
07/03/1994,,1456.467298,1515.269643,1389.265711,1.521366,7.674163,11.511244,29.25,1510.252218,
10/02/1994,,1560.589539,1640.281464,1485.246593,1.496047,7.697001,11.460691,30.5,1560.682436,
12/31/1994,,1547.459164,1600.595435,1495.823814,1.368237,7.068933,10.325273,31.375,1502.678339,
04/02/1995,,1438.919182,1499.728064,1374.999945,1.295617,6.827827,10.020111,29.625,1443.907972,
07/02/1995,,1416.146865,1468.034975,1351.244975,1.286596,6.985389,10.270363,28.75,1466.310045,
10/01/1995,,1430.82855,1497.296974,1354.311542,1.180225,7.067473,10.885137,25.5,1364.778503,
12/30/1995,,1375.185411,1437.811629,1277.255028,1.211493,8.004071,13.117708,27.75,1396.406242,
03/31/1996,,1389.437641,1451.643998,1305.577747,1.185733,7.854636,12.958185,26.75,1378.025271,
06/30/1996,,1383.114414,1470.012912,1298.406488,1.242709,7.920367,12.758546,27.625,1471.366531,
09/30/1996,,1627.526879,1700.62292,1450.795411,1.395827,8.039873,12.348208,32.0,1656.647945,
01/04/1997,61.495863,1556.911163,1659.453534,1481.597447,1.186089,6.51525,9.565377,29.75,1475.736745,
04/06/1997,155.994083,1660.195529,1794.397112,1467.255197,1.352235,7.368074,10.861558,35.375,1682.868096,
07/06/1997,,1528.863484,1762.611997,1367.853624,1.299453,7.420497,11.22209,30.25,1590.821052,
10/05/1997,,1559.20386,1625.221816,1526.731472,1.294056,7.527442,11.465922,30.5625,1625.099517,
01/03/1998,,1580.236073,1661.571517,1406.593999,1.145051,7.298088,11.889996,27.25,1406.34878,
04/05/1998,52.505477,1360.23454,1415.46453,1283.500998,1.147758,7.938871,13.580658,26.9375,1407.458624,
07/05/1998,31.56312,1415.720817,1537.585739,1372.407151,1.249728,8.72962,14.996776,29.125,1534.440189,
10/04/1998,10.43248,1582.284169,1698.782365,1375.986445,1.128647,9.380447,18.24078,26.1875,1395.857414,
01/02/1999,7.556948,1264.854312,1406.928342,1088.42704,0.911598,8.284122,19.385748,20.3125,1075.792709,
04/04/1999,8.882144,1064.227169,1101.439392,1027.439104,0.934115,8.721249,21.483893,19.625,1080.833157,
07/04/1999,7.778193,1178.682762,1290.134084,1076.524531,0.990872,9.773432,25.941068,20.3125,1135.233005,
10/03/1999,18.145712,1054.888782,1148.130278,924.433001,0.870264,6.905335,13.539247,14.375,968.949734,
01/01/2000,15.663043,975.611236,1057.793105,904.899861,0.822765,6.658428,12.165258,16.75,939.790476,
04/02/2000,18.100724,876.308915,927.348468,817.843847,0.770615,6.303374,10.8099,14.3125,896.194746,
07/02/2000,23.208601,1051.990694,1167.199601,914.243487,0.951452,7.760519,12.686865,20.0,1129.334001,
10/01/2000,9.48401,1108.30692,1144.979592,967.69597,0.840152,6.681924,10.701679,15.875,1009.211105,
12/30/2000,12.722081,991.87867,1040.645041,911.470465,0.743425,5.508462,8.223663,15.4375,911.683497,
04/01/2001,24.824435,1011.220043,1079.250544,917.448377,0.876925,6.408245,9.469567,18.7,1064.076296,
07/01/2001,33.82555,1036.09094,1105.24291,952.716931,0.875913,6.893209,10.633967,16.99,1036.035483,
09/30/2001,24.636241,1033.115321,1085.103662,927.857595,0.793387,7.615936,12.739195,13.73,932.190599,
12/29/2001,6.426053,918.299961,979.366744,831.055885,0.716043,9.262395,20.551118,15.02,831.27216,
03/31/2002,3.772655,838.691621,862.409614,822.737548,0.726885,9.431785,21.006186,14.9,825.564103,
06/30/2002,4.091952,939.303043,996.74955,819.800682,0.878999,10.101518,19.126478,19.25,997.656227,
09/29/2002,2.391646,903.142762,987.121381,815.839448,0.697131,7.142159,11.739389,15.08,816.098831,
01/04/2003,3.127303,834.015541,882.027922,756.191,0.649403,5.115264,7.358453,17.01,756.117871,
04/06/2003,4.912085,740.594526,849.753767,691.488497,0.723161,5.650225,8.077359,17.96,850.788229,
07/06/2003,8.878596,901.364402,1011.310435,848.46631,0.85014,6.617832,9.299223,19.4,1012.806227,
10/05/2003,9.925879,978.545002,1043.318025,871.079282,0.73089,5.93801,8.653707,16.23,871.480165,
01/04/2004,30.355245,911.355641,948.55026,826.875199,0.697611,5.911285,8.70565,17.41,827.550363,
04/04/2004,12.433,843.166774,908.609553,823.626789,0.751252,6.767687,10.142131,18.7,909.069591,
07/04/2004,11.881031,865.01715,945.56877,810.80453,0.767656,6.950943,10.577593,18.05,945.6897,
10/03/2004,10.726955,933.637867,973.954521,898.217802,0.70947,6.322618,9.423984,17.1,898.595687,
01/01/2005,16.919534,925.149139,1004.689373,871.122534,0.775275,7.096387,10.729039,19.48,1006.501823,
04/03/2005,,958.997633,1015.973483,909.939708,0.747889,6.851033,10.301535,17.64,1016.905668,
07/03/2005,145.912166,1049.997304,1148.118775,1005.143113,0.814943,7.716654,11.730579,20.63,1150.722866,
10/02/2005,,1070.098344,1171.821391,899.64352,0.654643,6.62289,10.465795,14.04,925.668148,
12/31/2005,107.314214,934.110499,1002.41971,806.051453,0.562302,5.900888,9.561002,13.46,806.680851,
04/02/2006,95.873221,838.761757,909.960227,805.058978,0.635704,7.134131,13.192485,13.8,910.043982,
