Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
06/03/1989,1505.073975,12.67,12.67,0.0,156.638,,,626.374023,,,,,21.732,,,,,817.414001,489.238007,771.223022,-281.984985,0.0,198.421997,,,,198.421997,687.660004,,104.662003,104.662003,,,,103.774002,,,,,,52.778992,,,,52.778992,261.214996,515.109985,,,,,76.391998,,,76.391998,591.501984,852.71698,0.0,46.345001,,,-20.785999,,626.798023,652.357025,0.0,652.357025,1505.074005,
09/02/1989,1524.803955,8.974,8.974,0.0,160.335007,,,642.703003,,,,,20.266001,,,,,832.278015,494.600006,792.723022,-298.122986,0.0,197.925995,,,,197.925995,692.526001,,110.029999,110.029999,,,,102.651001,,,,,,36.936996,,,,36.936996,249.617996,533.5,,,,,77.046997,,,77.046997,610.546997,860.164993,0.0,46.858002,,,-20.785999,,638.567005,664.639008,0.0,664.639008,1524.804001,
12/02/1989,1534.130005,5.541,5.541,0.0,174.442001,,,653.953003,,,,,19.573,,,,,853.508972,504.054993,814.281982,-310.22699,0.0,176.565994,,,,176.565994,680.620987,,133.123001,133.123001,,,,62.715,,,,,,37.352001,,,,37.352001,233.190002,545.565979,,,,,76.580002,,,76.580002,622.145981,855.335983,0.0,47.044998,,,-20.785999,,652.535023,678.794022,0.0,678.794022,1534.130005,
03/03/1990,1539.311035,14.505,14.505,0.0,175.050003,,,643.629028,,,,,16.000999,,,,,849.184998,510.618988,837.5,-326.881012,0.0,179.507004,,,,179.507004,690.125992,,132.151001,132.151001,,,,32.594002,,,,,,51.113991,,,,51.113991,215.858994,542.051025,,,,,76.987999,,,76.987999,619.039024,834.898018,0.0,47.044998,,,-20.785999,,678.15398,704.412979,0.0,704.412979,1539.310997,
06/02/1990,1559.76001,4.281,4.281,0.0,183.830002,,,645.289001,,,,,20.264999,,,,,853.664978,526.91803,870.497009,-343.57901,0.0,179.177002,,,,179.177002,706.095032,,118.322998,118.322998,,,,32.435001,,,,,,51.766003,,,,51.766003,202.524002,559.947998,,,,,76.987999,,,76.987999,636.935997,839.459999,0.0,47.057999,,,-20.785999,,694.028004,720.300003,0.0,720.300003,1559.760002,
09/01/1990,1604.947998,17.794001,17.794001,0.0,186.731995,,,672.262024,,,,,20.096001,,,,,896.883972,529.882996,891.796021,-361.912994,0.0,178.181,,,,178.181,708.063995,,124.439003,124.439003,,,,32.250999,,,,,,43.623993,,,,43.623993,200.313995,593.559021,,,,,78.5,,,78.5,672.059021,872.373016,0.0,47.147999,,,-20.785999,,706.213001,732.575001,0.0,732.575001,1604.948017,
12/01/1990,1673.868042,5.307,5.307,0.0,190.121002,,,749.559021,,,,,18.565001,,,,,963.552002,531.525024,910.583984,-379.05899,0.0,178.791,,,,178.791,710.316025,,156.639999,156.639999,,,,31.582001,,,,,,42.005005,,,,42.005005,230.227005,623.083984,,,,,75.737999,,,75.737999,698.821983,929.048988,0.0,47.148998,,,-20.785999,,718.455982,744.818981,0.0,744.818981,1673.86797,
03/02/1991,1666.958008,25.915001,25.915001,0.0,191.962006,,,707.012024,,,,,19.662001,,,,,944.551025,534.80603,931.846008,-397.040009,0.0,187.600998,,,,187.600998,722.407028,,151.386993,151.386993,,,,31.847,,,,,,53.866013,,,,53.866013,237.100006,585.434021,,,,,70.475998,,,70.475998,655.910019,893.010025,0.0,48.047001,,,-20.785999,,746.687,773.948002,0.0,773.948002,1666.958027,
06/01/1991,1656.050049,2.722,2.722,0.0,193.850998,,,715.606018,,,,,24.714001,,,,,936.893005,533.72998,949.586975,-415.856995,0.0,185.427002,,,,185.427002,719.156982,,124.637001,124.637001,,,,31.797001,,,,,,58.965992,,,,58.965992,215.399994,482.786011,,,,,69.225998,,,69.225998,552.012009,767.412003,0.0,144.212006,,,-20.785999,,765.212025,888.638031,0.0,888.638031,1656.050034,
08/31/1991,1687.197021,10.269,10.269,0.0,192.863998,,,733.396973,,,,,28.857,,,,,965.387024,536.669006,972.392029,-435.722992,0.0,185.141006,,,,185.141006,721.810013,,122.769997,122.769997,,,,31.778999,,,,,,49.792007,,,,49.792007,204.341003,511.52301,,,,,68.350998,,,68.350998,579.874008,784.215012,0.0,144.432999,,,-20.785999,,779.335011,902.98201,0.0,902.98201,1687.197021,
11/30/1991,1751.780029,5.356,5.356,0.0,193.442993,,,802.361023,,,,,26.214001,,,,,1027.374023,537.846008,991.395996,-453.549988,0.0,186.559998,,,,186.559998,724.406006,,163.274002,163.274002,,,,31.414,,,,,,42.104006,,,,42.104006,236.792007,535.895996,,,,,61.438,,,61.438,597.333996,834.126003,0.0,144.746994,,,-20.785999,,793.692982,917.653976,0.0,917.653976,1751.77998,
02/29/1992,1734.479004,27.385,27.385,0.0,185.634003,,,771.328003,,,,,28.797001,,,,,1013.143982,545.554993,1010.947021,-465.391998,0.0,175.779999,,,,175.779999,721.334992,,154.063995,154.063995,,,,76.382004,,,,,,59.503006,,,,59.503006,289.949005,427.502991,,,,,66.452003,,,66.452003,493.954994,783.903999,0.0,145.272003,,,-20.785999,,826.088978,950.574982,0.0,950.574982,1734.478981,
05/30/1992,1722.215942,6.08,6.08,0.0,188.229004,,,758.655029,,,,,30.476999,,,,,983.440979,555.934021,1038.087036,-482.153015,0.0,182.841003,,,,182.841003,738.775024,,126.460999,126.460999,,,,76.098999,,,,,,66.158997,,,,66.158997,268.718994,415.777008,,,,,64.751999,,,64.751999,480.529007,749.248001,0.0,146.725006,,,-20.785999,,847.02898,972.967987,0.0,972.967987,1722.215988,
08/30/1992,1789.171021,9.963,9.963,0.0,185.951996,,,810.203979,,,,,30.181,,,,,1036.300049,569.549011,1068.935059,-499.385986,0.0,183.322006,,,,183.322006,752.871017,,164.710007,164.710007,,,,82.352997,,,,,,53.444992,,,,53.444992,300.507996,433.013,,,,,67.202003,,,67.202003,500.215004,800.723,0.0,147.067993,,,-20.785999,,862.166004,988.447998,0.0,988.447998,1789.170998,
11/29/1992,1893.78894,7.369,7.369,0.0,193.494003,,,896.987976,,,,,29.108999,,,,,1126.959961,584.916992,1101.098022,-516.18103,0.0,181.912003,,,,181.912003,766.828995,,166.934998,166.934998,,,,82.387001,,,,,,56.818016,,,,56.818016,306.140015,516.528015,,,,,67.652,,,67.652,584.180016,890.32003,0.0,148.565002,,,-20.785999,,875.689991,1003.468994,0.0,1003.468994,1893.789024,
02/27/1993,1858.505981,2.416,2.416,0.0,186.052002,,,791.653992,,,,,99.561996,,,,,1079.68396,551.392029,1054.312988,-502.92099,0.0,227.429993,,,,227.429993,778.822022,,168.406998,168.406998,,,,30.694,,,,,,68.938003,,,,68.938003,268.039001,489.220001,,,,,65.603996,,,65.603996,554.823997,822.862998,0.0,148.832001,,,-20.785999,,907.596973,1035.642975,0.0,1035.642975,1858.505973,
05/29/1993,1883.854004,16.465,16.465,0.0,199.061996,,,840.974976,,,,,29.165001,,,,,1085.666992,614.703979,1163.25,-548.546021,0.0,183.483002,,,,183.483002,798.186981,,168.455002,168.455002,,,,30.743999,,,,,,85.428013,,,,85.428013,284.627014,472.804993,,,,,69.045998,,,69.045998,541.85099,826.478004,0.0,149.613998,,,-20.785999,,928.548023,1057.376022,0.0,1057.376022,1883.854027,
08/28/1993,1994.280029,98.507004,98.507004,0.0,200.167007,,,850.822998,,,,,24.360001,,,,,1173.857056,638.359985,1204.916992,-566.557007,0.0,182.063004,,,,182.063004,820.422989,,160.574997,160.574997,,,,85.503998,,,,,,70.733017,,,,70.733017,316.812012,536.171997,,,,,73.346001,,,73.346001,609.517998,926.330009,0.0,149.613998,,,0.0,,918.335999,1067.949997,0.0,1067.949997,1994.280006,
11/27/1993,2054.881104,7.196,7.196,0.0,209.147003,,,961.52301,,,,,22.982,,,,,1200.848022,671.304016,1251.629028,-580.325012,0.0,182.729004,,,,182.729004,854.03302,,238.473007,238.473007,,,,30.813,,,,,,76.966007,,,,76.966007,346.252014,557.669983,,,,,73.334999,,,73.334999,631.004982,977.256996,0.0,149.613998,,,-20.785999,,948.796009,1077.624008,0.0,1077.624008,2054.881004,
02/26/1994,1989.069946,17.403,17.403,0.0,185.856995,,,844.073975,,,,,78.091003,,,,,1125.425049,638.69397,1197.260986,-558.567017,0.0,224.951004,,,,224.951004,863.644974,,173.824997,173.824997,,,,30.912001,,,,,,157.472017,,,,157.472017,362.209015,613.41803,,,,,58.729,,,58.729,672.14703,1034.356045,0.0,149.710999,,,-59.215,,864.217991,954.71399,0.0,954.71399,1989.070035,
05/28/1994,2034.604004,6.455,6.455,0.0,197.537003,,,871.151978,,,,,84.504997,,,,,1159.649048,649.085999,1227.348022,-578.262024,0.0,225.869003,,,,225.869003,874.955002,,198.026993,198.026993,,,,31.274,,,,,,170.600008,,,,170.600008,399.901001,611.348999,,,,,58.082001,,,58.082001,669.431,1069.332001,0.0,149.716995,,,-69.692001,,885.246994,965.271988,0.0,965.271988,2034.603989,
08/27/1994,2058.449951,9.92,9.92,0.0,199.731003,,,890.15802,,,,,68.799004,,,,,1168.608032,663.601013,1249.697021,-586.096008,0.0,226.240997,,,,226.240997,889.84201,,202.565002,202.565002,,,,31.423,,,,,,129.665012,,,,129.665012,363.653015,676.192993,,,,,61.707001,,,61.707001,737.899994,1101.553009,0.0,150.259995,,,0.0,,806.637024,956.897018,0.0,956.897018,2058.450027,
11/26/1994,2123.345947,15.14,15.14,0.0,191.755997,,,972.771973,,,,,35.158001,,,,,1214.82605,696.45697,1301.759033,-605.302002,0.0,212.063004,,,,212.063004,908.519974,,244.761993,244.761993,,,,31.708,,,,,,142.445992,,,,142.445992,418.915985,663.598022,,,,,68.957001,,,68.957001,732.555023,1151.471008,0.0,150.714996,,,0.0,,821.159973,971.874969,0.0,971.874969,2123.345978,
03/04/1995,2472.606934,7.148,7.148,0.0,239.858994,,,1070.345947,,,,,55.867001,,,,,1373.219971,778.479004,1427.090942,-648.612,0.0,320.90799,,,,320.90799,1099.386994,,273.127991,273.127991,,,,137.552994,,,,,,166.543991,,,,166.543991,577.224976,805.984009,,,,,77.585999,,,77.585999,883.570008,1460.794984,0.0,150.945007,,,-95.777,,956.644004,1011.812011,0.0,1011.812011,2472.606995,
06/03/1995,2497.563965,9.68,9.68,0.0,255.815994,,,1063.974976,,,,,29.628,,,,,1359.098999,824.028992,1487.865967,-663.836975,0.0,314.436005,,,,314.436005,1138.464996,,271.907013,271.907013,,,,76.154999,,,,,,172.315002,,,,172.315002,520.377014,871.262024,,,,,78.234001,,,78.234001,949.496025,1469.873039,0.0,151.404999,,,-104.746002,,981.032013,1027.69101,0.0,1027.69101,2497.564049,
09/02/1995,2566.86792,13.346,13.346,0.0,243.677994,,,1085.187988,,,,,31.614,,,,,1373.82605,841.145996,1496.719971,-655.573975,0.0,351.895996,,,,351.895996,1193.041992,,259.537994,259.537994,,,,57.196999,,,,,,158.796013,,,,158.796013,475.531006,967.807983,,,,,77.415001,,,77.415001,1045.222984,1520.75399,0.0,151.414993,,,-104.746002,,999.444977,1046.113968,0.0,1046.113968,2566.867958,
12/02/1995,2791.9021,28.273001,28.273001,0.0,251.307999,,,1218.234009,,,,,37.262001,,,,,1535.077026,898.294006,1575.699951,-677.406006,0.0,358.531006,,,,358.531006,1256.825012,,279.204987,279.204987,,,,251.171005,,,,,,157.369003,,,,157.369003,687.744995,971.252991,,,,,73.221001,,,73.221001,1044.473991,1732.218987,0.0,151.414993,,,,,908.268005,1059.682999,0.0,1059.682999,2791.901985,
03/02/1996,2841.995117,3.131,3.131,0.0,246.966003,,,1170.746948,,,,,44.203999,,,,,1465.047974,979.549011,1677.51001,-697.960999,0.0,397.39801,,,,397.39801,1376.947021,,271.782013,271.782013,,,,232.811005,,,,,,125.406005,,,,125.406005,629.999023,994.320984,,,,,114.056,,,114.056,1108.376984,1738.376007,0.0,153.003006,,,-104.746002,,1055.36203,1103.619034,0.0,1103.619034,2841.995041,
06/01/1996,2922.524902,9.223,9.223,0.0,256.824005,,,1148.463013,,,,,56.234001,,,,,1470.744019,1051.717041,1779.342041,-727.625,0.0,400.063995,,,,400.063995,1451.781036,,287.213013,287.213013,,,,259.145996,,,,,,145.473999,,,,145.473999,691.833008,995.942017,,,,,113.317001,,,113.317001,1109.259018,1801.092026,0.0,153.630005,,,-104.746002,,1072.548981,1121.432983,0.0,1121.432983,2922.525009,
08/31/1996,3102.480957,9.407,9.407,0.0,248.037994,,,1222.10498,,,,,40.917,,,,,1520.467041,1142.134033,1888.234009,-746.099976,0.0,439.880005,,,,439.880005,1582.014038,,253.304993,253.304993,,,,58.344002,,,,,,152.473991,,,,152.473991,464.122986,1382.859009,,,,,113.862,,,113.862,1496.721008,1960.843994,0.0,154.154007,,,-104.746002,,1092.228973,1141.636978,0.0,1141.636978,3102.480972,
11/30/1996,3346.89502,8.714,8.714,0.0,261.816986,,,1345.119019,,,,,41.043999,,,,,1656.69397,1214.067993,1966.646973,-752.578979,0.0,476.132996,,,,476.132996,1690.200989,,310.32901,310.32901,,,,64.980003,,,,,,157.87397,,,,157.87397,533.182983,1536.838989,,,,,113.806999,,,113.806999,1650.645988,2183.828972,0.0,153.709,,,-104.746002,,1114.102997,1163.065994,0.0,1163.065994,3346.894966,
03/01/1997,6416.980957,7.042,7.042,0.0,370.588013,,,2336.658936,,,,,57.209999,,,,,2771.499023,1896.069946,2669.855957,-773.786011,0.0,1749.411987,,,,1749.411987,3645.481934,,601.301025,601.301025,,,,44.255001,,,,,,526.453983,,,,526.453983,1172.01001,2415.6521,,,,,340.634003,,,340.634003,2756.286102,3928.296112,0.0,1495.113037,,,-104.746002,,1098.318024,2488.685059,0.0,2488.685059,6416.981171,
05/31/1997,6513.849121,3.703,3.703,0.0,366.440002,,,2379.917969,,,,,64.0,,,,,2814.061035,1961.426025,2770.329102,-808.903015,0.0,1738.362061,,,,1738.362061,3699.788086,,664.36499,664.36499,,,,44.505001,,,,,,537.103031,,,,537.103031,1245.973022,2388.11499,,,,,345.384003,,,345.384003,2733.498993,3979.472015,0.0,1497.140991,,,-104.746002,,1141.981964,2534.376953,0.0,2534.376953,6513.848969,
08/30/1997,7096.580078,7.44,7.44,0.0,354.618988,,,2562.075928,,,,,71.912003,,,,,2996.047119,2045.969971,2931.177979,-885.208008,0.0,2054.562988,,,,2054.562988,4100.532959,,715.583984,715.583984,,,,47.354,,,,,,578.338993,,,,578.338993,1341.276978,2814.954102,,,,,368.196014,,,368.196014,3183.150116,4524.427094,0.0,1498.906006,,,-104.746002,,1177.99295,2572.152954,0.0,2572.152954,7096.580048,
11/29/1997,7278.754883,83.213997,83.213997,0.0,127.382004,,,2844.040039,,,,,66.918999,,,,,3121.554932,2087.253906,2959.410889,-872.156982,0.0,2069.946045,,,,2069.946045,4157.199951,,912.672974,912.672974,,,,46.0,,,,,,565.946045,,,,565.946045,1524.619019,2569.147949,,,,,367.895996,,,367.895996,2937.043945,4461.662964,0.0,1701.620972,,,-104.746002,,1220.216949,2817.091919,0.0,2817.091919,7278.754883,
02/28/1998,7612.266,90.968,90.968,0.0,165.429,165.429,,3018.606,,,,,60.7,,,,,3335.703,2157.797,3047.808,-890.011,,2118.766,1980.183,1569.585,410.598,138.583,4276.563,,1183.892,1183.892,,,,47.516,,,,,,502.326,,,,502.326,1733.734,2551.418,2465.948,85.47,85.47,,419.852,,,419.852,2971.27,4705.004,,1603.346,,,0.0,1304.703,-0.787,2907.262,,2907.262,7612.266,
05/30/1998,7851.48877,111.801003,111.801003,0.0,182.063995,,,3038.150879,0.0,0.0,3038.150879,0.0,87.030998,,,,,3419.047119,2324.124023,3250.358887,-926.234985,0.0,2108.318115,1967.036011,,,141.282104,4432.442139,,1030.845947,1030.845947,,,,49.529999,,,,,,519.946075,,,,519.946075,1600.322021,2834.031006,,,,,435.233002,,,435.233002,3269.264008,4869.586029,0.0,1605.765991,,,0.0,1376.92395,-0.786987,2981.902954,0.0,2981.902954,7851.488983,
08/29/1998,7937.003906,155.626007,155.626007,0.0,184.485001,,,2998.059082,0.0,0.0,2998.059082,0.0,79.238998,,,,,3417.408936,2406.394043,3331.045898,-924.640625,0.0,2113.200928,1966.569946,,,146.630981,4519.594971,,908.244019,908.244019,,,,46.365002,,,,,,699.532948,,,,699.532948,1654.141968,3029.178955,,,,,391.333008,,,391.333008,3420.511963,5074.653931,0.0,1606.842041,,,0.0,1256.295044,-0.786987,2862.350098,0.0,2862.350098,7937.004028,
11/29/1998,8259.205,97.815,97.815,0.0,204.11,,,3074.972,,,3074.971924,,84.743,,,,,3461.64,2665.291,3551.1,-885.809,0.0,2132.274,1931.821,,,200.453,4797.565,,874.843,874.843,,,,188.43,,,,,,448.756,,,,448.756,1512.029,3228.86,,,,,593.114,,,593.114,3821.974,5334.003,0.0,1610.822,,,0.0,1315.167,-0.787,2925.202,0.0,2925.202,8259.205,
02/27/1999,10512.54,87.311,87.311,0.0,643.189,,,2646.986,0.0,0.0,2646.986,0.0,55.128,,,,,3432.614,3645.099,4592.168,-947.069,0.0,3434.827,3322.859,2278.002,1044.857,111.968,7079.926,,1788.216,1788.216,,,,1602.311,1570.78903,31.52197,31.52197,,,830.013,,,,830.013,4220.54,4312.46,3202.282,1110.178,1110.178,,605.396,,,605.396,4917.856,9138.396,23.559,1628.239,,,0.0,,-277.654,1374.144,0.0,1374.144,10512.54,
05/29/1999,10677.81,71.414,71.414,0.0,634.601,,,3033.619,0.0,0.0,3033.619,0.0,94.048,,,,,3833.682,3077.22,4066.384,-989.164,0.0,3766.912,3559.144,,,207.768,6844.132,,1442.869,1442.869,,,,1550.523,,,,,,679.157,,,,679.157,3672.549,3512.708,,,,,457.96,,,457.96,3970.668,7643.217,29.253,1619.667,,,0.0,1385.677,0.0,3034.597,0.0,3034.597,10677.814,
08/28/1999,10716.44,98.573,98.573,0.0,743.515,,,3106.888,0.0,0.0,3106.888,0.0,73.902,,,,,4022.878,3099.353,3851.129,-751.776,0.0,3594.206,3274.62,,,319.586,6693.559,,1642.542,1642.542,,,,20.841,,,,,,634.479,,,,634.479,2297.862,5412.77,,,,,537.983,,,537.983,5950.753,8248.615,29.278,1629.035,,,0.0,809.509,0.0,2467.822,0.0,2467.822,10716.437,
11/27/1999,11029.79,272.344,272.344,,612.772,612.772,,2759.73,,,,,76.283,,,,,3721.129,3939.974,,,,3368.687,3218.438,3218.438,0.0,150.249,7308.661,,1867.581,1867.581,,,,27.912,,,,,,743.382,,,,743.382,2638.875,6490.234,,,,,775.641,,,775.641,7265.875,9904.75,300.0,1550.4,,,0.0,-725.36,0.0,1125.04,0.0,1125.04,11029.79,
