Date,P/E,Average,High,Low,P/Book,P/Tangible Book,P/Sales,P/Free Cash Flow,EV/Total Revenues,Price/Share,Enterprise Value,Source: Bloomberg
12/31/1995,779.166636,,,,1.207256,,1.234727,3.813499,1.197788,23.375,1136.537983,
03/31/1996,147.656253,1158.996983,1174.637983,1134.532985,1.241895,,1.230412,3.695968,1.174005,23.625,1134.532985,
06/30/1996,646.875135,1137.920303,1259.03398,1026.582987,1.34324,,1.350308,4.281062,1.293839,25.875,1251.2715,
09/30/1996,145.588221,1191.465432,1270.209,1093.933982,1.2319,,1.289195,4.023114,1.234755,24.75,1199.771,
12/31/1996,13.43458,1287.909812,1427.021,1180.8335,1.336873,,1.243019,3.51157,1.196641,28.75,1399.279999,
03/31/1997,12.661638,1417.406015,1582.342499,1273.029999,1.382928,,1.237623,3.686652,1.200075,29.375,1438.154499,
06/30/1997,15.85,1566.984429,1963.0825,1311.904499,1.717316,,1.602776,4.381251,1.572873,39.625,1963.0825,
09/30/1997,15.298507,1874.179567,2008.201,1716.895,1.660493,,1.602447,5.040223,1.554906,41.0,2008.201,
12/31/1997,14.524648,1924.678574,2099.73225,1604.201,1.593233,,1.602631,5.531839,1.563704,41.25,2031.547001,
03/31/1998,13.988095,1884.03553,2047.328251,1741.172001,1.531258,,1.579048,,1.550442,41.125,2038.128502,
06/30/1998,12.561275,1996.793637,2218.034752,1804.566002,1.387099,,1.463295,,1.427517,38.4375,1892.750751,
09/30/1998,11.787975,1903.305212,2145.250751,1719.157001,1.284614,,1.422764,,1.362146,37.25,1800.129973,
12/31/1998,11.944019,1681.17208,1919.23022,1413.048752,1.315874,,1.491144,,1.450061,38.9375,1907.120625,
03/31/1999,9.365616,1653.913774,1878.361471,1491.587076,1.05012,,1.198669,,1.135608,31.1875,1483.612499,
06/30/1999,9.623894,1524.312895,1630.612499,1436.349077,1.125167,,1.241773,,1.215126,32.625,1588.226727,
09/30/1999,6.842672,1455.951039,1715.889999,1083.441484,0.832271,,0.887929,,0.864833,23.8125,1142.936088,
12/31/1999,6.356838,1140.136337,1312.940857,1008.853362,0.781578,,0.82685,,0.791118,22.3125,1034.304249,
03/31/2000,8.518277,1211.321902,2004.553497,1019.772999,1.08822,1.08822,1.145343,,1.464562,32.625,1981.715972,
06/30/2000,8.407928,1965.991068,2119.871294,1777.865997,1.074988,1.074988,1.119745,,1.451066,32.875,1993.384974,
09/30/2000,12.282879,2359.8721,2787.480686,1982.626692,1.541376,1.541376,1.627591,,1.986771,49.5,2786.356974,
12/31/2000,16.892689,3186.03003,3909.136147,2612.781641,2.08087,2.08087,2.220431,36.541163,2.636493,71.625,3901.546,
03/31/2001,15.800475,3446.942235,3764.570139,3145.623484,1.825021,1.825021,1.971121,22.718804,2.308302,66.52,3577.206,
06/30/2001,16.961451,3605.959781,4014.401423,3368.511541,2.023283,2.023283,2.044621,16.393499,2.38871,74.8,4020.333,
09/30/2001,25.674603,3609.523242,3930.00054,2817.612837,1.737613,1.737613,1.718942,11.628628,2.012723,64.7,3492.157,
12/31/2001,29.3361,3744.503752,4130.98884,3451.610674,1.902568,1.902568,1.815692,8.045024,2.088555,70.7,3755.303,
03/31/2002,27.625498,3850.051152,4232.948944,3539.322095,1.729746,,1.651991,,2.042699,69.34,4008.360807,
06/30/2002,20.271739,3745.343857,4129.286757,3298.47995,1.337493,1.337493,1.323683,,1.623881,55.95,3299.157,
09/30/2002,11.173116,3135.2066,3377.879058,2647.123632,1.215066,1.215066,1.209748,,1.454279,54.86,3246.043,
12/31/2002,10.821918,3347.585178,3632.560263,3108.086445,1.176672,1.176672,1.088695,,1.29308,55.3,3307.228,
03/31/2003,10.036842,3194.814512,3487.35877,2969.177612,1.158298,,1.040228,,1.233107,57.21,3458.645,
06/30/2003,12.279294,4385.300335,4934.752353,3494.485036,1.377086,,1.237778,,1.498987,76.5,4801.617981,
09/30/2003,10.645892,4723.983065,4942.441173,4572.682029,1.368093,1.368093,1.077369,,1.277979,75.16,4728.752,
12/31/2003,10.601504,5095.993021,5264.217519,4830.535182,1.4889,,1.116748,,1.22879,84.6,5046.48,
03/31/2004,9.687075,5102.984821,5741.977408,4922.863141,1.406816,,1.072266,,1.293629,85.44,5697.745103,
06/30/2004,8.076382,5609.260888,5988.574472,5281.137092,1.327882,,0.9491,,1.151242,80.36,5429.037888,
09/30/2004,9.396966,5090.314767,5490.588301,4885.04624,1.180019,,0.853799,,1.04057,74.33,5056.60588,
12/31/2004,11.973262,5512.598571,6086.63236,5041.707076,1.35688,1.35688,1.000271,3.366882,1.217446,89.56,6097.804033,
03/31/2005,11.038911,5976.792235,6156.223392,5630.969454,1.266788,,0.948601,,1.11438,85.11,5601.479,
06/30/2005,12.125163,5783.136106,6124.688029,5512.493929,1.273712,,1.040807,,1.212983,93.0,6081.136,
09/30/2005,,6258.75703,6524.004075,6068.256524,1.5253,,1.133512,,1.308757,97.9,6352.032,
12/31/2005,,6783.732087,7500.506213,5937.93012,1.565964,,1.263849,,1.615531,100.35,7370.791,
03/31/2006,,7117.717656,7396.630846,6767.278449,1.42043,1.42043,1.206661,,1.496426,93.37,6888.841,
06/30/2006,,6687.672086,6928.176119,6403.301823,1.283012,,1.212212,,1.461533,86.57,6438.5,
09/30/2006,15.167963,6881.2513,7291.513783,6459.194923,1.314187,,1.412667,,1.613694,97.53,7125.255,
12/31/2006,7.842526,7262.828109,7448.985501,7081.185362,1.24854,,1.405714,,1.576802,98.11,7122.887,
03/31/2007,6.758257,6964.976632,7238.616722,6671.099202,1.17029,1.17029,1.367892,,1.522987,96.17,6917.2936,
06/30/2007,7.629213,7393.974386,8071.329978,6886.310116,1.286277,1.286277,1.464018,,1.696866,108.64,8073.579,
