Date,Revenue,Sales & Services Revenue,Other Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
03/31/1990,1508.800049,,,-1022.299988,,486.500061,,-171.5,,,,315.0,-65.200001,,89.5,,0.0,,-24.299999,249.799999,-91.699997,158.100006,0.0,,,158.100002,0.0,158.100006,-3.5,,154.600006,154.600006,,1440.400024,0.1075,0.1075,,1440.400024,0.1075,0.1075,0.1075,
06/30/1990,1658.800049,,,-1087.699951,,571.100098,,-186.300003,,,,384.799988,-50.199997,,92.699997,,0.0,,-42.5,334.599991,-118.800003,215.800003,0.0,,,215.799988,0.0,215.800003,-3.5,,212.300003,212.300003,,1433.199951,0.1475,0.1475,,1433.199951,0.1475,0.1475,0.1475,
09/30/1990,1769.0,,,-1162.599976,,606.400024,,-178.699997,,,,427.700012,-52.299995,,97.699997,,0.0,,-45.400002,375.400017,-133.199997,242.199997,0.0,,,242.20002,0.0,242.199997,-3.5,,238.699997,238.699997,,1434.800049,0.1675,0.1675,,1434.800049,0.1675,0.1675,0.1675,
12/31/1990,1703.099976,,,-1143.199951,,559.900025,,-191.100006,,,,368.799988,-82.300003,,101.300003,,0.0,,-19.0,286.499985,-100.300003,186.199997,0.0,,,186.199982,0.0,186.199997,-3.5,,182.699997,182.699997,,1436.0,0.1275,0.1275,0.1275,1436.0,0.1275,0.1275,0.1275,
03/31/1991,1557.800049,,,-1045.900024,,511.900024,,-184.300003,,,,327.600006,-72.199997,,102.199997,,0.0,,-30.0,255.400009,-86.900002,168.5,0.0,,,168.500008,0.0,168.5,-3.5,,165.0,165.0,,1436.800049,0.115,0.115,,1436.800049,0.115,0.115,0.115,
06/30/1991,1670.800049,,,-1081.099976,,589.700073,,-198.399994,,,,391.299988,-39.799999,,96.099998,,0.0,,-56.299999,351.499989,-119.5,232.0,0.0,,,231.999989,0.0,232.0,-5.2,,226.8,226.8,,1430.400024,0.1575,0.1575,,1430.400024,0.1575,0.1575,0.1575,
09/30/1991,1736.599976,,,-1093.099976,,643.5,,-203.199997,,,,440.299988,-50.700001,,94.400002,,0.0,,-43.700001,389.599987,-130.899994,258.700012,0.0,,,258.699993,0.0,258.700012,-5.2,,253.500012,253.500012,,1429.599976,0.1775,0.1775,,1429.599976,0.1775,0.1775,0.1775,
12/31/1991,1729.800049,,,-1115.5,,614.300049,,-208.800003,,,,405.5,-102.599997,,98.699997,,0.0,,3.9,302.900003,-102.5,200.399994,0.0,,,200.400003,0.0,200.399994,-5.3,,195.099994,195.099994,,1432.800048,0.14,0.14,0.14,1432.800048,0.14,0.14,0.14,
03/31/1992,1618.300049,,,-1041.5,,576.800049,,-194.5,,,,382.299988,-99.199997,,97.199997,,0.0,,2.0,283.099991,-95.699997,187.399994,0.0,,,187.399994,0.0,187.399994,-3.4,,183.999994,183.999994,,1436.800049,0.1275,0.1275,,1436.800049,0.1275,0.1275,0.1275,
06/30/1992,1774.099976,,,-1116.699951,,657.400024,,-209.399994,,,,448.0,-64.200001,,93.0,,0.0,,-28.799999,383.799999,-129.699997,254.100006,0.0,,,254.100002,0.0,254.100006,-3.4,,250.700006,250.700006,,1452.0,0.1725,0.1725,,1452.0,0.1725,0.1725,0.1725,
