Date,Cash From Operating Activities,Net Income,Depreciation & Amortization,Other Non-Cash Adjustments,Changes in Non-Cash Capital,Cash From Operations,Cash From Investing Activities,Disposal of Fixed Assets,Capital Expenditures,Increase in Investments,Decrease in Investments,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Change in Short-Term Borrowings,Increase in Long-Term Borrowings,Decrease In Long-Term Borrowings,Increase in Capital Stocks,Decrease in Capital Stocks,Other Financing Activities,Net Changes in Cash,Direct Method Cashflow,Source: Bloomberg
03/31/1990,,144.026993,117.431,12.569,-40.181,233.845993,,,,,,,,,,,,,,,,,
06/30/1990,,178.871994,122.736,23.115,-145.162003,179.561005,,,,,,,,,,,,,,,,,
09/30/1990,,166.229004,136.302994,52.765999,-15.831,339.46701,,,,,,,,,,,,,,,,,
12/31/1990,,195.634003,124.870003,43.452,65.455002,429.411011,,,,,,,,,,,,,,,,,
03/31/1991,,165.653,138.009995,64.047997,-57.195,310.515991,,,,,,,,,,,,,,,,,
06/30/1991,,206.940994,150.128006,60.488998,-89.876999,327.681,,,,,,,,,,,,,,,,,
09/30/1991,,207.190002,154.862,44.615002,-19.247999,387.419006,,,,,,,,,,,,,,,,,
12/31/1991,,26.539,149.787994,258.565002,41.060001,475.951996,,,,,,,,,,,,,,,,,
03/31/1992,,120.955002,159.009003,121.934998,-171.766006,230.132996,,,,,,,,,,,,,,,,,
06/30/1992,,329.529999,185.582001,-97.262001,-129.358002,288.492004,,,,,,,,,,,,,,,,,
09/30/1992,,216.746002,184.856003,-8.057,-64.133003,329.411987,,,,,,,,,,,,,,,,,
12/31/1992,,182.804993,184.621994,95.796997,-40.619999,422.604004,,,,,,,,,,,,,,,,,
03/31/1993,,199.285004,194.559998,12.725,-90.614998,315.954987,,,,,,,,,,,,,,,,,
06/30/1993,,217.723999,204.910004,18.333,-163.938995,277.028015,,,,,,,,,,,,,,,,,
09/30/1993,,-127.155998,186.763,383.425995,-112.584,330.449005,,,,,,,,,,,,,,,,,
12/31/1993,,162.923004,210.457993,164.225006,-64.752998,472.852997,,,,,,,,,,,,,,,472.852997,,
03/31/1994,,162.612,212.552994,25.469999,-139.561996,261.072998,,,,,,,,,,,,,,,,,
06/30/1994,,203.117004,225.923996,207.852005,-95.257004,541.635986,,,,,,,,,,,,,,,,,
09/30/1994,,212.884995,220.238007,-111.566002,116.316002,437.872986,,,,,,,,,,,,,,,,,
12/31/1994,,205.766998,221.751007,108.134003,29.046,564.697998,,,,,,,,,,,,,,,564.697998,,
03/31/1995,,101.245003,213.244995,138.188004,-110.568001,342.109985,,,-261.679993,,,,,,,,,,,,,,
06/30/1995,,219.126999,220.378998,163.313004,-37.293999,565.525024,,,-323.308014,,,,,,,,,,,,,,
09/30/1995,,233.848007,227.837006,86.011002,15.7,563.395996,,,-379.838013,,,,,,,,,,,,,,
12/31/1995,,49.679001,223.923004,272.537994,37.577,583.71698,-422.105988,,-422.105988,,,,,,,,,,,,161.610992,,
03/31/1996,,185.177994,222.925995,56.159,-225.979004,238.283997,,,-280.550995,,,,,,,,,,,,,,
06/30/1996,,223.042007,239.244003,58.66,-31.360001,489.585999,,,-297.23999,,,,,,,,,,,,,,
09/30/1996,,245.205994,232.781998,-10.876,93.039001,560.151001,,,-277.317993,,,,,,,,,,,,,,
12/31/1996,,-394.799988,225.733002,658.086976,129.832001,618.85199,-270.052002,,-270.052002,,,,,,,,,,,,348.799988,,
03/31/1997,,115.031998,248.259995,-206.550995,177.281998,334.02301,170.608994,0.0,-142.375,0.0,0.0,312.984009,-335.960999,-77.421997,0.0,222.690994,-486.56601,11.296,0.0,-5.96,168.671005,,
06/30/1997,,176.024002,212.660995,-243.464996,121.183998,266.403992,522.661987,0.0,-216.960007,0.0,0.0,739.622009,-845.679016,-77.362,0.0,306.759003,-191.126007,18.679001,-902.629028,0.0,-56.612999,,
09/30/1997,,63.201,223.462997,29.875999,157.212997,473.752991,-161.292007,0.0,-248.606995,0.0,0.0,87.315002,-615.073975,-77.463997,0.0,417.799011,-947.984985,21.625,-0.332,-28.716999,-302.613007,,
12/31/1997,,-1412.800049,430.933014,1246.782959,276.471008,541.387024,-262.286011,0.0,-262.721008,0.0,0.0,0.435,-278.812988,-77.329002,0.0,158.177994,-341.371002,0.0,-10.667,-7.624,0.288,,
03/31/1998,,74.417,265.772003,-64.731003,79.075996,354.533997,-751.026001,0.0,-166.584,0.0,0.0,-584.442017,575.541992,-77.421997,0.0,1513.375977,-863.624023,10.245,-0.041,-6.992,179.050003,,
