Date,Revenue,Net Premiums Earned,Net Premiums Earned (NL),Net Premiums Earned (L),Other Premiums Earned (NL & L),Investment Income,Other Operating Income,Policy Charges & Fees,Other Income,Claims & Losses,Claims & Losses (NL),Claims & Losses (L),LT Charges (L),Oth Claims & Losses (NL & L),Underwriting Expense & Acq Cost,Underwriting & Acq Cost (NL),Underwriting Cost (NL),Amort Def Acq Cost (NL),Underwriting & Acq Cost (L),Underwriting Cost (L),Amort Def Acq Cost (L),Other Cost (NL & L),Other Operating Expense,Operating Income (Loss),Interest Expense,Other Non-Op (Income) Loss,"Pretax Income (Loss), GAAP",Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
03/31/1999,4347.0,3439.0,,,,734.0,174.0,,,-2881.0,2881.0,0.0,0.0,,-1156.0,,,,,,,,,310.0,-62.0,-35.0,213.0,-35.0,178.0,177.0,,,1.0,-6.0,-5.0,,,-5.0,-5.0,,188.273546,-0.048865,0.889344,1.00662,188.273546,-0.048865,0.889344,1.00662,
06/30/1999,4347.0,3506.0,,,,686.0,155.0,,,-2970.0,2970.0,,,,-1094.0,,,,,,,,,283.0,-46.0,-19.0,218.0,-55.0,163.0,0.0,,,163.0,-9.0,154.0,0.0,0.0,154.0,154.0,,188.478191,0.801387,0.801387,0.869798,188.478191,0.801387,0.801387,0.869798,
09/30/1999,4001.0,3351.0,,,,450.0,200.0,,,-2758.0,2758.0,,,,-1139.0,,,,,,,,,104.0,-55.0,-16.0,33.0,4.0,37.0,0.0,,,37.0,-8.0,29.0,0.0,0.0,29.0,29.0,,188.580514,0.146595,0.146595,0.205233,188.580514,0.146595,0.146595,0.205233,
12/31/1999,3677.0,3008.0,8775.0,4507.0,-10274.0,546.0,123.0,,,-3265.0,3265.0,,,,,,,,,,,,,-415.0,-39.0,-83.0,-537.0,174.0,-293.0,0.0,,,-363.0,-15.0,-308.0,-5.0,0.0,-313.0,-313.0,,188.580514,-1.659769,-1.659769,-1.659769,188.580514,-1.659769,-1.659769,-1.659769,
03/31/2000,3491.0,2770.0,,,,565.0,156.0,,,-2343.0,2343.0,,,,-889.0,,,,,,,,,259.0,-52.0,,207.0,-60.0,147.0,,,,147.0,-6.0,141.0,0.0,0.0,141.0,141.0,,188.478191,0.742749,0.742749,0.742749,188.478191,0.742749,0.742749,0.742749,
06/30/2000,3837.0,2778.0,,,,869.0,190.0,,,-2348.0,2348.0,,,,-947.0,,,,,,,,,542.0,-48.0,0.0,494.0,-157.0,337.0,0.0,,,337.0,-7.0,330.0,0.0,0.0,330.0,330.0,,187.557288,1.759143,1.759143,1.759143,187.557288,1.759143,1.759143,1.759143,
09/30/2000,4309.0,2919.0,,,,1207.0,183.0,,,-2465.0,2465.0,0.0,,,-979.0,,,,,,,,,865.0,-54.0,0.0,811.0,-251.0,560.0,0.0,,,560.0,-10.0,550.0,0.0,0.0,550.0,550.0,,187.65961,2.931904,2.931904,2.931904,187.761933,2.931904,2.931904,2.931904,
12/31/2000,3922.0,3007.0,,,,696.0,219.0,,,-2675.0,2675.0,,,,-897.0,,,,,,,,,350.0,-52.0,0.0,298.0,-100.0,198.0,0.0,,,198.0,-5.0,193.0,0.0,0.0,193.0,193.0,,187.557288,1.035939,1.035939,0.488651,187.557288,1.035939,1.035939,0.488651,
03/31/2001,3569.0,2498.0,,,,878.0,193.0,,,-2069.0,2069.0,,,,-904.0,,,,,,,,,596.0,-43.0,-6.0,547.0,-185.0,362.0,61.0,,,301.0,-6.0,295.0,0.0,0.0,295.0,295.0,,187.557288,1.573455,1.905738,1.925284,187.557288,1.573455,1.905738,1.925284,
06/30/2001,2708.0,1587.0,,,,969.0,152.0,,,-4277.0,4277.0,,,,-948.0,,,,,,,,,-2517.0,-41.0,-56.0,-2614.0,855.0,-1759.0,-3.0,,,-1756.0,-6.0,-1762.0,0.0,0.0,-1762.0,-1762.0,,187.557288,-9.391866,-9.401639,-9.401639,187.557288,-9.391866,-9.401639,-9.401639,
09/30/2001,3125.0,2515.0,,,,448.0,162.0,,,-2420.0,2420.0,,,,-907.0,,,,,,,,,-202.0,-38.0,0.0,-240.0,86.0,-154.0,-5.0,,,-149.0,-6.0,-155.0,0.0,0.0,-155.0,-155.0,,185.5,-0.82,-0.85,-0.86,185.5,-0.82,-0.85,-0.86,
12/31/2001,3683.0,2688.0,,,,823.0,172.0,,,-2537.0,1540.0,997.0,,,-934.0,,,,,,,,,216.0,-35.0,-189.0,-8.0,-12.0,-20.0,-3.0,,,-17.0,-3.0,-20.0,0.0,0.0,-20.0,-20.0,,223.6,-0.08,-0.08,-0.74,223.6,-0.08,-0.08,-0.74,
03/31/2002,3446.0,2837.0,,,,427.0,182.0,,,-2310.0,2310.0,,,,-931.0,,,,,,,,,205.0,-37.0,,168.0,-51.0,117.0,92.0,,,25.0,-5.0,20.0,0.0,0.0,20.0,20.0,,223.6,0.09,0.35,0.51,223.6,0.09,0.35,0.51,
06/30/2002,3312.0,2826.0,,,,340.0,146.0,,,-2366.0,1316.0,1050.0,,,-870.0,,,,,,,,,76.0,-38.0,0.0,38.0,-2.0,36.0,0.0,,,36.0,-5.0,31.0,0.0,0.0,31.0,31.0,,223.6,0.14,0.14,0.62,223.6,0.14,0.14,0.62,
09/30/2002,2790.0,2262.0,,,,388.0,140.0,,,-1850.0,1850.0,,,,-825.0,,,,,,,,,115.0,-37.0,0.0,78.0,-23.0,55.0,,,,55.0,-1.0,54.0,0.0,0.0,54.0,54.0,,223.6,0.24,0.24,0.17,223.6,0.24,0.24,0.17,
12/31/2002,2741.0,2288.0,,,,323.0,130.0,,,-1883.0,1349.0,534.0,,,-799.0,,,,,,,,,59.0,-38.0,37.0,58.0,7.0,65.0,0.0,,,65.0,-15.0,50.0,-2.0,0.0,48.0,48.0,,223.6,0.21,0.21,0.38,223.6,0.21,0.21,0.38,
03/31/2003,2845.0,2381.0,,,,356.0,108.0,,,-1870.0,1365.3,504.7,,,-837.0,,,,,,,,,138.0,-34.0,0.0,104.0,-18.0,86.0,0.0,,,86.0,-3.0,83.0,-15.0,0.0,68.0,68.0,,223.6,0.3,0.3,0.52,223.6,0.3,0.3,0.52,
06/30/2003,3099.0,2197.0,,,,805.0,97.0,,,-2067.0,1537.8,529.2,,,-922.0,,,,,,,,,110.0,-33.0,0.0,77.0,-5.0,72.0,0.0,,,72.0,-2.0,70.0,-15.0,0.0,55.0,55.0,,223.6,0.25,0.25,-0.87,223.6,0.25,0.25,-0.87,
09/30/2003,2725.0,2126.0,,,,516.0,83.0,,,-4032.0,3272.7,759.3,,,-1440.0,,,,,,,,,-2747.0,-33.0,0.0,-2780.0,1006.0,-1774.0,0.0,,,-1774.0,14.0,-1760.0,-15.0,0.0,-1775.0,-1775.0,,223.6,-7.94,-7.94,-8.41,223.6,-7.94,-7.94,-8.41,
12/31/2003,3047.0,2510.0,,,,430.0,107.0,,,-1947.0,1461.2,485.8,,,-823.0,,,,,,,,,277.0,-30.0,0.0,247.0,-70.0,177.0,0.0,,,177.0,-3.0,174.0,-15.0,0.0,159.0,159.0,,237.2,0.67,0.67,0.75,237.2,0.67,0.67,0.75,
03/31/2004,2267.0,2168.0,,,,17.0,82.0,,,-1638.0,1225.0,413.0,0.0,,-765.0,,,,,,,,,-136.0,-35.0,0.0,-171.0,53.0,-118.0,0.0,,,-118.0,-6.0,-124.0,-16.0,,-140.0,-140.0,,255.9,-0.55,-0.55,1.37,255.9,-0.55,-0.55,1.37,
06/30/2004,2664.0,2106.0,,,,486.0,72.0,,,-1620.0,1294.0,326.0,0.0,,-682.0,,,,,,,,,362.0,-31.0,0.0,331.0,-31.0,300.0,0.0,,,300.0,-7.0,293.0,-16.0,,277.0,277.0,,255.9,1.08,1.08,-0.26,255.9,1.08,1.08,-0.26,
09/30/2004,2318.0,1947.0,1797.0,150.0,0.0,298.0,73.0,,,-1596.0,1355.0,241.0,0.0,,-767.0,,,,,,,,,-45.0,-28.0,0.0,-73.0,52.0,-21.0,0.0,,,-21.0,-6.0,-27.0,-16.0,0.0,-43.0,-43.0,,256.0,-0.16,-0.16,0.15,256.0,-0.16,-0.16,0.15,
12/31/2004,2686.0,1988.0,,,,631.0,67.0,,,-1591.0,1202.0,389.0,0.0,,-648.0,,,,,,,,,447.0,-30.0,0.0,417.0,-105.0,312.0,1.0,,,311.0,-8.0,303.0,-17.0,0.0,286.0,286.0,,256.0,1.11,1.12,0.72,256.0,1.11,1.12,0.72,
03/31/2005,2364.0,1898.0,1733.0,165.0,0.0,388.0,78.0,,,-1434.0,1200.0,234.0,0.0,,-652.0,,,,,,,,,278.0,-37.0,0.0,241.0,-56.0,185.0,-7.0,,,192.0,-7.0,185.0,-17.0,0.0,168.0,168.0,,256.0,0.66,0.63,0.75,256.0,0.66,0.63,0.75,
06/30/2005,2570.0,1912.0,1707.0,205.0,0.0,465.0,193.0,,,-1581.0,1297.0,284.0,0.0,,-625.0,,,,,,,,,364.0,-30.0,0.0,334.0,-48.0,286.0,-2.0,,,288.0,2.0,290.0,-18.0,0.0,272.0,272.0,,256.0,1.06,1.06,1.0,256.0,1.06,1.06,1.0,
09/30/2005,2520.0,1873.0,1705.0,168.0,0.0,567.0,80.0,,,-1871.0,1530.0,341.0,0.0,,-657.0,,,,,,,,,-8.0,-29.0,0.0,-37.0,51.0,14.0,-3.0,,,17.0,-11.0,6.0,-17.0,0.0,-11.0,-11.0,,256.0,-0.04,-0.06,-0.15,256.0,-0.04,-0.06,-0.15,
12/31/2005,2408.0,1885.0,1720.0,165.0,0.0,463.0,60.0,,,-2113.0,1811.0,302.0,0.0,,-643.0,,,,,,,,,-348.0,-28.0,0.0,-376.0,158.0,-218.0,-9.0,,,-209.0,-8.0,-217.0,-18.0,0.0,-235.0,-235.0,,256.0,-0.92,-0.95,-0.74,256.0,-0.92,-0.95,-0.74,
03/31/2006,2501.0,1869.0,1706.0,163.0,0.0,579.0,53.0,,,-1492.0,1186.0,306.0,0.0,,-627.0,,,,,,,,,382.0,-30.0,0.0,352.0,-108.0,244.0,6.0,,,238.0,-9.0,229.0,-19.0,0.0,210.0,210.0,,256.0,0.82,0.84,0.91,256.0,0.82,0.84,0.91,
06/30/2006,2412.0,1892.0,1732.0,160.0,0.0,454.0,66.0,,,-1432.0,1165.0,267.0,0.0,,-614.0,,,,,,,,,366.0,-28.0,13.0,351.0,-100.0,251.0,2.0,,,249.0,-10.0,239.0,-19.0,0.0,220.0,220.0,,256.0,0.86,0.87,1.09,256.0,0.86,0.87,1.09,
09/30/2006,2620.0,1943.0,1784.0,159.0,0.0,621.0,56.0,,,-1522.0,1209.0,313.0,0.0,,-614.0,,,,,,,,,484.0,-35.0,0.0,449.0,-131.0,318.0,-6.0,,,324.0,-13.0,311.0,-8.0,0.0,303.0,303.0,,265.0,1.15,1.13,1.07,265.2,1.15,1.13,1.07,
12/31/2006,2843.0,1899.0,1740.0,159.0,0.0,844.0,100.0,,,-1601.0,1292.0,309.0,0.0,,-706.0,,,,,,,,,536.0,-38.0,0.0,498.0,-130.0,368.0,27.0,,,341.0,-12.0,329.0,0.0,,329.0,329.0,,271.0,1.23,1.33,0.91,271.3,1.22,1.32,0.91,
03/31/2007,2517.0,1863.0,1707.0,156.0,0.0,587.0,67.0,,,-1448.0,1176.0,272.0,0.0,,-599.0,,,,,,,,,470.0,-34.0,0.0,436.0,-132.0,304.0,-2.0,,,306.0,-10.0,296.0,0.0,0.0,296.0,296.0,,271.3,1.09,1.08,1.13,271.6,1.09,1.08,1.13,
06/30/2007,2469.0,1872.0,1715.0,157.0,0.0,532.0,65.0,,,-1473.0,1146.0,327.0,0.0,,-632.0,,,,,,,,,364.0,-35.0,0.0,329.0,-91.0,238.0,10.0,,,228.0,-11.0,217.0,0.0,0.0,217.0,217.0,,271.6,0.8,0.84,1.17,271.9,0.8,0.84,1.17,
09/30/2007,2484.0,1882.0,1726.0,156.0,0.0,523.0,79.0,,,-1575.0,1112.0,463.0,0.0,,-628.0,,,,,,,,,281.0,-35.0,0.0,246.0,-56.0,190.0,,,,190.0,-16.0,174.0,,0.0,174.0,174.0,,271.6,0.64,0.64,0.78,271.9,0.64,0.64,0.78,
12/31/2007,2415.0,1867.0,1718.0,149.0,0.0,480.0,68.0,,,-1548.0,1297.0,251.0,0.0,,-620.0,,,,,,,,,247.0,-36.0,0.0,211.0,-38.0,173.0,-2.0,,,175.0,-11.0,164.0,0.0,0.0,164.0,164.0,,271.5,0.6,0.59,0.82,271.8,0.6,0.59,0.82,
03/31/2008,2282.0,1813.0,1656.0,157.0,0.0,383.0,86.0,,,-1389.0,1175.0,214.0,0.0,,-595.0,,,,,,,,,298.0,-34.0,0.0,264.0,-64.0,200.0,1.0,,,199.0,-12.0,187.0,0.0,0.0,187.0,187.0,,270.7,0.69,0.7,0.82,270.8,0.69,0.7,0.82,
06/30/2008,2321.0,1774.0,1625.0,149.0,0.0,465.0,82.0,,,-1472.0,1155.0,317.0,0.0,,-563.0,,,,,,,,,286.0,-33.0,0.0,253.0,-62.0,191.0,-2.0,,,193.0,-12.0,181.0,0.0,0.0,181.0,181.0,,269.0,0.67,0.66,0.92,269.1,0.67,0.66,0.92,
09/30/2008,1659.0,1799.0,1645.0,154.0,0.0,-212.0,72.0,,,-1519.0,1223.0,296.0,0.0,,-649.0,,,,,,,,,-509.0,-33.0,0.0,-542.0,218.0,-324.0,-9.0,,,-315.0,-16.0,-331.0,0.0,0.0,-331.0,-331.0,,269.0,-1.23,-1.26,0.31,269.1,-1.23,-1.26,0.31,
12/31/2008,1537.0,1765.0,1613.0,152.0,0.0,-314.0,86.0,,,-1343.0,1060.0,283.0,0.0,,-697.0,,,,,,,,,-503.0,-34.0,0.0,-537.0,219.0,-318.0,1.0,,,-319.0,-17.0,-336.0,-19.0,0.0,-355.0,-355.0,,269.0,-1.31,-1.31,-0.15,269.0,-1.31,-1.31,-0.15,
