Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Enterprise Value,EV/Sales,EV/EBITDA,EV/Market Cap,Total Debt/EV,EV/Net Income,Diluted Market Cap,Diluted Enterprise Value,EV per Share,Trailing 12 Month Values for Ratios,Source: Bloomberg
03/31/1994,756.105022,-20.097,0.0,0.0,234.782004,970.790026,,,1.283935,0.241846,,765.48501,980.170014,21.625162,,
06/30/1994,789.202991,-17.513,0.0,0.0,234.628998,1006.318988,,,1.275108,0.233156,,798.145521,1015.261518,22.396902,,
09/30/1994,740.690481,-25.377001,0.0,0.0,234.251007,949.564487,,,1.281999,0.246693,,748.979001,957.853007,21.12985,,
12/31/1994,776.837226,-23.559,0.0,0.0,234.160004,987.43823,9.668445,14.896184,1.271101,0.237139,23.943701,784.155743,994.756747,21.94421,,
03/31/1995,779.276754,-17.676001,0.0,0.0,293.962997,1055.563751,9.561612,15.355218,1.354543,0.278489,24.563418,784.442722,1060.729719,23.384753,,
06/30/1995,845.335136,-18.034,0.0,0.0,233.804001,1061.105137,8.803003,14.568816,1.255248,0.22034,23.04546,819.876402,1035.646403,21.066474,,
09/30/1995,908.962512,-21.120001,0.0,0.0,233.537003,1121.379514,8.612217,14.652427,1.233692,0.208259,22.847528,915.825033,1128.242035,22.263121,,
12/31/1995,922.912502,-19.127001,0.0,0.0,233.352997,1137.138498,9.540313,14.001927,1.23212,0.205211,21.452205,916.462469,1130.688465,22.234749,,
03/31/1996,922.829994,-25.672001,0.0,0.0,243.177994,1140.335987,9.164846,13.317792,1.235695,0.213251,19.973306,929.632027,1147.13802,22.596588,,
06/30/1996,994.684824,-16.747999,0.0,0.0,243.0,1220.936824,9.591698,13.940659,1.227461,0.199027,20.684028,1000.006881,1226.258882,24.144244,,
09/30/1996,993.737094,-21.768999,0.0,0.0,242.572006,1214.540101,9.333355,13.58151,1.222195,0.199723,20.10828,994.437035,1215.240042,23.820097,,
12/31/1996,1393.770018,-89.695999,0.0,0.0,232.386993,1536.461012,11.522795,16.944517,1.102378,0.151248,25.038475,1307.145038,1449.836032,27.850812,,
03/31/1997,1772.079022,-92.427002,0.0,0.0,232.197006,1911.849027,14.486778,23.085782,1.078873,0.121452,34.677665,1772.212449,1911.982453,34.65532,,
06/30/1997,1915.146782,-199.826004,276.598999,178.093002,862.882996,3032.895775,19.050614,32.528537,1.583636,0.284508,56.373527,1932.949945,3050.698938,54.965399,,
09/30/1997,2255.980456,-58.367001,277.167999,178.410995,772.156006,3425.348456,17.58266,31.812806,1.518341,0.225424,62.865425,2291.783655,3461.151655,62.060752,,
12/31/1997,3387.24473,-355.95401,279.884003,178.567001,956.653992,4446.395716,19.091601,36.110512,1.312688,0.215153,72.864259,3063.939208,4123.090193,59.300673,,
03/31/1998,3144.602495,-236.656998,280.601013,178.964996,1385.132019,4752.643526,15.897202,28.417933,1.511365,0.291445,57.385215,3239.002424,4847.043455,63.366601,,
06/30/1998,3307.080116,-257.584015,281.320007,305.153015,1809.112061,5445.081184,14.603867,25.897141,1.646492,0.332247,51.686611,3673.673534,5811.674603,62.891437,,
09/30/1998,2789.853754,-140.852997,282.039001,302.549011,1917.563965,5151.152735,11.426692,20.395031,1.846388,0.372259,38.212165,3091.788058,5453.087039,58.864981,,
12/31/1998,2850.079617,-167.807999,282.757996,433.300995,2051.0,5449.330608,10.206,18.27696,1.911992,0.376377,35.650559,2768.975941,5368.226933,61.646597,,
03/31/1999,2935.8465,-80.139,365.781006,734.317017,2107.035034,6062.840557,10.051478,18.315189,2.065108,0.347533,35.703041,2991.046466,6118.040523,68.570929,,
06/30/1999,3034.226668,-61.514,477.47699,739.853027,1964.51001,6154.552695,9.683471,17.57851,2.028376,0.319196,33.333438,3101.249617,6221.575644,68.937427,,
09/30/1999,2793.277468,-140.751999,478.028992,1061.208008,2072.965942,6264.72841,9.257572,16.674195,2.242788,0.330895,32.340258,2843.392435,6314.843378,70.153552,,
12/31/1999,2805.919952,-112.629997,478.584991,1222.031006,2048.803955,6442.709908,9.00679,16.391662,2.296113,0.318003,31.812866,2974.302444,6611.0924,71.821553,,
03/31/2000,2899.1235,-104.706001,479.303986,1237.110962,2110.890015,6621.722462,8.836822,15.947235,2.284043,0.318783,31.342613,2939.7924,6662.391362,73.642275,,
06/30/2000,3008.099104,-99.137001,480.02301,1418.890015,2038.952026,6846.827154,8.701798,15.604202,2.276131,0.297795,31.540135,3083.92357,6922.65162,76.125501,,
09/30/2000,3222.227213,-164.283997,480.740997,1446.656982,2503.589111,7488.930306,9.099418,16.233488,2.324147,0.334305,32.413578,3330.595014,7597.298107,83.043993,,
12/31/2000,3325.678288,-136.988998,481.459991,1456.159058,2656.896973,7783.205312,9.055946,15.781449,2.340336,0.341363,33.26284,3415.521139,7873.048163,86.297234,,
03/31/2001,3112.014757,-111.983002,482.160004,1463.297974,2744.550903,7690.040636,8.534722,15.120314,2.471081,0.356897,32.961461,3202.521123,7780.547002,85.214192,,
06/30/2001,3397.358361,-119.919998,482.398987,1464.543945,2734.009033,7958.390328,8.296082,14.938461,2.342523,0.343538,32.823112,3498.061963,8059.09393,88.018065,,
09/30/2001,3529.171359,-187.878006,479.354004,1468.170044,2686.437988,7975.255389,7.967941,14.41901,2.25981,0.336847,31.758237,3654.742221,8100.826251,86.345656,,
12/31/2001,4119.856166,-265.584015,468.97699,1479.657959,2477.173096,8280.080196,8.122759,14.561788,2.009798,0.299173,31.395098,4042.230358,8202.454388,80.468138,,
03/31/2002,4677.338836,-171.199997,308.681,2084.924072,3970.486084,10870.229995,9.570195,16.804896,2.32402,0.365262,42.009577,4734.702852,10927.594011,98.775014,,
06/30/2002,4941.274892,-684.182983,294.322998,2083.73291,4434.928986,11070.076803,9.003503,15.484704,2.240328,0.400623,42.076668,5114.986661,11243.788572,99.616603,,
09/30/2002,4259.021961,-314.363007,281.842987,2079.820068,4074.515045,10380.837054,7.830829,13.646535,2.437376,0.392504,41.315942,4353.268011,10475.083104,92.543865,,
12/31/2002,4041.035888,-208.199997,265.488007,2037.358032,4071.319947,10207.001877,7.101402,12.539823,2.525838,0.398875,43.825119,4196.011126,10361.977115,90.432921,,
03/31/2003,3991.67247,-176.891,265.288,1951.227,4059.885,10091.18147,6.945014,12.475144,2.528058,0.40232,36.948065,4051.772436,10151.281436,87.106041,,
06/30/2003,4895.218471,-173.199,264.787,1937.746,4004.594,10929.146471,7.424001,13.562124,2.232617,0.366414,37.631433,5096.011469,11129.939469,93.686883,,
09/30/2003,5477.617024,-123.858002,244.477997,1982.339966,3987.447876,11568.024861,7.742216,14.185175,2.111872,0.344696,38.362644,5650.560976,11740.968813,97.644701,,
12/31/2003,6474.078055,-320.541992,250.992004,1921.286011,4184.38501,12510.199088,8.192509,15.109684,1.932352,0.334478,27.154586,6511.034086,12547.155119,101.823623,,
03/31/2004,7576.511221,-291.017975,167.904999,1620.469971,4198.698913,13272.567129,8.537878,15.729872,1.751805,0.316344,29.403117,7681.625401,13377.681309,101.970741,,
06/30/2004,7209.052581,-225.435013,167.556992,1650.890015,4102.189942,12904.254517,8.124105,14.771269,1.790007,0.317894,24.549418,7466.790011,13161.991947,98.388654,,
09/30/2004,7955.09488,-212.074005,240.061996,1643.209961,4228.564148,13854.85698,8.455658,15.318154,1.741633,0.305204,24.824732,8303.65836,14203.42046,105.066388,,
12/31/2004,9704.968885,-599.282,577.454,1947.871,4951.323,16582.334885,8.654433,15.464787,1.708644,0.29859,27.967379,10833.90804,17711.27404,125.194571,,
03/31/2005,8984.428516,-974.33,465.706,1798.328,5517.998,15792.130516,7.484635,14.173032,1.757722,0.349414,22.233137,9373.54713,16181.24913,117.185422,,
06/30/2005,10517.008626,-842.098,573.428,1789.777,5635.131,17673.246626,7.70811,15.512237,1.680444,0.318851,24.230573,11482.1652,18638.4032,130.034409,,
09/30/2005,12173.940423,-394.461,835.561,1269.676,5715.935,19600.651423,7.911448,17.456644,1.61005,0.29162,29.716102,12456.90882,19883.61982,134.22569,,
12/31/2005,11782.076802,-294.504,834.527,1256.441,6243.126,19821.666802,7.832171,18.880529,1.682358,0.314965,36.733728,12372.92504,20412.51504,135.153367,,
03/31/2006,13591.620192,-579.93,832.161,1252.323,6928.551,22024.725192,8.456643,20.392414,1.620464,0.314581,45.040614,14300.544,22733.649,149.723039,,
06/30/2006,13825.015438,-494.39,831.931,1292.063,7152.88,22607.499438,8.448288,18.823019,1.63526,0.316394,47.990378,15109.81215,23892.29615,153.529668,,
09/30/2006,,,,,,,,,,,,16360.464,,,,
12/31/2006,18357.84482,-2233.317,828.66,1128.204,9554.798,27636.18982,10.118239,,1.505416,0.345735,49.338004,19233.693,28512.038,176.039807,,
