Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Sales,EV/EBITDA,EV/EBIT,EV/Cash Flow to Firm,EV/Free Cash Flow to Firm,Diluted Market Cap,Diluted Enterprise Value,Periodic EV to Shares Outstanding,Trailing 12 Month Values for Ratios,Source: Bloomberg
03/31/1990,1324.649963,-14.595,358.0,0,1859.401985,3527.456948,4064.933052,45.7425,0.527123,,,,,,1324.649963,3527.456948,79.888054,,
06/30/1990,1124.469402,-26.546,358.0,0,1944.343025,3400.266428,4083.311043,47.616824,0.571821,,,,,,1124.444291,3400.241316,75.975117,,
09/30/1990,677.280006,-8.457,358.0,0,1996.351997,3023.175004,4011.052956,49.77127,0.660349,,,,,,672.509995,3018.404992,66.955505,,
12/31/1990,717.066,-408.069,358.0,0,2385.259003,3052.256003,4177.370025,57.099538,0.781474,0.465382,,,,,713.474984,3048.664987,67.041293,,
03/31/1991,889.6875,-333.20401,358.0,0,2368.94902,3283.43251,3988.181971,59.399221,0.721486,0.497276,,,,,889.024492,3282.769503,71.965644,,
06/30/1991,686.054993,-323.056,571.153015,0,2125.596985,3059.748993,3896.330994,54.553809,0.694697,0.466816,,,,,684.929981,3058.623981,66.89877,,
09/30/1991,427.035503,-417.225006,571.153015,0,2532.357948,3113.321461,4209.351997,60.16028,0.813394,0.478317,,,,,424.29749,3110.583447,67.437539,,
12/31/1991,565.58275,-319.602997,571.153015,0,2219.410103,3036.542871,3895.572151,56.972635,0.7309,0.466151,24.947155,,,,562.04225,3033.002371,65.097605,,
03/31/1992,826.735901,-211.263,571.153015,0,2191.167068,3377.792984,3792.744125,57.772605,0.648698,0.513049,14.358923,,,,824.93813,3375.995214,72.010422,,
06/30/1992,599.122521,-215.996994,571.153015,0,2269.341118,3223.61966,3780.007164,60.035366,0.703973,0.487039,16.290533,,,,598.803752,3223.300891,68.602246,,
09/30/1992,589.099979,-397.162994,571.153015,0,2468.695061,3231.785061,3909.31411,63.149059,0.76388,0.480891,17.453542,,,,588.950014,3231.635096,68.57463,,
12/31/1992,602.016737,-296.037994,571.153015,0,2514.963089,3392.094847,2917.026016,86.216684,0.741419,0.507312,,,,,601.761737,3391.839847,71.840543,,
03/31/1993,958.068006,-296.82901,871.153015,0,2378.660904,3911.052915,3001.215897,79.256574,0.608189,0.579288,160.532511,,,,958.169277,3911.154186,82.665136,,
06/30/1993,973.318474,-327.264008,971.872009,0,2179.228889,3797.155365,3132.163887,69.575826,0.573911,0.552927,23.816772,,,,900.850502,3724.687393,64.370569,,
09/30/1993,746.88238,-376.408997,971.872009,0,2425.566086,3767.911479,3136.541122,77.332513,0.643743,0.544847,33.925898,,,,745.73351,3766.762609,63.691263,,
12/31/1993,762.406,-368.346985,971.872009,0,2531.85009,3897.781114,3077.993095,82.256523,0.649562,0.588518,25.926959,,,,762.071237,3897.446351,65.823107,,
03/31/1994,475.303986,-386.0,758.718994,0,2753.786926,3601.809906,3082.162903,89.345924,0.764556,0.546341,179.928644,,,,474.191986,3600.697906,60.623265,,
06/30/1994,381.473629,-521.463013,971.872009,0,2760.874992,3592.757618,3087.712944,89.414885,0.768456,0.539746,102.844179,,,,380.052007,3591.335996,60.040401,,
09/30/1994,278.665495,-485.571991,971.872009,0,2853.502068,3618.467581,2997.238213,95.20438,0.788594,0.543431,110.335983,,,,277.786751,3617.588837,60.055561,,
12/31/1994,251.701996,-451.670993,971.872009,0,2980.915932,3752.818944,2842.731911,104.860959,0.794314,0.536332,,,,,257.932496,3759.049444,63.366524,,
03/31/1995,381.030123,-439.103003,971.872009,0,3065.575058,3979.374187,2836.978195,108.057759,0.770366,0.562485,200.917724,,,,377.465368,3975.809433,63.967822,,
06/30/1995,726.237001,-758.361023,971.872009,0,2954.77607,3894.524057,2842.725105,103.941674,0.7587,0.542554,34.232464,,,,725.248887,3893.535943,62.340313,,
09/30/1995,718.428001,-865.453003,971.872009,0,2955.192047,3780.039055,2887.279999,102.352112,0.781789,0.517759,11.490319,,,,719.56649,3781.177544,60.507732,,
12/31/1995,840.699263,-901.685003,971.872009,0,2797.805962,3708.692231,2720.736931,102.832653,0.754392,0.496189,5.501417,11.528885,4.367403,4.853067,836.644777,3704.637744,58.451546,,
03/31/1996,1164.021527,-831.426025,1002.179993,0,2787.417953,4122.193448,2682.786789,103.900092,0.676198,0.543866,5.719438,11.007927,4.921853,5.561642,1161.028501,4119.200421,64.629415,,
06/30/1996,1155.888062,-1239.459991,971.872009,0,2775.496895,3663.796974,2882.717781,96.280562,0.757547,0.473,4.612344,8.011749,3.835216,4.43611,1185.533981,3693.442894,57.054267,,
09/30/1996,1059.564056,-1286.561035,1109.109009,0,2720.517036,3602.629066,2817.828926,96.546565,0.755148,0.453445,4.379846,7.263277,3.556048,4.103367,1086.326958,3629.391968,56.101733,,
12/31/1996,1503.15275,-1586.804992,1090.725952,0,2700.039032,3707.112742,2874.376068,93.934787,0.72834,0.455284,4.919623,8.473536,2.905242,3.228818,1528.958844,3732.918836,57.648007,,
