Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
09/30/1988,2128.300049,,,,,,,,,,,,,,,,,,,,,,,,,295.600006,,,295.600006,295.600006,,5815.312012,0.050625,0.050625,0.050625,5815.312012,0.050625,0.050625,0.050625,
12/31/1988,2026.800049,,,,,,,,,,,,,,,,,,,,,,,,,235.5,,,235.5,235.5,,5668.928223,0.040625,0.039375,0.039375,5668.928223,0.040625,0.039375,0.039375,
03/31/1989,1985.199951,,,,,,,,,,,,,,,,,,,,,,,,,259.799988,,,259.799988,259.799988,,5653.328125,0.045,0.045,0.045,5653.328125,0.045,0.045,0.045,
06/30/1989,2429.100098,,,,,,,,,,,,,,,,,,,,,,,,,345.5,,,345.5,345.5,,5549.39209,0.06125,0.06125,0.06125,5549.39209,0.06125,0.06125,0.06125,
09/30/1989,2302.600098,,,,,,,,,,,,,,,,,,,,,,,,,361.299988,,,361.299988,361.299988,,5530.096191,0.064375,0.06375,0.06375,5530.096191,0.064375,0.06375,0.06375,
12/31/1989,2248.899902,,,,,,,,,,,,,,,,,,,,,,,,,757.200012,,,757.200012,757.200012,,5420.543945,0.13875,0.041875,0.041875,5420.543945,0.13875,0.041875,0.041875,
03/31/1990,2148.278076,,-866.46698,,1281.811096,,-843.828003,,,437.983002,-24.769997,,73.210999,,,,-48.441002,413.213005,-129.748001,283.464996,0.0,,,283.465004,,283.464996,-4.87,,278.594996,278.594996,,5370.560059,0.05125,0.05125,,5370.560059,0.05125,0.05125,0.05125,
06/30/1990,2739.308105,,-1099.88501,,1639.423096,,-1059.740967,,,579.682007,17.887001,,52.386002,,,,-70.273003,597.569008,-187.636993,409.932007,0.0,,,409.932014,,409.932007,-4.869,,405.063007,405.063007,,5339.0,0.07625,0.07625,,5339.0,0.07625,0.07625,0.07625,
09/30/1990,2792.753906,,-1167.285034,,1625.468872,,-1113.03894,,,512.429993,62.164001,,53.375,,,,-115.539001,574.593994,-180.421997,394.171997,0.0,,,394.171997,,394.171997,-4.755,,389.416997,389.416997,,5340.728027,0.0725,0.0725,,5340.728027,0.0725,0.0725,0.0725,
12/31/1990,2556.01001,,-1075.213013,,1480.796997,,-1059.328003,,,421.468994,7.591,,52.007,,0.5,,-60.098,429.059994,-134.725006,294.334991,0.0,,,294.334988,,294.334991,-3.664,,290.670991,290.670991,,5343.469727,0.055,0.055,,5343.469727,0.055,0.055,0.055,
