Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Return on Invested Capital,Margins,Gross Margin,EBITDA Margin,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/1990,,,,,,,,,16.338355,,11.819235,7.415991,7.415991,7.415991,,37.254902,45.3125,,
06/30/1990,,,,,,,,,17.993274,,13.340807,8.576233,8.576233,8.576233,,35.714286,37.908497,,
09/30/1990,,,,,,,,,17.808958,,13.545602,8.688613,8.688613,8.688613,,35.856574,36.024845,,
12/31/1990,,,,,,,,62.523423,18.988132,,16.177389,10.993129,10.993129,10.993129,,32.046332,35.227273,,
03/31/1991,,14.975962,4.868709,10.592773,9.835516,,,27.251865,16.121629,,11.417097,7.630522,7.630522,7.630522,,33.165829,47.368421,7.882085,
06/30/1991,,14.643319,4.836206,10.521527,9.631459,,,28.58783,17.566016,-35.714286,13.605052,8.783008,8.783008,8.783008,,35.443038,40.522876,8.709425,
09/30/1991,,1.371541,0.433001,3.783515,9.761719,,,29.83362,18.990247,,-34.939759,-23.293173,-23.293173,-23.293173,,,,,
12/31/1991,,1.516588,0.484775,3.447741,7.676103,,,27.928928,18.323154,13.0,15.824542,10.216546,10.216546,10.216546,,35.438596,41.847826,0.881929,
03/31/1992,,1.768264,0.573585,3.519818,9.645153,,,28.710602,16.905444,700.0,12.43553,8.309456,8.309456,8.309456,,33.179724,47.586207,0.926814,
06/30/1992,,2.910978,0.961109,4.201258,9.907004,,,31.425365,19.977553,125.0,17.564534,11.560045,11.560045,11.560045,,34.185304,33.495146,1.935942,
09/30/1992,,16.887534,5.342237,11.433723,10.407033,,,30.902215,18.854673,16.666667,15.397083,9.994598,9.994598,9.994598,,35.087719,37.297297,10.58894,
12/31/1992,,16.541695,5.309218,11.398008,8.103952,,,30.845511,16.440501,,14.926931,10.020877,10.020877,10.020877,,32.867133,42.708333,9.477013,
03/31/1993,,12.964642,4.131754,9.467782,10.305637,,,30.273224,17.431694,28.235294,13.934426,8.961749,-0.601093,-0.601093,,35.686275,46.341463,6.956637,
06/30/1993,,12.407876,4.017237,9.131713,10.330377,,,33.333333,20.833333,43.939394,16.179654,10.714286,10.714286,10.714286,,33.779264,37.878788,7.707923,
09/30/1993,,10.549117,3.419824,7.925111,9.330833,,,31.036297,18.148343,,13.887428,5.68122,5.68122,5.68122,,59.090909,70.37037,3.125664,
