Date,Revenue,Sales & Services Revenue,Other Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Depreciation & Amortization,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
06/30/2005,178.019,,,-115.59,,62.429,,-67.411,43.764,,,23.647,-4.982,15.091,,0.0,,,-15.396,0.305,10.109,-6.082,4.027,0.0,,,4.027,0.0,4.027,0.0,0.0,4.027,4.027,0.0,560.48,0.007185,0.007185,0.007185,560.48,0.007185,0.007185,0.007185,
09/30/2005,167.934,,,-109.323,,58.611,,-60.014,42.004,,,18.01,-1.403,34.913,,0.0,,,-33.233,-1.68,33.51,-32.321,1.189,0.0,,,1.189,0.0,1.189,0.0,0.0,1.189,1.189,0.0,560.398,0.002122,0.002122,0.002122,560.398,0.002122,0.002122,0.002122,
12/31/2005,174.266,,,-110.072,,64.194,,-62.821,40.692,,,22.129,1.373,11.107,,0.0,,0.0,-8.367,-2.74,12.48,-1.245,11.235,0.0,,,11.235,0.0,11.235,0.0,0.0,11.235,11.235,32.674,559.756,0.02,0.02,0.08,559.756,0.02,0.02,0.08,
03/31/2006,153.568,,,-97.599,,55.969,,-58.826,43.171,,,15.655,-2.857,23.123,,0.0,,,-21.173,-1.95,20.266,-8.651,11.615,0.0,,,11.615,0.0,11.615,0.0,0.0,11.615,11.615,0.0,559.9,0.02,0.02,0.02,559.9,0.02,0.02,0.02,
06/30/2006,165.789,,,-109.623,,56.166,,-62.418,46.114,,,16.304,-6.252,32.868,,0.0,,,-30.345,-2.523,26.616,-12.882,13.734,0.0,,,13.734,0.0,13.734,0.0,0.0,13.734,13.734,0.0,559.9,0.025,0.025,0.025,559.9,0.025,0.025,0.025,
09/30/2006,169.876,,,-111.503,,58.373,,-58.688,42.652,,,16.036,-0.315,-62.403,,0.0,,,-32.051,94.454,-62.718,-13.915,-76.633,0.0,,,-76.633,0.0,-76.633,0.0,0.0,-76.633,-76.633,63.28725,559.898,-0.135,-0.135,-0.02,559.898,-0.135,-0.135,-0.02,
12/31/2006,198.854,,,-149.332,,49.522,,-51.788,31.854,,,19.934,-2.266,16.034,,0.0,,,-20.019,3.985,13.768,-8.494,5.274,0.0,,,5.274,0.0,5.274,0.0,0.0,5.274,5.274,3.9533,559.91,0.01,0.01,0.015,559.91,0.01,0.01,0.015,
03/31/2007,173.882,,,-118.026,,55.856,,-57.091,41.52,,,15.571,-1.235,30.888,,0.0,,,-21.557,-9.331,29.653,-9.189,20.464,0.0,,,20.464,0.0,20.464,0.0,0.0,20.464,20.464,-0.02346,560.444,0.035,0.035,0.035,560.444,0.035,0.035,0.035,
06/30/2007,177.22,,,-121.609,,55.611,,-58.748,41.333,,,17.415,-3.137,128.323,,0.0,,,-125.797,-2.526,125.186,-50.969,74.217,0.0,,,74.217,0.0,74.217,0.0,0.0,74.217,74.217,-0.123323,560.702,0.13,0.13,0.13,560.702,0.13,0.13,0.13,
09/30/2007,177.913,,,-122.539,,55.374,,-56.82,39.644,,,17.176,-1.446,13.039,,0.0,,,-10.493,-2.546,11.593,-4.086,7.507,0.0,,,7.507,0.0,7.507,0.0,0.0,7.507,7.507,0.069282,560.948,0.015,0.015,0.015,560.948,0.015,0.015,0.015,
