Date,Level 1 Assets,Level 2 Assets,Level 3 Assets,Total FV Assets,Level 1 Liabilities,Level 2 Liabilities,Level 3 Liabilities,Total FV Liabilities,Level 3 Total Gains,Level 1 Assets/Total Equity,Level 2 Assets/Total Equity,Level 3 Assets/Total Equity,Total FV Assets/Total Equity,Level 1 Assets/Total Assets,Level 2 Assets/Total Assets,Level 3 Assets/Total Assets,Total FV Assets/Total Assets,Source: Bloomberg
03/31/2008,381.689,0.066,,381.755,,,12.326,12.326,,75.955743,0.013134,,75.968877,12.447296,0.002152,,12.449449,
06/30/2008,486.634,,,486.634,,1.357,12.08,13.437,,96.707485,,,96.707485,16.49991,,,16.49991,
09/30/2008,229.053,,248.403,477.456,,1.675,12.5,14.175,,101.868793,,110.474492,212.343285,8.514437,,9.233722,17.748159,
12/31/2008,,,,,,,,,,112.768966,,,112.768966,24.700026,,,24.700026,
03/31/2009,661.792,,,661.792,,2.028,9.375,11.403,,105.625782,,,105.625782,27.204649,,,27.204649,
06/30/2009,1200.068,,,1200.068,,0.46,9.5,9.96,,166.514453,,,166.514453,47.058298,,,47.058298,
09/30/2009,1343.027,0.019,,1343.046,,,8.75,8.75,,171.720624,0.002429,,171.723053,51.231965,0.000725,,51.23269,
12/31/2009,736.644,0.932,0.0,737.576,0.0,0.0,10.0,10.0,,123.047987,0.15568,0.0,123.203667,29.821905,0.037731,0.0,29.859636,
03/31/2010,300.685,498.092,,798.777,,,9.531,9.531,-0.469,47.543189,78.756447,,126.299637,12.065101,19.986133,,32.051234,
06/30/2010,400.728,494.013,,894.741,,,8.25,8.25,,84.161448,103.753292,,187.91474,16.753088,20.65302,,37.406108,
09/30/2010,1150.388,505.187,,1655.575,,1.626,8.875,10.501,-0.625,92.366812,40.562412,,132.929224,39.341852,17.276773,,56.618624,
12/31/2010,650.754,502.838,,1153.592,,0.282,10.5,10.782,,96.20419,74.337034,,170.541224,26.62653,20.574336,,47.200866,
03/31/2011,433.051,506.014,,939.065,,0.121,10.95,11.071,0.45,79.411107,92.790761,,172.201867,18.581071,21.71172,,40.292791,
06/30/2011,241.084,174.979,,416.063,,0.074,10.25,10.324,,-5735.998097,-4163.192957,,-9899.191054,13.426368,9.744871,,23.171239,
09/30/2011,596.804,32.865,,629.669,,0.108,10.0,10.108,-0.25,-357.929206,-19.710564,,-377.63977,36.001735,1.982555,,37.98429,
12/31/2011,132.145,32.909,,165.054,,0.444,11.625,12.069,,-149.982408,-37.351175,,-187.333583,7.119195,1.772943,,8.892138,
03/31/2012,333.165,33.054,,366.219,,0.372,12.438,12.81,0.813,-467.055921,-46.3376,,-513.393521,17.695564,1.755614,,19.451178,
06/30/2012,1327.794,33.362,,1361.156,,0.072,15.585,15.657,,-2243.08472,-56.35949,,-2299.44421,68.371658,1.717898,,70.089556,
09/30/2012,1373.126,36.236,,1409.362,,0.15,18.752,18.902,,-5159.80009,-136.164136,,-5295.964227,69.235664,1.827089,,71.062753,
12/31/2012,1457.334,36.49,,1493.824,,0.765,11.203,11.968,,-15631.599271,-391.397619,,-16022.996889,70.65944,1.769233,,72.428673,
03/31/2013,1483.907,33.506,,1517.413,,0.166,17.636,17.802,6.433,-3791.667518,-85.614268,,-3877.281787,71.647805,1.617777,,73.265582,
06/30/2013,1911.086,33.562,,1944.648,,0.329,15.64,15.969,,-697.649782,-12.251946,,-709.901727,75.691341,1.329272,,77.020612,
09/30/2013,1757.658,0.315,,1757.973,,0.304,20.926,21.23,,-355.933068,-0.063789,0.0,-355.996857,75.437552,0.01352,0.0,75.451072,
12/31/2013,1655.554,0.141,0.0,1655.695,0.0,0.131,29.004,29.135,,-390.868311,-0.033289,0.0,-390.9016,62.220931,0.005299,0.0,62.22623,
03/31/2014,1640.486,0.09,0.0,1640.576,0.0,0.216,23.735,23.951,,-358.48293,-0.019667,0.0,-358.502597,62.869551,0.003449,0.0,62.873,
06/30/2014,1476.618,0.124,0.0,1476.742,0.0,0.1,18.489,18.589,,-233.327539,-0.019594,0.0,-233.347133,63.575148,0.005339,0.0,63.580487,
09/30/2014,1410.911,0.229,,1411.14,,0.333,25.051,25.384,,-188.434519,-0.030584,0.0,-188.465103,63.916687,0.010374,0.0,63.927061,
12/31/2014,1318.529,0.33,0.0,1318.859,0.0,0.169,26.755,26.924,,-149.245019,-0.037353,0.0,-149.282372,69.354286,0.017358,0.0,69.371643,
03/31/2015,1770.857,0.729,0.0,1771.586,0.0,0.112,28.549,28.661,7.019,-186.823501,-0.076909,0.0,-186.90041,67.90851,0.027956,0.0,67.936465,
06/30/2015,1810.939,0.122,0.0,1811.061,0.0,0.449,25.841,26.29,,-182.129122,-0.01227,0.0,-182.141392,70.446352,0.004746,0.0,70.451097,
09/30/2015,1826.31,0.284,0.0,1826.594,0.0,0.133,25.054,25.187,,-177.069255,-0.027535,0.0,-177.09679,70.861229,0.011019,0.0,70.872248,
12/31/2015,1824.365,0.23,0.0,1824.595,0.0,0.164,30.126,30.29,,-170.430203,-0.021486,0.0,-170.45169,77.377799,0.009755,0.0,77.387554,
03/31/2016,1859.406,0.0,0.0,1859.406,0.0,0.496,22.517,23.013,,-167.812943,0.0,0.0,-167.812943,80.020123,0.0,0.0,80.020123,
06/30/2016,1877.239,0.563,0.0,1877.802,0.0,0.065,22.611,22.676,,-166.520806,-0.049941,0.0,-166.570747,81.119216,0.024328,0.0,81.143545,
09/30/2016,1734.981,0.124,0.0,1735.105,0.0,0.084,14.33,14.414,,-148.385615,-0.010605,0.0,-148.39622,75.500298,0.005396,0.0,75.505694,
12/31/2016,1763.728,0.242,0.0,1763.97,0.0,0.087,14.339,14.426,,-146.904493,-0.020157,0.0,-146.92465,75.548238,0.010366,0.0,75.558603,
03/31/2017,1756.814,0.04,0.0,1756.854,0.0,0.38,0.0,0.38,,-147.911217,-0.003368,0.0,-147.914585,75.871284,0.001727,0.0,75.873012,
06/30/2017,1757.798,,,1757.798,,,,,,-146.098684,0.0,0.0,-146.098684,74.983353,0.0,0.0,74.983353,
09/30/2017,2338.404,,,2338.404,,,,,,-190.12373,0.0,0.0,-190.12373,80.402756,0.0,0.0,80.402756,
12/31/2017,2285.265,,,2285.265,,,,,,-181.331237,0.0,0.0,-181.331237,77.698705,0.0,0.0,77.698705,
03/31/2018,2308.122,4300.0,,6608.122,,,,,,-186.932732,-348.253146,0.0,-535.185878,79.444592,148.004198,0.0,227.44879,
06/30/2018,1148.341,,,1148.341,,,,,,-83.153523,,,-83.153523,60.072715,,,60.072715,
09/30/2018,1150.981,,,1150.981,,,,,,-82.148325,0.0,0.0,-82.148325,61.072052,0.0,0.0,61.072052,
12/31/2018,1238.007,,,1238.007,,,,,,-89.356206,0.0,0.0,-89.356206,64.664634,0.0,0.0,64.664634,
03/31/2019,1231.723,,,1231.723,,,,,,-87.596728,,0.0,-87.596728,64.163067,,0.0,64.163067,
06/30/2019,1203.731,,,1203.731,,,,,,-84.462452,0.0,0.0,-84.462452,63.692908,0.0,0.0,63.692908,
09/30/2019,1206.399,,,1206.399,,,,,,-83.089966,0.0,0.0,-83.089966,63.941263,0.0,0.0,63.941263,
12/31/2019,1190.302,,,1190.302,,,,,,-79.880679,0.0,0.0,-79.880679,64.201522,0.0,0.0,64.201522,
03/31/2020,1118.147,,,1118.147,,,,,,-79.351067,0.0,0.0,-79.351067,63.753456,0.0,0.0,63.753456,
06/30/2020,1172.965,,,1172.965,,,,,,-83.763829,0.0,0.0,-83.763829,64.444165,0.0,0.0,64.444165,
