Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Discontinued Operations,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
02/28/2003,441.492004,29.368,29.368,0.0,42.645,,,1.918,,,,,26.111,,,,,100.042,50.455002,,,0.0,290.994995,285.516998,152.511002,133.005997,5.477997,341.449997,,56.063,56.063,,,,1.783,0.0,1.783,1.783,,,9.585999,,,9.585999,67.431999,3.536,0.0,3.536,3.536,,8.732,,,,,,8.732,12.268,79.7,0.0,283.988007,,,0.0,,54.061001,338.049007,23.743,361.792007,441.492007,
05/31/2003,484.234009,38.009998,38.009998,0.0,44.929001,,,0.0,,,,,45.264,,,,,128.203003,51.785,121.138,-69.352997,0.0,304.246002,282.627991,161.216003,121.411987,21.618011,356.031002,,58.780998,58.780998,,,,4.08,2.624,1.456,1.456,,,2e-06,,,2e-06,62.861,3.251,0.0,3.251,3.251,,28.455,,,,,,28.455,31.706,94.567,0.0,286.786011,,,0.0,,79.639999,366.42601,23.240999,389.667009,484.234009,
08/31/2003,504.02301,96.120003,96.120003,0.0,41.673,,,0.0,,,,,14.593,,,,,152.386002,50.271,,,0.0,301.365997,296.237,161.216003,135.020996,5.128998,351.636997,,57.841999,57.841999,,,,1.2,0.0,1.2,1.2,,,9.293,,,9.293,68.334999,2.965,0.0,2.965,2.965,,28.500999,,,,,,28.500999,31.465999,99.800998,0.0,370.190002,,,0.0,81.919998,-70.816998,381.293002,22.929001,404.222003,504.023001,
11/30/2003,711.437988,79.752998,79.752998,0.0,45.386002,,,0.0,,,,,18.431999,,,,,143.570999,62.681,,,0.0,505.186005,473.509003,310.247009,163.261993,31.677002,567.867004,,72.135002,72.135002,,,,115.361,114.229,1.132,1.132,,,38.929993,,,38.929993,226.425995,2.671,0.0,2.671,2.671,,50.165001,,,,,,50.165001,52.836001,279.261996,0.0,301.462006,,,0.0,95.286003,13.112,409.860008,22.316,432.176008,711.438004,
02/29/2004,851.875,85.889999,85.889999,0.0,47.931999,,,0.0,,,,,99.963997,,,,,233.785995,92.400002,,,0.0,525.689026,515.169983,327.401001,187.768982,10.519043,618.089027,,79.32,79.32,,,,244.862,243.700999,1.161,1.161,,,8e-06,,,8e-06,324.182007,14.364,11.994,2.37,2.37,,53.115002,,,,,,53.115002,67.479002,391.661009,0.0,414.411987,,,0.0,110.276001,-96.367001,428.320988,31.893,460.213987,851.874996,
05/31/2004,832.89502,34.472,34.472,0.0,47.414001,,,0.0,,,,,121.318001,,,,,203.203995,97.482002,186.130997,-88.649002,0.0,532.208984,524.669983,342.011993,182.65799,7.539001,629.690987,,79.773003,79.773003,,,,206.298996,205.108996,1.19,1.19,,,-8e-06,,,-8e-06,286.071991,12.947,10.885999,2.061,2.061,,61.324001,,,,,,61.324001,74.271001,360.342992,0.0,438.347992,,,0.0,123.995003,-112.921002,449.421992,23.129999,472.551991,832.894983,
08/31/2004,843.520996,23.319,23.319,0.0,53.470001,,,0.0,,,,,132.404007,,,,,209.192993,99.513,,,0.0,534.815002,528.231018,346.570007,181.661011,6.583984,634.328003,,75.774002,75.774002,,,,187.815002,186.595002,1.22,1.22,,,11.771988,,,11.771988,275.360992,3.5,1.755,1.745,1.745,,62.672001,,,,,,62.672001,66.172001,341.532993,0.0,466.606995,,,0.0,146.656006,-128.757006,484.505995,17.482,501.987995,843.520988,
11/30/2004,865.950989,31.267,31.267,0.0,53.423,,,0.0,,,,,132.218002,,,,,216.908005,99.147003,,,0.0,549.895996,543.768982,359.354004,184.414978,6.127014,649.042999,,84.477997,84.477997,,,,164.964996,163.713996,1.251,1.251,,,0.0,,,0.0,249.442993,1.42,0.0,1.42,1.42,,71.883003,,,,,,71.883003,73.303003,322.745996,0.0,328.621002,,,0.0,168.686005,28.759003,526.06601,17.139,543.205009,865.951006,
02/28/2005,831.153,58.202,58.202,0.0,48.739,48.739,,2.736,,,,,55.954,,,,,165.631,107.549,,,0.0,557.973,551.851,372.399,179.452,6.122,665.522,,79.946,79.946,,,,99.291,98.009,1.282,1.282,,,0.0,,,0.0,179.237,1.087,0.0,1.087,1.087,,79.066,,,,,,79.066,80.153,259.39,0.0,341.439,,,0.0,188.752,25.177,555.368,16.395,571.763,831.153,
05/31/2005,853.505,48.979,48.979,0.0,54.932,54.932,,2.625,,,,,83.454,,,,,189.99,104.173,218.332,-114.159,0.0,559.342,547.75,372.744,175.006,11.592,663.515,,87.537,87.537,,,,61.648,59.953,1.695,1.695,,,33.618,,,33.618,182.803,0.746,0.0,0.746,0.746,,75.266,,,,,,75.266,76.012,258.815,0.0,347.431,,,0.0,210.686,20.233,578.35,16.34,594.69,853.505,
08/31/2005,841.645,35.454,35.454,0.0,66.986,66.986,,2.22,,,,,66.633,,,,,171.293,109.048,229.503,-120.455,0.0,561.304,550.538,377.683,172.855,10.766,670.352,,75.824,75.824,,,,3.312,1.692,1.62,1.62,,,47.649,,,47.649,126.785,0.397,0.0,0.397,0.397,,79.463,,,,,,79.463,79.86,206.645,0.0,349.115,,,0.0,239.858,30.347,619.32,15.68,635.0,841.645,
11/30/2005,890.136,131.696,131.696,0.0,62.237,62.237,,2.728,,,,,30.318,,,,,226.979,102.915,224.947,-122.032,0.0,560.242,549.644,379.225,170.419,10.598,663.157,,84.755,84.755,,,,1.631,0.157,1.474,1.474,,,44.504,,,44.504,130.89,0.1,0.0,0.1,0.1,,80.259,,,,,,80.259,80.359,211.249,0.0,363.428,,,0.0,268.888,33.057,665.373,13.514,678.887,890.136,
02/28/2006,981.986,213.143,213.143,0.0,59.892,59.892,,2.71,,,,,42.37,,,,,318.115,102.73,230.863,-128.133,0.0,561.141,550.55,382.475,168.075,10.591,663.871,,85.312,85.312,,,,1.127,0.0,1.127,1.127,,,79.575,,,79.575,166.014,0.0,0.0,0.0,0.0,,85.559,,,,,,85.559,85.559,251.573,0.0,382.673,,,0.0,297.408,37.376,717.457,12.956,730.413,981.986,
05/31/2006,1018.678,218.475,218.475,0.0,67.476,67.476,,3.3,,,,,59.155,,,,,348.406,107.977,252.793,-144.816,0.0,562.295,554.462,387.28,167.182,7.833,670.272,,99.383,99.383,,,,0.746,0.0,0.746,0.746,,,49.526,,,49.526,149.655,0.0,0.0,0.0,0.0,,85.804,,,,,,85.804,85.804,235.459,0.0,389.366,,,0.0,329.874,50.983,770.223,12.996,783.219,1018.678,
08/31/2006,1051.02,168.578,168.578,0.0,76.157,76.157,,4.189,,,,,63.906,,,,,312.83,109.396,260.204,-150.808,0.0,628.794,616.432,434.198,182.234,12.362,738.19,,95.474,95.474,,,,0.446,0.049,0.397,0.397,,,36.409,,,36.409,132.329,0.0,0.0,0.0,0.0,,82.481,,,,,,82.481,82.481,214.81,0.0,399.597,,,0.0,369.782,51.511,820.89,15.32,836.21,1051.02,
11/30/2006,1120.848,249.247,249.247,0.0,74.524,74.524,,5.475,,,,,47.667,,,,,376.913,112.712,269.589,-156.877,0.0,631.223,623.289,443.917,179.372,7.934,743.935,,116.056,116.056,,,,0.202,0.0,0.202,0.202,,,43.774,,,43.774,160.032,0.0,0.0,0.0,0.0,,78.736,,,,,,78.736,78.736,238.768,0.0,413.359,,,0.0,402.173,50.777,866.309,15.771,882.08,1120.848,
02/28/2007,1158.951,292.059,292.059,0.0,70.404,70.404,,4.539,,,,,48.399,,,,,415.401,113.471,275.146,-161.675,0.0,630.079,616.964,442.403,174.561,13.115,743.55,,107.04,107.04,,,,0.0,,,,,,57.968,,,57.968,165.008,0.0,0.0,0.0,0.0,,75.341,,,,,,75.341,75.341,240.349,0.0,422.014,,,0.0,434.856,45.814,902.684,15.918,918.602,1158.951,
05/31/2007,1200.629,308.872,308.872,0.0,76.168,76.168,,3.435,,,,,55.954,,,,,444.429,118.495,284.551,-166.056,0.0,637.705,626.864,451.244,175.62,10.841,756.2,,115.671,115.671,,,,6.589,6.589,0.0,0.0,,,20.617,,,20.617,142.877,0.0,0.0,0.0,0.0,,85.043,,,,,,85.043,85.043,227.92,0.0,430.166,,,0.0,466.417,61.193,957.776,14.933,972.709,1200.629,
08/31/2007,1185.378,270.544,270.544,0.0,88.336,88.336,,4.075,,,,,61.142,,,,,424.097,122.588,292.552,-169.964,0.0,638.693,627.672,454.459,173.213,11.021,761.281,,115.756,115.756,,,,0.133,0.133,0.0,0.0,,,26.181,,,26.181,142.07,0.0,0.0,0.0,0.0,,85.079,,,,,,85.079,85.079,227.149,0.0,369.405,,,0.0,507.451,66.761,943.617,14.612,958.229,1185.378,
11/30/2007,1302.749,363.397,363.397,0.0,83.823,83.823,,6.252,,,,,56.545,,,,,510.017,134.221,312.357,-178.136,0.0,658.511,647.918,471.923,175.995,10.593,792.732,,124.218,124.218,,,,0.679,0.679,0.0,0.0,,,64.227,,,64.227,189.124,0.0,0.0,0.0,0.0,,94.186,,,,,,94.186,94.186,283.31,0.0,368.841,,,0.0,544.193,90.722,1003.756,15.683,1019.439,1302.749,
02/29/2008,1325.769,388.467,388.467,0.0,83.209,83.209,,5.14,,,,,51.956,,,,,528.772,134.695,322.124,-187.429,0.0,662.302,649.098,472.543,176.555,13.204,796.997,,117.418,117.418,,,,1.126,1.126,0.0,0.0,,,50.514,,,50.514,169.058,0.0,0.0,0.0,0.0,,82.431,,,,,,82.431,82.431,251.489,0.0,374.425,,,0.0,582.657,101.069,1058.151,16.129,1074.28,1325.769,
05/31/2008,1445.907,456.06,456.06,0.0,100.179,100.179,,3.821,,,,,57.35,,,,,617.41,141.415,287.386,-145.971,0.0,687.082,672.772,497.136,175.636,14.31,828.497,,138.243,138.243,,,,1.527,1.527,0.0,0.0,,,77.982,,,77.982,217.752,0.0,0.0,0.0,0.0,,86.613,,,,,,86.613,86.613,304.365,0.0,380.741,,,0.0,621.875,124.202,1126.818,14.724,1141.542,1445.907,
08/31/2008,1699.758,287.721,287.721,0.0,138.884,138.884,0.0,6.576,,,,,51.539,,,,47.352,484.72,153.533,304.542,-151.009,0.0,1061.505,1048.083,762.493,285.59,13.422,1215.038,,172.481,,30.314,,142.167,35.633,10.633,,,,25.0,62.248,,,62.248,270.362,175.0,175.0,,,,85.532,,,,,70.78,14.752,260.532,530.894,0.0,387.918,,,0.0,677.806,60.937,1126.661,42.203,1168.864,1699.758,
11/30/2008,1613.43,356.234,356.234,0.0,109.739,109.739,0.0,5.31,,,,,35.703,,,,31.442,506.986,145.664,294.771,-149.107,0.0,960.78,948.245,696.246,251.999,12.535,1106.444,,152.072,,13.671,,138.401,31.574,6.574,,,,25.0,88.946,,,88.946,272.592,170.0,170.0,,,,69.087,,,,,57.086,12.001,239.087,511.679,0.0,396.064,,,0.0,725.099,-54.622,1066.541,35.21,1101.751,1613.43,
02/28/2009,1444.596,387.593,387.593,0.0,105.242,105.242,0.0,6.37,,,,,31.207,,,,26.92,530.412,141.412,293.585,-152.173,0.0,772.772,761.212,535.988,225.224,11.56,914.184,,156.747,,13.736,,143.011,29.11,4.11,,,,25.0,78.85,,,78.85,264.707,165.0,165.0,,,,66.393,,,,,54.793,11.6,231.393,496.1,0.0,402.077,,,0.0,616.725,-103.736,915.066,33.43,948.496,1444.596,
05/31/2009,1676.821,426.935,426.935,0.0,122.831,122.831,0.0,5.914,,,,,39.508,0.0,,,35.719,595.188,176.226,297.415,-121.189,0.0,905.407,883.214,625.12,258.094,22.193,1081.633,,177.333,36.858,9.633,0.0,130.842,39.567,10.174,0.0,0.0,,29.393,119.277,0.0,0.0,119.277,336.177,167.61,167.61,0.0,0.0,,95.414,0.0,2.485,,,76.405,16.524,263.024,599.201,0.0,405.241,,,0.0,273.09,-10.901,667.43,410.19,1077.62,1676.821,
08/31/2009,2430.928,1072.349,1072.349,0.0,125.676,125.676,0.0,13.283,,,,,41.248,,93.605,,38.264,1252.556,182.184,304.212,-122.028,0.0,996.188,877.288,626.212,251.076,25.295,1178.372,,190.068,,24.378,,165.69,108.015,12.122,,,,95.893,731.69,,,731.69,1029.773,374.366,374.366,,,,99.489,,,,,76.652,22.837,473.855,1503.628,0.0,414.892,,,0.0,404.934,0.009,819.835,107.465,927.3,2430.928,
11/30/2009,2509.848,1090.847,1090.847,0.0,131.69,131.69,0.0,12.858,,,,,155.699,,95.733,23.437,29.757,1391.094,174.692,292.862,-118.17,0.0,944.062,825.083,599.872,225.211,23.246,1118.754,,177.588,,8.171,,169.417,118.961,9.823,,,,109.138,755.46,,,732.023,1052.009,341.978,341.978,,,,87.237,,,,,62.112,25.125,429.215,1481.224,0.0,434.728,,,0.0,467.476,19.203,921.407,107.217,1028.624,2509.848,
02/28/2010,1979.668,589.62,589.62,0.0,121.839,121.839,0.0,12.146,,,,,177.648,,89.85,32.738,33.743,901.253,178.549,289.934,-111.385,0.0,899.866,787.527,577.218,210.309,22.489,1078.415,,188.714,,12.291,,176.423,150.489,10.513,,,,139.976,203.475,,,170.737,542.678,307.298,307.298,,,,85.459,,,,,59.133,26.326,392.757,935.435,0.0,442.362,,,0.0,513.068,-20.438,934.992,109.241,1044.233,1979.668,
05/31/2010,2039.326,769.946,769.946,0.0,131.817,131.817,0.0,9.74,,,,,56.761,0.0,90.47,,54.009,968.264,183.938,303.34,-119.402,0.0,887.124,774.2,569.09,205.11,22.454,1071.062,,180.005,15.426,6.43,,158.149,227.356,79.187,0.0,0.0,,148.169,265.11,0.0,0.0,265.11,672.471,272.965,272.965,0.0,0.0,,119.701,0.0,4.181,,,88.265,27.255,392.666,1065.137,0.0,460.747,0.0,460.747,-100.0,544.772,-44.255,861.264,112.925,974.189,2039.326,
08/31/2010,1908.745,578.213,578.213,0.0,150.777,150.777,0.0,6.731,,,,,69.548,,93.838,,65.52,805.269,202.928,333.335,-130.407,0.0,900.548,785.16,582.252,202.908,21.55,1103.476,,180.292,,0.233,,180.059,222.033,84.135,,,,137.898,105.686,,,105.686,508.011,238.248,238.248,,,,125.175,,,,,89.858,35.317,363.423,871.434,0.0,462.874,0.0,462.874,-112.98,592.439,-20.413,921.92,115.391,1037.311,1908.745,
11/30/2010,2056.59,663.66,663.66,0.0,149.366,149.366,0.0,7.737,,,,,107.895,,96.08,,103.868,928.658,219.944,362.065,-142.121,0.0,907.988,789.598,590.911,198.687,22.31,1127.932,,187.123,,9.244,,177.879,323.975,180.881,,,,143.094,94.887,,,94.887,605.985,202.61,202.61,,,,134.251,,,,,95.426,38.825,336.861,942.846,0.0,469.372,0.0,469.372,-112.98,636.594,-4.457,988.529,125.215,1113.744,2056.59,
02/28/2011,3052.418,1329.065,1329.065,0.0,137.653,137.653,0.0,9.834,,,,,93.16,,101.252,,88.872,1569.712,244.349,400.048,-155.699,0.0,1238.357,1113.353,765.714,347.639,23.752,1482.706,,204.166,,3.987,,200.179,268.732,188.961,,,,79.771,765.02,,,765.02,1237.918,301.319,301.319,,,,147.273,,,,,101.702,45.571,448.592,1686.51,0.0,484.757,0.0,484.757,-112.98,675.182,49.283,1096.242,269.666,1365.908,3052.418,
05/31/2011,3350.531,1354.285,1354.285,0.0,166.54,166.54,0.0,7.64,,,,,319.51,0.0,104.14,,316.564,1847.975,256.301,403.971,-147.67,0.0,1246.255,1121.137,779.637,341.5,20.978,1502.556,,249.252,,7.674,,241.578,356.547,270.745,0.0,0.0,,85.802,838.565,0.0,0.0,838.565,1444.364,268.217,268.217,0.0,0.0,,166.275,0.0,,,,116.432,49.843,434.492,1878.856,0.0,419.591,0.0,419.591,,685.624,79.32,1184.535,287.14,1471.675,3350.531,
08/31/2011,2715.158,723.952,723.952,0.0,177.352,177.352,0.0,10.454,,,,,325.821,,99.013,,322.886,1237.579,255.664,414.852,-159.188,0.0,1221.915,1102.499,775.505,326.994,20.403,1477.579,,235.295,,17.317,,217.978,404.976,311.072,,,,93.904,162.116,,,162.116,802.387,285.766,285.766,,,,174.834,,,,,122.133,52.701,460.6,1262.987,0.0,350.493,0.0,350.493,,736.868,70.35,1157.711,294.46,1452.171,2715.158,
11/30/2011,2614.339,770.86,770.86,0.0,162.643,162.643,0.0,11.79,,,,,245.117,,96.508,,242.224,1190.41,258.041,419.713,-161.672,0.0,1165.888,1040.761,741.081,299.68,28.619,1423.929,,223.496,,17.076,,206.42,313.638,225.676,,,,87.962,270.29,,,270.29,807.424,203.222,203.222,,,,169.945,,,,,115.157,54.788,373.167,1180.591,0.0,342.914,0.0,342.914,,790.532,12.909,1146.355,287.393,1433.748,2614.339,
02/29/2012,2616.971,735.733,735.733,0.0,156.038,156.038,0.0,12.38,,,,,222.348,,98.585,,218.405,1126.499,288.428,465.124,-176.696,,1202.044,1079.815,760.972,318.843,23.644,1490.472,,232.902,,19.289,,213.613,298.221,215.716,,,,82.505,221.247,,,221.247,752.37,177.846,177.846,,,,177.551,,,,,120.748,56.803,355.397,1107.767,0.0,354.191,0.0,354.191,,842.487,33.299,1229.977,279.227,1509.204,2616.971,
05/31/2012,2688.143,781.275,781.275,0.0,182.962,182.962,0.0,9.864,,,,,274.638,0.0,97.235,,252.669,1248.739,305.848,467.759,-161.911,0.0,1133.556,1014.875,724.687,290.188,21.446,1439.404,,328.596,11.817,12.283,,304.496,291.811,215.391,0.0,0.0,,76.42,216.878,0.0,0.0,216.878,837.285,236.565,236.565,0.0,0.0,,168.95,0.0,,,,106.644,62.306,405.515,1242.8,0.0,358.728,0.0,358.728,,843.456,-30.0,1172.184,273.159,1445.343,2688.143,
08/31/2012,2805.492,841.331,841.331,0.0,179.875,179.875,0.0,12.839,,,,,302.836,,96.558,,277.145,1336.881,324.005,501.233,-177.228,0.0,1144.606,1025.516,740.891,284.625,22.532,1468.611,,318.38,,18.11,,300.27,256.795,209.254,,,,47.541,470.771,,,470.771,1045.946,285.464,285.464,,,,191.062,,,,,124.096,66.966,476.526,1522.472,0.0,258.084,0.0,258.084,,889.37,1.498,1148.952,134.068,1283.02,2805.492,
11/30/2012,3428.721,998.261,998.261,0.0,183.256,183.256,0.0,14.147,,,,,294.256,,97.966,,287.792,1489.92,338.195,518.041,-179.846,0.0,1600.606,1475.69,1059.52,416.17,26.95,1938.801,,251.935,,7.436,,244.499,314.824,212.399,,,,102.425,470.711,,,470.711,1037.47,777.988,777.988,,,,238.462,,,,,167.365,71.097,1016.45,2053.92,0.0,257.554,0.0,257.554,,957.978,18.432,1233.964,140.837,1374.801,3428.721,
02/28/2013,3076.224,682.96,682.96,0.0,166.271,166.271,0.0,11.349,,,,,286.282,,93.626,,279.932,1146.862,341.573,527.295,-185.722,0.0,1587.789,1464.609,1051.614,412.995,29.554,1929.362,,233.154,,5.787,,227.367,239.484,167.152,,,,72.332,201.19,,,201.19,673.828,883.462,883.462,,,,233.696,,,,,162.389,71.307,1117.158,1790.986,0.0,207.666,0.0,207.666,,946.195,-6.774,1147.087,138.151,1285.238,3076.224,
05/31/2013,3125.056,680.47,680.47,0.0,189.435,189.435,0.0,11.057,,,,,333.53,0.0,95.178,,327.045,1214.492,348.064,505.012,-156.948,0.0,1562.5,1445.07,1044.222,400.848,22.252,1910.564,,281.76,18.497,18.87,,244.393,259.796,187.461,0.0,0.0,,72.335,162.558,0.0,0.0,162.558,704.114,891.134,891.134,0.0,0.0,,243.201,0.0,,,,170.723,72.478,1134.335,1838.449,0.0,202.396,0.0,202.396,,958.751,-15.062,1146.085,140.522,1286.607,3125.056,
08/31/2013,3499.49,725.887,725.887,0.0,188.633,188.633,0.0,6.677,,,,,668.871,,96.646,,662.554,1590.068,355.37,,,0.0,1554.052,1434.812,1047.578,387.234,22.594,1909.422,,243.218,,19.118,,224.1,400.715,328.487,,,,72.228,400.887,,,400.887,1044.82,1000.383,1000.383,,,,249.598,,,,,173.573,76.025,1249.981,2294.801,0.0,166.848,0.0,166.848,,917.55,-17.376,1067.022,137.667,1204.689,3499.49,
11/30/2013,3981.564,1096.833,1096.833,0.0,195.788,195.788,0.0,8.886,,,,,756.801,,100.332,,750.342,2058.308,357.88,,,0.0,1565.376,1442.66,1063.31,379.35,22.384,1923.256,,255.475,,20.114,,235.361,518.859,446.508,,,,72.351,798.671,,,798.671,1573.005,922.545,922.545,,,,254.33,,,,,172.988,81.342,1176.875,2749.88,0.0,188.281,0.0,188.281,,896.597,2.235,1087.113,144.571,1231.684,3981.564,
02/28/2014,3455.715,1013.56,1013.56,0.0,174.993,174.993,0.0,7.315,,,,,337.387,,103.182,,331.105,1533.255,364.725,,,0.0,1557.735,1429.381,1064.868,364.513,25.172,1922.46,,252.033,,8.821,,243.212,264.406,262.055,,,,2.351,171.563,,,171.563,688.002,1252.056,1252.056,,,,251.948,,,,,165.697,86.251,1504.004,2192.006,0.0,195.308,0.0,195.308,,940.545,-5.745,1130.108,133.601,1263.709,3455.715,
