Date,Level 1 Assets,Level 2 Assets,Level 3 Assets,Total FV Assets,Level 1 Liabilities,Level 2 Liabilities,Level 3 Liabilities,Total FV Liabilities,Level 1 Assets/Total Equity,Level 2 Assets/Total Equity,Level 3 Assets/Total Equity,Total FV Assets/Total Equity,Level 1 Assets/Total Assets,Level 2 Assets/Total Assets,Level 3 Assets/Total Assets,Total FV Assets/Total Assets,Source: Bloomberg
09/27/2009,521.402,0.0,55.45,576.852,,,,,52.029897,0.0,5.533269,57.563166,33.819588,0.0,3.596642,37.41623,
01/03/2010,92.625,482.522,54.9,630.047,,,,,10.71741,55.831428,6.352343,72.901181,6.477558,33.744284,3.83933,44.061172,
04/04/2010,480.305,0.0,54.45,534.755,,,,,50.998782,0.0,5.781501,56.780283,31.90948,0.0,3.617433,35.526913,
07/04/2010,548.193,0.0,0.0,548.193,,,,,52.865395,0.0,0.0,52.865395,33.388027,0.0,0.0,33.388027,
10/03/2010,41.932,554.117,0.0,596.049,,,,,3.784063,50.005099,0.0,53.789162,2.430529,32.11861,0.0,34.549139,
01/02/2011,201.709,598.904,0.0,800.613,0.0,5.272,3.738,9.01,16.841714,50.005552,0.0,66.847267,10.967733,32.564829,0.0,43.532562,
04/03/2011,383.687,660.322,0.0,1044.009,0.0,0.0,12.514,12.514,36.05315,62.047159,0.0,98.10031,18.0716,31.101067,0.0,49.172668,
07/03/2011,221.606,923.584,0.0,1145.19,0.0,0.0,10.76,10.76,18.96818,79.053397,0.0,98.021577,9.81867,40.921122,0.0,50.739792,
10/02/2011,167.134,855.779,0.0,1022.913,0.0,0.0,8.162,8.162,16.139792,82.640844,0.0,98.780636,7.784323,39.858197,0.0,47.642519,
01/01/2012,226.067,838.221,0.0,1064.288,,8.97,6.638,15.608,21.025283,77.958455,0.0,98.983738,10.29524,38.173136,0.0,48.468377,
04/01/2012,271.681,921.068,0.0,1192.749,0.0,11.368,8.375,19.743,23.417304,79.390642,0.0,102.807946,11.804652,40.020787,0.0,51.825439,
07/01/2012,359.343,852.643,0.0,1211.986,0.0,11.244,5.861,17.105,30.432603,72.209966,0.0,102.642569,15.299408,36.302176,0.0,51.601583,
09/30/2012,263.817,771.511,0.0,1035.328,0.0,11.823,12.257,24.08,21.585172,63.124052,0.0,84.709224,10.821117,31.645463,0.0,42.46658,
12/30/2012,380.615,801.36,0.0,1181.975,0.0,12.071,12.519,24.59,28.8655,60.774423,0.0,89.639924,14.832517,31.228895,0.0,46.061413,
03/31/2013,345.351,575.325,0.0,920.676,0.0,13.624,70.751,84.375,26.325956,43.856774,0.0,70.18273,12.584816,20.965218,0.0,33.550034,
06/30/2013,624.641,331.673,0.0,956.314,0.0,13.834,60.102,73.936,44.983768,23.885562,0.0,68.86933,22.125268,11.748114,0.0,33.873382,
09/29/2013,529.277,323.063,0.0,852.34,0.0,14.902,57.232,72.134,38.507884,23.504653,0.0,62.012537,18.784035,11.465502,0.0,30.249537,
12/29/2013,508.608,441.918,0.0,950.526,0.0,14.957,49.48,64.437,33.172928,28.823208,0.0,61.996136,16.846869,14.637864,0.0,31.484734,
03/30/2014,409.899,529.592,0.0,939.491,0.0,18.236,47.72,65.956,26.048272,33.654526,0.0,59.702799,13.423599,17.343372,0.0,30.766971,
06/29/2014,487.684,398.043,0.0,885.727,0.0,19.384,46.189,65.573,45.137704,36.840961,0.0,81.978664,16.068374,13.114853,0.0,29.183227,
09/28/2014,639.169,400.643,0.0,1039.812,0.0,19.92,46.522,66.442,50.157928,31.439921,0.0,81.597849,19.497524,12.22141,0.0,31.718934,
12/28/2014,582.038,574.837,0.0,1156.875,0.0,20.31,44.124,64.434,39.789363,39.297087,0.0,79.086449,17.236173,17.022927,0.0,34.2591,
03/29/2015,508.992,667.3,0.0,1176.292,0.0,24.76,34.237,58.997,31.354885,41.106962,0.0,72.461847,14.546398,19.070656,0.0,33.617054,
06/28/2015,473.152,728.617,0.0,1201.769,0.0,24.915,36.566,61.481,26.37543,40.616095,0.0,66.991525,12.7771,19.675733,0.0,32.452834,
09/27/2015,432.926,666.217,0.0,1099.143,0.0,24.086,36.175,60.261,21.990506,33.840539,0.0,55.831045,11.595565,17.844072,0.0,29.439638,
01/03/2016,572.976,461.965,0.0,1034.941,0.0,24.925,35.0,59.925,30.459641,24.55825,0.0,55.017891,15.537291,12.527025,0.0,28.064317,
04/03/2016,600.535,419.521,0.0,1020.056,0.0,27.157,5.3,32.457,28.538387,19.936312,0.0,48.474699,15.829772,11.058342,0.0,26.888114,
07/03/2016,812.433,373.645,0.0,1186.078,0.0,27.791,5.3,33.091,37.376527,17.18979,0.0,54.566316,20.386817,9.376074,0.0,29.762891,
10/02/2016,752.213,522.85,0.0,1275.063,0.0,28.447,5.3,33.747,31.955569,22.211753,0.0,54.167322,17.791953,12.366873,0.0,30.158826,
01/01/2017,699.721,540.801,0.0,1240.522,0.0,29.223,4.139,33.362,30.236305,23.369062,0.0,53.605367,16.34633,12.633766,0.0,28.980096,
04/02/2017,992.0,526.0,0.0,1518.0,0.0,30.0,3.0,33.0,38.007663,20.153257,0.0,58.16092,21.574598,11.439756,0.0,33.014354,
07/02/2017,1191.0,438.0,0.0,1629.0,0.0,31.0,0.0,31.0,42.611807,15.670841,0.0,58.282648,24.516262,9.016056,0.0,33.532318,
10/01/2017,1322.0,450.0,0.0,1772.0,0.0,31.0,0.0,31.0,44.377308,15.10574,0.0,59.483048,26.198969,8.917955,0.0,35.116924,
12/31/2017,1389.0,523.0,0.0,1912.0,0.0,33.0,0.0,33.0,46.783429,17.615359,0.0,64.398787,26.421914,9.94864,0.0,36.370554,
04/01/2018,1684.0,446.0,0.0,2130.0,0.0,34.0,0.0,34.0,51.216545,13.564477,0.0,64.781022,30.386142,8.047636,0.0,38.433778,
07/01/2018,1516.0,704.0,0.0,2220.0,0.0,35.0,0.0,35.0,42.488789,19.730942,0.0,62.219731,25.910101,12.032131,0.0,37.942232,
09/30/2018,2015.0,1120.0,0.0,3135.0,0.0,37.0,0.0,37.0,52.859391,29.380902,0.0,82.240294,29.812102,16.570499,0.0,46.382601,
12/30/2018,2121.0,1113.0,0.0,3234.0,0.0,33.0,0.0,33.0,54.301075,28.494624,0.0,82.795699,30.478517,15.993677,0.0,46.472194,
03/31/2019,2412.0,781.0,0.0,3193.0,0.0,41.0,0.0,41.0,58.728999,19.016314,0.0,77.745313,32.638701,10.568336,0.0,43.207037,
06/30/2019,2278.0,627.0,27.0,2932.0,0.0,42.0,0.0,42.0,52.585411,14.473684,0.623269,67.682364,32.668866,8.991826,0.387208,42.047899,
09/29/2019,2225.0,712.0,28.0,2965.0,0.0,43.0,0.0,43.0,50.123902,16.039649,0.630773,66.794323,31.386655,10.04373,0.394978,41.825363,
12/29/2019,2456.0,696.0,39.0,3191.0,0.0,46.0,0.0,46.0,53.240841,15.087795,0.845437,69.174073,33.570257,9.513395,0.533078,43.61673,
03/29/2020,2443.0,671.0,73.0,3187.0,0.0,38.0,0.0,38.0,52.707659,14.476807,1.574973,68.759439,33.645503,9.241151,1.005371,43.892026,
06/28/2020,2309.0,705.0,69.0,3083.0,0.0,46.0,0.0,46.0,50.602674,15.450362,1.512163,67.565198,31.857064,9.726821,0.951987,42.535872,
