Date,Last Price,Period-over-Period % Change,Open Price,High Price,Low Price,Market Capitalization,Current Shares Outstanding,Equity Float,Source: Bloomberg
03/31/2013,33.4,,26.0,35.42,26.0,16700.0,99.014999,98.972,
06/30/2013,30.89,-7.51497,33.42,34.74,29.4,15445.0,500.0,499.956,
09/29/2013,31.15,0.841696,31.02,32.9,28.81,15575.0,500.0,499.946,
12/31/2013,32.69,4.94382,31.1,33.34,30.76,16345.242821,500.006836,499.9538,
03/30/2014,29.01,-11.257265,32.53,32.73,28.77,14534.01,500.006836,499.9378,
06/29/2014,32.38,11.616684,29.07,33.05,28.135,16223.60377,501.018677,500.9476,
09/28/2014,36.63,13.125386,32.45,37.31,31.67,18358.798344,501.19339,501.1223,
12/31/2014,43.03,17.472017,36.3,45.24,34.161187,21572.123358,501.324829,501.2538,
03/29/2015,46.22,7.413432,43.46,47.92,42.29,23126.990657,500.664825,458.7377,
06/28/2015,48.62,5.192557,46.47,55.38,44.31,24277.881482,499.964325,458.0572,
09/27/2015,42.51,-12.566845,48.51,50.39,37.73,21184.139486,498.943817,457.0333,
12/31/2015,47.92,12.726417,42.27,48.645,38.98,23835.413415,497.920471,456.01,
04/03/2016,44.99,-6.114357,46.94,48.35,38.26,22333.792237,496.60379,454.5938,
07/03/2016,47.45,5.467882,45.1,49.1,45.01,23506.24136,496.202362,496.0387,
10/02/2016,52.01,9.610116,47.18,52.64,46.835,25705.462968,495.043701,494.8235,
12/31/2016,53.53,2.922515,51.76,54.15,46.86,26382.544048,493.83255,490.9145,
04/02/2017,53.37,-0.298898,53.88,56.5035,52.0,26222.200924,491.62793,491.3365,
07/02/2017,62.38,16.882144,53.35,63.845,52.25,30544.960296,490.796861,490.511261,
10/01/2017,63.76,2.212248,62.4,65.83,59.5,31104.168511,489.111671,488.825714,
12/31/2017,72.04,12.986198,63.84,73.58,63.03,35020.83841,487.288245,486.998566,
03/31/2018,83.51,15.92171,72.54,85.73,70.2,40479.3217,485.253713,484.898468,
06/30/2018,85.19,2.011735,83.17,89.25,77.0,41086.298219,483.865442,483.510498,
09/30/2018,91.56,7.477403,84.78,93.67,83.25,44038.56286,481.823803,481.477448,
12/31/2018,85.54,-6.574924,92.03,96.57,78.9,41021.761366,480.450882,480.114227,
03/31/2019,100.67,17.687632,84.51,100.94,81.37,48223.547521,478.771915,478.355988,
06/30/2019,113.49,12.734678,102.41,116.47,96.89,54227.937067,478.656189,478.261017,
09/30/2019,124.59,9.780597,114.33,130.08,111.87,59397.757852,477.557942,477.17395,
12/31/2019,132.35,6.228429,124.99,133.66,114.96,62936.158593,476.29925,475.946228,
03/31/2020,117.69,-11.076691,132.05,146.26,90.14,55886.903395,474.933945,474.496216,
06/30/2020,137.04,16.441499,113.93,143.21,110.7474,65093.928465,474.940772,474.508453,
09/19/2020,160.87,,160.11,161.97,159.1176,76436.52853248,475.1447,474.7312,
