Date,Assets,Net Plant in Service,Gross Utility Plant in Service,Accum Depreciation for Plant Asset,Plant Construction in Progress,Net Nuclear Fuel,Total Utility Plant,Cash & Near Cash Items,Marketable Securities,Restricted Bond Proceeds,Net Accounts Receivable,Supplies And Fuel,Prepaid Expenses,Other Current Assets,Total Current Assets,Decommissioning Funds,Long-Term Investments,Investments in Associated Co.,Other Property & Equipment,Deferred Charges & Others,Total Long Term Assets,Total Assets,Liabilities & Shareholders' Equity,ST Portion of LT Debts,Short Term Debt,Accounts Payable,Other Accounts Payable and Accruals,Other Current Liabilities,Total Current Liabilities,Accum Deferred Income Taxes,Accumulated Deferred ITC,Long-Term Borrowings,Other Liabilities,Total Long-Term Liabilities,Common Stock,Additional Paid in Capital,Retained Earnings & Other Equity,Total Preferred Equity,Minority Interest,Total Equity,Total Capitalization & Liabilities,Source: Bloomberg
03/31/1990,,8091.291992,11101.972656,-3010.680908,305.079987,76.040001,8472.412109,160.932007,0.0,0.0,418.963989,360.471985,194.289993,50.986,1185.644043,,321.803009,,2.246,284.828003,608.877012,10266.932617,,134.126999,0.0,171.598007,254.837997,333.273987,893.836975,697.364014,257.070007,3145.968018,224.326996,4324.729004,570.401978,707.554016,3129.461914,640.948975,0.0,5048.366943,10266.932617,
06/30/1990,,8189.567871,11246.819336,-3057.250977,314.20401,78.234001,8582.005859,160.311996,0.0,0.0,361.19101,343.789001,58.041,43.880001,967.213013,,331.286011,,2.196,261.229004,594.711015,10143.929688,,136.309006,0.0,175.472,235.634995,335.56601,882.981995,710.033997,253.669998,3093.50293,219.404999,4276.611938,570.461975,707.677979,3065.430908,640.765015,0.0,4984.335938,10143.929688,
09/30/1990,,8243.960938,11336.306641,-3092.345947,349.369995,92.589996,8685.920898,160.328003,0.0,0.0,436.609985,394.575012,207.658997,41.807999,1240.97998,,319.109009,,1.908,238.188004,559.205012,10486.106445,,136.494995,0.0,192.645996,309.390015,286.225006,924.755981,732.164001,250.270004,3238.126953,206.302994,4426.864014,570.536987,707.833008,3215.581055,640.534973,0.0,5134.486023,10486.106445,
12/31/1990,,8410.907227,11517.709961,-3106.802979,321.046997,83.202003,8815.15625,353.334991,0.0,0.0,395.27301,443.244995,59.240002,46.02,1297.113037,39.099998,238.298996,,1.915,293.984985,573.29898,10685.570312,,121.598,0.0,221.315994,267.117004,347.768005,957.799011,761.934021,246.669998,3370.779053,208.123001,4587.506104,570.580017,707.924011,3223.60791,638.151001,0.0,5140.262939,10685.570312,
03/31/1991,,8447.144531,11615.803711,-3168.658936,382.040985,81.991997,8911.177734,185.207993,0.0,0.0,422.490997,383.717987,203.686005,41.152,1236.255005,,294.638,,1.742,274.661011,571.041011,10718.473633,,121.792999,0.0,177.255005,234.143005,357.518005,890.708984,776.723999,243.220001,3493.365967,182.852997,4696.162964,570.612,707.987976,3214.947021,638.054993,0.0,5131.60199,10718.473633,
06/30/1991,,8576.586914,11784.116211,-3207.529053,384.562012,85.260002,9046.40918,291.007996,0.0,0.0,425.463989,380.875,67.334,47.028,1211.708984,,299.247986,,1.742,296.247009,597.236995,10855.355469,,171.901001,0.0,202.177994,240.276001,351.837006,966.192017,808.19397,239.770004,3565.100098,195.216003,4808.280151,570.71698,708.20697,3164.228027,637.731018,0.0,5080.882996,10855.355469,
09/30/1991,,8708.529297,11942.172852,-3233.644043,344.765015,81.100998,9134.394531,315.645996,0.0,0.0,446.881989,393.139008,206.520996,45.436001,1407.624023,,312.363007,,1.742,351.096985,665.201991,11207.220703,,172.106003,0.0,188.503998,362.973999,334.786987,1058.370972,832.374023,236.320007,3562.186035,249.100998,4879.981079,570.789001,708.356995,3352.214111,637.508972,0.0,5268.86908,11207.220703,
12/31/1991,,8831.949219,12089.669922,-3257.718018,356.561005,74.484001,9262.994141,317.862,0.0,0.0,389.981995,402.61499,71.239998,65.327003,1247.026001,49.900002,150.404999,,1.52,396.096985,597.921985,11107.94043,,247.218002,0.0,210.197998,237.737,398.109009,1093.261963,856.823975,232.869995,3420.233887,261.273987,4771.201904,570.814026,708.406982,3329.072998,635.184021,0.0,5243.477966,11107.94043,
03/31/1992,,8861.03125,12183.766602,-3322.736084,403.083008,67.398003,9331.511719,238.242004,0.0,124.227997,390.285004,377.391998,190.007996,48.125,1368.280029,,177.889999,,1.479,302.944,482.313,11182.105469,,372.432007,0.0,158.819,272.794006,363.743011,1167.787964,858.744019,229.419998,3513.083008,170.738998,4771.985962,570.856995,708.497009,3327.927002,635.049988,0.0,5242.330994,11182.105469,
06/30/1992,,9005.455078,12385.736328,-3380.281006,361.240997,60.018002,9426.713867,384.842987,0.0,0.0,372.440002,369.445007,61.558998,96.956001,1285.243042,,66.556,,1.48,329.041992,397.077992,11109.035156,,222.550003,0.0,172.227005,239.382004,357.674988,991.833984,916.840027,220.304001,3436.135986,190.317001,4763.597046,584.75,851.448975,3282.412109,634.992981,0.0,5353.604065,11109.035156,
09/30/1992,,9078.149414,12512.692383,-3434.542969,397.899994,81.386002,9557.43457,349.662994,0.0,148.098999,418.286011,386.977997,192.201004,188.018997,1683.245972,,64.098999,,1.456,387.557007,453.112006,11693.792969,,372.773987,0.0,212.837006,317.281006,362.063995,1264.956055,963.159973,216.854004,3431.801025,265.838013,4877.653076,584.791016,851.531006,3468.991943,645.869995,0.0,5551.18396,11693.792969,
