Date,Net Revenue,Net Interest Income,Total Interest Income,Interest Income,Investment Income,Total Interest Expense,Total Non-Interest Income,Trading Securities G/L,Trading Account Profits/Losses,Investment & Loan Inc (Loss),Other Income (Loss),Commissions & Fees Earned,Other Operating Income (Losses),Provision for Loan Losses,Net Revenue after Provisions,Total Non-Interest Expense,Commissions & Fees Paid,Other Operating Expenses,Operating Income (Loss),Non-Operating (Income) Loss,Other Non-Op (Income) Loss,"Pretax Income (Loss), GAAP",Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
09/30/1999,4173.0,2382.0,3641.0,2777.0,864.0,-1259.0,1791.0,150.0,,,,1375.0,266.0,-240.0,3933.0,-2418.0,0.0,2418.0,1515.0,18.0,-18.0,1533.0,-571.0,962.0,0.0,,,962.0,0.0,962.0,-9.0,,953.0,953.0,,3297.199951,0.29,0.29,0.29,3334.199951,0.285,0.285,0.285,
12/31/1999,12903.0,10116.0,5309.0,4012.0,1297.0,-2152.0,2787.0,415.0,,,,2341.0,31.0,-334.0,12569.0,-3518.0,,3518.0,2092.0,16.0,-16.0,6350.0,-700.0,1235.0,0.0,,,5650.0,0.0,1235.0,-9.0,0.0,1226.0,1226.0,,3817.8,0.321128,0.321128,0.321128,3876.0,0.316306,0.316306,0.321128,
03/31/2000,4675.0,2632.0,4378.0,3479.0,899.0,-1746.0,2043.0,284.0,,,,1553.0,206.0,-276.0,4399.0,-2770.0,0.0,2770.0,1629.0,34.0,-34.0,1663.0,-623.0,1040.0,0.0,,,1040.0,0.0,1040.0,-4.0,0.0,1036.0,1036.0,,3393.4,0.305,0.305,0.305,3422.6,0.305,0.305,0.305,
06/30/2000,4799.0,2664.0,4543.0,3561.0,982.0,-1879.0,2135.0,281.0,,,,1716.0,138.0,-275.0,4524.0,-2869.0,0.0,2869.0,1655.0,17.0,-17.0,1672.0,-635.0,1037.0,0.0,,,1037.0,0.0,1037.0,-4.0,0.0,1033.0,1033.0,,3365.6,0.305,0.305,0.305,3405.2,0.305,0.305,0.305,
09/30/2000,4830.0,2775.0,4870.0,3872.0,998.0,-2095.0,2055.0,194.0,,,,1682.0,179.0,-425.0,4405.0,-3033.0,0.0,3033.0,1372.0,9.0,-9.0,1381.0,-560.0,821.0,0.0,,,821.0,0.0,821.0,-5.0,0.0,816.0,816.0,,3415.4,0.24,0.24,0.24,3456.0,0.235,0.235,0.235,
12/31/2000,8524.0,5814.0,6206.0,4951.0,1255.0,-2832.0,2710.0,297.0,,,,2312.0,101.0,-526.0,7998.0,-4040.0,0.0,4040.0,1518.0,-3384.0,3384.0,3085.0,-561.0,907.0,0.0,,,2524.0,0.0,907.0,-5.0,0.0,902.0,902.0,,3928.4,0.22961,0.22961,0.22961,4001.2,0.225433,0.225433,0.22961,
03/31/2001,5234.0,2820.0,4881.0,4020.0,861.0,-2061.0,2414.0,226.0,,,,1840.0,348.0,-361.0,4873.0,-2996.0,0.0,2996.0,1877.0,0.0,0.0,1877.0,-712.0,1165.0,0.0,,,1165.0,0.0,1165.0,-4.0,0.0,1161.0,1161.0,,3431.8,0.34,0.34,0.34,3477.4,0.335,0.335,0.335,
06/30/2001,3553.0,3008.0,4816.0,3743.0,1073.0,-1808.0,545.0,-1460.0,,,,2122.0,-117.0,-427.0,3126.0,-3255.0,0.0,3255.0,-129.0,0.0,0.0,-129.0,42.0,-87.0,0.0,,,-87.0,0.0,-87.0,-4.0,0.0,-91.0,-91.0,,3429.8,-0.025,-0.025,0.0,3429.8,-0.025,-0.025,0.0,
09/30/2001,5480.0,3201.0,4816.0,3653.0,1163.0,-1615.0,2279.0,39.0,,,,1965.0,275.0,-455.0,5025.0,-3189.0,0.0,3189.0,1836.0,2.0,-2.0,1842.0,-678.0,1164.0,0.0,,,1164.0,0.0,1164.0,-4.0,0.0,1160.0,1160.0,,3421.2,0.34,0.34,0.34,3453.8,0.335,0.335,0.335,
12/31/2001,5934.0,3431.0,4688.0,3329.0,1359.0,-1257.0,2503.0,-68.0,,,,2547.0,24.0,-537.0,5397.0,-3472.0,0.0,3472.0,1925.0,-36.0,36.0,1889.0,-708.0,1181.0,0.0,,,1181.0,0.0,1181.0,-2.0,0.0,1179.0,1179.0,,3393.4,0.35,0.35,0.35,3418.4,0.345,0.345,0.345,
03/31/2002,5956.0,3655.0,4681.0,3365.0,1316.0,-1026.0,2301.0,18.0,,,,2078.0,205.0,-490.0,5466.0,-3330.0,0.0,3330.0,2136.0,2.0,-2.0,2138.0,-759.0,1379.0,276.0,,,1103.0,0.0,1103.0,-1.0,0.0,1102.0,1102.0,,3406.0,0.325,0.405,0.405,3437.8,0.32,0.4,0.4,
06/30/2002,6017.0,3639.0,4627.0,3458.0,1169.0,-988.0,2378.0,-13.0,,,,2228.0,163.0,-410.0,5607.0,-3376.0,0.0,3376.0,2231.0,-29.0,29.0,2202.0,-782.0,1420.0,0.0,,,1420.0,0.0,1420.0,-1.0,0.0,1419.0,1419.0,,3420.8,0.415,0.415,0.415,3461.6,0.41,0.41,0.41,
09/30/2002,6040.0,3695.0,4699.0,3474.0,1225.0,-1004.0,2345.0,-31.0,,,,2273.0,103.0,-395.0,5645.0,-3407.0,0.0,3407.0,2238.0,0.0,0.0,2238.0,-794.0,1444.0,0.0,,,1444.0,0.0,1444.0,-1.0,0.0,1443.0,1443.0,,3401.4,0.425,0.425,0.425,3435.6,0.42,0.42,0.42,
12/31/2002,7516.0,3783.0,4452.0,3036.0,1416.0,-959.0,3733.0,-8.0,,,,1492.0,2249.0,-389.0,7127.0,-4598.0,0.0,4598.0,2239.0,37.0,-37.0,2284.0,-809.0,1467.0,0.0,,,1475.0,0.0,1467.0,-1.0,0.0,1466.0,1466.0,,3380.8,0.43,0.43,0.43,3408.0,0.43,0.43,0.43,
03/31/2003,6682.0,3849.0,4728.0,3394.0,1334.0,-879.0,2833.0,-80.0,,,,2449.0,464.0,-411.0,6271.0,-3957.0,0.0,3957.0,2314.0,0.0,0.0,2314.0,-822.0,1492.0,0.0,,,1492.0,0.0,1492.0,-1.0,0.0,1491.0,1491.0,,3363.0,0.445,0.445,0.445,3388.2,0.44,0.44,0.44,
06/30/2003,6930.0,3973.0,4855.0,3489.0,1366.0,-882.0,2957.0,-27.0,,,,2519.0,465.0,-421.0,6509.0,-4158.0,0.0,4158.0,2351.0,0.0,0.0,2351.0,-826.0,1525.0,0.0,,,1525.0,0.0,1525.0,-2.0,0.0,1523.0,1523.0,,3351.4,0.455,0.455,0.455,3381.2,0.45,0.45,0.45,
09/30/2003,7333.0,4142.0,4979.0,3546.0,1433.0,-837.0,3191.0,35.0,,,,2809.0,347.0,-426.0,6907.0,-4575.0,0.0,4575.0,2332.0,0.0,0.0,2332.0,-771.0,1561.0,0.0,,,1561.0,0.0,1561.0,-3.0,0.0,1558.0,1558.0,,3354.4,0.465,0.465,0.465,3387.8,0.46,0.46,0.46,
12/31/2003,7443.0,4044.0,4856.0,3787.0,1069.0,-812.0,3399.0,136.0,,,,2417.0,846.0,-465.0,6978.0,-4500.0,0.0,4500.0,2478.0,2.0,-2.0,2480.0,-856.0,1624.0,0.0,,,1624.0,0.0,1624.0,0.0,0.0,1624.0,1624.0,,3380.4,0.48,0.48,0.48,3425.2,0.475,0.475,0.475,
03/31/2004,7147.0,4050.0,4858.0,4016.0,842.0,-808.0,3097.0,128.0,,,,2454.0,515.0,-404.0,6743.0,-4029.0,0.0,4029.0,2714.0,0.0,0.0,2714.0,-947.0,1767.0,0.0,,,1767.0,0.0,1767.0,0.0,0.0,1767.0,1767.0,,3398.6,0.52,0.52,0.52,3442.4,0.515,0.515,0.515,
06/30/2004,7425.0,4226.0,5069.0,4037.0,1032.0,-843.0,3199.0,20.0,,,,2379.0,800.0,-440.0,6985.0,-4177.0,0.0,4177.0,2808.0,-175.0,175.0,2633.0,-919.0,1714.0,0.0,,,1714.0,0.0,1714.0,0.0,0.0,1714.0,1714.0,,3376.2,0.51,0.51,0.545,3416.6,0.5,0.5,0.535,
09/30/2004,7318.0,4418.0,5405.0,4305.0,1100.0,-987.0,2900.0,58.0,,,,2159.0,683.0,-408.0,6910.0,-4220.0,0.0,4220.0,2690.0,0.0,0.0,2690.0,-942.0,1748.0,0.0,,,1748.0,0.0,1748.0,0.0,0.0,1748.0,1748.0,,3377.8,0.515,0.515,0.515,3417.4,0.51,0.51,0.51,
12/31/2004,8170.0,4456.0,5635.0,4586.0,1049.0,-1179.0,3714.0,173.0,,,,2727.0,814.0,-465.0,7705.0,-4973.0,0.0,4973.0,2732.0,0.0,0.0,2732.0,-947.0,1785.0,,,,1785.0,0.0,1785.0,0.0,0.0,1785.0,1785.0,,3385.400146,0.53,0.53,0.53,3430.000244,0.52,0.52,0.52,
03/31/2005,8088.0,4453.0,5873.0,4831.0,1042.0,-1420.0,3635.0,171.0,,,,3110.0,354.0,-585.0,7503.0,-4692.0,0.0,4692.0,2811.0,1.0,-1.0,2812.0,-956.0,1856.0,0.0,,,1856.0,0.0,1856.0,0.0,0.0,1856.0,1856.0,,3390.8,0.545,0.545,0.545,3431.4,0.54,0.54,0.54,
06/30/2005,7865.0,4536.0,6200.0,5221.0,979.0,-1664.0,3329.0,240.0,,,,2656.0,433.0,-454.0,7411.0,-4554.0,0.0,4554.0,2857.0,0.0,0.0,2857.0,-947.0,1910.0,0.0,,,1910.0,0.0,1910.0,0.0,0.0,1910.0,1910.0,,3375.4,0.57,0.57,0.57,3414.4,0.56,0.56,0.56,
09/30/2005,8503.0,4676.0,6645.0,5476.0,1169.0,-1969.0,3827.0,115.0,,,,3156.0,556.0,-641.0,7862.0,-4889.0,0.0,4889.0,2973.0,0.0,0.0,2973.0,-998.0,1975.0,0.0,,,1975.0,0.0,1975.0,0.0,0.0,1975.0,1975.0,,3373.6,0.585,0.585,0.585,3410.6,0.58,0.58,0.58,
12/31/2005,8492.0,4839.0,7244.0,5964.0,1280.0,-2405.0,3653.0,-31.0,,,,3050.0,634.0,-703.0,7789.0,-4883.0,0.0,4883.0,2906.0,0.0,0.0,2906.0,-976.0,1930.0,0.0,,,1930.0,0.0,1930.0,0.0,0.0,1930.0,1930.0,,3350.8,0.575,0.575,0.575,3387.8,0.57,0.57,0.57,
03/31/2006,8418.0,4870.0,7532.0,6180.0,1352.0,-2662.0,3548.0,289.0,,,,2937.0,322.0,-433.0,7985.0,-5074.0,0.0,5074.0,2911.0,137.0,-137.0,3048.0,-1030.0,2018.0,0.0,,,2018.0,0.0,2018.0,0.0,0.0,2018.0,2018.0,,3358.4,0.6,0.6,0.575,3395.8,0.595,0.595,0.57,
06/30/2006,8789.0,4984.0,8077.0,6318.0,1759.0,-3093.0,3805.0,-23.0,,,,3367.0,461.0,-432.0,8357.0,-5176.0,0.0,5176.0,3181.0,0.0,0.0,3181.0,-1092.0,2089.0,0.0,,,2089.0,0.0,2089.0,0.0,0.0,2089.0,2089.0,,3363.8,0.62,0.62,0.62,3404.4,0.615,0.615,0.615,
09/30/2006,8934.0,5047.0,8399.0,6626.0,1773.0,-3352.0,3887.0,280.0,,,,3141.0,466.0,-613.0,8321.0,-5081.0,0.0,5081.0,3240.0,0.0,0.0,3240.0,-1046.0,2194.0,0.0,,,2194.0,0.0,2194.0,0.0,0.0,2194.0,2194.0,,3371.9,0.65,0.65,0.65,3416.0,0.64,0.64,0.64,
12/31/2006,9413.0,5050.0,8231.0,6819.0,1412.0,-3181.0,4363.0,307.0,,,,2887.0,1169.0,-726.0,8687.0,-5411.0,0.0,5411.0,3276.0,0.0,0.0,3276.0,-1095.0,2181.0,0.0,,,2181.0,0.0,2181.0,0.0,0.0,2181.0,2181.0,,3379.4,0.65,0.65,0.65,3424.0,0.64,0.64,0.64,
03/31/2007,9441.0,5010.0,8139.0,6855.0,1284.0,-3129.0,4431.0,128.0,,,,3586.0,717.0,-715.0,8726.0,-5526.0,,5526.0,3200.0,,,3200.0,-956.0,2244.0,,,,2244.0,,2244.0,,,2244.0,2244.0,,3376.0,0.66,0.66,0.66,3416.1,0.66,0.66,0.66,
06/30/2007,9891.0,5196.0,8573.0,7179.0,1394.0,-3377.0,4695.0,200.0,,,,3855.0,640.0,-720.0,9171.0,-5727.0,,5727.0,3444.0,,,3444.0,-1165.0,2279.0,,,,2279.0,,2279.0,,,2279.0,2279.0,,3351.2,0.68,0.68,0.68,3389.3,0.67,0.67,0.67,
09/30/2007,9853.0,5280.0,9223.0,7549.0,1674.0,-3943.0,4573.0,333.0,,,,3893.0,347.0,-892.0,8961.0,-5671.0,0.0,5671.0,3290.0,0.0,0.0,3290.0,-1117.0,2173.0,0.0,,,2173.0,0.0,2173.0,0.0,0.0,2173.0,2173.0,,3339.6,0.65,0.65,0.65,3374.0,0.64,0.64,0.64,
12/31/2007,10205.0,5488.0,9242.0,7750.0,1492.0,-3754.0,4717.0,282.0,,,,3956.0,479.0,-2612.0,7593.0,-5900.0,,5900.0,1693.0,0.0,0.0,1693.0,-332.0,1361.0,,,,1361.0,,1361.0,0.0,0.0,1361.0,1361.0,,3327.6,0.41,0.41,0.41,3352.2,0.41,0.41,0.41,
03/31/2008,10563.0,5760.0,8849.0,7264.0,1585.0,-3089.0,4803.0,636.0,,,,3703.0,464.0,-2028.0,8535.0,-5947.0,0.0,5947.0,2588.0,485.0,-485.0,3073.0,-1074.0,1999.0,0.0,,,1999.0,0.0,1999.0,0.0,0.0,1999.0,1999.0,,3302.4,0.61,0.61,0.51,3317.9,0.6,0.6,0.5,
06/30/2008,11459.0,6278.0,8547.0,6852.0,1695.0,-2269.0,5181.0,-45.0,,,,4408.0,818.0,-3012.0,8447.0,-5860.0,0.0,5860.0,2587.0,0.0,0.0,2587.0,-834.0,1753.0,0.0,,,1753.0,0.0,1753.0,0.0,0.0,1753.0,1753.0,,3309.8,0.53,0.53,0.53,3321.4,0.53,0.53,0.53,
09/30/2008,10379.0,6381.0,8774.0,6930.0,1844.0,-2393.0,3998.0,-423.0,,,,4061.0,360.0,-2495.0,7884.0,-4871.0,0.0,4871.0,3013.0,-646.0,646.0,2367.0,-730.0,1637.0,0.0,,,1637.0,0.0,1637.0,0.0,0.0,1637.0,1637.0,,3316.4,0.49,0.49,0.62,3331.0,0.49,0.49,0.62,
12/31/2008,9496.0,6724.0,8728.0,6767.0,1961.0,-2004.0,2772.0,132.0,,,,2730.0,-90.0,-8444.0,1052.0,-5822.0,0.0,5822.0,-4770.0,0.0,0.0,-4770.0,2036.0,-2734.0,0.0,,,-2734.0,0.0,-2734.0,-286.0,0.0,-3020.0,-3020.0,,3582.4,-0.84,-0.84,0.07,3593.6,-0.84,-0.84,0.07,
03/31/2009,21017.0,11376.0,14313.0,10856.0,3457.0,-2937.0,9641.0,511.0,787.0,-276.0,0.0,8448.0,682.0,-4558.0,16459.0,-11818.0,0.0,11818.0,4641.0,0.0,0.0,4641.0,-1552.0,3089.0,0.0,0.0,0.0,3089.0,-44.0,3045.0,-661.0,0.0,2384.0,2517.25,133.25,4247.4,0.56,0.56,0.592657,4249.3,0.56,0.56,0.591358,
06/30/2009,22507.0,11764.0,14301.0,10613.0,3688.0,-2537.0,10743.0,-38.0,0.0,-38.0,0.0,9388.0,1393.0,-5086.0,17421.0,-12697.0,0.0,12697.0,4724.0,0.0,0.0,4724.0,-1475.0,3249.0,0.0,0.0,0.0,3249.0,-77.0,3172.0,-597.0,0.0,2575.0,3100.85,525.85,4483.1,0.58,0.58,0.691675,4501.6,0.57,0.57,0.686814,
09/30/2009,22466.0,11684.0,13968.0,10247.0,3721.0,-2284.0,10782.0,-11.0,0.0,-11.0,0.0,9411.0,1382.0,-6111.0,16355.0,-11684.0,0.0,11684.0,4671.0,0.0,0.0,4671.0,-1355.0,3316.0,0.0,0.0,0.0,3316.0,-81.0,3235.0,-598.0,0.0,2637.0,3145.442,508.442,4678.3,0.56,0.56,0.672347,4706.4,0.56,0.56,0.668032,
12/31/2009,22696.0,11500.0,13692.0,10208.0,3484.0,-2192.0,11196.0,899.0,516.0,383.0,0.0,9870.0,427.0,-5913.0,16783.0,-12821.0,0.0,12821.0,3962.0,0.0,0.0,3962.0,-949.0,3013.0,0.0,0.0,0.0,3013.0,-190.0,2823.0,-2429.0,0.0,394.0,953.65,559.65,4764.8,0.08,0.08,0.200145,4796.1,0.08,0.08,0.196689,
03/31/2010,21448.0,11147.0,13225.0,10122.0,3103.0,-2078.0,10301.0,608.0,537.0,71.0,0.0,8898.0,795.0,-5330.0,16118.0,-12117.0,0.0,12117.0,4001.0,0.0,0.0,4001.0,-1401.0,2600.0,0.0,0.0,0.0,2600.0,-53.0,2547.0,-175.0,0.0,2372.0,2619.0,247.0,5190.4,0.46,0.46,0.504585,5225.2,0.45,0.45,0.497271,
06/30/2010,21394.0,11449.0,13472.0,10386.0,3086.0,-2023.0,9945.0,427.0,109.0,318.0,0.0,8608.0,910.0,-3989.0,17405.0,-12746.0,0.0,12746.0,4659.0,0.0,0.0,4659.0,-1514.0,3145.0,0.0,0.0,0.0,3145.0,-83.0,3062.0,-184.0,0.0,2878.0,3290.75,412.75,5219.7,0.551373,0.551373,0.630448,5260.8,0.547065,0.547065,0.625523,
09/30/2010,20874.0,11098.0,13130.0,9897.0,3233.0,-2032.0,9776.0,487.0,470.0,17.0,0.0,8531.0,758.0,-3445.0,17429.0,-12253.0,0.0,12253.0,5176.0,0.0,0.0,5176.0,-1751.0,3425.0,0.0,0.0,0.0,3425.0,-86.0,3339.0,-189.0,0.0,3150.0,3459.4,309.4,5240.1,0.6,0.6,0.660178,5273.2,0.6,0.6,0.658674,
12/31/2010,21494.0,11063.0,12969.0,9790.0,3179.0,-1906.0,10431.0,581.0,532.0,49.0,0.0,9318.0,532.0,-2989.0,18505.0,-13340.0,0.0,13340.0,5165.0,0.0,0.0,5165.0,-1672.0,3493.0,0.0,0.0,0.0,3493.0,-79.0,3414.0,-182.0,0.0,3232.0,3579.1,347.1,5256.2,0.62,0.62,0.680929,5293.8,0.61,0.61,0.675567,
03/31/2011,20329.0,10651.0,12472.0,9509.0,2963.0,-1821.0,9678.0,799.0,612.0,187.0,0.0,8393.0,486.0,-2210.0,18119.0,-12733.0,0.0,12733.0,5386.0,0.0,0.0,5386.0,-1572.0,3814.0,0.0,0.0,0.0,3814.0,-55.0,3759.0,-189.0,0.0,3570.0,3856.0,286.0,5278.8,0.67629,0.67629,0.730469,5333.1,0.669404,0.669404,0.723032,
06/30/2011,20386.0,10678.0,12384.0,9492.0,2892.0,-1706.0,9708.0,1010.0,414.0,596.0,0.0,8231.0,467.0,-1838.0,18548.0,-12475.0,0.0,12475.0,6073.0,0.0,0.0,6073.0,-2001.0,4072.0,0.0,0.0,0.0,4072.0,-124.0,3948.0,-220.0,0.0,3728.0,4042.6,314.6,5286.5,0.7,0.7,0.764703,5331.7,0.7,0.7,0.759006,
09/30/2011,19628.0,10542.0,12178.0,9380.0,2798.0,-1636.0,9086.0,202.0,-442.0,644.0,0.0,8243.0,641.0,-1811.0,17817.0,-11677.0,0.0,11677.0,6140.0,0.0,0.0,6140.0,-1998.0,4142.0,0.0,0.0,0.0,4142.0,-87.0,4055.0,-216.0,0.0,3839.0,4083.4,244.4,5275.5,0.73,0.73,0.774031,5319.2,0.72,0.72,0.765947,
12/31/2011,20605.0,10892.0,12378.0,9414.0,2964.0,-1486.0,9713.0,539.0,430.0,109.0,0.0,8355.0,819.0,-2040.0,18565.0,-12508.0,0.0,12508.0,6057.0,0.0,0.0,6057.0,-1874.0,4183.0,0.0,0.0,0.0,4183.0,-76.0,4107.0,-219.0,0.0,3888.0,4131.1,243.1,5271.9,0.74,0.74,0.783607,5317.6,0.73,0.73,0.775716,
03/31/2012,21636.0,10888.0,12255.0,9322.0,2933.0,-1367.0,10748.0,997.0,640.0,357.0,0.0,9061.0,690.0,-1995.0,19641.0,-12993.0,0.0,12993.0,6648.0,0.0,0.0,6648.0,-2328.0,4320.0,0.0,0.0,0.0,4320.0,-72.0,4248.0,-226.0,0.0,4022.0,4163.7,141.7,5282.6,0.76,0.76,0.788191,5337.8,0.75,0.75,0.776547,
06/30/2012,21289.0,11037.0,12354.0,9375.0,2979.0,-1317.0,10252.0,444.0,263.0,181.0,0.0,9290.0,518.0,-1800.0,19489.0,-12397.0,0.0,12397.0,7092.0,0.0,0.0,7092.0,-2371.0,4721.0,0.0,0.0,0.0,4721.0,-99.0,4622.0,-219.0,0.0,4403.0,4403.0,0.0,5306.9,0.83,0.83,0.83,5369.9,0.82,0.82,0.82,
09/30/2012,21213.0,10662.0,11925.0,9167.0,2758.0,-1263.0,10551.0,696.0,529.0,167.0,0.0,9226.0,629.0,-1591.0,19622.0,-12112.0,0.0,12112.0,7510.0,0.0,0.0,7510.0,-2480.0,5030.0,0.0,0.0,0.0,5030.0,-93.0,4937.0,-220.0,0.0,4717.0,4717.0,0.0,5288.1,0.89,0.89,0.89,5355.6,0.88,0.88,0.88,
12/31/2012,21948.0,10643.0,11857.0,9205.0,2652.0,-1214.0,11305.0,927.0,275.0,652.0,0.0,9841.0,537.0,-1831.0,20117.0,-12896.0,0.0,12896.0,7221.0,0.0,0.0,7221.0,-1924.0,5297.0,0.0,0.0,0.0,5297.0,-207.0,5090.0,-233.0,0.0,4857.0,5059.8,202.8,5272.4,0.92,0.92,0.959677,5338.7,0.91,0.91,0.947987,
03/31/2013,21259.0,10499.0,11650.0,9024.0,2626.0,-1151.0,10760.0,728.0,570.0,158.0,0.0,9445.0,587.0,-1219.0,20040.0,-12400.0,0.0,12400.0,7640.0,0.0,0.0,7640.0,-2420.0,5220.0,0.0,0.0,0.0,5220.0,-49.0,5171.0,-240.0,0.0,4931.0,4931.0,0.0,5279.0,0.93,0.93,0.93,5353.5,0.92,0.92,0.92,
06/30/2013,21378.0,10750.0,11827.0,9071.0,2756.0,-1077.0,10628.0,472.0,331.0,149.0,-8.0,9931.0,225.0,-652.0,20726.0,-12255.0,0.0,12255.0,8471.0,0.0,0.0,8471.0,-2863.0,5608.0,0.0,0.0,0.0,5608.0,-89.0,5519.0,-247.0,0.0,5272.0,5272.0,0.0,5304.7,1.0,1.0,1.0,5384.6,0.98,0.98,0.98,
09/30/2013,20478.0,10748.0,11776.0,9084.0,2692.0,-1028.0,9730.0,893.0,397.0,496.0,0.0,8486.0,351.0,-75.0,20403.0,-12102.0,0.0,12102.0,8301.0,0.0,0.0,8301.0,-2618.0,5683.0,0.0,0.0,0.0,5683.0,-105.0,5578.0,-261.0,0.0,5317.0,5317.0,0.0,5295.3,1.0,1.0,1.0,5381.7,0.99,0.99,0.99,
