Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,Net Revenue,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Cash & Equivalents,Book Value,Tangible Book Value,Source: Bloomberg
12/31/1992,32.068758,32.031872,32.031872,,4.677591,3.380383,0.789308,0.497778,0.497778,0.497778,0.497778,0.497778,0.497778,0.165926,1.192812,,10.421951,12.972345,,
03/31/1993,32.083857,32.075026,32.075026,,4.616676,3.36112,0.807388,0.518519,0.518519,,0.518519,0.518519,0.518519,0.193511,1.25063,,7.996451,13.305664,,
06/30/1993,32.127581,32.120345,32.120345,,4.715204,3.464502,0.884891,0.56,0.56,,0.56,0.56,0.56,0.193511,0.253671,,9.26282,13.672987,,
09/30/1993,32.140599,32.137704,32.137704,,4.84736,3.592634,0.924241,0.497778,0.601482,,0.497778,0.601482,0.601482,0.193573,1.593673,,9.434609,13.987263,,
12/31/1993,32.162294,32.161812,32.161812,,4.976274,3.74982,1.053112,0.642963,0.642963,0.642963,0.642963,0.642963,0.642963,0.193511,0.475813,,11.722609,14.809795,,
03/31/1994,32.19508,35.995327,35.995327,,4.919444,3.676394,0.920481,0.56,0.56,,0.56,0.56,0.56,0.233333,1.346175,,9.580625,14.815338,,
06/30/1994,32.516188,36.206508,36.206508,,5.191967,3.878253,0.998936,0.622222,0.622222,,0.622222,0.622222,0.622222,0.233333,0.898347,,9.251084,15.017904,,
09/30/1994,32.501242,36.333793,36.333793,,5.406042,4.024243,1.07206,0.684445,0.684445,,0.684445,0.684445,0.684445,0.233333,1.076518,,8.533059,15.317353,,
12/31/1994,36.465901,36.422506,36.422506,,5.799491,4.299429,0.960889,0.601482,0.601482,0.601482,0.601482,0.601482,0.601482,0.233333,1.312842,,10.687135,15.901979,,
03/31/1995,36.64815,36.575346,36.575346,,5.955378,4.273534,1.050926,0.663704,0.663704,,0.663704,0.663704,0.663704,0.28,0.804914,0.53886,10.173992,16.670882,,
06/30/1995,36.996739,36.893077,36.893077,,6.35271,4.487617,1.16404,0.725926,0.725926,,0.725926,0.725926,0.725926,0.28,0.606618,0.355948,12.478667,17.425374,,
09/30/1995,37.21997,37.092203,37.092203,,6.664608,4.745579,1.310734,0.808889,0.808889,,0.808889,0.808889,0.808889,0.28,1.577447,1.267922,9.417257,17.861352,,
12/31/1995,37.239257,37.229133,37.229133,,6.909267,4.964311,1.471992,0.912593,0.912593,0.912593,0.912593,0.912593,0.912593,0.28,1.131318,0.654487,13.631341,18.624297,,
03/31/1996,37.26047,37.25372,37.25372,,6.889057,4.981408,1.263981,0.794371,0.794371,0.794371,0.794371,0.794371,0.794371,0.342222,0.871752,0.444922,9.443091,18.873997,,
06/30/1996,37.31913,37.285703,37.285703,,7.147405,5.237611,1.418453,0.886667,0.886667,0.886667,0.886667,0.886667,0.886667,0.342222,1.163931,0.698257,10.316291,19.202269,,
09/30/1996,37.386311,37.380524,37.380524,,7.437617,5.485343,1.66552,0.933334,0.933334,1.026667,0.933334,0.933334,1.026667,0.342222,1.71691,1.346691,9.454637,19.878452,,
12/31/1996,37.396918,37.883239,37.392096,,7.689325,5.732308,1.851086,1.12,1.12,1.12,1.12,1.12,1.12,0.342222,1.61962,1.172922,11.905821,20.957609,,
03/31/1997,37.411703,37.902524,37.405596,,7.60969,5.624453,1.547442,0.98,0.98,0.98,0.911556,0.911556,0.911556,0.42,1.984195,1.49892,9.610094,21.291439,,
06/30/1997,37.464846,37.944631,37.428633,,8.051109,5.972459,1.713688,1.05,1.05,1.05,1.05,1.05,1.05,0.42,1.196303,0.744671,11.252149,22.185038,,
09/30/1997,37.496559,37.989416,36.219418,,8.541468,6.327076,1.92372,1.19,1.19,1.19,1.12,1.12,1.12,0.42,1.619739,1.290192,10.199869,23.030434,,
12/31/1997,37.543918,38.034418,37.519702,,8.517259,6.35786,2.034824,1.26,1.26,1.26,1.26,1.26,1.26,0.42,2.119073,1.600839,12.859553,24.069305,,
03/31/1998,37.572204,57.316912,56.340843,,5.666848,4.231069,1.174051,0.746667,0.746667,0.746667,0.7,0.7,0.7,0.326667,0.526616,0.218172,12.678708,24.68125,,
06/30/1998,37.585791,38.255704,37.581846,,8.475316,6.31664,1.885591,1.19,1.19,1.19,1.19,1.19,1.19,0.49,1.990456,1.174024,11.182018,25.391244,,
09/30/1998,38.180129,39.531561,38.954417,,8.873602,7.413665,2.055454,1.26,1.26,1.26,1.26,1.26,1.26,0.511,2.156187,1.441839,9.51123,26.608344,,
12/31/1998,39.773417,38.917133,38.281273,,9.656157,7.402941,2.372622,1.4,1.4,1.4,1.4,1.4,1.4,0.511,-0.641907,,11.368171,27.956285,,
03/31/1999,38.705847,40.388987,39.84713,,9.328752,7.161269,2.017009,1.26,1.26,1.26,1.26,1.26,1.26,0.63,3.613685,3.57308,7.932161,28.361969,,
06/30/1999,38.758131,40.352845,39.929845,,9.976873,7.747939,2.157083,1.33,1.33,1.33,1.33,1.33,1.33,0.63,1.921921,-0.110018,11.25756,28.606591,,
09/30/1999,39.960987,40.400845,39.956274,,10.325838,7.948013,2.331148,1.47,1.47,1.47,1.47,1.47,1.47,0.63,2.365586,1.638466,11.922128,29.675043,,
12/31/1999,40.287703,40.770273,40.271559,,10.903253,8.312467,2.405047,1.54,1.54,1.456,1.54,1.54,1.456,0.63,3.617268,2.686735,13.914022,30.447727,,
03/31/2000,40.32599,40.707272,40.308987,,11.185719,8.374932,2.475825,1.54,1.54,1.54,1.54,1.54,1.54,0.77,0.951525,0.942643,14.31764,31.161765,,
06/30/2000,40.583702,40.943559,40.493845,,11.719386,8.572735,2.518728,1.54,1.54,1.54,1.54,1.54,1.54,0.77,2.093281,0.039018,14.107067,31.888811,,
09/30/2000,40.596986,41.055987,40.5927,,12.018491,8.487733,2.590589,1.610001,1.610001,1.610001,1.610001,1.610001,1.610001,0.77,3.959825,3.276796,13.674612,33.094575,,
12/31/2000,40.663244,41.222701,40.631846,,12.409158,8.682279,2.738738,1.82,1.82,1.610001,1.82,1.82,1.610001,0.77,4.195355,2.420047,23.058294,34.851402,,
03/31/2001,41.395129,41.892557,41.100988,,12.568871,9.011779,2.853216,1.750001,1.750001,1.750001,1.750001,1.750001,1.750001,0.896,-0.327316,-1.196492,16.389441,36.27103,,
06/30/2001,41.516415,42.316843,41.473559,,12.556722,9.322228,2.999815,1.82,1.82,1.82,1.82,1.82,1.82,0.896,2.314945,1.451648,16.81966,37.348096,,
09/30/2001,41.57956,42.479558,41.552561,,12.276692,9.33981,3.100266,1.890001,1.890001,1.890001,1.890001,1.890001,1.890001,0.896,4.638054,3.843277,13.964601,38.919868,,
12/31/2001,42.096239,42.36813,41.760845,,17.902224,15.538383,3.336738,2.030001,2.030001,2.030001,2.030001,2.030001,2.030001,0.882,-2.332783,-3.341144,16.05217,40.263597,39.43825,
03/31/2002,42.178847,42.8797,42.132416,,12.987292,10.95902,3.187332,1.960001,1.960001,1.960001,1.960001,1.960001,1.960001,1.036,7.824925,6.902714,14.995858,40.970656,40.155485,
06/30/2002,42.342272,42.897418,42.232701,,14.641,12.667743,3.293561,2.030001,2.030001,2.030001,2.030001,2.030001,2.030001,1.036,3.609786,2.765227,16.655601,42.846047,41.508423,
09/30/2002,41.579512,43.140843,42.651987,,13.614583,11.593458,3.51939,2.170001,2.170001,2.170001,2.170001,2.170001,2.170001,1.036,1.347112,0.753236,18.121882,47.12066,,
12/31/2002,42.913953,43.189987,42.872559,,12.680792,10.755575,3.826084,2.450001,2.450001,2.450001,2.450001,2.450001,2.450001,1.036,4.701446,3.648208,19.547395,47.556863,44.795384,
03/31/2003,43.595987,43.428846,43.152414,,13.556878,11.745298,3.39594,2.100001,2.100001,2.100001,2.100001,2.100001,2.100001,1.155,1.046384,0.139112,21.553246,50.010706,47.367412,
06/30/2003,43.021271,43.57356,43.253701,,14.150026,12.304982,3.675916,2.240001,2.240001,2.240001,2.240001,2.240001,2.240001,1.155,3.695776,0.683988,22.058181,49.7413,43.213436,
09/30/2003,43.063128,43.501988,43.052272,,14.248562,12.549813,3.820983,2.310001,2.310001,2.310001,2.310001,2.310001,2.310001,1.155,5.633663,5.633663,19.712989,50.525962,43.841311,
12/31/2003,43.15572,43.73713,43.120273,,14.386157,12.825081,3.906075,2.380001,2.380001,2.380001,2.380001,2.380001,2.380001,1.155,6.435326,5.888715,20.237758,52.021818,45.467924,
03/31/2004,43.490854,43.830273,43.377701,,14.546206,13.002925,3.573034,2.380001,2.380001,2.170001,2.380001,2.380001,2.170001,1.211,3.399857,2.681977,17.97801,54.228045,47.759007,
06/30/2004,44.139484,44.122415,43.739987,,14.827576,13.300278,3.954139,2.380001,2.380001,2.380001,2.380001,2.380001,2.380001,1.211,3.80862,3.052013,21.36595,56.323653,46.879343,
09/30/2004,44.2197,44.620413,44.206844,,15.4736,13.747329,4.09052,2.450001,2.450001,2.450001,2.450001,2.450001,2.450001,1.211,4.898902,3.402527,19.983175,58.270726,47.797069,
12/31/2004,44.282061,44.752559,44.248557,,15.834483,13.83939,4.371487,2.660001,2.660001,2.660001,2.660001,2.660001,2.660001,1.211,6.092831,6.092831,18.577703,59.646929,49.30615,
03/31/2005,44.431495,44.842844,44.374558,,17.046164,14.692473,4.381993,2.660001,2.660001,2.660001,2.590001,2.590001,2.590001,1.2775,0.64208,0.100981,19.418815,60.742296,49.241647,
06/30/2005,44.502738,44.955844,44.450558,,19.020391,16.273294,4.812605,2.870001,2.870001,2.870001,2.870001,2.870001,2.870001,1.2775,2.492185,1.860607,26.31319,62.778429,51.381872,
09/30/2005,44.611862,45.047986,44.548844,,20.018208,16.839966,5.054026,3.010001,3.010001,3.010001,3.010001,3.010001,3.010001,1.2775,5.597833,4.999569,23.159782,64.442636,53.204638,
12/31/2005,44.662806,45.039986,44.613987,,20.64449,17.075273,5.107815,3.080001,3.080001,3.080001,3.080001,3.080001,3.080001,1.2775,5.179273,4.518493,21.332918,66.035461,54.767719,
03/31/2006,45.671982,45.172558,44.805558,,20.786885,16.83521,4.93171,3.010001,3.010001,3.010001,3.010001,3.010001,3.010001,1.365,2.4661,1.804687,23.714145,70.110401,59.266466,
06/30/2006,46.205105,46.4887,46.111843,,22.021805,17.4566,5.50852,3.290001,3.290001,3.290001,3.290001,3.290001,3.290001,1.365,3.867401,3.114319,23.864679,73.010526,58.717841,
09/30/2006,46.401707,46.690557,46.2367,,22.959424,17.74653,5.347397,3.360001,3.360001,3.360001,3.290001,3.290001,3.290001,1.365,6.368902,5.674367,24.058296,76.806377,61.017733,
12/31/2006,46.507468,46.874557,46.364986,,13.873077,8.335255,3.544916,3.780001,2.240001,1.33,3.780001,2.240001,1.26,1.4,4.446373,3.50452,17.920971,79.743107,67.886688,
03/31/2007,46.692861,47.081843,46.5267,,13.656717,7.962138,3.334429,3.150001,2.170001,2.170001,3.150001,2.100001,2.100001,1.47,2.683427,1.802449,22.594803,82.155665,66.393555,
06/30/2007,46.773834,47.180414,46.629986,,14.171611,8.252308,3.57847,3.500001,2.240001,2.240001,3.430001,2.240001,2.240001,1.4,2.341562,1.588699,24.141404,83.921365,68.234731,
09/30/2007,46.919121,47.1657,46.744986,,14.450791,8.431172,2.886299,2.870001,1.820001,1.960001,2.870001,1.750001,1.890001,1.435,8.603575,6.071239,22.638681,86.56377,70.962881,
12/31/2007,47.123978,47.0647,46.864557,,13.929183,8.229737,2.232647,1.750001,1.12,1.12,1.750001,1.12,1.12,1.47,9.256441,8.169223,16.331792,73.032672,61.421916,
03/31/2008,47.155419,47.388414,46.9957,,12.8802,8.087591,1.494371,1.750001,1.750001,0.77,1.680001,1.680001,0.7,1.19,4.343185,3.632268,14.715912,74.875848,63.312087,
06/30/2008,47.164792,47.345414,47.0247,,11.688581,7.760454,0.688,0.28,0.28,0.7,0.28,0.28,0.7,1.19,3.063837,2.434338,17.902082,72.693864,61.733146,
09/30/2008,47.184939,47.062557,47.062557,,11.775348,7.792883,-0.730942,-0.84,-0.84,-0.42,-0.84,-0.84,-0.42,0.42,5.18767,4.594162,16.315884,71.596511,60.875314,
12/31/2008,47.190573,47.0987,47.0987,,11.259546,7.358717,-6.397501,-13.510004,-13.510004,-4.130001,-13.510004,-13.510004,-4.130001,0.42,5.147063,4.676944,45.125474,60.764742,59.476625,
03/31/2009,47.198058,47.112129,47.112129,,10.085322,7.046742,-4.708045,-3.220001,-3.220001,-3.114511,-3.220001,-3.220001,-3.132284,0.07,2.458942,2.174663,22.270662,57.550059,56.287613,
06/30/2009,47.196669,47.121414,47.121414,,10.448095,7.734191,-14.07844,-12.740004,-12.740004,-12.523116,-12.740004,-12.740004,-12.523116,0.07,1.142283,0.963087,29.472737,44.378259,43.145248,
09/30/2009,68.626787,49.232271,49.232271,,9.494118,7.016292,-9.557694,-9.240003,-9.240003,-9.276781,-9.240003,-9.240003,-9.299153,0.07,7.528903,7.416111,49.795716,32.212582,31.381201,
12/31/2009,69.975453,69.443408,69.443408,,7.178968,5.654662,-3.51263,-4.060001,-3.817255,-3.703729,-4.060001,-4.072804,-3.959285,0.07,-1.543026,-1.658545,38.339473,27.478693,26.89163,
03/31/2010,69.977652,69.943836,69.943836,,5.897489,4.554583,-3.9343,-3.290001,-3.920001,-3.920001,-3.290001,-3.920001,-3.920001,0.07,6.778095,6.70528,51.23823,24.097836,23.526411,
06/30/2010,112.150867,96.678971,96.678971,,4.258775,3.351649,-2.416575,-2.520001,-2.520001,-2.520001,-2.520001,-2.520001,-2.520001,0.07,1.278065,1.214969,39.387186,22.213266,21.866091,
09/30/2010,112.151016,112.130824,112.130824,,3.640872,2.918234,-1.612465,-1.750001,-1.750001,-1.726691,-1.750001,-1.750001,-1.730177,0.07,0.635579,0.585281,32.980022,20.339316,20.001433,
03/31/2011,112.18198,112.177538,112.177538,,3.232341,2.688577,-0.711943,-0.84,-0.84,-0.693875,-0.84,-0.84,-0.699006,0.07,2.076824,2.048931,27.644725,17.319306,16.999691,
06/30/2011,112.182708,112.182395,112.182395,,3.172521,2.663609,-0.390115,-0.49,-0.49,-0.458941,-0.49,-0.49,-0.472003,0.07,1.733686,1.681226,30.363788,17.015474,16.704553,
09/30/2011,112.182863,130.178104,112.182823,,3.702545,3.226831,0.330871,0.14,0.14,0.154644,0.14,0.14,0.152915,0.07,1.027448,1.012731,30.431127,16.802121,16.49982,
12/31/2011,112.185027,130.178961,112.184109,,3.091106,2.679756,0.240489,0.14,0.14,0.117614,0.07,0.07,0.073192,0.07,0.917982,0.857323,20.055573,16.761907,16.468142,
03/31/2012,112.367894,129.855104,112.304966,,3.087958,2.716692,0.319808,0.21,0.21,0.195244,0.14,0.14,0.144298,0.07,3.090861,3.062714,21.373676,16.661583,16.376626,
06/30/2012,112.367897,129.965818,112.367966,,2.939325,2.579321,0.332363,0.21,0.21,0.228788,0.21,0.21,0.216965,0.07,-0.374297,-0.428601,17.430663,16.920277,16.643294,
09/30/2012,112.367897,130.056532,112.367966,,2.855876,2.541454,0.271554,0.14,0.14,0.149548,0.14,0.14,0.145957,0.07,-1.461004,-1.533462,12.572247,17.095719,16.825838,
12/31/2012,112.368429,130.178675,112.367966,,2.848828,2.559208,-0.643413,6.370002,6.370002,6.354476,5.460002,5.460002,5.46983,0.07,2.947174,2.830771,20.023231,23.245889,22.982648,
03/31/2013,112.517908,130.119247,112.434681,,2.624742,2.352788,0.414045,0.14,0.14,0.159656,0.14,0.14,0.159656,0.07,1.549629,1.492938,16.793638,23.268305,23.010444,
06/30/2013,130.073446,130.133818,121.584678,,2.439493,2.19739,0.599631,0.28,0.28,0.262038,0.21,0.21,0.218778,0.07,1.031462,0.953952,15.363928,20.030829,19.811053,
09/30/2013,138.889992,137.097102,136.67053,,2.176256,1.957613,0.53749,0.28,0.28,0.275366,0.28,0.28,0.275366,0.07,1.362225,1.295107,11.342545,20.206351,20.003212,
12/31/2013,138.907309,139.418958,138.896958,,2.112645,1.904376,0.429887,0.28,0.28,0.318668,0.28,0.28,0.318668,0.07,0.889616,0.841588,8.778933,20.32379,20.123326,
03/31/2014,138.972282,139.503815,138.931673,,2.148999,1.948411,0.554402,0.35,0.35,0.343112,0.35,0.35,0.343112,0.07,0.628151,0.536069,10.294117,20.669704,20.480357,
06/30/2014,139.02176,139.567,138.991,,2.126764,1.931341,0.532049,0.32,0.32,0.354904,0.32,0.32,0.354904,0.07,0.48165,0.366657,9.875598,21.054769,20.866964,
09/30/2014,139.064621,139.726,139.043,,2.138756,1.943629,0.522543,0.32,0.32,0.379607,0.32,0.32,0.379607,0.07,1.011773,0.959394,8.782809,21.217222,21.030964,
12/31/2014,136.122843,137.831,137.031,,2.183827,1.984982,0.575986,0.37,0.37,0.386949,0.37,0.37,0.386949,0.1,0.673738,0.619305,9.489752,21.387079,21.198308,
03/31/2015,133.92963,135.744,134.933,,2.202982,1.994449,0.63596,0.38,0.38,0.38225,0.38,0.38,0.381283,0.1,0.287454,0.24876,13.297035,21.687919,21.49758,
06/30/2015,132.257577,133.625,132.947,,2.275238,2.049508,0.662174,0.4,0.4,0.422381,0.4,0.4,0.421862,0.1,0.556884,0.529925,13.165355,21.746633,21.555385,
09/30/2015,130.632731,132.297,131.516,,2.320265,2.089852,0.714635,0.42,0.42,0.422753,0.42,0.42,0.421737,0.1,1.52459,1.426792,9.629585,22.101015,21.908889,
12/31/2015,129.547032,131.197,130.354,,2.370384,2.138753,0.696112,0.43,0.43,0.441532,0.43,0.43,0.441532,0.12,1.029589,0.978083,9.912886,22.155629,21.963406,
03/31/2016,125.849939,127.857,127.227,,2.456004,2.211323,0.658115,0.39,0.39,0.438089,0.39,0.39,0.435087,0.12,0.711319,0.649776,10.795182,22.433606,22.237277,
06/30/2016,124.047659,125.699,125.1,,2.560184,2.31283,0.751647,0.46,0.46,0.495033,0.46,0.46,0.492066,0.12,0.880711,0.809257,11.156728,22.746572,22.547785,
09/30/2016,121.453772,123.604,122.924,,2.641543,2.39304,0.834825,0.51,0.51,0.520343,0.51,0.51,0.520328,0.12,1.038577,0.975757,11.883089,22.861859,22.658852,
12/31/2016,122.266106,123.187,122.341,,2.767175,2.513769,0.883342,0.54,0.54,0.570451,0.54,0.54,0.570451,0.12,1.139642,1.059326,8.171071,22.883889,22.28764,
03/31/2017,122.321804,123.059,122.3,,2.814718,2.549191,0.864301,0.57,0.57,0.60118,0.56,0.56,0.594344,0.15,1.101357,1.05641,8.806402,23.153084,22.587796,
06/30/2017,121.661092,123.027,122.203,,2.898546,2.616941,0.963896,0.6,0.6,0.601069,0.6,0.6,0.600069,0.15,0.892081,0.811158,7.382968,23.573247,23.006632,
09/30/2017,119.566625,121.814,120.9,,3.582192,3.292035,1.262821,0.79,0.79,0.595726,0.78,0.78,0.587701,0.15,1.998925,1.839032,14.543415,23.978916,23.402977,
12/31/2017,118.897295,120.182,119.282,,3.154592,2.84255,0.871598,0.23,0.23,0.725981,0.23,0.23,0.725502,0.15,1.222506,1.085109,7.846545,23.815226,23.238519,
03/31/2018,118.702497,119.321,118.666,,3.203782,2.876393,1.123953,0.85,0.85,0.840044,0.84,0.84,0.83227,0.25,0.6357,0.558071,8.921607,23.811588,23.23818,
06/30/2018,117.841369,119.139,118.397,,3.405669,3.023421,1.200343,0.92,0.92,0.903923,0.91,0.91,0.896568,0.25,1.333497,1.185114,9.264896,25.777823,25.202703,
09/30/2018,116.714463,118.095,117.241,,3.54492,3.098634,1.091836,0.85,0.85,0.892409,0.84,0.84,0.884853,0.25,1.192663,1.088143,8.670159,24.933268,24.355096,
12/31/2018,115.86551,116.986,116.303,,3.657567,3.146299,1.23689,0.88,0.88,0.903563,0.87,0.87,0.897081,0.25,1.417891,1.296441,9.869753,24.197037,23.61714,
03/31/2019,157.454007,162.76,160.927,,3.630323,2.961299,0.997806,0.73,0.73,1.00267,0.72,0.72,0.992307,0.3,0.885544,0.82832,8.039967,27.961264,24.406683,
06/30/2019,156.872026,159.077,157.389,,3.849939,3.094683,1.339509,0.97,0.97,1.010468,0.96,0.96,0.997734,0.3,0.72005,0.576724,7.339237,29.05984,25.529172,
09/30/2019,147.594,154.043,152.238,,4.021171,3.224274,1.228241,0.84,0.84,0.955155,0.83,0.83,0.946694,0.3,0.711222,0.655861,8.01164,29.352738,25.65044,
12/31/2019,147.157596,148.529,146.948,,4.111713,3.383666,1.406157,0.98,0.98,0.977559,0.97,0.97,0.971726,0.3,1.748503,1.605507,8.065625,29.930803,26.173348,
03/31/2020,147.266662,148.401,147.311,,3.989885,3.238842,0.285899,0.21,0.21,0.23099,0.2,0.2,0.225588,0.33,0.134145,0.087027,12.384568,30.747353,27.010601,
06/30/2020,147.312703,147.733,147.288,,4.243747,3.73452,0.842282,0.58,0.58,0.614371,0.57,0.57,0.607828,0.33,-6.129155,-6.219081,10.665917,30.654675,26.937012,
09/30/2020,,,,,,,,0.485,0.485,0.451,0.485,0.485,0.451,0.33,,,,30.819,,
12/31/2020,,,,,,,,0.55,0.55,0.533,0.55,0.55,0.533,0.33,,,,31.013,,
