Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
03/31/1990,7.915,2.654,1.427,-0.161,,,-0.161,3.995,,,,3.995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1990,-1.271,3.001,1.647,0.128,,,0.128,-6.047,,,,-6.047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1990,6.895,3.242,2.038,-0.092,,,-0.092,1.707,,,,1.707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1990,3.353,3.758,2.076,-0.383,,,-0.383,-2.098,,,,-2.098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/1991,3.584,2.975,2.288,0.247,,,0.247,-1.926,,,,-1.926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1991,6.649,3.458,2.57,1.669,,,1.669,-1.048,,,,-1.048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1991,5.611,3.886,2.649,-0.177,,,-0.177,-0.747,,,,-0.747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1991,10.108,4.893,2.538,0.03,,,0.03,2.647,,,,2.647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/1992,5.683,3.415,2.834,0.703,,,0.703,-1.269,,,,-1.269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1992,7.543,3.996,2.922,0.758,,,0.758,-0.133,,,,-0.133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1992,12.055779,4.510207,3.172302,1.033995,,,1.033995,3.339275,,,,3.339275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1992,10.385934,5.647748,4.206194,1.624651,,,1.624651,-1.092659,,,,-1.092659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/1993,6.946,3.972,3.827,-0.006,,,-0.006,-0.847,,,,-0.847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1993,6.895,4.727,3.911,-1.106,,,-1.106,-0.637,,,,-0.637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1993,3.674,5.188,3.88,0.96,,,0.96,-6.354,,,,-6.354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1993,11.157,6.336,3.364,4.344,,,4.344,-2.887,,,,-2.887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/1994,7.561,4.349,3.8,1.004,,,1.004,-1.592,,,,-1.592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
