Date,Cash From Operating Activities,Net Income,Depreciation Expense,Amortization - Nuclear Fuel,AFC - Debts & Equity,Deferred Income Taxes,Investment Tax Credits,Other Non-Cash Adjustments,Changes In Restricted Bond Proceeds,Accts Receivable & Unbilled Revenue,Changes in Fossil Fuel,Change In Inventories,Prepayments & Others,Accounts Payable & Accruals,Accrued Taxes,Change in Other Working Capital,Cash From Investing Activities,Disposal of Fixed Assets,Capital Expenditures,Additions to Utility Plant Less AFC,Changes in Decommissioning Funds,Non-Utility Cap Expenditure,Increase in Investments,Decrease in Investments,Other Investing Activities,Cash from Investing Activities,Cash from Financing Activities,Dividends Paid,Change in Short-Term Borrowings,Increase in Long-Term Borrowings,Decrease In Long-Term Borrowings,Increase in Capital Stocks,Decrease in Capital Stocks,Other Financing Activities,Net Changes in Cash,Source: Bloomberg
03/31/1990,113.995003,45.688999,41.984001,0.0,-0.638,-11.409,17.472,0.0,0.0,32.853001,-5.645,16.087,,3.407,33.630001,-59.435001,,,0.0,,,,,,,,,,,,,0.0,,,,
06/30/1990,37.181,21.115,42.518002,0.0,-0.433,-4.993,6.064,0.0,0.0,38.530998,-3.832,-1.336,,-50.681,-14.081,4.309,,,0.0,,,,,,,,,,,,,0.0,,,,
09/30/1990,90.206001,27.941999,43.07,0.0,-0.103,-5.75,2.323,0.0,0.0,8.563,5.716,-23.000999,,13.186,0.706,17.554001,,,0.0,,,,,,,,,,,,,0.0,,,,
12/31/1990,46.693001,43.222,43.123001,0.0,0.176,0.104,5.829,0.0,0.0,-50.588001,-4.115,4.507,,41.875,1.271,-38.710999,,,,,,,,,,,,,,,,,,,,
03/31/1991,156.141998,49.078999,43.428001,0.0,-0.248,-1.198,-0.639,0.0,0.0,-5.853,-0.293,27.197001,,-23.416,23.882999,44.202,,,0.0,,,,,,,,,,,,,0.0,,,,
06/30/1991,23.617001,23.239,43.834,0.0,-0.402,-5.251,-1.678,0.0,0.0,43.998001,4.903,-8.714,,-37.933998,-30.608,-7.77,,,0.0,,,,,,,,,,,,,0.0,,,,
09/30/1991,81.543999,28.298,44.243,0.0,-0.449,4.632,-1.677,0.0,0.0,13.508,2.737,-20.171,,34.831001,-14.322,-10.086,,,0.0,,,,,,,,,,,,,0.0,,,,
12/31/1991,-8.33,44.458,44.216,0.0,-0.242,8.586,-2.301,0.0,0.0,-97.457001,-1.971,9.163,,24.849001,11.38,-49.011002,,,,,,,,,,,,,,,,,,,,
03/31/1992,160.031998,51.084999,44.860001,0.0,-0.332,3.181,-1.863,0.0,0.0,8.349,-0.921,28.160999,,-31.145,30.216,28.441,,,0.0,,,,,,,,,,,,,0.0,,,,
06/30/1992,40.888,21.363001,45.245998,0.0,-0.378,-6.182,-1.863,0.0,0.0,50.785,1.03,-10.745,,-10.137,-34.015999,-14.215,,,0.0,,,,,,,,,,,,,0.0,,,,
09/30/1992,60.841,23.562,45.597,0.0,-0.012,3.749,-1.863,0.0,0.0,28.753,-13.251,-31.806999,,8.253,9.929,-12.069,,,0.0,,,,,,,,,,,,,0.0,,,,
12/31/1992,69.586998,51.296001,47.014,0.0,0.149,13.755,-1.863,0.0,0.0,-69.602997,2.281,19.858999,,26.243,10.464,-30.007999,,,,,,,,,,,,,,,,,,,69.586998,
03/31/1993,199.207993,61.175999,46.139,0.0,-0.057,-11.364,-1.85,0.0,0.0,-27.837,1.241,27.077,,-7.327,43.705002,68.305,,,0.0,,,,,,,,,,,,,0.0,,,,
