Date,Assets,Net Plant in Service,Gross Utility Plant in Service,Accum Depreciation for Plant Asset,Plant Construction in Progress,Net Nuclear Fuel,Total Utility Plant,Cash & Near Cash Items,Marketable Securities,Restricted Bond Proceeds,Net Accounts Receivable,Supplies And Fuel,Prepaid Expenses,Other Current Assets,Total Current Assets,Decommissioning Funds,Long-Term Investments,Investments in Associated Co.,Other Property & Equipment,Deferred Charges & Others,Total Long Term Assets,Total Assets,Liabilities & Shareholders' Equity,ST Portion of LT Debts,Short Term Debt,Accounts Payable,Other Accounts Payable and Accruals,Other Current Liabilities,Total Current Liabilities,Accum Deferred Income Taxes,Accumulated Deferred ITC,Long-Term Borrowings,Other Liabilities,Total Long-Term Liabilities,Common Stock,Additional Paid in Capital,Retained Earnings & Other Equity,Total Preferred Equity,Minority Interest,Total Equity,Total Capitalization & Liabilities,Source: Bloomberg
09/30/2012,,11380.259,14971.475,-3591.216,0.0,0.0,11380.259,18.531,0.0,87.705,415.661,31.925,0.0,88.703,642.525,0.0,0.0,0.0,154.068,2422.683,2576.751,14599.535,,34.964,297.859,202.283,149.744,321.024,1005.874,1534.741,28.288,5203.867,2377.425,9144.321,1.767,6213.038,-1767.185,1.72,,4449.34,14599.535,
12/31/2012,,11584.944,15242.165,-3657.221,0.0,0.0,11584.944,24.433,0.0,29.756,375.409,29.772,,40.077,499.447,0.0,0.0,0.0,154.42,2480.165,2634.585,14718.976,,115.919,269.985,279.613,89.365,239.95,994.832,1471.153,27.909,5209.37,2570.724,9279.156,1.72,6222.644,-1781.146,1.77,0.0,4444.988,14718.976,
03/31/2013,,11641.442,15359.004,-3717.562,0.0,0.0,11641.442,21.181,0.0,31.623,353.593,31.15,0.0,54.303,491.85,0.0,0.0,0.0,151.493,2484.431,2635.924,14769.216,,115.924,333.786,166.723,152.253,189.646,958.332,1518.408,27.533,5202.595,2552.686,9301.222,1.777,6232.815,-1726.65,1.72,0.0,4509.662,14769.216,
06/30/2013,,11776.56,15522.14,-3745.58,0.0,0.0,11776.56,20.366,0.0,19.72,431.028,33.819,0.0,40.907,545.84,0.0,0.0,0.0,151.31,2503.667,2654.977,14977.377,,113.864,466.462,178.418,91.962,198.6,1049.306,1639.696,27.158,5198.326,2490.765,9355.945,1.779,6243.851,-1673.504,0.0,0.0,4572.126,14977.377,
09/30/2013,,11963.377,15778.495,-3815.118,0.0,0.0,11963.377,32.454,0.0,25.429,466.412,35.053,0.0,53.872,613.22,0.0,0.0,0.0,149.19,2502.659,2651.849,15228.446,,113.661,389.435,209.768,147.559,281.05,1141.473,1744.33,26.783,5191.712,2491.216,9454.041,1.781,6251.286,-1620.135,0.0,0.0,4632.932,15228.446,
12/31/2013,,12244.359,16138.685,-3894.326,0.0,0.0,12244.359,26.964,0.0,28.505,423.828,32.973,0.0,59.537,571.807,0.0,0.0,0.0,143.995,2127.981,2271.976,15088.142,,14.174,630.307,264.115,84.253,242.684,1235.533,1840.697,26.408,5230.058,2027.642,9124.805,1.784,6261.396,-1535.376,0.0,0.0,4727.804,15088.142,
03/31/2014,,12328.427,16285.279,-3956.852,0.0,0.0,12328.427,30.755,0.0,28.585,416.875,35.242,0.0,176.537,687.994,0.0,0.0,0.0,141.554,2116.846,2258.4,15274.821,,14.901,638.227,183.839,147.784,212.948,1197.699,1997.673,26.059,5224.639,2027.664,9276.035,1.79,6272.277,-1472.98,0.0,0.0,4801.087,15274.821,
06/30/2014,,12445.097,16410.985,-3965.888,0.0,0.0,12445.097,32.133,0.0,21.537,464.493,36.845,0.0,152.627,707.635,0.0,0.0,0.0,137.414,2136.301,2273.715,15426.447,,15.03,702.438,192.441,93.124,231.878,1234.911,2027.483,25.711,5233.508,2031.708,9318.41,1.791,6290.402,-1419.067,0.0,0.0,4873.126,15426.447,
09/30/2014,,12668.123,16678.727,-4010.604,0.0,0.0,12668.123,74.128,0.0,20.04,476.731,37.203,0.0,148.859,756.961,0.0,0.0,0.0,131.235,2159.328,2290.563,15715.647,,55.581,313.979,260.713,144.007,284.655,1058.935,2118.499,25.362,5556.606,2036.593,9737.06,1.793,6297.187,-1379.328,0.0,0.0,4919.652,15715.647,
12/31/2014,,13029.0,17269.0,-4240.0,0.0,0.0,13029.0,23.0,0.0,14.0,453.0,37.0,0.0,48.0,575.0,0.0,0.0,0.0,0.0,2434.0,2434.0,16038.0,,61.0,450.0,100.0,477.0,153.0,1241.0,2034.0,25.0,5442.0,2381.0,9882.0,2.0,6302.0,-1389.0,0.0,0.0,4915.0,16038.0,
03/31/2015,,12985.631,17047.901,-4062.27,0.0,0.0,12985.631,24.294,0.0,21.027,453.83,38.622,0.0,191.246,729.019,0.0,0.0,0.0,112.936,2435.945,2548.881,16263.531,,61.149,544.531,203.409,150.648,267.811,1227.548,2199.681,24.676,5443.197,2375.491,10043.045,1.799,6313.242,-1322.103,0.0,0.0,4992.938,16263.531,
06/30/2015,,13244.298,17389.087,-4144.789,,,13244.298,144.752,,20.838,511.024,38.332,,175.139,890.085,,,,113.683,2484.266,2597.949,16732.332,,61.962,820.982,283.57,97.133,248.541,1512.188,2284.069,24.339,5447.53,2410.816,10166.754,1.801,6324.039,-1272.45,0.0,0.0,5053.39,16732.332,
09/30/2015,,13468.478,17688.214,-4219.736,0.0,0.0,13468.478,75.224,0.0,23.48,594.67,37.965,0.0,147.67,879.009,0.0,0.0,0.0,137.032,2620.654,2757.686,17105.173,,22.023,379.944,281.291,143.374,338.755,1165.387,2375.856,24.001,5954.901,2419.576,10774.334,1.807,6348.609,-1184.964,0.0,0.0,5165.452,17105.173,
12/31/2015,,13933.0,18504.0,-4571.0,0.0,0.0,13933.0,45.0,0.0,21.0,522.0,38.0,0.0,31.0,657.0,0.0,0.0,,0.0,2651.0,2651.0,17241.0,,54.0,628.0,126.0,581.0,144.0,1533.0,2310.0,24.0,5875.0,2450.0,10659.0,2.0,6351.0,-1304.0,0.0,0.0,5049.0,17241.0,
03/31/2016,,14098.0,18745.0,-4647.0,0.0,0.0,14098.0,66.0,0.0,22.0,467.0,41.0,0.0,42.0,638.0,0.0,0.0,0.0,0.0,2681.0,2681.0,17417.0,,54.0,839.0,116.0,522.0,83.0,1614.0,2358.0,23.0,5861.0,2479.0,10721.0,2.0,6368.0,-1288.0,0.0,0.0,5082.0,17417.0,
06/30/2016,,14317.0,19058.0,-4741.0,0.0,0.0,14317.0,52.0,0.0,23.0,526.0,42.0,0.0,48.0,691.0,0.0,0.0,0.0,0.0,2698.0,2698.0,17706.0,,54.0,950.0,148.0,477.0,111.0,1740.0,2430.0,23.0,5861.0,2499.0,10813.0,2.0,6382.0,-1231.0,0.0,0.0,5153.0,17706.0,
09/30/2016,,14559.0,19376.0,-4817.0,0.0,0.0,14559.0,46.0,0.0,23.0,587.0,40.0,0.0,105.0,801.0,0.0,0.0,0.0,0.0,2611.0,2611.0,17971.0,,53.0,951.0,135.0,671.0,118.0,1928.0,2524.0,23.0,5853.0,2405.0,10805.0,2.0,6388.0,-1152.0,0.0,0.0,5238.0,17971.0,
12/31/2016,,14992.0,19954.0,-4962.0,0.0,0.0,14992.0,75.0,0.0,20.0,532.0,39.0,0.0,118.0,784.0,0.0,0.0,,0.0,2706.0,2706.0,18482.0,,574.0,849.0,154.0,703.0,112.0,2392.0,2596.0,23.0,5760.0,2493.0,10872.0,2.0,6388.0,-1172.0,0.0,0.0,5218.0,18482.0,
03/31/2017,,15128.0,20189.0,-5061.0,0.0,0.0,15128.0,78.0,0.0,23.0,477.0,41.0,0.0,148.0,767.0,0.0,0.0,0.0,0.0,2715.0,2715.0,18610.0,,574.0,980.0,108.0,621.0,135.0,2418.0,2629.0,23.0,5753.0,2500.0,10905.0,2.0,6400.0,-1115.0,0.0,0.0,5287.0,18610.0,
06/30/2017,,15391.0,20575.0,-5184.0,0.0,0.0,15391.0,64.0,0.0,28.0,524.0,41.0,0.0,151.0,808.0,0.0,0.0,0.0,0.0,2767.0,2767.0,18966.0,,686.0,1117.0,134.0,599.0,125.0,2661.0,2723.0,23.0,5659.0,2516.0,10921.0,2.0,6416.0,-1034.0,0.0,0.0,5384.0,18966.0,
09/30/2017,,15681.0,20946.0,-5265.0,0.0,0.0,15681.0,93.0,0.0,28.0,546.0,42.0,0.0,151.0,860.0,0.0,0.0,,0.0,2820.0,2820.0,19361.0,,687.0,103.0,144.0,662.0,151.0,1747.0,2862.0,23.0,6681.0,2530.0,12096.0,2.0,6423.0,-907.0,0.0,0.0,5518.0,19361.0,
12/31/2017,,16246.0,21716.0,-5470.0,0.0,0.0,16246.0,55.0,0.0,27.0,484.0,41.0,0.0,113.0,720.0,0.0,0.0,,0.0,2516.0,2516.0,19482.0,,322.0,905.0,195.0,736.0,167.0,2325.0,1551.0,22.0,6499.0,3700.0,11772.0,2.0,6432.0,-1049.0,0.0,0.0,5385.0,19482.0,
03/31/2018,,16477.0,21995.0,-5518.0,0.0,0.0,16477.0,55.0,0.0,26.0,461.0,42.0,0.0,145.0,729.0,0.0,0.0,0.0,0.0,2522.0,2522.0,19728.0,,421.0,1183.0,133.0,643.0,159.0,2539.0,1585.0,22.0,6403.0,3728.0,11738.0,2.0,6438.0,-989.0,0.0,0.0,5451.0,19728.0,
06/30/2018,,16777.0,22361.0,-5584.0,0.0,0.0,16777.0,68.0,0.0,27.0,536.0,42.0,0.0,160.0,833.0,0.0,0.0,0.0,0.0,2861.0,2861.0,20471.0,,364.0,1649.0,139.0,647.0,152.0,2951.0,1617.0,22.0,6352.0,3793.0,11784.0,2.0,6637.0,-903.0,0.0,0.0,5736.0,20471.0,
09/30/2018,,17063.0,22734.0,-5671.0,0.0,0.0,17063.0,86.0,0.0,29.0,550.0,42.0,0.0,93.0,800.0,0.0,0.0,,0.0,3017.0,3017.0,20880.0,,263.0,564.0,141.0,611.0,169.0,1748.0,1670.0,21.0,7577.0,4004.0,13272.0,2.0,6647.0,-789.0,0.0,,5860.0,20880.0,
12/31/2018,,17409.0,23204.0,-5795.0,0.0,0.0,17409.0,130.0,0.0,28.0,487.0,41.0,0.0,95.0,781.0,0.0,0.0,,0.0,3033.0,3033.0,21223.0,,71.0,964.0,175.0,688.0,196.0,2094.0,1718.0,22.0,7577.0,3948.0,13265.0,2.0,6657.0,-795.0,0.0,0.0,5864.0,21223.0,
03/31/2019,,17623.0,23476.0,-5853.0,0.0,0.0,17623.0,63.0,0.0,22.0,477.0,44.0,0.0,85.0,691.0,0.0,0.0,0.0,116.0,3034.0,3150.0,21464.0,,81.0,1201.0,130.0,553.0,191.0,2156.0,1769.0,,7669.0,3938.0,13376.0,2.0,6668.0,-738.0,0.0,0.0,5932.0,21464.0,
06/30/2019,,17798.0,23355.0,-5557.0,0.0,0.0,17798.0,64.0,0.0,22.0,516.0,48.0,0.0,91.0,741.0,0.0,0.0,0.0,112.0,3203.0,3315.0,21854.0,,33.0,397.0,140.0,578.0,169.0,1317.0,1823.0,,8745.0,3942.0,14510.0,2.0,6683.0,-658.0,0.0,0.0,6027.0,21854.0,
09/30/2019,,18151.0,23807.0,-5656.0,0.0,0.0,18151.0,94.0,0.0,22.0,522.0,46.0,0.0,115.0,799.0,0.0,0.0,0.0,109.0,3179.0,3288.0,22238.0,,33.0,474.0,149.0,664.0,168.0,1488.0,1904.0,,8740.0,3916.0,14560.0,2.0,6695.0,-507.0,0.0,0.0,6190.0,22238.0,
12/31/2019,,18232.0,23941.0,-5709.0,0.0,0.0,18232.0,60.0,0.0,31.0,466.0,44.0,0.0,684.0,1285.0,0.0,0.0,0.0,103.0,3062.0,3165.0,22682.0,,42.0,786.0,203.0,726.0,288.0,2045.0,1893.0,,8733.0,3890.0,14516.0,2.0,6700.0,-581.0,0.0,0.0,6121.0,22682.0,
03/31/2020,,18588.0,24351.0,-5763.0,0.0,0.0,18588.0,556.0,0.0,33.0,464.0,50.0,0.0,698.0,1801.0,0.0,0.0,0.0,101.0,3056.0,3157.0,23546.0,,60.0,1641.0,152.0,631.0,283.0,2767.0,1929.0,,8712.0,3895.0,14536.0,2.0,6713.0,-472.0,0.0,0.0,6243.0,23546.0,
06/30/2020,,18944.0,24745.0,-5801.0,0.0,0.0,18944.0,569.0,0.0,36.0,505.0,51.0,0.0,735.0,1896.0,0.0,0.0,0.0,99.0,3070.0,3169.0,24009.0,,75.0,920.0,169.0,660.0,289.0,2113.0,1980.0,,9677.0,3901.0,15558.0,2.0,6730.0,-394.0,0.0,0.0,6338.0,24009.0,
