Date,Revenue,Consensus Estimate,Comparable Actual,Revenue Surprise %,GAAP Actual,Adjusted Actual,Earnings Per Share,EPS Surprise %,Pretax Income (Loss),Pretax Income (Loss) Surprise %,Net Income,Net Income Surprise %,Source: Bloomberg
03/31/1995,,,0.0,,18.591,18.591,,,,,,,
06/30/1995,,,0.0,,31.91,31.91,,,,,,,
09/30/1995,,,0.0,,20.714001,20.714001,,,,,,,
12/31/1995,,,0.0,,-70.468002,-70.468002,,,,,,,
03/31/1996,,,0.0,,27.750999,27.750999,,,,,,,
06/30/1996,,,0.0,,28.747,28.747,,,,,,,
09/30/1996,,,0.0,,23.219,23.219,,,,,,,
12/31/1996,,,0.0,,32.310001,32.310001,,,,,,,
03/31/1997,,,0.0,,34.464001,34.464001,,,,,,,
06/30/1997,,,0.0,,44.338001,44.338001,,,,,,,
09/30/1997,,,0.0,,38.431999,38.431999,,,,,,,
12/31/1997,,,0.0,,37.721001,37.721001,,,,,,,
03/31/1998,,,39.799999,,39.800999,39.800999,,,,,,,
06/30/1998,,,41.900002,,43.543999,43.543999,,,,,,,
09/30/1998,,,41.5,,42.125999,42.125999,,,,,,,
12/31/1998,,,42.5,,39.726002,39.726002,,,,,,,
03/31/1999,,,42.700001,,41.242001,41.242001,,,,,,,
06/30/1999,,,42.799999,,38.064999,38.064999,,,,,,,
09/30/1999,,,44.200001,,39.209,39.209,,,,,,,
12/31/1999,,,41.099998,,39.544998,39.544998,,,,,,,
03/31/2000,,,43.5,,48.557999,48.557999,,,,,,,
06/30/2000,,,44.099998,,38.729,38.729,,,,,,,
09/30/2000,,,47.700001,,47.687,47.687,,,,,,,
12/31/2000,,,50.599998,,51.406,51.406,,,,,,,
03/31/2001,,,53.400002,,50.13,50.13,,,,,,,
06/30/2001,,,54.900002,,57.291,57.291,,,,,,,
09/30/2001,,,-37.799999,,-43.765,-43.765,,,,,,,
12/31/2001,,,45.299999,,35.362,35.362,,,,,,,
03/31/2002,,,66.099998,,61.061,61.061,,,,,,,
06/30/2002,,,69.699997,,53.407,53.407,,,,,,,
09/30/2002,,,66.5,,61.27,61.27,,,,,,,
12/31/2002,,,60.599998,,55.565,55.565,,,,,,,
03/31/2003,,,,,94.367,94.367,,,,,,,
06/30/2003,,,107.099998,,109.555,109.555,,,,,,,
09/30/2003,,,126.300003,,100.326,100.326,,,,,,,
12/31/2003,,,118.599998,,121.779999,121.779999,,,,,,,
03/31/2004,,,151.5,,126.100998,126.100998,,,,,,,
06/30/2004,,,174.399994,,263.96701,263.96701,,,,,,,
09/30/2004,,,4.766,,11.463,11.463,,,,,,,
12/31/2004,,,94.650002,,93.327,93.327,,,,,,,
03/31/2005,,,165.246994,,167.095,167.095,,,,,,,
06/30/2005,,,173.300003,,194.18,194.18,,,,,,,
09/30/2005,,,-438.891998,-8.82961124896609,-417.745,-417.745,,-53.5277887268427,,,,,
